chr	start	end	frame	filler	frame	chr	exon_1_start	exon_1_end	exon_2_start	exon_2_end	gene	transcript	exon_strand	exon_frame	intron_start	intron_end	intron_length	merged_txs
NC_072373.2	222202627	222203197	2	1	+	NC_072373.2	222202628	222202729	222203051	222203126	SLC2A5	XM_054440615.2	+	2	222202729	222203051	321	7
NC_072373.2	224627926	224628421	-3	1	-	NC_072373.2	224628181	224628317	224627932	224628096	ZBTB48	XM_054441342.2	-	3	224628096	224628181	84	8
NC_072373.2	224628482	224629367	-2	1	-	NC_072373.2	224629116	224629202	224628742	224628896	ZBTB48	XM_054441342.2	-	2	224628896	224629116	219	8
NC_072373.2	224743362	224744004	1	1	+	NC_072373.2	224743573	224743623	224743744	224743893	PLEKHG5	XM_054441524.2	+	1	224743623	224743744	120	10
NC_072373.2	224744124	224744961	1	1	+	NC_072373.2	224744284	224744394	224744500	224744649	PLEKHG5	XM_054441524.2	+	1	224744394	224744500	105	10
NC_072373.2	224752375	224752744	2	1	+	NC_072373.2	224752432	224752487	224752587	224752694	TNFRSF25	XM_054441598.2	+	2	224752487	224752587	99	1
NC_072373.2	224763345	224764314	-1	1	-	NC_072373.2	224763901	224764046	224763553	224763816	ESPN	XM_054441444.2	-	1	224763816	224763901	84	8
NC_072373.2	224774683	224775397	-3	1	-	NC_072373.2	224775173	224775359	224774825	224775007	ESPN	XM_054441444.2	-	3	224775007	224775173	165	5
NC_072373.2	224774683	224775397	-3	1	-	NC_072373.2	224775173	224775359	224774825	224774974	ESPN	XM_054441462.1	-	3	224774974	224775173	198	1
NC_072373.2	225088675	225089587	2	1	+	NC_072373.2	225088736	225088967	225089196	225089306	CHD5	XM_054441784.1	+	2	225088967	225089196	228	4
NC_072373.2	225096045	225096750	1	1	+	NC_072373.2	225096143	225096222	225096478	225096610	CHD5	XM_054441784.1	+	1	225096222	225096478	255	2
NC_072373.2	225108373	225111646	2	1	+	NC_072373.2	225111159	225111322	225111431	225111545	CHD5	XM_054441784.1	+	2	225111322	225111431	108	2
NC_072373.2	227475544	227476447	-3	1	-	NC_072373.2	227475940	227476297	227475578	227475708	CCDC27	XM_054442913.1	-	3	227475708	227475940	231	8
NC_072373.2	228623180	228624029	-2	1	-	NC_072373.2	228623718	228623842	228623537	228623621	PLCH2	XM_054443784.2	-	2	228623621	228623718	96	1
NC_072373.2	229085501	229086251	-2	1	-	NC_072373.2	229086018	229086229	229085502	229085798	GABRD	XM_054444296.2	-	2	229085798	229086018	219	1
NC_072373.2	229188223	229188727	2	1	+	NC_072373.2	229188235	229188369	229188502	229188611	CFAP74	XM_054444305.2	+	2	229188369	229188502	132	9
NC_072373.2	229188623	229189196	3	1	+	NC_072373.2	229188751	229188806	229188915	229189034	CFAP74	XM_054444305.2	+	3	229188806	229188915	108	9
NC_072373.2	229197523	229198306	2	1	+	NC_072373.2	229197760	229197938	229198029	229198306	TMEM52	XM_054444367.1	+	2	229197938	229198029	90	2
NC_072373.2	229493733	229494204	-1	1	-	NC_072373.2	229494048	229494187	229493802	229493969	LOC129010582	XM_054445035.2	-	1	229493969	229494048	78	2
NC_072373.2	229501331	229501880	-2	1	-	NC_072373.2	229501644	229501786	229501419	229501526	MIB2	XM_054444959.2	-	2	229501526	229501644	117	9
NC_072373.2	229501331	229501880	-2	1	-	NC_072373.2	229501644	229501786	229501419	229501514	MIB2	XM_054444966.2	-	2	229501514	229501644	129	4
NC_072373.2	229591983	229592484	1	1	+	NC_072373.2	229592049	229592257	229592339	229592484	TMEM240	XM_054445081.2	+	1	229592257	229592339	81	1
NC_072373.2	229715557	229716043	2	1	+	NC_072373.2	229715639	229715725	229715837	229715947	MRPL20	XM_054445266.2	+	2	229715725	229715837	111	2
NC_072373.2	229747659	229748814	1	1	+	NC_072373.2	229748023	229748074	229748330	229748775	AURKAIP1	XM_054445248.2	+	1	229748074	229748330	255	4
NC_072373.2	229780308	229781001	1	1	+	NC_072373.2	229780399	229780468	229780538	229780677	DVL1	XM_054445301.1	+	1	229780468	229780538	69	3
NC_072373.2	229781057	229781831	3	1	+	NC_072373.2	229781183	229781250	229781392	229781469	DVL1	XM_054445301.1	+	3	229781250	229781392	141	1
NC_072373.2	229781057	229781831	3	1	+	NC_072373.2	229781183	229781250	229781392	229781544	DVL1	XM_054445308.2	+	3	229781250	229781392	141	2
NC_072373.2	229817729	229818224	3	1	+	NC_072373.2	229817799	229817918	229818105	229818158	ACAP3	XM_054445282.2	+	3	229817918	229818105	186	3
NC_072373.2	230069781	230070504	-1	1	-	NC_072373.2	230070307	230070423	230069952	230070144	AGRN	XM_054445805.2	-	1	230070144	230070307	162	9
NC_072373.2	230069781	230070504	-1	1	-	NC_072373.2	230069952	230070144	230069783	230069870	AGRN	XM_054445805.2	-	1	230069870	230069952	81	9
NC_072373.2	230073733	230074387	-3	1	-	NC_072373.2	230074133	230074260	230073901	230074015	AGRN	XM_054445805.2	-	3	230074015	230074133	117	9
NC_072373.2	230074481	230075276	-2	1	-	NC_072373.2	230074853	230075191	230074631	230074768	AGRN	XM_054445805.2	-	2	230074768	230074853	84	9
NC_072373.2	230076058	230076454	-3	1	-	NC_072373.2	230076310	230076426	230076064	230076228	AGRN	XM_054445805.2	-	3	230076228	230076310	81	9
NC_072373.2	230077867	230078386	-3	1	-	NC_072373.2	230078149	230078367	230077873	230078067	AGRN	XM_054445805.2	-	3	230078067	230078149	81	9
NC_072373.2	230123707	230124289	2	1	+	NC_072373.2	230123738	230123825	230123919	230124289	HES4	XM_054445922.2	+	2	230123825	230123919	93	2
NC_072373.2	230146322	230146754	3	1	+	NC_072373.2	230146336	230146461	230146666	230146754	PERM1	XM_054446231.2	+	3	230146461	230146666	204	1
NC_072373.2	230148584	230149175	-2	1	-	NC_072373.2	230148903	230149121	230148590	230148638	PLEKHN1	XM_054446253.2	-	2	230148638	230148903	264	1
NC_072373.2	230151893	230152589	-2	1	-	NC_072373.2	230152353	230152433	230152196	230152268	PLEKHN1	XM_054446253.2	-	2	230152268	230152353	84	1
NC_072373.2	230169188	230169749	3	1	+	NC_072373.2	230169326	230169404	230169516	230169626	NOC2L	XM_054446319.2	+	3	230169404	230169516	111	2
NC_072373.2	39663548	39664349	-2	1	-	NC_072373.2	39664191	39664331	39663945	39664082	TRAF3IP3	XM_054474384.2	-	2	39664082	39664191	108	8
NC_072373.2	39815023	39815623	2	1	+	NC_072373.2	39815047	39815207	39815322	39815542	LAMB3	XM_054474781.2	+	2	39815207	39815322	114	2
NC_072373.2	41960279	41960684	-2	1	-	NC_072373.2	41960465	41960653	41960281	41960380	CR1	XM_054485890.1	-	2	41960380	41960465	84	1
NC_072373.2	43925876	43926605	-2	1	-	NC_072373.2	43926212	43926309	43925878	43925983	CDK18	XM_054491783.2	-	2	43925983	43926212	228	4
NC_072373.2	43925876	43926605	-2	1	-	NC_072373.2	43926212	43926309	43925877	43925983	CDK18	XM_054491792.2	-	2	43925983	43926212	228	1
NC_072373.2	44392715	44393279	-2	1	-	NC_072373.2	44393083	44393233	44392805	44392932	CNTN2	XM_054466818.2	-	2	44392932	44393083	150	2
NC_072373.2	44481873	44483022	-1	1	-	NC_072373.2	44482494	44482660	44481899	44482046	NFASC	XM_054466840.1	-	1	44482046	44482494	447	16
NC_072373.2	48428615	48429179	3	1	+	NC_072373.2	48428672	48428801	48429078	48429137	CACNA1S	XM_054462763.1	+	3	48428801	48429078	276	1
NC_072373.2	48491981	48492467	3	1	+	NC_072373.2	48492018	48492167	48492270	48492404	KIF21B	XM_054462791.1	+	3	48492167	48492270	102	6
NC_072373.2	5928197	5929001	3	1	+	NC_072373.2	5928349	5928512	5928699	5928992	CEP170	XM_054500939.2	+	3	5928512	5928699	186	14
NC_072373.2	66555899	66556460	-2	1	-	NC_072373.2	66556098	66556256	66555905	66556004	LAMC2	XM_054443470.2	-	2	66556004	66556098	93	2
NC_072373.2	69940751	69941333	-2	1	-	NC_072373.2	69941046	69941084	69940764	69940805	CEP350	XM_063651290.1	-	2	69940805	69941046	240	3
NC_072373.2	88987672	88988104	-3	1	-	NC_072373.2	88987970	88988073	88987700	88987786	USP21	XM_054503972.2	-	3	88987786	88987970	183	3
NC_072373.2	89099557	89099902	2	1	+	NC_072373.2	89099602	89099705	89099781	89099858	ARHGAP30	XM_054435480.2	+	2	89099705	89099781	75	4
NC_072373.2	90055855	90056470	-3	1	-	NC_072373.2	90056176	90056374	90055937	90056046	ATP1A2	XM_054438131.1	-	3	90056046	90056176	129	1
NC_072373.2	91567245	91568241	1	1	+	NC_072373.2	91567249	91567296	91567354	91568241	LOC129016044	XM_054454902.1	+	1	91567296	91567354	57	1
NC_072373.2	93272674	93273343	2	1	+	NC_072373.2	93272960	93273017	93273105	93273342	ETV3L	XM_054439042.1	+	2	93273017	93273105	87	1
NC_072373.2	93446862	93447375	-1	1	-	NC_072373.2	93447030	93447158	93446864	93446939	LRRC71	XM_054484048.1	-	1	93446939	93447030	90	8
NC_072373.2	93529286	93529787	3	1	+	NC_072373.2	93529387	93529516	93529652	93529786	INSRR	XM_054435609.1	+	3	93529516	93529652	135	3
NC_072373.2	93811272	93811593	1	1	+	NC_072373.2	93811314	93811381	93811472	93811585	IQGAP3	XM_054450468.2	+	1	93811381	93811472	90	4
NC_072373.2	93824077	93824584	2	1	+	NC_072373.2	93824148	93824315	93824409	93824548	IQGAP3	XM_054450468.2	+	2	93824315	93824409	93	3
NC_072373.2	93824077	93824584	2	1	+	NC_072373.2	93824148	93824315	93824412	93824548	IQGAP3	XM_063650330.1	+	2	93824315	93824412	96	1
NC_072373.2	94760386	94760776	-3	1	-	NC_072373.2	94760609	94760751	94760409	94760518	LOC129017807	XM_054458761.2	-	3	94760518	94760609	90	2
NC_072373.2	95049526	95051632	-3	1	-	NC_072373.2	95050225	95051581	95049544	95049954	RUSC1	XM_063657507.1	-	3	95049954	95050225	270	1
NC_072373.2	95077730	95078276	3	1	+	NC_072373.2	95077798	95077889	95077986	95078117	PKLR	XM_054459070.2	+	3	95077889	95077986	96	3
NC_072373.2	95124410	95125040	3	1	+	NC_072373.2	95124556	95124624	95124724	95124977	ENTREP3	XM_054459177.2	+	3	95124624	95124724	99	4
NC_072373.2	95140054	95140840	-3	1	-	NC_072373.2	95140430	95140519	95140082	95140264	LOC129018110	XM_063664516.1	-	3	95140264	95140430	165	1
NC_072373.2	95161085	95161874	-2	1	-	NC_072373.2	95161461	95161553	95161113	95161295	LOC129018092	XM_054459313.2	-	2	95161295	95161461	165	1
NC_072373.2	95309680	95310484	-3	1	-	NC_072373.2	95310362	95310431	95309705	95309779	ADAM15	XM_054459730.2	-	3	95309779	95310362	582	5
NC_072373.2	95309680	95310484	-3	1	-	NC_072373.2	95310362	95310431	95309705	95309776	ADAM15	XM_054459738.2	-	3	95309776	95310362	585	4
NC_072373.2	95309680	95310484	-3	1	-	NC_072373.2	95310362	95310431	95309681	95309779	ADAM15	XM_054459842.2	-	3	95309779	95310362	582	1
NC_072373.2	95318418	95318652	-1	1	-	NC_072373.2	95318623	95318651	95318420	95318511	ADAM15	XM_054459906.2	-	1	95318511	95318623	111	1
NC_072373.2	95324928	95325351	-1	1	-	NC_072373.2	95325202	95325301	95324974	95325069	DCST1	XM_054459937.2	-	1	95325069	95325202	132	2
NC_072373.2	95403025	95403787	2	1	+	NC_072373.2	95403118	95403316	95403404	95403473	SHC1	XM_054460223.2	+	2	95403316	95403404	87	21
NC_072373.2	95403025	95403787	2	1	+	NC_072373.2	95403404	95403473	95403558	95403689	SHC1	XM_054460223.2	+	2	95403473	95403558	84	11
NC_072373.2	95403025	95403787	2	1	+	NC_072373.2	95403404	95403473	95403555	95403689	SHC1	XM_054460224.2	+	2	95403473	95403555	81	10
NC_072373.2	95421230	95421893	3	1	+	NC_072373.2	95421430	95421500	95421594	95421725	PBXIP1	XM_054460237.2	+	3	95421500	95421594	93	3
NC_072373.2	96408749	96409127	3	1	+	NC_072373.2	96408874	96408953	96409077	96409126	CRTC2	XM_054461492.2	+	3	96408953	96409077	123	3
NC_072373.2	96408749	96409127	3	1	+	NC_072373.2	96408889	96408953	96409077	96409126	CRTC2	XM_054461494.2	+	3	96408953	96409077	123	1
