chr	start	end	frame	filler	frame	chr	exon_1_start	exon_1_end	exon_2_start	exon_2_end	gene	transcript	exon_strand	exon_frame	intron_start	intron_end	intron_length	merged_txs
NC_060925.1	109696528	109697080	2	1	+	NC_060925.1	109696562	109696597	109696871	109696946	GSTM2	XM_047443675.1	+	2	109696597	109696871	273	1
NC_060925.1	109699637	109700129	3	1	+	NC_060925.1	109699779	109699874	109699965	109700075	GSTM2	XM_047443675.1	+	3	109699874	109699965	90	1
NC_060925.1	11224363	11224858	-3	1	-	NC_060925.1	11224618	11224657	11224409	11224527	MAD2L2	NM_001127325.2	-	3	11224527	11224618	90	3
NC_060925.1	112710818	112711247	3	1	+	NC_060925.1	112710864	112711055	112711215	112711247	MOV10	XM_054336675.1	+	3	112711055	112711215	159	1
NC_060925.1	112723007	112723439	-2	1	-	NC_060925.1	112723293	112723400	112723009	112723160	PPM1J	NM_005167.7	-	2	112723160	112723293	132	1
NC_060925.1	1188675	1189128	-1	1	-	NC_060925.1	1188943	1189097	1188705	1188804	NADK	NM_001198993.2	-	1	1188804	1188943	138	11
NC_060925.1	1352306	1353089	-2	1	-	NC_060925.1	1352675	1352853	1352307	1352584	TMEM52	NM_178545.4	-	2	1352584	1352675	90	3
NC_060925.1	1353465	1353777	-1	1	-	NC_060925.1	1353601	1353678	1353467	1353516	TMEM52	NM_178545.4	-	1	1353516	1353601	84	1
NC_060925.1	1353465	1353777	-1	1	-	NC_060925.1	1353604	1353678	1353467	1353510	TMEM52	XM_054336258.1	-	1	1353510	1353604	93	2
NC_060925.1	1361052	1361556	-1	1	-	NC_060925.1	1361411	1361545	1361169	1361278	CFAP74	NM_001304360.2	-	1	1361278	1361411	132	1
NC_060925.1	144962290	144963262	2	1	+	NC_060925.1	144962444	144962635	144962816	144962999	NUDT17	NM_001012758.3	+	2	144962635	144962816	180	3
NC_060925.1	144966908	144967508	-2	1	-	NC_060925.1	144967256	144967389	144967035	144967072	PIAS3	NM_006099.3	-	2	144967072	144967256	183	1
NC_060925.1	149048027	149048594	-2	1	-	NC_060925.1	149048324	149048497	149048028	149048212	SF3B4	NM_005850.5	-	2	149048212	149048324	111	2
NC_060925.1	149391778	149392429	-3	1	-	NC_060925.1	149392273	149392395	149391992	149392119	APH1A	NM_001077628.3	-	3	149392119	149392273	153	5
NC_060925.1	149634634	149635138	2	1	+	NC_060925.1	149634675	149634842	149634942	149635022	ECM1	NM_001202858.2	+	2	149634842	149634942	99	1
NC_060925.1	149634634	149635138	2	1	+	NC_060925.1	149634762	149634842	149634942	149635022	ECM1	NM_004425.4	+	2	149634842	149634942	99	2
NC_060925.1	149680645	149681488	2	1	+	NC_060925.1	149680653	149680825	149680973	149681010	ADAMTSL4	NM_001288607.2	+	2	149680825	149680973	147	1
NC_060925.1	149680645	149681488	2	1	+	NC_060925.1	149680973	149681010	149681296	149681369	ADAMTSL4	NM_001288607.2	+	2	149681010	149681296	285	1
NC_060925.1	149680645	149681488	2	1	+	NC_060925.1	149680653	149680825	149680973	149681084	ADAMTSL4	NM_001288608.2	+	2	149680825	149680973	147	19
NC_060925.1	149680645	149681488	2	1	+	NC_060925.1	149680973	149681084	149681184	149681369	ADAMTSL4	NM_001288608.2	+	2	149681084	149681184	99	19
NC_060925.1	150551518	150552187	-3	1	-	NC_060925.1	150551830	150552120	150551530	150551721	POGZ	NM_001194937.2	-	3	150551721	150551830	108	6
NC_060925.1	150551518	150552187	-3	1	-	NC_060925.1	150551830	150552120	150551530	150551748	POGZ	NM_001410860.1	-	3	150551748	150551830	81	10
NC_060925.1	150659302	150659602	2	1	+	NC_060925.1	150659303	150659386	150659483	150659601	CGN	NM_020770.3	+	2	150659386	150659483	96	2
NC_060925.1	150829154	150829826	-2	1	-	NC_060925.1	150829610	150829747	150829208	150829351	CELF3	NM_001172648.4	-	2	150829351	150829610	258	4
NC_060925.1	150829154	150829826	-2	1	-	NC_060925.1	150829610	150829744	150829208	150829351	CELF3	NM_001291106.2	-	2	150829351	150829610	258	1
NC_060925.1	151336645	151357084	-3	1	-	NC_060925.1	151353199	151356961	151349671	151351080	LOC124905679	NM_001422216.1	-	3	151351080	151353199	2118	1
NC_060925.1	151336645	151357084	-3	1	-	NC_060925.1	151349671	151351080	151346143	151347552	LOC124905679	NM_001422216.1	-	3	151347552	151349671	2118	1
NC_060925.1	151336645	151357084	-3	1	-	NC_060925.1	151346143	151347552	151336646	151345434	LOC124905679	NM_001422216.1	-	3	151345434	151346143	708	1
NC_060925.1	15182809	15183610	2	1	+	NC_060925.1	15182831	15182983	15183332	15183466	SLC25A34	NM_207348.3	+	2	15182983	15183332	348	3
NC_060925.1	152826444	152826852	1	1	+	NC_060925.1	152826453	152826576	152826718	152826786	NPR1	NM_000906.4	+	1	152826576	152826718	141	2
NC_060925.1	152909582	152909966	3	1	+	NC_060925.1	152909594	152909694	152909893	152909965	INTS3	NM_001324475.2	+	3	152909694	152909893	198	2
NC_060925.1	152910080	152910521	3	1	+	NC_060925.1	152910179	152910335	152910447	152910521	INTS3	NM_001324475.2	+	3	152910335	152910447	111	2
NC_060925.1	153067986	153068352	-1	1	-	NC_060925.1	153068284	153068325	153067987	153068118	DENND4B	XM_054339920.1	-	1	153068118	153068284	165	1
NC_060925.1	15383251	15383749	-3	1	-	NC_060925.1	15383611	15383700	15383252	15383532	ZBTB17	NM_001242884.2	-	3	15383532	15383611	78	5
NC_060925.1	15383251	15383749	-3	1	-	NC_060925.1	15383611	15383721	15383252	15383532	ZBTB17	NM_001287603.2	-	3	15383532	15383611	78	5
NC_060925.1	15385234	15386212	-3	1	-	NC_060925.1	15385977	15386119	15385580	15385880	ZBTB17	NM_001242884.2	-	3	15385880	15385977	96	10
NC_060925.1	154086609	154087272	-1	1	-	NC_060925.1	154087003	154087073	154086778	154086909	PBXIP1	NM_001317734.2	-	1	154086909	154087003	93	3
NC_060925.1	154105208	154105970	-2	1	-	NC_060925.1	154105680	154105878	154105523	154105592	SHC1	NM_001130040.2	-	2	154105592	154105680	87	32
NC_060925.1	154105208	154105970	-2	1	-	NC_060925.1	154105523	154105592	154105307	154105441	SHC1	NM_001130040.2	-	2	154105441	154105523	81	19
NC_060925.1	154105208	154105970	-2	1	-	NC_060925.1	154105523	154105592	154105307	154105438	SHC1	NM_001130041.2	-	2	154105438	154105523	84	23
NC_060925.1	154105208	154105970	-2	1	-	NC_060925.1	154105680	154105905	154105523	154105592	SHC1	XM_054338218.1	-	2	154105592	154105680	87	10
NC_060925.1	154170539	154171199	-2	1	-	NC_060925.1	154170950	154171147	154170545	154170610	DCST2	NM_144622.3	-	2	154170610	154170950	339	2
NC_060925.1	154170539	154171199	-2	1	-	NC_060925.1	154170950	154171028	154170545	154170610	DCST2	XM_054334346.1	-	2	154170610	154170950	339	2
NC_060925.1	154185218	154185641	3	1	+	NC_060925.1	154185269	154185368	154185501	154185596	DCST1	NM_001143687.2	+	3	154185368	154185501	132	2
NC_060925.1	154191914	154192163	3	1	+	NC_060925.1	154191916	154191944	154192056	154192162	ADAM15	NM_001261466.2	+	3	154191944	154192056	111	1
NC_060925.1	154200096	154200900	1	1	+	NC_060925.1	154200150	154200219	154200802	154200876	ADAM15	NM_207194.3	+	1	154200219	154200802	582	2
NC_060925.1	154200096	154200900	1	1	+	NC_060925.1	154200150	154200219	154200805	154200876	ADAM15	NM_207196.3	+	1	154200219	154200805	585	1
NC_060925.1	154225461	154225914	1	1	+	NC_060925.1	154225502	154225579	154225787	154225914	EFNA4-EFNA3	NM_001407761.1	+	1	154225579	154225787	207	1
NC_060925.1	154225461	154225914	1	1	+	NC_060925.1	154225502	154225579	154225787	154225914	EFNA3	NM_004952.5	+	1	154225579	154225787	207	1
NC_060925.1	154343364	154344018	-1	1	-	NC_060925.1	154343623	154343879	154343418	154343520	THBS3	NM_001252607.2	-	1	154343520	154343623	102	23
NC_060925.1	154343364	154344018	-1	1	-	NC_060925.1	154343623	154343628	154343418	154343520	THBS3	NM_001407559.1	-	1	154343520	154343623	102	1
NC_060925.1	154350368	154351157	3	1	+	NC_060925.1	154350690	154350782	154350948	154351130	MTX1	NM_002455.5	+	3	154350782	154350948	165	1
NC_060925.1	154433835	154434381	-1	1	-	NC_060925.1	154434223	154434314	154433995	154434126	PKLR	NM_000298.6	-	1	154434126	154434223	96	7
NC_060925.1	154458069	154458531	1	1	+	NC_060925.1	154458151	154458228	154458334	154458468	FDPS	NM_001135821.2	+	1	154458228	154458334	105	7
NC_060925.1	154750506	154750893	1	1	+	NC_060925.1	154750548	154750665	154750747	154750881	MSTO1	NM_001256532.1	+	1	154750665	154750747	81	32
NC_060925.1	154750506	154750893	1	1	+	NC_060925.1	154750531	154750665	154750747	154750881	MSTO1	NM_001350784.1	+	1	154750665	154750747	81	4
NC_060925.1	154751957	154752353	3	1	+	NC_060925.1	154751990	154752131	154752222	154752331	MSTO1	NM_001350773.1	+	3	154752131	154752222	90	5
NC_060925.1	154751957	154752353	3	1	+	NC_060925.1	154751990	154752131	154752222	154752298	MSTO1	XM_054337361.1	+	3	154752131	154752222	90	2
NC_060925.1	155381171	155381537	3	1	+	NC_060925.1	155381219	155381288	155381490	155381537	PMF1-BGLAP	NM_001199661.1	+	3	155381288	155381490	201	2
NC_060925.1	155516563	155517028	2	1	+	NC_060925.1	155516599	155516749	155516861	155517008	RHBG	NM_001412175.1	+	2	155516749	155516861	111	3
NC_060925.1	155686899	155687406	-1	1	-	NC_060925.1	155687169	155687336	155686936	155687075	IQGAP3	NM_178229.5	-	1	155687075	155687169	93	7
NC_060925.1	155686899	155687406	-1	1	-	NC_060925.1	155687169	155687336	155686936	155687072	IQGAP3	XM_054334422.1	-	1	155687072	155687169	96	3
NC_060925.1	155699899	155700220	-3	1	-	NC_060925.1	155700112	155700179	155699908	155700021	IQGAP3	NM_178229.5	-	3	155700021	155700112	90	8
NC_060925.1	155721069	155721513	1	1	+	NC_060925.1	155721245	155721342	155721493	155721513	TTC24	XM_054334791.1	+	1	155721342	155721493	150	1
NC_060925.1	156060944	156061565	3	1	+	NC_060925.1	156061270	156061398	156061489	156061564	LRRC71	NM_144702.3	+	3	156061398	156061489	90	11
NC_060925.1	156235996	156236665	-3	1	-	NC_060925.1	156236323	156236380	156235998	156236235	ETV3L	NM_001004341.2	-	3	156236235	156236323	87	1
NC_060925.1	156934826	156935030	-2	1	-	NC_060925.1	156935001	156935008	156934828	156934889	FCRL1	XM_054334146.1	-	2	156934889	156935001	111	2
NC_060925.1	159886870	159887563	2	1	+	NC_060925.1	159886908	159887180	159887391	159887510	SLAMF7	NM_001282590.2	+	2	159887180	159887391	210	4
NC_060925.1	159886870	159887563	2	1	+	NC_060925.1	159886908	159887219	159887391	159887510	SLAMF7	NM_001282594.2	+	2	159887219	159887391	171	4
NC_060925.1	159886870	159887563	2	1	+	NC_060925.1	159886934	159887180	159887391	159887510	SLAMF7	NM_001282595.1	+	2	159887180	159887391	210	1
NC_060925.1	167175951	167176404	-1	1	-	NC_060925.1	167176137	167176341	167175962	167176058	ADCY10	NM_001167749.3	-	1	167176058	167176137	78	8
NC_060925.1	16799868	16800717	-1	1	-	NC_060925.1	16800550	16800710	16800310	16800426	ATP13A2	NM_001141973.3	-	1	16800426	16800550	123	34
NC_060925.1	16810590	16810980	-1	1	-	NC_060925.1	16810822	16810956	16810668	16810734	ATP13A2	NM_001141973.3	-	1	16810734	16810822	87	28
NC_060925.1	16810590	16810980	-1	1	-	NC_060925.1	16810822	16810929	16810668	16810734	ATP13A2	XM_054335634.1	-	1	16810734	16810822	87	15
NC_060925.1	17041128	17042067	1	1	+	NC_060925.1	17041458	17041581	17041945	17042052	PADI1	NM_013358.3	+	1	17041581	17041945	363	7
NC_060925.1	17049931	17050231	2	1	+	NC_060925.1	17049997	17050090	17050226	17050231	PADI1	XM_054336197.1	+	2	17050090	17050226	135	1
NC_060925.1	1716809	1718090	3	1	+	NC_060925.1	1717597	1717769	1717986	1718071	LOC124905687	XM_047443629.1	+	3	1717769	1717986	216	1
NC_060925.1	1717977	1718385	1	1	+	NC_060925.1	1717986	1718071	1718138	1718385	LOC124905687	XM_047443632.1	+	1	1718071	1718138	66	1
NC_060925.1	182599205	182599733	3	1	+	NC_060925.1	182599377	182599535	182599629	182599728	LAMC2	NM_005562.3	+	3	182599535	182599629	93	9
NC_060925.1	182599205	182599733	3	1	+	NC_060925.1	182599377	182599535	182599629	182599733	LAMC2	NM_018891.3	+	3	182599535	182599629	93	1
NC_060925.1	19109345	19109942	-2	1	-	NC_060925.1	19109712	19109899	19109415	19109519	AKR7A3	NM_012067.3	-	2	19109519	19109712	192	3
NC_060925.1	19131623	19132223	-2	1	-	NC_060925.1	19131990	19132177	19131693	19131797	AKR7A2	NM_003689.4	-	2	19131797	19131990	192	2
NC_060925.1	1939375	1940428	2	1	+	NC_060925.1	1939623	1939747	1939853	1939937	PLCH2	NM_001303012.2	+	2	1939747	1939853	105	12
NC_060925.1	1939375	1940428	2	1	+	NC_060925.1	1939853	1939937	1940193	1940339	PLCH2	NM_001303012.2	+	2	1939937	1940193	255	12
NC_060925.1	200262186	200262672	-1	1	-	NC_060925.1	200262487	200262636	200262250	200262384	KIF21B	NM_001252100.2	-	1	200262384	200262487	102	5
NC_060925.1	204328640	204329195	3	1	+	NC_060925.1	204328678	204328828	204328979	204329106	CNTN2	NM_001346083.2	+	3	204328828	204328979	150	6
NC_060925.1	2047089	2048094	-1	1	-	NC_060925.1	2047885	2048003	2047195	2047260	MMEL1	NM_033467.4	-	1	2047260	2047885	624	1
NC_060925.1	20481625	20482075	-3	1	-	NC_060925.1	20481863	20481966	20481627	20481721	DDOST	NM_005216.5	-	3	20481721	20481863	141	1
NC_060925.1	206733785	206734214	3	1	+	NC_060925.1	206733841	206734029	206734114	206734213	CR2	NM_001006658.3	+	3	206734029	206734114	84	2
NC_060925.1	208870191	208870791	-1	1	-	NC_060925.1	208870608	208870768	208870273	208870493	LAMB3	NM_000228.3	-	1	208870493	208870608	114	7
NC_060925.1	209022098	209022353	3	1	+	NC_060925.1	209022117	209022257	209022342	209022353	TRAF3IP3	XM_054338879.1	+	3	209022257	209022342	84	1
NC_060925.1	21116954	21117785	-2	1	-	NC_060925.1	21117417	21117467	21117123	21117209	ECE1	NM_001397.3	-	2	21117209	21117417	207	1
NC_060925.1	21651730	21652408	-3	1	-	NC_060925.1	21652063	21652234	21651838	21651960	HSPG2	NM_001291860.2	-	3	21651960	21652063	102	9
NC_060925.1	21654881	21655487	-2	1	-	NC_060925.1	21655271	21655370	21655023	21655132	HSPG2	NM_001291860.2	-	2	21655132	21655271	138	9
NC_060925.1	21657230	21657761	-2	1	-	NC_060925.1	21657624	21657733	21657275	21657422	HSPG2	NM_001291860.2	-	2	21657422	21657624	201	9
NC_060925.1	21671403	21672009	-1	1	-	NC_060925.1	21671763	21671898	21671494	21671645	HSPG2	NM_001291860.2	-	1	21671645	21671763	117	9
NC_060925.1	21683558	21684068	-2	1	-	NC_060925.1	21683975	21684033	21683633	21683800	HSPG2	NM_001291860.2	-	2	21683800	21683975	174	9
NC_060925.1	21708683	21709334	-2	1	-	NC_060925.1	21709130	21709261	21708823	21708967	HSPG2	NM_001291860.2	-	2	21708967	21709130	162	9
NC_060925.1	22425597	22426125	1	1	+	NC_060925.1	22425673	22425822	22425910	22426100	EPHA8	NM_020526.5	+	1	22425822	22425910	87	6
NC_060925.1	226921328	226922135	-2	1	-	NC_060925.1	226921863	226921961	226921329	226921610	JMJD4	NM_001161465.2	-	2	226921610	226921863	252	1
NC_060925.1	226921328	226922135	-2	1	-	NC_060925.1	226921815	226921961	226921329	226921610	JMJD4	NM_023007.3	-	2	226921610	226921815	204	1
NC_060925.1	227004602	227005169	3	1	+	NC_060925.1	227004633	227004780	227005006	227005168	PRSS38	NM_001374657.2	+	3	227004780	227005006	225	3
NC_060925.1	227291883	227292285	-1	1	-	NC_060925.1	227292120	227292213	227291885	227292035	C1orf35	NM_024319.4	-	1	227292035	227292120	84	1
NC_060925.1	227404274	227405543	3	1	+	NC_060925.1	227404354	227404620	227405212	227405493	OBSCN	NM_001098623.2	+	3	227404620	227405212	591	4
NC_060925.1	227462533	227463250	2	1	+	NC_060925.1	227462571	227462849	227462979	227463245	OBSCN	NM_001098623.2	+	2	227462849	227462979	129	4
NC_060925.1	227466118	227466913	2	1	+	NC_060925.1	227466306	227466467	227466555	227466659	OBSCN	NM_001271223.3	+	2	227466467	227466555	87	2
NC_060925.1	227468777	227469764	3	1	+	NC_060925.1	227468983	227469249	227469334	227469600	OBSCN	NM_001098623.2	+	3	227469249	227469334	84	4
NC_060925.1	227525631	227526279	1	1	+	NC_060925.1	227525792	227525914	227526032	227526171	OBSCN	NM_001098623.2	+	1	227525914	227526032	117	4
NC_060925.1	227554814	227555642	3	1	+	NC_060925.1	227554912	227555024	227555238	227555406	OBSCN	NM_001098623.2	+	3	227555024	227555238	213	3
NC_060925.1	227564406	227565060	1	1	+	NC_060925.1	227564540	227564662	227564846	227565016	OBSCN	NM_001098623.2	+	1	227564662	227564846	183	3
NC_060925.1	227565554	227566130	3	1	+	NC_060925.1	227565631	227565712	227565890	227566129	OBSCN	NM_001098623.2	+	3	227565712	227565890	177	3
NC_060925.1	23267751	23268198	-1	1	-	NC_060925.1	23268115	23268182	23267914	23268021	ASAP3	NM_001143778.2	-	1	23268021	23268115	93	6
NC_060925.1	23267751	23268198	-1	1	-	NC_060925.1	23268115	23268182	23267851	23268021	ASAP3	XM_054337529.1	-	1	23268021	23268115	93	3
NC_060925.1	23628811	23629141	2	1	+	NC_060925.1	23628835	23628905	23629038	23629111	LYPLA2	NM_007260.3	+	2	23628905	23629038	132	2
NC_060925.1	23631099	23631582	-1	1	-	NC_060925.1	23631484	23631561	23631126	23631240	GALE	NM_000403.4	-	1	23631240	23631484	243	3
NC_060925.1	239620273	239622205	2	1	+	NC_060925.1	239620304	239621260	239621294	239622204	FMN2	NM_001305424.2	+	2	239621260	239621294	33	2
NC_060925.1	26003168	26003621	-2	1	-	NC_060925.1	26003466	26003549	26003169	26003354	C1orf232	NM_001364667.1	-	2	26003354	26003466	111	1
NC_060925.1	26003168	26003621	-2	1	-	NC_060925.1	26003466	26003549	26003257	26003354	C1orf232	NM_001364669.2	-	2	26003354	26003466	111	1
NC_060925.1	26021114	26021573	3	1	+	NC_060925.1	26021160	26021261	26021502	26021572	CNKSR1	NM_001297647.2	+	3	26021261	26021502	240	2
NC_060925.1	26021114	26021573	3	1	+	NC_060925.1	26021181	26021261	26021502	26021572	CNKSR1	NM_001297648.2	+	3	26021261	26021502	240	1
NC_060925.1	27175042	27175516	2	1	+	NC_060925.1	27175192	27175288	27175385	27175515	TMEM222	NM_032125.3	+	2	27175288	27175385	96	2
NC_060925.1	27190587	27191181	1	1	+	NC_060925.1	27190634	27190734	27190888	27191001	SYTL1	NM_001193308.2	+	1	27190734	27190888	153	5
NC_060925.1	27199417	27199879	-3	1	-	NC_060925.1	27199657	27199849	27199419	27199557	MAP3K6	NM_001297609.2	-	3	27199557	27199657	99	5
NC_060925.1	27756159	27756885	-1	1	-	NC_060925.1	27756525	27756546	27756166	27756272	RPA2	NM_001355129.2	-	1	27756272	27756525	252	1
NC_060925.1	27756159	27756885	-1	1	-	NC_060925.1	27756537	27756546	27756166	27756272	RPA2	NM_002946.5	-	1	27756272	27756537	264	2
NC_060925.1	27797520	27798033	1	1	+	NC_060925.1	27797521	27797701	27797786	27798033	SMPDL3B	NM_001009568.3	+	1	27797701	27797786	84	1
NC_060925.1	27797520	27798033	1	1	+	NC_060925.1	27797521	27797701	27797786	27797919	SMPDL3B	NM_001304579.2	+	1	27797701	27797786	84	3
NC_060925.1	28077967	28078288	2	1	+	NC_060925.1	28078019	28078105	28078196	28078287	ATP5IF1	NM_016311.5	+	2	28078105	28078196	90	2
NC_060925.1	28077967	28078288	2	1	+	NC_060925.1	28078019	28078105	28078196	28078288	ATP5IF1	NM_178191.3	+	2	28078105	28078196	90	1
NC_060925.1	28114091	28114649	3	1	+	NC_060925.1	28114119	28114301	28114416	28114628	SESN2	NM_031459.5	+	3	28114301	28114416	114	2
NC_060925.1	3003252	3004242	-1	1	-	NC_060925.1	3004002	3004133	3003669	3003797	MEGF6	NM_001409.4	-	1	3003797	3004002	204	10
NC_060925.1	31442552	31443083	3	1	+	NC_060925.1	31442587	31442737	31442852	31443041	TINAGL1	NM_001204414.2	+	3	31442737	31442852	114	7
NC_060925.1	31597498	31598209	-3	1	-	NC_060925.1	31597991	31598185	31597754	31597822	ADGRB2	NM_001294335.2	-	3	31597822	31597991	168	26
NC_060925.1	31597498	31598209	-3	1	-	NC_060925.1	31597754	31597822	31597570	31597678	ADGRB2	NM_001294335.2	-	3	31597678	31597754	75	26
NC_060925.1	31597498	31598209	-3	1	-	NC_060925.1	31597991	31598185	31597570	31597678	ADGRB2	XM_054337869.1	-	3	31597678	31597991	312	5
NC_060925.1	31598851	31599463	-3	1	-	NC_060925.1	31599274	31599375	31599023	31599129	ADGRB2	NM_001294335.2	-	3	31599129	31599274	144	31
NC_060925.1	32070107	32070737	3	1	+	NC_060925.1	32070392	32070538	32070656	32070695	DCDC2B	NM_001099434.2	+	3	32070538	32070656	117	1
NC_060925.1	32086402	32086747	2	1	+	NC_060925.1	32086403	32086513	32086631	32086720	EIF3I	NM_001394168.1	+	2	32086513	32086631	117	3
NC_060925.1	32629428	32632260	1	1	+	NC_060925.1	32629457	32629570	32629664	32632225	NHSL3	NM_001198972.2	+	1	32629570	32629664	93	3
NC_060925.1	3274557	3275469	1	1	+	NC_060925.1	3274708	3275074	3275306	3275436	CCDC27	NM_152492.3	+	1	3275074	3275306	231	1
NC_060925.1	32753036	32753654	3	1	+	NC_060925.1	32753319	32753424	32753560	32753654	HPCA	NM_002143.3	+	3	32753424	32753560	135	3
NC_060925.1	359635	360724	2	1	+	NC_060925.1	359789	359970	360673	360723	SAMD11	NM_001385640.1	+	2	359970	360673	702	3
NC_060925.1	36042239	36043130	3	1	+	NC_060925.1	36042390	36042432	36042541	36042631	MAP7D1	NM_001286365.2	+	3	36042432	36042541	108	3
NC_060925.1	36042239	36043130	3	1	+	NC_060925.1	36042541	36042631	36042749	36042942	MAP7D1	NM_001286365.2	+	3	36042631	36042749	117	4
NC_060925.1	36042239	36043130	3	1	+	NC_060925.1	36042749	36042942	36043123	36043130	MAP7D1	NM_001286365.2	+	3	36042942	36043123	180	4
NC_060925.1	36042239	36043130	3	1	+	NC_060925.1	36042387	36042432	36042541	36042631	MAP7D1	NM_018067.5	+	3	36042432	36042541	108	1
NC_060925.1	36182298	36183672	1	1	+	NC_060925.1	36182315	36182409	36182548	36183671	SH3D21	NM_001162530.2	+	1	36182409	36182548	138	6
NC_060925.1	36182298	36183672	1	1	+	NC_060925.1	36182315	36182409	36182548	36183660	SH3D21	XM_054338755.1	+	1	36182409	36182548	138	3
NC_060925.1	372340	372892	2	1	+	NC_060925.1	372440	372550	372650	372892	SAMD11	NM_001385640.1	+	2	372550	372650	99	3
NC_060925.1	37583168	37583660	-2	1	-	NC_060925.1	37583373	37583528	37583169	37583198	EPHA10	XM_054336136.1	-	2	37583198	37583373	174	2
NC_060925.1	37587665	37588112	-2	1	-	NC_060925.1	37588025	37588086	37587755	37587880	EPHA10	NM_001099439.2	-	2	37587880	37588025	144	4
NC_060925.1	382443	383004	-1	1	-	NC_060925.1	382789	382867	382567	382677	NOC2L	NM_015658.4	-	1	382677	382789	111	1
NC_060925.1	393057	393903	1	1	+	NC_060925.1	393139	393320	393678	393903	KLHL17	NM_198317.3	+	1	393320	393678	357	5
NC_060925.1	399074	400010	3	1	+	NC_060925.1	399231	399311	399396	399468	PLEKHN1	NM_001160184.2	+	3	399311	399396	84	4
NC_060925.1	399074	400010	3	1	+	NC_060925.1	399396	399468	399589	399716	PLEKHN1	NM_001160184.2	+	3	399468	399589	120	4
NC_060925.1	399074	400010	3	1	+	NC_060925.1	399231	399311	399396	399716	PLEKHN1	NM_001410697.1	+	3	399311	399396	84	6
NC_060925.1	40173666	40174062	-1	1	-	NC_060925.1	40173982	40174035	40173826	40173897	COL9A2	NM_001852.4	-	1	40173897	40173982	84	6
NC_060925.1	40180598	40181276	-2	1	-	NC_060925.1	40181169	40181222	40181007	40181054	COL9A2	NM_001852.4	-	2	40181054	40181169	114	3
NC_060925.1	40180598	40181276	-2	1	-	NC_060925.1	40181007	40181054	40180737	40180793	COL9A2	NM_001852.4	-	2	40180793	40181007	213	3
NC_060925.1	40180598	40181276	-2	1	-	NC_060925.1	40181169	40181222	40180995	40181054	COL9A2	XM_054334466.1	-	2	40181054	40181169	114	3
NC_060925.1	40180598	40181276	-2	1	-	NC_060925.1	40180995	40181054	40180737	40180793	COL9A2	XM_054334466.1	-	2	40180793	40180995	201	3
NC_060925.1	40183703	40183925	-2	1	-	NC_060925.1	40183860	40183895	40183713	40183775	COL9A2	NM_001852.4	-	2	40183775	40183860	84	3
NC_060925.1	402487	403078	2	1	+	NC_060925.1	402542	402760	403025	403073	PLEKHN1	NM_001160184.2	+	2	402760	403025	264	7
NC_060925.1	429216	429798	-1	1	-	NC_060925.1	429681	429768	429217	429587	HES4	NM_001142467.2	-	1	429587	429681	93	3
NC_060925.1	43208371	43208779	2	1	+	NC_060925.1	43208396	43208474	43208646	43208778	MPL	NM_005373.3	+	2	43208474	43208646	171	1
NC_060925.1	43216962	43217586	1	1	+	NC_060925.1	43216992	43217176	43217339	43217481	MPL	NM_005373.3	+	1	43217176	43217339	162	1
NC_060925.1	43308874	43309762	2	1	+	NC_060925.1	43308954	43309072	43309184	43309348	SZT2	NM_001365999.1	+	2	43309072	43309184	111	2
