chr	start	end	frame	filler	frame	chr	exon_1_start	exon_1_end	exon_2_start	exon_2_end	gene	transcript	exon_strand	exon_frame	intron_start	intron_end	intron_length	merged_txs
NC_072423.2	108617910	108618927	-2	1	-	NC_072423.2	108618378	108618576	108618046	108618299	DNAH1	XM_055274669.2	-	2	108618299	108618378	78	1
NC_072423.2	108742605	108743160	1	1	+	NC_072423.2	108742678	108742828	108742967	108743088	TWF2	XM_055274857.2	+	1	108742828	108742967	138	1
NC_072423.2	108981793	108982309	-1	1	-	NC_072423.2	108982040	108982100	108981794	108981955	ACY1	XM_055274914.2	-	1	108981955	108982040	84	4
NC_072423.2	109034695	109035193	2	1	+	NC_072423.2	109034850	109034974	109035056	109035148	RRP9	XM_055275176.2	+	2	109034974	109035056	81	1
NC_072423.2	109037561	109037867	3	1	+	NC_072423.2	109037595	109037668	109037777	109037867	RRP9	XM_055275176.2	+	3	109037668	109037777	108	1
NC_072423.2	109594515	109595211	-2	1	-	NC_072423.2	109594894	109595060	109594654	109594740	DOCK3	XM_055275626.2	-	2	109594740	109594894	153	7
NC_072423.2	110539576	110540218	2	1	+	NC_072423.2	110539628	110539786	110540033	110540140	CACNA2D2	XM_055275869.2	+	2	110539786	110540033	246	6
NC_072423.2	110540763	110541315	1	1	+	NC_072423.2	110540897	110540946	110541133	110541222	CACNA2D2	XM_055275869.2	+	1	110540946	110541133	186	6
NC_072423.2	110543107	110543476	2	1	+	NC_072423.2	110543183	110543254	110543336	110543407	CACNA2D2	XM_055275869.2	+	2	110543254	110543336	81	6
NC_072423.2	110554229	110554718	3	1	+	NC_072423.2	110554417	110554499	110554581	110554718	CACNA2D2	XM_055275869.2	+	3	110554499	110554581	81	5
NC_072423.2	110554229	110554718	3	1	+	NC_072423.2	110554410	110554499	110554581	110554718	CACNA2D2	XM_055275900.2	+	3	110554499	110554581	81	1
NC_072423.2	110569549	110570203	2	1	+	NC_072423.2	110569637	110569784	110569869	110570032	NPRL2	XM_055276194.2	+	2	110569784	110569869	84	1
NC_072423.2	110569549	110570203	2	1	+	NC_072423.2	110569675	110569784	110569869	110570032	NPRL2	XM_063636413.1	+	2	110569784	110569869	84	1
NC_072423.2	110624154	110624562	1	1	+	NC_072423.2	110624216	110624274	110624329	110624530	IFRD2	XM_055276123.2	+	1	110624274	110624329	54	1
NC_072423.2	111063698	111064292	3	1	+	NC_072423.2	111063737	111063875	111064014	111064134	CAMKV	XM_055276699.2	+	3	111063875	111064014	138	3
NC_072423.2	111131817	111132477	1	1	+	NC_072423.2	111131870	111132090	111132334	111132476	CDHR4	XM_055276730.2	+	1	111132090	111132334	243	9
NC_072423.2	111246209	111246599	3	1	+	NC_072423.2	111246254	111246390	111246472	111246588	MST1	XM_055276866.2	+	3	111246390	111246472	81	4
NC_072423.2	111246209	111246599	3	1	+	NC_072423.2	111246254	111246390	111246472	111246592	MST1	XM_055276875.2	+	3	111246390	111246472	81	3
NC_072423.2	111248878	111249268	2	1	+	NC_072423.2	111248881	111248987	111249084	111249223	MST1	XM_055276866.2	+	2	111248987	111249084	96	6
NC_072423.2	111248878	111249268	2	1	+	NC_072423.2	111248881	111248987	111249084	111249166	MST1	XM_055276882.2	+	2	111248987	111249084	96	1
NC_072423.2	111251552	111251837	-3	1	-	NC_072423.2	111251720	111251803	111251558	111251638	APEH	XM_055276906.2	-	3	111251638	111251720	81	3
NC_072423.2	111258791	111259925	-3	1	-	NC_072423.2	111259101	111259112	111258893	111259025	APEH	XM_055276906.2	-	3	111259025	111259101	75	3
NC_072423.2	111822980	111823508	3	1	+	NC_072423.2	111823140	111823328	111823428	111823491	LAMB2	XM_055277192.2	+	3	111823328	111823428	99	3
NC_072423.2	111830161	111830755	2	1	+	NC_072423.2	111830220	111830437	111830546	111830642	LAMB2	XM_055277192.2	+	2	111830437	111830546	108	3
NC_072423.2	111839182	111839776	2	1	+	NC_072423.2	111839184	111839404	111839489	111839684	USP19	XM_055277225.2	+	2	111839404	111839489	84	28
NC_072423.2	111839182	111839776	2	1	+	NC_072423.2	111839190	111839404	111839489	111839684	USP19	XM_055277247.2	+	2	111839404	111839489	84	22
NC_072423.2	111925502	111925979	3	1	+	NC_072423.2	111925623	111925713	111925813	111925908	IMPDH2	XM_055278111.2	+	3	111925713	111925813	99	5
NC_072423.2	111933552	111934161	1	1	+	NC_072423.2	111933619	111933783	111933865	111934160	DALRD3	XM_055277996.2	+	1	111933783	111933865	81	10
NC_072423.2	112291784	112292393	3	1	+	NC_072423.2	112291805	112292009	112292196	112292307	NCKIPSD	XM_055277829.2	+	3	112292009	112292196	186	5
NC_072423.2	112291784	112292393	3	1	+	NC_072423.2	112291805	112292009	112292217	112292307	NCKIPSD	XM_055277839.2	+	3	112292009	112292217	207	2
NC_072423.2	112345484	112345886	3	1	+	NC_072423.2	112345581	112345688	112345818	112345886	SLC26A6	XM_063609959.1	+	3	112345688	112345818	129	1
NC_072423.2	112375014	112375824	1	1	+	NC_072423.2	112375076	112375191	112375426	112375569	UQCRC1	XM_055278097.2	+	1	112375191	112375426	234	2
NC_072423.2	112384262	112384709	3	1	+	NC_072423.2	112384303	112384449	112384537	112384653	COL7A1	XM_055277665.2	+	3	112384449	112384537	87	1
NC_072423.2	112385959	112386547	2	1	+	NC_072423.2	112385967	112386092	112386195	112386338	COL7A1	XM_055277665.2	+	2	112386092	112386195	102	1
NC_072423.2	112389752	112390217	3	1	+	NC_072423.2	112389852	112389978	112390063	112390209	COL7A1	XM_055277665.2	+	3	112389978	112390063	84	1
NC_072423.2	112391119	112391767	2	1	+	NC_072423.2	112391471	112391551	112391642	112391677	COL7A1	XM_055277665.2	+	2	112391551	112391642	90	1
NC_072423.2	112396505	112397156	3	1	+	NC_072423.2	112396911	112396991	112397064	112397099	COL7A1	XM_055277665.2	+	3	112396991	112397064	72	1
NC_072423.2	112403248	112403701	2	1	+	NC_072423.2	112403303	112403365	112403483	112403518	COL7A1	XM_055277665.2	+	2	112403365	112403483	117	1
NC_072423.2	112403248	112403701	2	1	+	NC_072423.2	112403483	112403518	112403597	112403677	COL7A1	XM_055277665.2	+	2	112403518	112403597	78	1
NC_072423.2	112563200	112563731	3	1	+	NC_072423.2	112563242	112563342	112563451	112563668	PLXNB1	XM_055278508.2	+	3	112563342	112563451	108	2
NC_072423.2	112569208	112569679	2	1	+	NC_072423.2	112569302	112569366	112569493	112569568	PLXNB1	XM_055278508.2	+	2	112569366	112569493	126	2
NC_072423.2	113590156	113592703	-1	1	-	NC_072423.2	113590832	113592584	113590551	113590735	PTPN23	XM_055279299.2	-	1	113590735	113590832	96	4
NC_072423.2	113592803	113593358	-3	1	-	NC_072423.2	113593188	113593342	113592943	113593094	PTPN23	XM_055279299.2	-	3	113593094	113593188	93	4
NC_072423.2	113595781	113596123	-1	1	-	NC_072423.2	113595932	113596063	113595797	113595844	PTPN23	XM_055279299.2	-	1	113595844	113595932	87	4
NC_072423.2	114002229	114002631	-2	1	-	NC_072423.2	114002458	114002616	114002231	114002379	NBEAL2	XM_055279379.2	-	2	114002379	114002458	78	7
NC_072423.2	114015078	114015996	-2	1	-	NC_072423.2	114015323	114015924	114015109	114015241	NBEAL2	XM_055279379.2	-	2	114015241	114015323	81	8
NC_072423.2	114021562	114022183	-1	1	-	NC_072423.2	114021975	114022103	114021779	114021860	NBEAL2	XM_055279379.2	-	1	114021860	114021975	114	6
NC_072423.2	114021562	114022183	-1	1	-	NC_072423.2	114021779	114021860	114021564	114021685	NBEAL2	XM_055279379.2	-	1	114021685	114021779	93	6
NC_072423.2	114021562	114022183	-1	1	-	NC_072423.2	114021975	114022103	114021769	114021860	NBEAL2	XM_055279385.2	-	1	114021860	114021975	114	1
NC_072423.2	114021562	114022183	-1	1	-	NC_072423.2	114021769	114021860	114021564	114021666	NBEAL2	XM_055279385.2	-	1	114021666	114021769	102	1
NC_072423.2	114088705	114089137	2	1	+	NC_072423.2	114088885	114088961	114089058	114089137	CCDC12	XM_063610580.1	+	2	114088961	114089058	96	2
NC_072423.2	114154039	114154267	2	1	+	NC_072423.2	114154062	114154139	114154242	114154267	MYL3	XM_055279728.2	+	2	114154139	114154242	102	7
NC_072423.2	114234658	114235309	2	1	+	NC_072423.2	114234773	114234866	114235011	114235235	LOC129488948	XM_063614941.1	+	2	114234866	114235011	144	2
NC_072423.2	115645052	115646318	-3	1	-	NC_072423.2	115646013	115646306	115645053	115645814	LOC129483199	XM_055280231.2	-	3	115645814	115646013	198	1
NC_072423.2	118215345	118215864	1	1	+	NC_072423.2	118215424	118215537	118215667	118215861	HHATL	XM_055281231.2	+	1	118215537	118215667	129	5
NC_072423.2	119219635	119219932	2	1	+	NC_072423.2	119219636	119219687	119219787	119219931	ULK4	XM_055281396.2	+	2	119219687	119219787	99	8
NC_072423.2	121828046	121828526	-3	1	-	NC_072423.2	121828337	121828457	121828101	121828168	TTC21A	XM_055281924.2	-	3	121828168	121828337	168	14
NC_072423.2	121836168	121836732	-2	1	-	NC_072423.2	121836556	121836628	121836349	121836459	TTC21A	XM_055281924.2	-	2	121836459	121836556	96	14
NC_072423.2	122665836	122666157	-2	1	-	NC_072423.2	122666020	122666140	122665838	122665932	SLC22A13	XM_055282857.2	-	2	122665932	122666020	87	2
NC_072423.2	124450712	124451162	-3	1	-	NC_072423.2	124451040	124451091	124450797	124450934	STAC	XM_055283563.2	-	3	124450934	124451040	105	9
NC_072423.2	157934483	157934876	-3	1	-	NC_072423.2	157934699	157934787	157934567	157934617	MYOM2	XM_055289398.2	-	3	157934617	157934699	81	4
NC_072423.2	158813550	158814342	1	1	+	NC_072423.2	158813593	158813621	158813706	158814342	LOC134732250	XM_063615416.1	+	1	158813621	158813706	84	1
NC_072423.2	159272761	159273634	2	1	+	NC_072423.2	159272775	159273338	159273408	159273605	ERICH1	XM_055289584.2	+	2	159273338	159273408	69	1
NC_072423.2	26655901	26656447	-1	1	-	NC_072423.2	26656221	26656294	26655902	26656043	PMAIP1	XM_055297467.2	-	1	26656043	26656221	177	1
NC_072423.2	28846707	28846992	1	1	+	NC_072423.2	28846743	28846815	28846921	28846991	ATP8B1	XM_055297954.2	+	1	28846815	28846921	105	5
NC_072423.2	36254218	36254884	2	1	+	NC_072423.2	36254332	36254428	36254687	36254839	CXXC1	XM_055299186.2	+	2	36254428	36254687	258	6
NC_072423.2	39501090	39503535	1	1	+	NC_072423.2	39501244	39503318	39503352	39503535	LOC129457579	XM_063639574.1	+	1	39503318	39503352	33	1
NC_072423.2	39510520	39512752	2	1	+	NC_072423.2	39511007	39512541	39512635	39512752	LOC134731993	XM_063613891.1	+	2	39512541	39512635	93	1
NC_072423.2	39519752	39521996	3	1	+	NC_072423.2	39520239	39521773	39521879	39521996	LOC134731994	XM_063613896.1	+	3	39521773	39521879	105	1
NC_072423.2	39524383	39526612	2	1	+	NC_072423.2	39524870	39526404	39526495	39526612	LOC129457762	XM_055233245.2	+	2	39526404	39526495	90	1
NC_072423.2	39528999	39531231	1	1	+	NC_072423.2	39529486	39531020	39531114	39531231	LOC129457768	XM_055233252.2	+	1	39531020	39531114	93	1
NC_072423.2	39533618	39535850	3	1	+	NC_072423.2	39534105	39535639	39535733	39535850	LOC129457783	XM_055233277.2	+	3	39535639	39535733	93	1
NC_072423.2	39538237	39540469	2	1	+	NC_072423.2	39538724	39540258	39540352	39540469	LOC129457689	XM_055233136.2	+	2	39540258	39540352	93	1
NC_072423.2	39542856	39545100	1	1	+	NC_072423.2	39543343	39544877	39544983	39545100	LOC129457712	XM_055233170.2	+	1	39544877	39544983	105	1
NC_072423.2	39547487	39549731	3	1	+	NC_072423.2	39547974	39549508	39549614	39549731	LOC129457685	XM_055233122.2	+	3	39549508	39549614	105	1
NC_072423.2	39552118	39554362	2	1	+	NC_072423.2	39552605	39554139	39554245	39554362	LOC129457667	XM_063613940.1	+	2	39554139	39554245	105	1
NC_072423.2	39556749	39558993	1	1	+	NC_072423.2	39557236	39558770	39558876	39558993	LOC129457720	XM_055233178.2	+	1	39558770	39558876	105	1
NC_072423.2	39561382	39563626	2	1	+	NC_072423.2	39561869	39563403	39563509	39563626	LOC129457696	XM_055233149.2	+	2	39563403	39563509	105	1
NC_072423.2	39566015	39568247	3	1	+	NC_072423.2	39566502	39568036	39568130	39568247	LOC129457724	XM_055233182.2	+	3	39568036	39568130	93	1
NC_072423.2	39570636	39572868	1	1	+	NC_072423.2	39571123	39572657	39572751	39572868	LOC129457729	XM_055233187.2	+	1	39572657	39572751	93	1
NC_072423.2	39579858	39582108	1	1	+	NC_072423.2	39580345	39581879	39581991	39582108	LOC129457738	XM_063613967.1	+	1	39581879	39581991	111	1
NC_072423.2	39584497	39586741	2	1	+	NC_072423.2	39584984	39586518	39586624	39586741	LOC129457705	XM_055233161.2	+	2	39586518	39586624	105	1
NC_072423.2	39589130	39591380	3	1	+	NC_072423.2	39589617	39591151	39591263	39591380	LOC129457680	XM_063613974.1	+	3	39591151	39591263	111	1
NC_072423.2	39593769	39596013	1	1	+	NC_072423.2	39594256	39595790	39595896	39596013	LOC129457745	XM_055233229.2	+	1	39595790	39595896	105	1
NC_072423.2	39598402	39600664	2	1	+	NC_072423.2	39598889	39600423	39600547	39600664	LOC129457754	XM_055233238.2	+	2	39600423	39600547	123	1
NC_072423.2	39603053	39605309	3	1	+	NC_072423.2	39603540	39605038	39605126	39605309	LOC134732003	XM_063613987.1	+	3	39605038	39605126	87	1
NC_072423.2	39607696	39609958	2	1	+	NC_072423.2	39608183	39609717	39609841	39609958	LOC134732006	XM_063613990.1	+	2	39609717	39609841	123	1
NC_072423.2	39612345	39614601	1	1	+	NC_072423.2	39612832	39614330	39614424	39614601	LOC129457650	XM_063613995.1	+	1	39614330	39614424	93	1
NC_072423.2	39616988	39619259	3	1	+	NC_072423.2	39617475	39619009	39619142	39619259	LOC129457675	XM_063613999.1	+	3	39619009	39619142	132	1
NC_072423.2	39630956	39633194	3	1	+	NC_072423.2	39631443	39632977	39633077	39633194	LOC129457634	XM_063614001.1	+	3	39632977	39633077	99	1
NC_072423.2	39635580	39637833	1	1	+	NC_072423.2	39636067	39637601	39637716	39637833	LOC129457639	XM_063614003.1	+	1	39637601	39637716	114	1
NC_072423.2	65991884	65992229	3	1	+	NC_072423.2	65991885	65991950	65992113	65992205	USP14	XM_055236744.2	+	3	65991950	65992113	162	9
NC_072423.2	7319755	7320424	-1	1	-	NC_072423.2	7320201	7320342	7319844	7320050	CTDP1	XM_055295740.2	-	1	7320050	7320201	150	5
NC_072423.2	85944298	85944976	-1	1	-	NC_072423.2	85944739	85944912	85944421	85944537	SLC43A3	XM_055251580.2	-	1	85944537	85944739	201	8
NC_072423.2	86030945	86031410	-3	1	-	NC_072423.2	86031251	86031306	86031042	86031118	SLC43A1	XM_055291066.2	-	3	86031118	86031251	132	7
NC_072423.2	86478119	86479124	-3	1	-	NC_072423.2	86478488	86479049	86478120	86478406	LOC129490165	XM_055293738.2	-	3	86478406	86478488	81	1
NC_072423.2	89217580	89218048	2	1	+	NC_072423.2	89217662	89217775	89217947	89218048	LOC129490341	XM_055294108.1	+	2	89217775	89217947	171	1
NC_072423.2	89359869	89360376	1	1	+	NC_072423.2	89360018	89360205	89360278	89360375	ZP1	XM_055276724.2	+	1	89360205	89360278	72	1
NC_072423.2	89363985	89364420	1	1	+	NC_072423.2	89364019	89364100	89364215	89364334	ZP1	XM_055276724.2	+	1	89364100	89364215	114	1
NC_072423.2	89391437	89391962	-3	1	-	NC_072423.2	89391648	89391721	89391468	89391530	PRPF19	XM_055276761.2	-	3	89391530	89391648	117	1
NC_072423.2	89943563	89944166	3	1	+	NC_072423.2	89943621	89943844	89944004	89944113	LOC129484016	XM_055281461.2	+	3	89943844	89944004	159	7
NC_072423.2	89997309	89997744	1	1	+	NC_072423.2	89997451	89997564	89997649	89997743	LOC129484016	XM_055281461.2	+	1	89997564	89997649	84	5
NC_072423.2	90285749	90286379	3	1	+	NC_072423.2	90285926	90286176	90286255	90286378	MYRF	XM_055283479.2	+	3	90286176	90286255	78	8
NC_072423.2	90295233	90295827	1	1	+	NC_072423.2	90295413	90295501	90295595	90295786	MYRF	XM_055283479.2	+	1	90295501	90295595	93	4
NC_072423.2	90295233	90295827	1	1	+	NC_072423.2	90295416	90295501	90295595	90295786	MYRF	XM_055283562.2	+	1	90295501	90295595	93	4
NC_072423.2	90728646	90729048	1	1	+	NC_072423.2	90728745	90728802	90728920	90729037	INCENP	XM_055286139.2	+	1	90728802	90728920	117	18
NC_072423.2	91225837	91226188	-1	1	-	NC_072423.2	91226075	91226188	91225839	91225951	GANAB	XM_055287836.2	-	1	91225951	91226075	123	4
NC_072423.2	91392075	91392711	1	1	+	NC_072423.2	91392346	91392496	91392653	91392703	TAF6L	XM_055289559.2	+	1	91392496	91392653	156	6
NC_072423.2	91419059	91419380	-3	1	-	NC_072423.2	91419311	91419380	91419081	91419169	NXF1	XM_055289980.2	-	3	91419169	91419311	141	1
NC_072423.2	91610976	91611453	-2	1	-	NC_072423.2	91611253	91611376	91610978	91611093	SLC22A6	XM_055294229.2	-	2	91611093	91611253	159	4
NC_072423.2	91623658	91624282	-1	1	-	NC_072423.2	91623843	91624046	91623659	91623755	SLC22A8	XM_055294402.2	-	1	91623755	91623843	87	3
NC_072423.2	92751319	92751802	-1	1	-	NC_072423.2	92751616	92751697	92751320	92751348	MACROD1	XM_055233505.2	-	1	92751348	92751616	267	2
NC_072423.2	92946658	92947138	2	1	+	NC_072423.2	92946707	92946848	92946996	92947137	STIP1	XM_055233326.2	+	2	92946848	92946996	147	2
NC_072423.2	92946658	92947138	2	1	+	NC_072423.2	92946779	92946848	92946996	92947137	STIP1	XM_055233431.2	+	2	92946848	92946996	147	1
NC_072423.2	92978144	92978957	-3	1	-	NC_072423.2	92978763	92978938	92978252	92978684	TRPT1	XM_055233955.2	-	3	92978684	92978763	78	9
NC_072423.2	92978144	92978957	-3	1	-	NC_072423.2	92978769	92978938	92978252	92978684	TRPT1	XM_055234122.2	-	3	92978684	92978769	84	2
NC_072423.2	92978144	92978957	-3	1	-	NC_072423.2	92978763	92978938	92978510	92978684	TRPT1	XM_055234423.2	-	3	92978684	92978763	78	6
NC_072423.2	92978144	92978957	-3	1	-	NC_072423.2	92978510	92978684	92978252	92978308	TRPT1	XM_055234423.2	-	3	92978308	92978510	201	8
NC_072423.2	92978144	92978957	-3	1	-	NC_072423.2	92978769	92978938	92978510	92978684	TRPT1	XM_055234568.2	-	3	92978684	92978769	84	4
NC_072423.2	92995781	92996888	3	1	+	NC_072423.2	92995908	92995990	92996627	92996801	FKBP2	XM_055236950.2	+	3	92995990	92996627	636	1
NC_072423.2	93016878	93017532	1	1	+	NC_072423.2	93016949	93017103	93017191	93017352	PLCB3	XM_055237755.2	+	1	93017103	93017191	87	4
NC_072423.2	93017988	93018747	1	1	+	NC_072423.2	93018040	93018139	93018233	93018337	PLCB3	XM_055237755.2	+	1	93018139	93018233	93	4
NC_072423.2	93017988	93018747	1	1	+	NC_072423.2	93018233	93018337	93018551	93018642	PLCB3	XM_055237755.2	+	1	93018337	93018551	213	4
NC_072423.2	93019416	93020025	1	1	+	NC_072423.2	93019715	93019750	93019832	93020024	PLCB3	XM_055237755.2	+	1	93019750	93019832	81	4
NC_072423.2	93021715	93022084	2	1	+	NC_072423.2	93021716	93021802	93021884	93022084	PLCB3	XM_055237755.2	+	2	93021802	93021884	81	4
NC_072423.2	93042637	93043150	2	1	+	NC_072423.2	93042767	93042895	93043031	93043149	GPR137	XM_055237935.2	+	2	93042895	93043031	135	13
NC_072423.2	93051132	93051744	1	1	+	NC_072423.2	93051274	93051397	93051515	93051675	KCNK4	XM_055239414.2	+	1	93051397	93051515	117	4
NC_072423.2	93060109	93061096	2	1	+	NC_072423.2	93060143	93060382	93060932	93061093	ESRRA	XM_055240080.2	+	2	93060382	93060932	549	1
NC_072423.2	93097137	93098067	1	1	+	NC_072423.2	93097623	93097734	93097825	93097894	CCDC88B	XM_055240847.2	+	1	93097734	93097825	90	3
NC_072423.2	93100459	93101923	2	1	+	NC_072423.2	93100479	93100615	93100700	93101860	CCDC88B	XM_055240847.2	+	2	93100615	93100700	84	3
NC_072423.2	93111657	93112314	1	1	+	NC_072423.2	93111856	93112062	93112222	93112290	CCDC88B	XM_063634762.1	+	1	93112062	93112222	159	1
NC_072423.2	93124951	93125554	2	1	+	NC_072423.2	93125114	93125247	93125347	93125440	RPS6KA4	XM_055241032.2	+	2	93125247	93125347	99	5
NC_072423.2	93124951	93125554	2	1	+	NC_072423.2	93125132	93125247	93125347	93125440	RPS6KA4	XM_055241116.2	+	2	93125247	93125347	99	1
NC_072423.2	93124951	93125554	2	1	+	NC_072423.2	93125135	93125247	93125347	93125440	RPS6KA4	XM_055241198.2	+	2	93125247	93125347	99	2
NC_072423.2	93352867	93353578	2	1	+	NC_072423.2	93353092	93353246	93353322	93353490	SLC22A12	XM_055294289.2	+	2	93353246	93353322	75	1
NC_072423.2	93352867	93353578	2	1	+	NC_072423.2	93353092	93353144	93353322	93353490	SLC22A12	XM_055294296.2	+	2	93353144	93353322	177	1
NC_072423.2	93556587	93557169	-2	1	-	NC_072423.2	93557034	93557094	93556814	93556931	MAP4K2	XM_055245466.2	-	2	93556931	93557034	102	4
NC_072423.2	93557647	93558232	-1	1	-	NC_072423.2	93558041	93558074	93557815	93557920	MAP4K2	XM_055245466.2	-	1	93557920	93558041	120	4
NC_072423.2	93560156	93560714	-3	1	-	NC_072423.2	93560418	93560499	93560217	93560324	MAP4K2	XM_055245466.2	-	3	93560324	93560418	93	4
NC_072423.2	93561566	93562055	-3	1	-	NC_072423.2	93561819	93561866	93561689	93561731	MAP4K2	XM_055245466.2	-	3	93561731	93561819	87	4
NC_072423.2	93586738	93587215	-1	1	-	NC_072423.2	93587043	93587163	93586811	93586928	CDC42BPG	XM_055246905.2	-	1	93586928	93587043	114	2
NC_072423.2	93586738	93587215	-1	1	-	NC_072423.2	93587043	93587163	93586747	93586928	CDC42BPG	XM_063635216.1	-	1	93586928	93587043	114	2
NC_072423.2	93586808	93587273	-3	1	-	NC_072423.2	93587043	93587163	93586811	93586928	CDC42BPG	XM_055247078.2	-	3	93586928	93587043	114	2
NC_072423.2	93593262	93593631	-2	1	-	NC_072423.2	93593506	93593604	93593368	93593427	CDC42BPG	XM_055246905.2	-	2	93593427	93593506	78	10
NC_072423.2	93656056	93656575	-1	1	-	NC_072423.2	93656375	93656527	93656057	93656290	ATG2A	XM_055247299.2	-	1	93656290	93656375	84	7
NC_072423.2	93658912	93659305	-1	1	-	NC_072423.2	93659161	93659245	93658914	93659049	ATG2A	XM_055247299.2	-	1	93659049	93659161	111	7
NC_072423.2	93830774	93831188	-3	1	-	NC_072423.2	93830998	93831125	93830775	93830919	LOC134736604	XM_063638845.1	-	3	93830919	93830998	78	1
