chr	start	end	frame	filler	frame	chr	exon_1_start	exon_1_end	exon_2_start	exon_2_end	gene	transcript	exon_strand	exon_frame	intron_start	intron_end	intron_length	merged_txs
NC_071985.2	133041168	133041612	-3	1	-	NC_071985.2	133041424	133041579	133041180	133041330	AGL	XM_024233359.3	-	3	133041330	133041424	93	2
NC_071985.2	162026944	162027238	2	1	+	NC_071985.2	162026977	162027029	162027120	162027228	ZRANB2	NM_001134156.1	+	2	162027029	162027120	90	1
NC_071985.2	178412092	178412941	-2	1	-	NC_071985.2	178412615	178412779	178412294	178412416	CIMAP2	XM_024246455.2	-	2	178412416	178412615	198	5
NC_071985.2	178971272	178971734	3	1	+	NC_071985.2	178971381	178971447	178971550	178971626	SSBP3	XM_024246597.3	+	3	178971447	178971550	102	13
NC_071985.2	185056222	185056705	-2	1	-	NC_071985.2	185056586	185056660	185056304	185056468	SLC5A9	XM_009250605.3	-	2	185056468	185056586	117	1
NC_071985.2	186908617	186909280	-2	1	-	NC_071985.2	186909001	186909041	186908708	186908832	LOC100453623	XM_024247329.3	-	2	186908832	186909001	168	4
NC_071985.2	186908617	186909280	-2	1	-	NC_071985.2	186909001	186909062	186908708	186908832	LOC100453623	XM_054535295.2	-	2	186908832	186909001	168	5
NC_071985.2	187116604	187116910	2	1	+	NC_071985.2	187116605	187116670	187116761	187116874	POMGNT1	NM_001133834.1	+	2	187116670	187116761	90	3
NC_071985.2	187117705	187118317	2	1	+	NC_071985.2	187117727	187117844	187118037	187118135	POMGNT1	NM_001133834.1	+	2	187117844	187118037	192	3
NC_071985.2	187127391	187127820	-3	1	-	NC_071985.2	187127593	187127748	187127401	187127484	TSPAN1	NM_001131902.1	-	3	187127484	187127593	108	6
NC_071985.2	187684898	187685393	3	1	+	NC_071985.2	187685035	187685153	187685295	187685392	GPBP1L1	XM_024256443.2	+	3	187685153	187685295	141	7
NC_071985.2	187967880	187968159	-3	1	-	NC_071985.2	187968010	187968152	187967882	187967922	TOE1	NM_001132198.1	-	3	187967922	187968010	87	2
NC_071985.2	187967880	187968159	-3	1	-	NC_071985.2	187968010	187968066	187967882	187967922	TOE1	XM_009250980.3	-	3	187967922	187968010	87	2
NC_071985.2	188474806	188476039	2	1	+	NC_071985.2	188474932	188475280	188475407	188475719	PTCH2	XM_009251044.4	+	2	188475280	188475407	126	1
NC_071985.2	188475723	188476725	1	1	+	NC_071985.2	188475812	188475954	188476039	188476219	PTCH2	XM_009251044.4	+	1	188475954	188476039	84	1
NC_071985.2	188476117	188476972	2	1	+	NC_071985.2	188476353	188476633	188476745	188476882	PTCH2	XM_009251044.4	+	2	188476633	188476745	111	1
NC_071985.2	188488869	188489433	-3	1	-	NC_071985.2	188489140	188489265	188488870	188489001	BTBD19	XM_002810911.5	-	3	188489001	188489140	138	2
NC_071985.2	188515133	188515940	3	1	+	NC_071985.2	188515261	188515494	188515729	188515883	BEST4	XM_002810909.5	+	3	188515494	188515729	234	3
NC_071985.2	188538813	188539200	-3	1	-	NC_071985.2	188539048	188539153	188538841	188538954	KIF2C	XM_024247551.3	-	3	188538954	188539048	93	7
NC_071985.2	189323800	189324586	-2	1	-	NC_071985.2	189324470	189324548	189323801	189324388	CCDC24	XM_024247684.3	-	2	189324388	189324470	81	11
NC_071985.2	189327685	189328231	-2	1	-	NC_071985.2	189327939	189328006	189327687	189327803	CCDC24	XM_024247684.3	-	2	189327803	189327939	135	4
NC_071985.2	189327685	189328231	-2	1	-	NC_071985.2	189327939	189328108	189327687	189327803	CCDC24	XM_024247686.3	-	2	189327803	189327939	135	3
NC_071985.2	189327685	189328231	-2	1	-	NC_071985.2	189327900	189328114	189327687	189327803	CCDC24	XM_054536116.2	-	2	189327803	189327900	96	3
NC_071985.2	189327685	189328231	-2	1	-	NC_071985.2	189327939	189328114	189327687	189327803	CCDC24	XM_054536140.2	-	2	189327803	189327939	135	9
NC_071985.2	189327685	189328231	-2	1	-	NC_071985.2	189327900	189328006	189327687	189327803	CCDC24	XM_054536165.2	-	2	189327803	189327900	96	1
NC_071985.2	189327685	189328231	-2	1	-	NC_071985.2	189327939	189328126	189327687	189327803	CCDC24	XM_063712652.1	-	2	189327803	189327939	135	5
NC_071985.2	189353269	189353635	-2	1	-	NC_071985.2	189353555	189353613	189353318	189353407	IPO13	NM_001132516.1	-	2	189353407	189353555	147	8
NC_071985.2	189865675	189866005	2	1	+	NC_071985.2	189865676	189865754	189865842	189865891	HYI	XM_002810939.6	+	2	189865754	189865842	87	1
NC_071985.2	189867215	189867647	-1	1	-	NC_071985.2	189867522	189867590	189867216	189867356	SZT2	XM_002810935.6	-	1	189867356	189867522	165	5
NC_071985.2	189874177	189874612	-2	1	-	NC_071985.2	189874436	189874515	189874226	189874351	SZT2	XM_002810935.6	-	2	189874351	189874436	84	5
NC_071985.2	189876035	189876551	-1	1	-	NC_071985.2	189876322	189876488	189876101	189876198	SZT2	XM_002810935.6	-	1	189876198	189876322	123	5
NC_071985.2	189878193	189879078	-3	1	-	NC_071985.2	189878881	189878999	189878608	189878772	SZT2	XM_002810935.6	-	3	189878772	189878881	108	5
NC_071985.2	189878193	189879078	-3	1	-	NC_071985.2	189878608	189878772	189878259	189878343	SZT2	XM_002810935.6	-	3	189878343	189878608	264	5
NC_071985.2	189970925	189971549	-1	1	-	NC_071985.2	189971336	189971520	189971031	189971173	MPL	XM_063712869.1	-	1	189971173	189971336	162	1
NC_071985.2	193197553	193197775	2	1	+	NC_071985.2	193197584	193197619	193197704	193197766	COL9A2	XM_024251520.3	+	2	193197619	193197704	84	1
NC_071985.2	193200221	193200596	3	1	+	NC_071985.2	193200276	193200329	193200444	193200491	COL9A2	XM_024251520.3	+	3	193200329	193200444	114	1
NC_071985.2	193207439	193207835	3	1	+	NC_071985.2	193207467	193207520	193207605	193207676	COL9A2	XM_024251520.3	+	3	193207520	193207605	84	1
NC_071985.2	195808329	195808776	1	1	+	NC_071985.2	195808356	195808417	195808562	195808687	EPHA10	XM_024232733.3	+	1	195808417	195808562	144	2
NC_071985.2	197223243	197224614	-3	1	-	NC_071985.2	197224504	197224598	197223245	197224365	SH3D21	XM_009252503.3	-	3	197224365	197224504	138	4
NC_071985.2	197363400	197364345	-3	1	-	NC_071985.2	197363900	197363990	197363589	197363782	MAP7D1	XM_024248528.3	-	3	197363782	197363900	117	14
NC_071985.2	197363400	197364345	-3	1	-	NC_071985.2	197363589	197363782	197363401	197363408	MAP7D1	XM_024248528.3	-	3	197363408	197363589	180	14
NC_071985.2	200676331	200676952	-2	1	-	NC_071985.2	200676562	200676667	200676332	200676426	HPCA	XM_024235966.2	-	2	200676426	200676562	135	2
NC_071985.2	200796099	200798931	-3	1	-	NC_071985.2	200798790	200798903	200796135	200798696	NHSL3	XM_003775747.5	-	3	200798696	200798790	93	3
NC_071985.2	201779229	201779820	1	1	+	NC_071985.2	201779395	201779520	201779674	201779728	SPOCD1	XM_024239068.3	+	1	201779520	201779674	153	9
NC_071985.2	201837778	201838390	2	1	+	NC_071985.2	201837867	201837968	201838113	201838219	ADGRB2	NM_001132773.1	+	2	201837968	201838113	144	15
NC_071985.2	201839028	201839739	1	1	+	NC_071985.2	201839053	201839247	201839416	201839484	ADGRB2	NM_001132773.1	+	1	201839247	201839416	168	14
NC_071985.2	201839028	201839739	1	1	+	NC_071985.2	201839416	201839484	201839560	201839668	ADGRB2	NM_001132773.1	+	1	201839484	201839560	75	14
NC_071985.2	201839028	201839739	1	1	+	NC_071985.2	201839053	201839247	201839560	201839668	ADGRB2	XM_054530975.2	+	1	201839247	201839560	312	1
NC_071985.2	201994725	201995247	-3	1	-	NC_071985.2	201995072	201995222	201994768	201994957	TINAGL1	XM_002811138.5	-	3	201994957	201995072	114	3
NC_071985.2	205388557	205389115	-2	1	-	NC_071985.2	205388906	205389088	205388579	205388791	SESN2	NM_001131848.1	-	2	205388791	205388906	114	1
NC_071985.2	205422978	205423281	-3	1	-	NC_071985.2	205423162	205423248	205422980	205423071	ATP5IF1	NM_001131154.2	-	3	205423071	205423162	90	1
NC_071985.2	205703237	205703750	-1	1	-	NC_071985.2	205703570	205703750	205703352	205703485	SMPDL3B	XM_024249401.2	-	1	205703485	205703570	84	2
NC_071985.2	206302908	206303370	1	1	+	NC_071985.2	206302939	206303131	206303231	206303369	MAP3K6	XM_002811204.5	+	1	206303131	206303231	99	6
NC_071985.2	207469389	207469848	-3	1	-	NC_071985.2	207469696	207469757	207469503	207469602	CNKSR1	XM_054539763.2	-	3	207469602	207469696	93	2
NC_071985.2	207474037	207474559	-2	1	-	NC_071985.2	207474344	207474445	207474039	207474109	CNKSR1	XM_054539763.2	-	2	207474109	207474344	234	2
NC_071985.2	207491968	207492421	2	1	+	NC_071985.2	207492041	207492124	207492236	207492333	C1H1orf232	XM_024245124.2	+	2	207492124	207492236	111	1
NC_071985.2	207846485	207846941	-1	1	-	NC_071985.2	207846825	207846937	207846639	207846740	SELENON	NM_001199977.1	-	1	207846740	207846825	84	1
NC_071985.2	210136521	210137238	1	1	+	NC_071985.2	210136538	210136605	210136699	210136806	ASAP3	XM_024234130.3	+	1	210136605	210136699	93	2
NC_071985.2	210136521	210137238	1	1	+	NC_071985.2	210136699	210136806	210136951	210137146	ASAP3	XM_024234130.3	+	1	210136806	210136951	144	2
NC_071985.2	210990207	210990735	-3	1	-	NC_071985.2	210990511	210990660	210990233	210990423	EPHA8	XM_024231003.2	-	3	210990423	210990511	87	1
NC_071985.2	210993465	210994239	-3	1	-	NC_071985.2	210993879	210994064	210993532	210993593	EPHA8	XM_024231003.2	-	3	210993593	210993879	285	1
NC_071985.2	211567887	211569588	1	1	+	NC_071985.2	211568083	211568466	211568653	211569074	LOC134759804	XM_063714477.1	+	1	211568466	211568653	186	1
NC_071985.2	211750123	211750741	2	1	+	NC_071985.2	211750247	211750382	211750500	211750651	HSPG2	XM_024250648.3	+	2	211750382	211750500	117	7
NC_071985.2	211766852	211767458	3	1	+	NC_071985.2	211766970	211767069	211767208	211767317	HSPG2	XM_024250648.3	+	3	211767069	211767208	138	7
NC_071985.2	211769922	211770609	1	1	+	NC_071985.2	211770106	211770277	211770380	211770502	HSPG2	XM_024250648.3	+	1	211770277	211770380	102	7
NC_071985.2	211773697	211774228	2	1	+	NC_071985.2	211773919	211773997	211774157	211774227	HSPG2	XM_024250648.3	+	2	211773997	211774157	159	3
NC_071985.2	211773697	211774228	2	1	+	NC_071985.2	211773919	211773997	211774121	211774227	HSPG2	XM_054546725.2	+	2	211773997	211774121	123	4
NC_071985.2	21232800	21233406	-3	1	-	NC_071985.2	21233199	21233321	21232845	21233015	OBSCN	XM_054518750.2	-	3	21233015	21233199	183	17
NC_071985.2	21240065	21240704	-1	1	-	NC_071985.2	21240549	21240626	21240067	21240239	OBSCN	XM_054518750.2	-	1	21240239	21240549	309	18
NC_071985.2	21241776	21243021	-3	1	-	NC_071985.2	21242785	21242897	21242403	21242571	OBSCN	XM_054518750.2	-	3	21242571	21242785	213	18
NC_071985.2	21241776	21243021	-3	1	-	NC_071985.2	21242403	21242571	21241796	21241996	OBSCN	XM_054518750.2	-	3	21241996	21242403	406	18
NC_071985.2	21272295	21272943	-3	1	-	NC_071985.2	21272661	21272783	21272404	21272543	OBSCN	XM_054518750.2	-	3	21272543	21272661	117	20
NC_071985.2	212874818	212875361	3	1	+	NC_071985.2	212875021	212875124	212875266	212875360	DDOST	XM_024250887.3	+	3	212875124	212875266	141	1
NC_071985.2	212877809	212878415	3	1	+	NC_071985.2	212877828	212877948	212878072	212878178	DDOST	XM_024250887.3	+	3	212877948	212878072	123	1
NC_071985.2	212877809	212878415	3	1	+	NC_071985.2	212878072	212878178	212878269	212878415	DDOST	XM_024250887.3	+	3	212878178	212878269	90	1
NC_071985.2	21332019	21332652	-3	1	-	NC_071985.2	21332304	21332465	21332112	21332216	OBSCN	XM_054518750.2	-	3	21332216	21332304	87	20
NC_071985.2	21335616	21336363	-3	1	-	NC_071985.2	21336009	21336287	21335622	21335888	OBSCN	XM_054518750.2	-	3	21335888	21336009	120	20
NC_071985.2	214248935	214249535	3	1	+	NC_071985.2	214248982	214249169	214249362	214249466	LOC100939526	XM_024251104.3	+	3	214249169	214249362	192	1
NC_071985.2	214270231	214270828	2	1	+	NC_071985.2	214270275	214270462	214270655	214270759	LOC100456442	XM_024251126.3	+	2	214270462	214270655	192	1
NC_071985.2	214285612	214286254	2	1	+	NC_071985.2	214285701	214285888	214286081	214286185	LOC100456086	XM_002811379.5	+	2	214285888	214286081	192	1
NC_071985.2	214357025	214357490	3	1	+	NC_071985.2	214357056	214357185	214357303	214357442	UBR4	XM_024251135.3	+	3	214357185	214357303	117	16
NC_071985.2	214681875	214682640	1	1	+	NC_071985.2	214681949	214682145	214682311	214682358	ALDH4A1	NM_001132369.2	+	1	214682145	214682311	165	8
NC_071985.2	216580215	216580605	1	1	+	NC_071985.2	216580240	216580374	216580462	216580528	ATP13A2	XM_024251445.3	+	1	216580374	216580462	87	12
NC_071985.2	216580215	216580605	1	1	+	NC_071985.2	216580267	216580374	216580462	216580528	ATP13A2	XM_054556183.2	+	1	216580374	216580462	87	3
NC_071985.2	216590418	216591267	1	1	+	NC_071985.2	216590426	216590586	216590710	216590826	ATP13A2	XM_024251445.3	+	1	216590586	216590710	123	11
NC_071985.2	217786008	217786989	1	1	+	NC_071985.2	217786102	217786244	217786341	217786641	ZBTB17	XM_002811433.4	+	1	217786244	217786341	96	7
NC_071985.2	217788482	217788980	3	1	+	NC_071985.2	217788511	217788621	217788700	217788980	ZBTB17	XM_002811433.4	+	3	217788621	217788700	78	4
NC_071985.2	217788482	217788980	3	1	+	NC_071985.2	217788532	217788621	217788700	217788980	ZBTB17	XM_002811434.4	+	3	217788621	217788700	78	3
NC_071985.2	217999121	218000135	-1	1	-	NC_071985.2	217999773	217999932	217999266	217999445	PLEKHM2	XM_024252866.2	-	1	217999445	217999773	327	3
NC_071985.2	222536164	222536695	2	1	+	NC_071985.2	222536366	222536405	222536496	222536614	MAD2L2	XM_003775811.5	+	2	222536405	222536496	90	5
NC_071985.2	224510214	224510928	-3	1	-	NC_071985.2	224510731	224510910	224510242	224510391	PIK3CD	XM_024253286.3	-	3	224510391	224510731	339	9
NC_071985.2	224510214	224510928	-3	1	-	NC_071985.2	224510731	224510910	224510242	224510304	PIK3CD	XM_024253318.3	-	3	224510304	224510731	426	2
NC_071985.2	225201153	225201723	1	1	+	NC_071985.2	225201154	225201255	225201577	225201652	SLC2A5	NM_001131310.1	+	1	225201255	225201577	321	10
NC_071985.2	227636805	227637378	-3	1	-	NC_071985.2	227637138	227637274	227636889	227637053	ZBTB48	NM_001133152.1	-	3	227637053	227637138	84	1
NC_071985.2	227637439	227638324	-2	1	-	NC_071985.2	227638073	227638159	227637699	227637853	ZBTB48	NM_001133152.1	-	2	227637853	227638073	219	1
NC_071985.2	227752520	227753162	3	1	+	NC_071985.2	227752731	227752781	227752902	227753051	PLEKHG5	XM_024253883.3	+	3	227752781	227752902	120	9
NC_071985.2	227753282	227754119	3	1	+	NC_071985.2	227753442	227753552	227753658	227753807	PLEKHG5	XM_024253883.3	+	3	227753552	227753658	105	9
NC_071985.2	227784142	227784856	-2	1	-	NC_071985.2	227784632	227784818	227784284	227784466	ESPN	XM_054542002.2	-	2	227784466	227784632	165	3
NC_071985.2	228096856	228097564	2	1	+	NC_071985.2	228096917	228097148	228097377	228097487	CHD5	XM_024254075.2	+	2	228097148	228097377	228	6
NC_071985.2	228104215	228104920	2	1	+	NC_071985.2	228104313	228104392	228104648	228104780	CHD5	XM_024254075.2	+	2	228104392	228104648	255	4
NC_071985.2	228116567	228119846	3	1	+	NC_071985.2	228119359	228119522	228119631	228119745	CHD5	XM_024254075.2	+	3	228119522	228119631	108	3
NC_071985.2	230482532	230483435	-1	1	-	NC_071985.2	230482928	230483285	230482566	230482696	CCDC27	XM_002811580.4	-	1	230482696	230482928	231	5
NC_071985.2	231532500	231533457	1	1	+	NC_071985.2	231532534	231532632	231533242	231533325	MMEL1	XM_024232005.3	+	1	231532632	231533242	609	14
NC_071985.2	231629694	231630543	-3	1	-	NC_071985.2	231630232	231630356	231630051	231630135	PLCH2	XM_054557324.2	-	3	231630135	231630232	96	6
NC_071985.2	232088234	232088984	-1	1	-	NC_071985.2	232088751	232088962	232088235	232088531	GABRD	XM_024252003.2	-	1	232088531	232088751	219	1
NC_071985.2	232191503	232192007	3	1	+	NC_071985.2	232191515	232191649	232191782	232191891	CFAP74	XM_024231068.2	+	3	232191649	232191782	132	8
NC_071985.2	232191903	232192476	1	1	+	NC_071985.2	232192031	232192086	232192195	232192314	CFAP74	XM_024231068.2	+	1	232192086	232192195	108	8
NC_071985.2	232196559	232196991	1	1	+	NC_071985.2	232196620	232196754	232196959	232196991	CFAP74	XM_054557502.1	+	1	232196754	232196959	204	2
NC_071985.2	232200754	232201537	2	1	+	NC_071985.2	232200991	232201169	232201260	232201537	TMEM52	XM_024230832.3	+	2	232201169	232201260	90	2
NC_071985.2	232402506	232403007	1	1	+	NC_071985.2	232402522	232402663	232402874	232403006	LOC100434526	XM_054557677.2	+	1	232402663	232402874	210	1
NC_071985.2	232492552	232493017	-2	1	-	NC_071985.2	232492861	232493000	232492621	232492788	LOC100448626	XM_009235891.4	-	2	232492788	232492861	72	4
NC_071985.2	232500123	232500672	-3	1	-	NC_071985.2	232500436	232500578	232500211	232500318	MIB2	XM_054557564.2	-	3	232500318	232500436	117	11
NC_071985.2	232500123	232500672	-3	1	-	NC_071985.2	232500436	232500578	232500211	232500306	MIB2	XM_054557567.2	-	3	232500306	232500436	129	6
NC_071985.2	232590204	232590705	1	1	+	NC_071985.2	232590270	232590478	232590560	232590705	TMEM240	XM_024232544.3	+	1	232590478	232590560	81	1
NC_071985.2	232713643	232714129	2	1	+	NC_071985.2	232713725	232713811	232713923	232714033	MRPL20	XM_024255417.3	+	2	232713811	232713923	111	2
NC_071985.2	232745757	232746912	1	1	+	NC_071985.2	232746121	232746172	232746428	232746873	AURKAIP1	XM_003775835.5	+	1	232746172	232746428	255	5
NC_071985.2	232778407	232779100	2	1	+	NC_071985.2	232778498	232778567	232778637	232778776	DVL1	XM_024255545.3	+	2	232778567	232778637	69	3
NC_071985.2	232815964	232816459	2	1	+	NC_071985.2	232816055	232816153	232816340	232816393	ACAP3	XM_024255577.3	+	2	232816153	232816340	186	2
NC_071985.2	232815964	232816459	2	1	+	NC_071985.2	232816034	232816153	232816340	232816393	ACAP3	XM_054558086.2	+	2	232816153	232816340	186	2
NC_071985.2	232827186	232828164	-3	1	-	NC_071985.2	232827605	232827663	232827418	232827493	SCNN1D	XM_024257135.3	-	3	232827493	232827605	111	2
NC_071985.2	232828790	232829252	-1	1	-	NC_071985.2	232829114	232829202	232828875	232829038	SCNN1D	XM_024257135.3	-	1	232829038	232829114	75	2
NC_071985.2	233069749	233070301	-2	1	-	NC_071985.2	233069920	233070112	233069751	233069838	AGRN	XM_054558277.2	-	2	233069838	233069920	81	12
NC_071985.2	233073741	233074395	-3	1	-	NC_071985.2	233074141	233074268	233073909	233074023	AGRN	XM_054558277.2	-	3	233074023	233074141	117	12
NC_071985.2	233074489	233075284	-2	1	-	NC_071985.2	233074861	233075199	233074639	233074776	AGRN	XM_054558277.2	-	2	233074776	233074861	84	12
NC_071985.2	233076066	233076462	-3	1	-	NC_071985.2	233076318	233076434	233076072	233076236	AGRN	XM_054558277.2	-	3	233076236	233076318	81	12
NC_071985.2	233077876	233078395	-2	1	-	NC_071985.2	233078158	233078376	233077882	233078076	AGRN	XM_054558277.2	-	2	233078076	233078158	81	12
NC_071985.2	233123587	233124169	2	1	+	NC_071985.2	233123618	233123705	233123799	233124169	HES4	XM_024257134.3	+	2	233123705	233123799	93	2
NC_071985.2	233142614	233145227	3	1	+	NC_071985.2	233142621	233143640	233143776	233144985	PERM1	XM_063716237.1	+	3	233143640	233143776	135	1
NC_071985.2	233146185	233146617	1	1	+	NC_071985.2	233146199	233146324	233146529	233146617	PERM1	XM_063716237.1	+	1	233146324	233146529	204	1
NC_071985.2	233148445	233149036	-2	1	-	NC_071985.2	233148764	233148982	233148451	233148499	PLEKHN1	XM_024238948.3	-	2	233148499	233148764	264	1
NC_071985.2	233151754	233152450	-2	1	-	NC_071985.2	233152214	233152294	233152057	233152129	PLEKHN1	XM_024238948.3	-	2	233152129	233152214	84	1
NC_071985.2	233169078	233169639	1	1	+	NC_071985.2	233169216	233169294	233169406	233169516	NOC2L	XM_024256213.3	+	1	233169294	233169406	111	4
NC_071985.2	39735834	39736635	-3	1	-	NC_071985.2	39736477	39736617	39736231	39736368	TRAF3IP3	XM_002809506.6	-	3	39736368	39736477	108	3
NC_071985.2	39735834	39736635	-3	1	-	NC_071985.2	39736477	39736599	39736231	39736368	TRAF3IP3	XM_063725435.1	-	3	39736368	39736477	108	1
NC_071985.2	39887283	39887883	1	1	+	NC_071985.2	39887307	39887467	39887582	39887802	LAMB3	XM_054521338.2	+	1	39887467	39887582	114	2
NC_071985.2	41805968	41806532	-1	1	-	NC_071985.2	41806157	41806333	41805970	41806072	CR1	XM_054521558.2	-	1	41806072	41806157	84	1
NC_071985.2	42026819	42027224	-1	1	-	NC_071985.2	42027005	42027193	42026821	42026920	CR2	XM_009238382.3	-	1	42026920	42027005	84	3
NC_071985.2	43998927	43999656	-3	1	-	NC_071985.2	43999263	43999360	43998929	43999034	CDK18	NM_001133803.1	-	3	43999034	43999263	228	12
NC_071985.2	44465447	44466011	-1	1	-	NC_071985.2	44465815	44465965	44465537	44465664	CNTN2	NM_001131518.1	-	1	44465664	44465815	150	2
NC_071985.2	46470850	46471543	-2	1	-	NC_071985.2	46471460	46471543	46471061	46471192	PPFIA4	XM_024248512.3	-	2	46471192	46471460	267	6
NC_071985.2	482366	483383	-1	1	-	NC_071985.2	482971	483338	482367	482826	LOC100454916	XM_054560592.1	-	1	482826	482971	144	1
NC_071985.2	48340826	48347126	-1	1	-	NC_071985.2	48347062	48347113	48340862	48340977	IGFN1	XM_054548267.2	-	1	48340977	48347062	6084	1
NC_071985.2	48483036	48483600	1	1	+	NC_071985.2	48483093	48483222	48483499	48483558	CACNA1S	XM_054523477.1	+	1	48483222	48483499	276	1
NC_071985.2	48546384	48546870	1	1	+	NC_071985.2	48546421	48546570	48546673	48546807	KIF21B	XM_024235259.3	+	1	48546570	48546673	102	8
NC_071985.2	5927971	5928775	2	1	+	NC_071985.2	5928123	5928286	5928473	5928766	CEP170	XM_002809240.5	+	2	5928286	5928473	186	17
NC_071985.2	66603871	66604432	-2	1	-	NC_071985.2	66604070	66604228	66603877	66603976	LAMC2	XM_063726245.1	-	2	66603976	66604070	93	2
NC_071985.2	82280263	82283776	2	1	+	NC_071985.2	82280324	82280682	82282324	82282650	LOC134760803	XM_063720705.1	+	2	82280682	82282324	1641	1
NC_071985.2	82280263	82283776	2	1	+	NC_071985.2	82282324	82282650	82283539	82283776	LOC134760803	XM_063720705.1	+	2	82282650	82283539	888	1
NC_071985.2	83313645	83315193	-3	1	-	NC_071985.2	83314312	83315114	83313646	83314257	POGK	NM_001134124.1	-	3	83314257	83314312	54	1
NC_071985.2	89188828	89189260	-2	1	-	NC_071985.2	89189126	89189229	89188856	89188942	USP21	XM_009241947.4	-	2	89188942	89189126	183	3
NC_071985.2	89300723	89301068	3	1	+	NC_071985.2	89300768	89300871	89300947	89301024	ARHGAP30	XM_002809903.5	+	3	89300871	89300947	75	1
NC_071985.2	89635645	89636338	-2	1	-	NC_071985.2	89636029	89636301	89635699	89635818	SLAMF7	XM_002809911.5	-	2	89635818	89636029	210	2
NC_071985.2	90254406	90255021	-3	1	-	NC_071985.2	90254727	90254925	90254488	90254597	ATP1A2	NM_001131832.1	-	3	90254597	90254727	129	1
NC_071985.2	91778503	91779499	2	1	+	NC_071985.2	91778507	91778554	91778612	91779499	LOC100433082	XM_002809968.4	+	2	91778554	91778612	57	1
NC_071985.2	93488081	93488750	3	1	+	NC_071985.2	93488367	93488424	93488512	93488749	ETV3L	XM_054550900.2	+	3	93488424	93488512	87	1
NC_071985.2	93662451	93662964	-3	1	-	NC_071985.2	93662619	93662747	93662453	93662528	LRRC71	XM_002810001.5	-	3	93662528	93662619	90	12
NC_071985.2	93744829	93745330	2	1	+	NC_071985.2	93744930	93745059	93745195	93745329	INSRR	XM_002810003.3	+	2	93745059	93745195	135	1
NC_071985.2	93965701	93966733	-2	1	-	NC_071985.2	93966301	93966483	93965702	93965982	HAPLN2	XM_054551149.1	-	2	93965982	93966301	318	1
NC_071985.2	93966736	93967594	-2	1	-	NC_071985.2	93967501	93967585	93966925	93967278	HAPLN2	XM_054551149.1	-	2	93967278	93967501	222	1
NC_071985.2	94027240	94027561	2	1	+	NC_071985.2	94027282	94027349	94027440	94027553	IQGAP3	XM_024232275.3	+	2	94027349	94027440	90	5
