chr	start	end	frame	filler	frame	chr	exon_1_start	exon_1_end	exon_2_start	exon_2_end	gene	transcript	exon_strand	exon_frame	intron_start	intron_end	intron_length	merged_txs
NC_073249.2	181189028	181189547	3	1	+	NC_073249.2	181189079	181189289	181189359	181189469	CCDC17	XM_003812760.7	+	3	181189289	181189359	69	3
NC_073249.2	181467242	181467521	-2	1	-	NC_073249.2	181467372	181467514	181467244	181467284	TOE1	XM_003812776.7	-	2	181467284	181467372	87	2
NC_073249.2	181980302	181981328	3	1	+	NC_073249.2	181980391	181980533	181980618	181980798	PTCH2	XM_008965267.4	+	3	181980533	181980618	84	2
NC_073249.2	181993538	181994189	-2	1	-	NC_073249.2	181993809	181993934	181993539	181993670	BTBD19	XM_003812800.7	-	2	181993670	181993809	138	6
NC_073249.2	181993538	181994189	-2	1	-	NC_073249.2	181993809	181994170	181993539	181993670	BTBD19	XM_063608061.1	-	2	181993670	181993809	138	1
NC_073249.2	182021257	182022001	2	1	+	NC_073249.2	182021322	182021555	182021790	182021944	BEST4	XM_014344791.4	+	2	182021555	182021790	234	2
NC_073249.2	182045583	182046210	-1	1	-	NC_073249.2	182045896	182046001	182045689	182045802	KIF2C	XM_003812801.7	-	1	182045802	182045896	93	5
NC_073249.2	182047282	182048104	-3	1	-	NC_073249.2	182047868	182048072	182047649	182047759	KIF2C	XM_003812801.7	-	3	182047759	182047868	108	5
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817264	182817439	182817012	182817128	CCDC24	XM_003812823.4	-	3	182817128	182817264	135	5
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817225	182817331	182817012	182817128	CCDC24	XM_008965309.3	-	3	182817128	182817225	96	3
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817264	182817331	182817012	182817128	CCDC24	XM_008965310.3	-	3	182817128	182817264	135	4
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817225	182817439	182817012	182817128	CCDC24	XM_024930987.3	-	3	182817128	182817225	96	4
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817225	182817498	182817012	182817128	CCDC24	XM_034963351.3	-	3	182817128	182817225	96	5
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817264	182817498	182817012	182817128	CCDC24	XM_055094128.2	-	3	182817128	182817264	135	3
NC_073249.2	182842588	182842981	-3	1	-	NC_073249.2	182842901	182842959	182842664	182842753	IPO13	XM_003812825.5	-	3	182842753	182842901	147	1
NC_073249.2	183358031	183358361	3	1	+	NC_073249.2	183358032	183358110	183358198	183358247	HYI	XM_034962958.3	+	3	183358110	183358198	87	4
NC_073249.2	183359567	183360026	-2	1	-	NC_073249.2	183359874	183359942	183359568	183359708	SZT2	XM_003812838.5	-	2	183359708	183359874	165	3
NC_073249.2	183370530	183371418	-1	1	-	NC_073249.2	183371221	183371339	183370945	183371109	SZT2	XM_003812838.5	-	1	183371109	183371221	111	3
NC_073249.2	183370530	183371418	-1	1	-	NC_073249.2	183370945	183371109	183370596	183370680	SZT2	XM_003812838.5	-	1	183370680	183370945	264	3
NC_073249.2	186502311	186502533	1	1	+	NC_073249.2	186502342	186502377	186502462	186502524	COL9A2	XM_003815424.5	+	1	186502377	186502462	84	2
NC_073249.2	186504965	186505358	3	1	+	NC_073249.2	186505020	186505073	186505185	186505232	COL9A2	XM_003815424.5	+	3	186505073	186505185	111	2
NC_073249.2	186512177	186512573	3	1	+	NC_073249.2	186512205	186512258	186512343	186512414	COL9A2	XM_003815424.5	+	3	186512258	186512343	84	2
NC_073249.2	189115440	189115887	1	1	+	NC_073249.2	189115467	189115528	189115673	189115798	EPHA10	XM_034961557.3	+	1	189115528	189115673	144	4
NC_073249.2	190523726	190525151	-2	1	-	NC_073249.2	190525041	190525135	190523728	190524902	SH3D21	XM_008965049.6	-	2	190524902	190525041	138	1
NC_073249.2	190523726	190525151	-2	1	-	NC_073249.2	190525041	190525135	190523739	190524902	SH3D21	XM_034961329.3	-	2	190524902	190525041	138	1
NC_073249.2	190665863	190666754	-2	1	-	NC_073249.2	190666562	190666607	190666363	190666453	MAP7D1	XM_034961309.4	-	2	190666453	190666562	108	7
NC_073249.2	190665863	190666754	-2	1	-	NC_073249.2	190666363	190666453	190666052	190666245	MAP7D1	XM_034961309.4	-	2	190666245	190666363	117	14
NC_073249.2	190665863	190666754	-2	1	-	NC_073249.2	190666052	190666245	190665864	190665871	MAP7D1	XM_034961309.4	-	2	190665871	190666052	180	14
NC_073249.2	190665863	190666754	-2	1	-	NC_073249.2	190666562	190666604	190666363	190666453	MAP7D1	XM_034961316.4	-	2	190666453	190666562	108	7
NC_073249.2	193928474	193929167	-2	1	-	NC_073249.2	193928705	193928810	193928475	193928569	HPCA	XM_003812536.4	-	2	193928569	193928705	135	3
NC_073249.2	194047381	194050213	-3	1	-	NC_073249.2	194050072	194050185	194047417	194049978	NHSL3	XM_003812964.6	-	3	194049978	194050072	93	4
NC_073249.2	194598197	194598542	-2	1	-	NC_073249.2	194598432	194598542	194598225	194598314	EIF3I	XM_003828143.6	-	2	194598314	194598432	117	1
NC_073249.2	194614222	194614861	-3	1	-	NC_073249.2	194614431	194614577	194614274	194614313	DCDC2B	XM_003828144.4	-	3	194614313	194614431	117	1
NC_073249.2	195029453	195030101	3	1	+	NC_073249.2	195029679	195029804	195029955	195030009	SPOCD1	XM_008953483.5	+	3	195029804	195029955	150	6
NC_073249.2	195088042	195088654	2	1	+	NC_073249.2	195088131	195088232	195088377	195088483	ADGRB2	XM_008953476.4	+	2	195088232	195088377	144	16
NC_073249.2	195089284	195089995	2	1	+	NC_073249.2	195089309	195089503	195089672	195089740	ADGRB2	XM_008953476.4	+	2	195089503	195089672	168	16
NC_073249.2	195089284	195089995	2	1	+	NC_073249.2	195089672	195089740	195089816	195089924	ADGRB2	XM_008953476.4	+	2	195089740	195089816	75	16
NC_073249.2	195167012	195167381	3	1	+	NC_073249.2	195167049	195167120	195167322	195167375	COL16A1	XM_003828130.5	+	3	195167120	195167322	201	15
NC_073249.2	195247013	195247544	-2	1	-	NC_073249.2	195247360	195247510	195247056	195247245	TINAGL1	XM_003828126.5	-	2	195247245	195247360	114	3
NC_073249.2	198618166	198618487	-3	1	-	NC_073249.2	198618350	198618436	198618168	198618259	ATP5IF1	XM_003828089.4	-	3	198618259	198618350	90	1
NC_073249.2	198897261	198897774	-1	1	-	NC_073249.2	198897594	198897774	198897376	198897509	SMPDL3B	XM_003828081.6	-	1	198897509	198897594	84	2
NC_073249.2	199521909	199522371	1	1	+	NC_073249.2	199521940	199522132	199522232	199522370	MAP3K6	XM_003809416.6	+	1	199522132	199522232	99	2
NC_073249.2	199530528	199531122	-1	1	-	NC_073249.2	199530976	199531076	199530709	199530822	SYTL1	XM_034959161.3	-	1	199530822	199530976	153	2
NC_073249.2	200535363	200535705	1	1	+	NC_073249.2	200535430	200535462	200535592	200535704	CRYBG2	XM_034958924.3	+	1	200535462	200535592	129	2
NC_073249.2	200705432	200705885	3	1	+	NC_073249.2	200705505	200705588	200705700	200705797	C1H1orf232	XM_034942407.2	+	3	200705588	200705700	111	1
NC_073249.2	203144510	203144984	3	1	+	NC_073249.2	203144532	203144609	203144844	203144958	GALE	XM_008963121.3	+	3	203144609	203144844	234	3
NC_073249.2	203506936	203507383	2	1	+	NC_073249.2	203506953	203507020	203507114	203507221	ASAP3	XM_003810751.5	+	2	203507020	203507114	93	5
NC_073249.2	203506936	203507383	2	1	+	NC_073249.2	203506953	203507020	203507114	203507284	ASAP3	XM_008963114.4	+	2	203507020	203507114	93	3
NC_073249.2	204346433	204346961	-2	1	-	NC_073249.2	204346737	204346886	204346459	204346649	EPHA8	XM_034957801.4	-	2	204346649	204346737	87	1
NC_073249.2	205054730	205055381	3	1	+	NC_073249.2	205054804	205054935	205055098	205055242	HSPG2	XM_034957737.3	+	3	205054935	205055098	162	7
NC_073249.2	205079956	205080466	2	1	+	NC_073249.2	205079992	205080050	205080225	205080392	HSPG2	XM_034957737.3	+	2	205080050	205080225	174	7
NC_073249.2	205092009	205092615	1	1	+	NC_073249.2	205092121	205092256	205092374	205092525	HSPG2	XM_034957737.3	+	1	205092256	205092374	117	7
NC_073249.2	205106217	205106748	1	1	+	NC_073249.2	205106246	205106355	205106557	205106704	HSPG2	XM_034957737.3	+	1	205106355	205106557	201	7
NC_073249.2	205108487	205109093	3	1	+	NC_073249.2	205108605	205108704	205108843	205108952	HSPG2	XM_034957737.3	+	3	205108704	205108843	138	7
NC_073249.2	206468248	206468698	2	1	+	NC_073249.2	206468358	206468461	206468603	206468697	DDOST	XM_008967066.5	+	2	206468461	206468603	141	1
NC_073249.2	206471136	206471679	1	1	+	NC_073249.2	206471155	206471275	206471399	206471505	DDOST	XM_008967066.5	+	1	206471275	206471399	123	1
NC_073249.2	207806671	207807271	2	1	+	NC_073249.2	207806718	207806905	207807098	207807202	LOC100981962	XM_034956910.4	+	2	207806905	207807098	192	1
NC_073249.2	207828866	207829463	3	1	+	NC_073249.2	207828910	207829097	207829290	207829394	AKR7A3	XM_034956936.3	+	3	207829097	207829290	192	1
NC_073249.2	207844287	207844929	1	1	+	NC_073249.2	207844376	207844563	207844756	207844860	LOC100981286	XM_003814427.8	+	1	207844563	207844756	192	1
NC_073249.2	207916385	207916850	3	1	+	NC_073249.2	207916416	207916545	207916663	207916802	UBR4	XM_003814430.6	+	3	207916545	207916663	117	20
NC_073249.2	210129908	210130298	3	1	+	NC_073249.2	210129933	210130067	210130155	210130221	ATP13A2	XM_034956516.3	+	3	210130067	210130155	87	9
NC_073249.2	210129908	210130298	3	1	+	NC_073249.2	210129960	210130067	210130155	210130221	ATP13A2	XM_034956541.3	+	3	210130067	210130155	87	2
NC_073249.2	210133850	210134609	3	1	+	NC_073249.2	210133972	210134082	210134167	210134213	ATP13A2	XM_034956516.3	+	3	210134082	210134167	84	11
NC_073249.2	210133850	210134609	3	1	+	NC_073249.2	210134167	210134213	210134307	210134495	ATP13A2	XM_034956516.3	+	3	210134213	210134307	93	11
NC_073249.2	210140178	210141027	1	1	+	NC_073249.2	210140186	210140346	210140470	210140586	ATP13A2	XM_034956516.3	+	1	210140346	210140470	123	8
NC_073249.2	210974520	210975498	1	1	+	NC_073249.2	210974614	210974756	210974853	210975153	ZBTB17	XM_003806244.4	+	1	210974756	210974853	96	6
NC_073249.2	210976983	210977481	1	1	+	NC_073249.2	210977033	210977122	210977201	210977481	ZBTB17	XM_003806244.4	+	1	210977122	210977201	78	3
NC_073249.2	210976983	210977481	1	1	+	NC_073249.2	210977012	210977122	210977201	210977481	ZBTB17	XM_003806245.5	+	1	210977122	210977201	78	3
NC_073249.2	21228727	21229303	-3	1	-	NC_073249.2	21229146	21229227	21228729	21228968	OBSCN	XM_055104619.2	-	3	21228968	21229146	177	1
NC_073249.2	21229797	21230451	-1	1	-	NC_073249.2	21230196	21230318	21229842	21230012	OBSCN	XM_055104619.2	-	1	21230012	21230196	183	1
NC_073249.2	21239232	21240141	-1	1	-	NC_073249.2	21239851	21239963	21239469	21239637	OBSCN	XM_055104619.2	-	1	21239637	21239851	213	1
NC_073249.2	21268620	21269313	-1	1	-	NC_073249.2	21269031	21269153	21268774	21268913	OBSCN	XM_055104619.2	-	1	21268913	21269031	117	1
NC_073249.2	21325234	21326221	-3	1	-	NC_073249.2	21325750	21326016	21325399	21325665	OBSCN	XM_055104619.2	-	3	21325665	21325750	84	1
NC_073249.2	21327690	21328881	-1	1	-	NC_073249.2	21328533	21328694	21328341	21328445	OBSCN	XM_055104619.2	-	1	21328445	21328533	87	1
NC_073249.2	21331750	21332467	-3	1	-	NC_073249.2	21332152	21332430	21331756	21332022	OBSCN	XM_055104619.2	-	3	21332022	21332152	129	1
NC_073249.2	21388864	21390133	-3	1	-	NC_073249.2	21389788	21390054	21388915	21389196	OBSCN	XM_055104619.2	-	3	21389196	21389788	591	1
NC_073249.2	216543952	216544444	2	1	+	NC_073249.2	216544154	216544193	216544281	216544399	MAD2L2	XM_003822073.5	+	2	216544193	216544281	87	4
NC_073249.2	217163762	217165133	3	1	+	NC_073249.2	217164255	217164421	217164851	217164971	SRM	XM_034955292.4	+	3	217164421	217164851	429	2
NC_073249.2	21789234	21789801	-1	1	-	NC_073249.2	21789624	21789771	21789236	21789398	PRSS38	XM_003814940.4	-	1	21789398	21789624	225	1
NC_073249.2	218499652	218500072	-3	1	-	NC_073249.2	218499947	218500046	218499654	218499832	PIK3CD	XM_034954879.3	-	3	218499832	218499947	114	8
NC_073249.2	218504650	218505364	-3	1	-	NC_073249.2	218505167	218505346	218504678	218504827	PIK3CD	XM_034954879.3	-	3	218504827	218505167	339	5
NC_073249.2	218504650	218505364	-3	1	-	NC_073249.2	218505167	218505346	218504678	218504740	PIK3CD	XM_034954915.3	-	3	218504740	218505167	426	3
NC_073249.2	221639601	221640171	-1	1	-	NC_073249.2	221639931	221640067	221639685	221639849	ZBTB48	XM_003822142.4	-	1	221639849	221639931	81	6
NC_073249.2	221755854	221756505	1	1	+	NC_073249.2	221756065	221756115	221756236	221756385	PLEKHG5	XM_008975694.4	+	1	221756115	221756236	120	7
NC_073249.2	221775490	221776342	-3	1	-	NC_073249.2	221776139	221776284	221775791	221776054	ESPN	XM_034954221.3	-	3	221776054	221776139	84	9
NC_073249.2	221786954	221787689	-2	1	-	NC_073249.2	221787465	221787651	221787096	221787278	ESPN	XM_034954221.3	-	2	221787278	221787465	186	4
NC_073249.2	221786954	221787689	-2	1	-	NC_073249.2	221787465	221787521	221787096	221787278	ESPN	XM_034954231.3	-	2	221787278	221787465	186	1
NC_073249.2	222094841	222095753	3	1	+	NC_073249.2	222094902	222095133	222095362	222095472	CHD5	XM_008975719.5	+	3	222095133	222095362	228	5
NC_073249.2	224545014	224545992	-1	1	-	NC_073249.2	224545476	224545842	224545114	224545244	CCDC27	XM_034953825.3	-	1	224545244	224545476	231	1
NC_073249.2	225640964	225641990	3	1	+	NC_073249.2	225641056	225641174	225641799	225641864	MMEL1	XM_034953648.3	+	3	225641174	225641799	624	6
NC_073249.2	225660102	225660897	-1	1	-	NC_073249.2	225660556	225660708	225660210	225660414	PRXL2B	XM_034953610.3	-	1	225660414	225660556	141	8
NC_073249.2	225751092	225752136	-1	1	-	NC_073249.2	225751765	225751889	225751584	225751668	PLCH2	XM_034953537.3	-	1	225751668	225751765	96	1
NC_073249.2	225751092	225752136	-1	1	-	NC_073249.2	225751584	225751668	225751182	225751328	PLCH2	XM_034953537.3	-	1	225751328	225751584	255	1
NC_073249.2	225958585	225959011	-3	1	-	NC_073249.2	225958880	225959005	225958587	225958702	SKI	XM_003807318.6	-	3	225958702	225958880	177	2
NC_073249.2	226071327	226071771	1	1	+	NC_073249.2	226071459	226071607	226071644	226071766	FAAP20	XM_063602406.1	+	1	226071607	226071644	36	3
NC_073249.2	226352769	226353201	1	1	+	NC_073249.2	226352830	226352964	226353169	226353201	CFAP74	XM_063602440.1	+	1	226352964	226353169	204	2
NC_073249.2	226355803	226356646	2	1	+	NC_073249.2	226355897	226356356	226356450	226356645	TMEM52	XM_034953402.3	+	2	226356356	226356450	93	1
NC_073249.2	226355803	226356646	2	1	+	NC_073249.2	226355897	226356356	226356450	226356493	TMEM52	XM_034953408.3	+	2	226356356	226356450	93	1
NC_073249.2	226356870	226357653	1	1	+	NC_073249.2	226357107	226357285	226357376	226357653	TMEM52	XM_003807296.6	+	1	226357285	226357376	90	4
NC_073249.2	226591494	226592043	-1	1	-	NC_073249.2	226591807	226591949	226591582	226591689	MIB2	XM_034953198.3	-	1	226591689	226591807	117	23
NC_073249.2	226591494	226592043	-1	1	-	NC_073249.2	226591807	226591949	226591582	226591677	MIB2	XM_034953200.3	-	1	226591677	226591807	129	4
NC_073249.2	226592005	226592803	-3	1	-	NC_073249.2	226592335	226592441	226592050	226592271	MIB2	XM_034953198.3	-	3	226592271	226592335	63	9
NC_073249.2	226592005	226592803	-3	1	-	NC_073249.2	226592335	226592441	226592050	226592244	MIB2	XM_034953210.3	-	3	226592244	226592335	90	18
NC_073249.2	226592005	226592803	-3	1	-	NC_073249.2	226592335	226592618	226592050	226592244	MIB2	XM_063595056.1	-	3	226592244	226592335	90	6
NC_073249.2	226680336	226681485	1	1	+	NC_073249.2	226680898	226680954	226681378	226681484	TMEM240	XM_034953177.4	+	1	226680954	226681378	423	1
NC_073249.2	226685379	226685880	1	1	+	NC_073249.2	226685445	226685653	226685735	226685880	TMEM240	XM_034953177.4	+	1	226685653	226685735	81	1
NC_073249.2	226818191	226819097	3	1	+	NC_073249.2	226818273	226818359	226818471	226818581	MRPL20	XM_003809499.6	+	3	226818359	226818471	111	3
NC_073249.2	226818191	226819097	3	1	+	NC_073249.2	226818273	226818359	226818471	226819097	MRPL20	XM_063595160.1	+	3	226818359	226818471	111	1
NC_073249.2	226869703	226870309	2	1	+	NC_073249.2	226869744	226870046	226870137	226870238	MXRA8	XM_034953007.3	+	2	226870046	226870137	90	2
NC_073249.2	226869703	226870309	2	1	+	NC_073249.2	226869845	226870046	226870137	226870238	MXRA8	XM_063595175.1	+	2	226870046	226870137	90	3
NC_073249.2	226883923	226884550	2	1	+	NC_073249.2	226883938	226884031	226884125	226884194	DVL1	XM_034952966.4	+	2	226884031	226884125	93	3
NC_073249.2	226883923	226884550	2	1	+	NC_073249.2	226884125	226884194	226884264	226884403	DVL1	XM_034952966.4	+	2	226884194	226884264	69	3
NC_073249.2	226890213	226891557	-1	1	-	NC_073249.2	226891296	226891416	226890214	226891169	TAS1R3	XM_003809488.6	-	1	226891169	226891296	126	1
NC_073249.2	226914817	226915273	2	1	+	NC_073249.2	226914836	226914978	226915054	226915183	INTS11	XM_003809485.6	+	2	226914978	226915054	75	1
NC_073249.2	226930429	226931230	2	1	+	NC_073249.2	226930685	226930893	226931089	226931158	ACAP3	XM_063595179.1	+	2	226930893	226931089	195	3
NC_073249.2	226936012	226936591	-3	1	-	NC_073249.2	226936431	226936489	226936244	226936319	SCNN1D	XM_034952927.3	-	3	226936319	226936431	111	3
NC_073249.2	226936470	226938522	-1	1	-	NC_073249.2	226938409	226938507	226936995	226937112	SCNN1D	XM_034952927.3	-	1	226937112	226938409	1296	3
NC_073249.2	226982036	226982792	3	1	+	NC_073249.2	226982178	226982294	226982400	226982484	C1QTNF12	XM_055099671.2	+	3	226982294	226982400	105	5
NC_073249.2	226982036	226982792	3	1	+	NC_073249.2	226982178	226982294	226982400	226982718	C1QTNF12	XM_055099676.2	+	3	226982294	226982400	105	3
NC_073249.2	227012806	227013568	2	1	+	NC_073249.2	227013111	227013212	227013501	227013567	TNFRSF4	XM_034951753.3	+	2	227013212	227013501	288	2
NC_073249.2	227021685	227022453	1	1	+	NC_073249.2	227021714	227021901	227022064	227022266	TNFRSF18	XM_063602518.1	+	1	227021901	227022064	162	1
NC_073249.2	227201930	227202530	-2	1	-	NC_073249.2	227202101	227202293	227201932	227202019	AGRN	XM_034951765.3	-	2	227202019	227202101	81	11
NC_073249.2	227206797	227207592	-1	1	-	NC_073249.2	227207169	227207507	227206947	227207084	AGRN	XM_034951765.3	-	1	227207084	227207169	84	11
NC_073249.2	227208375	227208771	-1	1	-	NC_073249.2	227208627	227208743	227208381	227208545	AGRN	XM_034951765.3	-	1	227208545	227208627	81	11
NC_073249.2	227270659	227271241	2	1	+	NC_073249.2	227270690	227270777	227270871	227271241	HES4	XM_034951763.3	+	2	227270777	227270871	93	2
NC_073249.2	227282327	227284832	3	1	+	NC_073249.2	227282334	227283353	227283426	227284599	PERM1	XM_055099883.2	+	3	227283353	227283426	72	2
NC_073249.2	227282327	227284832	3	1	+	NC_073249.2	227282706	227283353	227283426	227284599	PERM1	XM_055099888.2	+	3	227283353	227283426	72	1
NC_073249.2	227292081	227292864	-1	1	-	NC_073249.2	227292628	227292708	227292471	227292543	PLEKHN1	XM_008961383.6	-	1	227292543	227292628	84	3
NC_073249.2	227292081	227292864	-1	1	-	NC_073249.2	227292471	227292543	227292223	227292350	PLEKHN1	XM_008961383.6	-	1	227292350	227292471	120	3
NC_073249.2	227292081	227292864	-1	1	-	NC_073249.2	227292628	227292708	227292223	227292543	PLEKHN1	XM_063595239.1	-	1	227292543	227292628	84	3
NC_073249.2	227309830	227310382	2	1	+	NC_073249.2	227309959	227310037	227310149	227310259	NOC2L	XM_034951759.3	+	2	227310037	227310149	111	5
NC_073249.2	39625272	39626073	-1	1	-	NC_073249.2	39625915	39626055	39625669	39625806	TRAF3IP3	XM_003831214.6	-	1	39625806	39625915	108	3
NC_073249.2	39625272	39626073	-1	1	-	NC_073249.2	39625915	39626037	39625669	39625806	TRAF3IP3	XM_057301396.2	-	1	39625806	39625915	108	1
NC_073249.2	39777145	39777742	2	1	+	NC_073249.2	39777169	39777326	39777441	39777661	LAMB3	XM_055108585.2	+	2	39777326	39777441	114	1
NC_073249.2	41910519	41910948	-1	1	-	NC_073249.2	41910705	41910893	41910521	41910620	CR2	XM_055108668.2	-	1	41910620	41910705	84	2
NC_073249.2	4290614	4291070	3	1	+	NC_073249.2	4290796	4290907	4290992	4291065	HNRNPU	XM_003807987.6	+	3	4290907	4290992	84	2
NC_073249.2	44311876	44312431	-3	1	-	NC_073249.2	44312244	44312394	44311966	44312093	CNTN2	XM_003822961.7	-	3	44312093	44312244	150	1
NC_073249.2	48166839	48174561	-1	1	-	NC_073249.2	48171093	48174548	48169506	48170984	IGFN1	XM_063603424.1	-	1	48170984	48171093	108	1
NC_073249.2	48166839	48174561	-1	1	-	NC_073249.2	48169506	48170984	48166875	48169451	IGFN1	XM_063603424.1	-	1	48169451	48169506	54	1
NC_073249.2	48374853	48375339	1	1	+	NC_073249.2	48374890	48375039	48375142	48375276	KIF21B	XM_003823048.5	+	1	48375039	48375142	102	5
NC_073249.2	77927278	77927725	2	1	+	NC_073249.2	77927378	77927443	77927525	77927725	LOC103787134	XM_008978423.4	+	2	77927443	77927525	81	1
NC_073249.2	81941269	81941722	2	1	+	NC_073249.2	81941333	81941537	81941616	81941712	ADCY10	XM_003824603.5	+	2	81941537	81941616	78	10
NC_073249.2	89099962	89100655	-3	1	-	NC_073249.2	89100346	89100618	89100016	89100135	SLAMF7	XM_003811869.6	-	3	89100135	89100346	210	2
NC_073249.2	89553911	89554349	3	1	+	NC_073249.2	89553912	89554101	89554219	89554314	COPA	XM_003811879.5	+	3	89554101	89554219	117	3
NC_073249.2	89723095	89723719	-3	1	-	NC_073249.2	89723416	89723614	89723177	89723286	ATP1A2	XM_003811890.5	-	3	89723286	89723416	129	1
NC_073249.2	91121829	91122825	1	1	+	NC_073249.2	91121833	91121880	91121938	91122825	LOC100980547	XM_003820989.1	+	1	91121880	91121938	57	1
NC_073249.2	92911990	92912560	-3	1	-	NC_073249.2	92912411	92912532	92911991	92912104	LRRC71	XM_008974498.5	-	3	92912104	92912411	306	2
NC_073249.2	92920081	92920699	-3	1	-	NC_073249.2	92920249	92920377	92920083	92920158	LRRC71	XM_008974498.5	-	3	92920158	92920249	90	2
NC_073249.2	93283165	93283486	2	1	+	NC_073249.2	93283207	93283274	93283365	93283478	IQGAP3	XM_003821051.4	+	2	93283274	93283365	90	3
NC_073249.2	93295978	93296485	2	1	+	NC_073249.2	93296049	93296216	93296310	93296449	IQGAP3	XM_003821051.4	+	2	93296216	93296310	93	2
NC_073249.2	93295978	93296485	2	1	+	NC_073249.2	93296049	93296216	93296313	93296449	IQGAP3	XM_063604517.1	+	2	93296216	93296313	96	1
