without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_11841746_11846930_frame3_fft     25   3  0.173418;0.174190;0.412616    643.877;574.951;475.667      6;6;2
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_13131360_13137426_frame1_fft     28   3  0.411803;0.175734;0.412463    948.338;827.390;639.327      2;6;2
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_13228840_13234168_frame2_fft     21   3  0.409159;0.408784;0.184122    711.308;685.903;668.838      2;2;5
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_144423375_144433509_frame1_fft   40   3  0.499803;0.416321;0.249951    2448.789;1511.774;1244.143   2;2;4
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_144424175_144432998_frame3_fft   48   3  0.499717;0.416298;0.249915    2136.526;1474.668;1285.736   2;2;4
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_144422803_144433750_frame2_fft   47   3  0.499772;0.416370;0.249931    2772.838;1497.549;1282.661   2;2;4
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_146190126_146195259_frame1_fft   3    3  0.166764;0.333333;0.165985    3034.670;1330.436;443.682    6;3;6
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_30290668_30297679_frame_2_fft    8    3  0.332905;0.332620;0.334617    1588.562;1400.793;1284.359   3;3;3
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_146190191_146195258_frame_1_fft  3    3  0.166765;0.333333;0.165976    3002.598;1325.720;406.182    6;3;6
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_1567837_1573060_frame2_fft       23   3  0.182462;0.180930;0.408960    767.010;734.373;616.095      5;6;2
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_1662069_1667835_frame1_fft       26   3  0.410510;0.182622;0.179674    718.549;655.410;632.209      2;5;6
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_3442063_3447577_frame_2_fft      26   3  0.181719;0.185528;0.180812    702.630;670.889;595.255      6;5;6
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_30290867_30297635_frame_1_fft    7    3  0.332890;0.333629;0.333333    1755.372;1223.920;1160.728   3;3;3
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_4321015_4326409_frame_2_fft      26   3  0.409900;0.180571;0.180200    721.426;659.435;609.522      2;6;6
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_3461129_3470660_frame3_fft       40   3  0.173854;0.413283;0.412444    1113.322;887.405;866.036     6;2;2
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_4428986_4434764_frame3_fft       28   3  0.179128;0.175493;0.410003    727.248;651.472;635.303      6;6;2
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_4912221_4917576_frame1_fft       25   3  0.412698;0.177218;0.173856    819.083;601.843;526.781      2;6;6
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_4822694_4828502_frame3_fft       26   3  0.412190;0.173382;0.179063    741.429;606.569;592.924      2;6;6
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_4369175_4374434_frame_1_fft      27   3  0.182734;0.181023;0.409964    680.328;658.496;590.524      5;6;2
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_7720201_7725508_frame_2_fft      30   3  0.183908;0.182212;0.181458    728.783;668.071;540.276      5;5;6
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_81385040_81391556_frame_1_fft    1    1  0.333333                      992.047                      3
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_4856481_4864179_frame1_fft       31   3  0.182645;0.180696;0.410366    933.799;884.743;844.852      5;6;2
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_8805858_8810886_frame1_fft       22   3  0.412490;0.412092;0.175219    873.085;697.292;596.958      2;2;6
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_8036681_8042132_frame_1_fft      28   3  0.175197;0.180150;0.411484    648.414;585.388;573.947      6;6;2
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_6397926_6403707_frame1_fft       31   3  0.180765;0.411693;0.178862    733.334;732.744;701.200      6;2;6
without_coding_region  5000   NC_071996.2     SCFR_NC_071996_2_8872384_8878129_frame2_fft       31   3  0.413925;0.412185;0.171453    777.602;596.099;595.042      2;2;6
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_5446816_5452354_frame_2_fft      37   3  0.037017;0.432105;0.123510    1762.759;1279.141;1090.199   27;2;8
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_5446925_5452622_frame3_fft       39   3  0.037037;0.222222;0.049324    1894.284;1263.472;1138.145   27;5;20
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_5446914_5452377_frame1_fft       39   3  0.036976;0.222222;0.049423    1501.950;1221.990;1219.282   27;5;20
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_36172042_36177112_frame2_fft     4    3  0.200000;0.400000;0.200592    2531.439;1927.988;542.047    5;3;5
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_6003649_6010618_frame_2_fft      38   3  0.037021;0.049361;0.012340    2218.148;1581.308;1421.045   27;20;81
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_6003747_6010692_frame1_fft       40   3  0.037005;0.049388;0.432109    2103.221;1645.407;1607.649   27;20;2
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_6034102_6041509_frame2_fft       39   3  0.036992;0.222222;0.493857    1970.561;1736.886;1557.643   27;5;2
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_6003758_6010529_frame3_fft       39   3  0.037070;0.123468;0.432137    2058.290;1547.265;1450.851   27;8;2
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_6034004_6041567_frame_1_fft      39   3  0.037022;0.432104;0.370356    2340.752;1694.476;1608.075   27;2;3
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_6034113_6045801_frame1_fft       46   3  0.037047;0.123460;0.049367    3731.624;2444.405;2308.246   27;8;20
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_688180_698353_frame2_fft         32   3  0.454537;0.424260;0.227268    2787.517;2297.904;2287.185   2;2;4
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_688431_698292_frame_3_fft        32   3  0.454518;0.181827;0.075753    2439.211;2362.072;2314.042   2;6;13
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_688162_697054_frame_2_fft        32   3  0.454566;0.166667;0.227283    2355.352;2085.899;2000.294   2;6;4
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_688211_697055_frame3_fft         32   3  0.454545;0.181818;0.424242    2485.922;2163.976;2139.139   2;6;2
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_80965362_80971227_frame1_fft     24   3  0.052003;0.052856;0.104007    1074.320;619.711;597.308     19;19;10
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_89543288_89549654_frame_1_fft    3    3  0.166667;0.333333;0.165096    3943.260;1765.126;387.100    6;3;6
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_80965414_80971147_frame2_fft     24   3  0.051980;0.207745;0.052852    1020.617;620.317;600.266     19;5;19
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_89543289_89549655_frame1_fft     3    3  0.166667;0.333333;0.165096    3945.146;1765.935;385.168    6;3;6
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_89543530_89549158_frame2_fft     2    2  0.166667;0.333333             4041.773;1873.106            6;3
without_coding_region  5000   NC_072003.2     SCFR_NC_072003_2_89543529_89549157_frame_3_fft    2    2  0.166667;0.333333             4041.275;1875.083            6;3
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_102494053_102500080_frame_2_fft  30   3  0.438693;0.228140;0.017588    1704.775;1309.458;1200.389   2;4;57
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_102494019_102500070_frame_3_fft  27   3  0.105272;0.438440;0.017518    1401.421;1267.060;1260.106   10;2;57
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_102494066_102500102_frame_1_fft  30   3  0.438701;0.035123;0.228131    1687.902;1408.264;1335.285   2;28;4
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_10818605_10824524_frame_1_fft    29   3  0.180774;0.410373;0.178577    874.837;801.450;742.015      6;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_11076385_11082169_frame_2_fft    27   3  0.411307;0.176176;0.178250    912.462;898.929;757.415      2;6;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_11747746_11752966_frame_2_fft    26   3  0.411686;0.413218;0.176628    703.050;694.981;657.348      2;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_11975817_11980851_frame1_fft     10   3  0.200437;0.400477;0.400874    1591.184;1163.144;746.895    5;2;2
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_11693102_11698802_frame_1_fft    29   3  0.180702;0.409474;0.178772    648.025;634.356;577.699      6;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_11162469_11168259_frame_3_fft    32   3  0.180656;0.411054;0.176684    697.459;695.091;553.951      6;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_11449210_11454262_frame2_fft     25   3  0.411124;0.174386;0.412708    723.610;707.708;696.521      2;6;2
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_124426561_124445485_frame_2_fft  42   3  0.333333;0.493289;0.159956    13892.130;4673.890;3327.201  3;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_124426565_124445297_frame_1_fft  40   3  0.333333;0.493274;0.159940    13887.446;4141.678;2914.733  3;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_124426586_124445267_frame3_fft   43   3  0.333333;0.493282;0.159949    13893.036;4579.996;3239.143  3;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_124426569_124437249_frame1_fft   22   3  0.333333;0.493258;0.159925    7918.110;2513.708;1765.245   3;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_124437252_124445436_frame1_fft   23   3  0.333333;0.493280;0.159946    5962.917;1731.483;1256.787   3;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_12472292_12478019_frame3_fft     27   3  0.411385;0.178453;0.181247    711.899;694.714;684.089      2;6;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_12465381_12471042_frame1_fft     28   3  0.411411;0.178414;0.183536    759.813;717.387;671.483      2;6;5
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_12479269_12484996_frame2_fft     28   3  0.411385;0.178453;0.181247    711.492;694.086;685.555      2;6;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_130153950_130162431_frame1_fft   32   3  0.189600;0.379318;0.194317    2026.419;1416.552;1004.407   5;3;5
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_12493262_12498989_frame3_fft     28   3  0.411385;0.181247;0.178453    715.658;680.663;674.945      2;6;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_130154300_130162421_frame3_fft   35   3  0.189632;0.379264;0.194311    1952.814;1456.531;990.962    5;3;5
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_130154365_130162543_frame2_fft   32   3  0.189655;0.379310;0.194302    1915.746;1449.871;992.811    5;3;5
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_130154154_130162965_frame_3_fft  33   3  0.189649;0.379299;0.194303    1962.819;1441.442;1046.724   5;3;5
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_124426603_124445278_frame2_fft   38   3  0.333333;0.493280;0.159946    13886.158;4496.872;3175.317  3;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_133174908_133180221_frame1_fft   3    3  0.166761;0.333333;0.165443    2815.397;1481.565;342.757    6;3;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_130154386_130162414_frame_2_fft  35   3  0.189586;0.379297;0.194320    2041.289;1467.851;966.565    5;3;5
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_130154462_130162439_frame_1_fft  33   3  0.189670;0.379341;0.194309    1883.296;1370.463;1008.497   5;3;5
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_133174907_133180220_frame_1_fft  3    3  0.166761;0.333333;0.165443    2814.014;1480.774;343.719    6;3;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_13339078_13344682_frame2_fft     32   3  0.182905;0.180764;0.177195    625.901;612.529;578.008      5;6;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_14002132_14007259_frame2_fft     20   3  0.173591;0.175151;0.412717    711.165;640.954;599.429      6;6;2
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_14344336_14349484_frame2_fft     24   3  0.410645;0.411422;0.177739    702.294;645.830;599.560      2;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_14417740_14422924_frame2_fft     26   3  0.173418;0.174190;0.412230    637.532;579.581;478.241      6;6;2
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_15872829_15878607_frame_3_fft    29   3  0.411042;0.180339;0.177570    672.245;665.192;598.506      2;6;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_14854115_14860772_frame_1_fft    33   3  0.181012;0.409644;0.409344    968.918;933.832;854.303      6;2;2
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_17392325_17397368_frame3_fft     25   3  0.411263;0.178267;0.179258    648.232;583.231;577.499      2;6;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_15913026_15918102_frame_3_fft    23   3  0.412530;0.413909;0.412136    583.434;518.612;509.376      2;2;2
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_16885067_16890884_frame3_fft     29   3  0.178442;0.408458;0.410693    714.008;618.875;606.658      6;2;2
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_5988032_5993492_frame3_fft       28   3  0.180403;0.412454;0.183700    696.098;680.773;614.396      6;2;5
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_6757638_6764160_frame1_fft       12   3  0.200245;0.399877;0.199939    2503.673;2237.679;1560.359   5;3;5
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_5990278_5995600_frame2_fft       26   3  0.175498;0.179444;0.410372    612.916;583.683;565.650      6;6;2
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_7008544_7014250_frame2_fft       23   3  0.183141;0.182264;0.179635    747.698;717.589;691.879      5;5;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_7361824_7367320_frame2_fft       24   3  0.178675;0.411026;0.412482    647.131;636.962;581.991      6;2;2
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_7463884_7470268_frame2_fft       36   3  0.180294;0.175282;0.411811    747.368;700.688;682.012      6;6;2
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_6891632_6896654_frame_1_fft      26   3  0.409797;0.180605;0.178017    733.902;630.337;571.275      2;6;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_7464620_7469882_frame3_fft       29   3  0.180350;0.412581;0.411821    720.682;565.473;546.465      6;2;2
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_7785772_7792597_frame2_fft       41   3  0.179341;0.409231;0.178901    921.655;902.966;800.386      6;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_9913117_9920323_frame_2_fft      40   3  0.410214;0.176658;0.181654    960.684;951.257;787.976      2;6;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_9489292_9494491_frame2_fft       26   3  0.412195;0.412579;0.173880    730.541;624.020;609.089      2;2;6
without_coding_region  5000   NC_071997.2     SCFR_NC_071997_2_8122399_8128300_frame2_fft       26   3  0.411117;0.173699;0.200474    682.037;673.976;660.749      2;6;5
without_coding_region  5000   NC_071993.2     SCFR_NC_071993_2_382_6754_frame2_fft              20   3  -0.166824;0.166824;0.166510   3318.343;3318.343;2620.364   12;61;61
without_coding_region  5000   NC_071993.2     SCFR_NC_071993_2_381_6753_frame_2_fft             20   3  -0.166824;0.166824;0.166510   3319.616;3319.616;2620.839   12;61;61
without_coding_region  5000   NC_071993.2     SCFR_NC_071993_2_140846694_140851896_frame_2_fft  4    3  0.166667;0.333333;0.168012    3506.120;1630.010;439.073    6;3;6
without_coding_region  5000   NC_071993.2     SCFR_NC_071993_2_39676465_39681586_frame_1_fft    25   3  0.178481;0.183167;0.408709    638.679;566.670;552.555      6;5;2
without_coding_region  5000   NC_071993.2     SCFR_NC_071993_2_39695914_39701689_frame_1_fft    30   3  0.175931;0.180433;0.180952    741.257;736.667;653.035      6;6;6
without_coding_region  5000   NC_071993.2     SCFR_NC_071993_2_914_6767_frame_3_fft             5    3  -0.166752;0.166752;-0.333333  2919.116;2919.116;1945.001   13;67;17
without_coding_region  5000   NC_071993.2     SCFR_NC_071993_2_915_6768_frame1_fft              5    3  -0.166752;0.166752;-0.333333  2919.030;2919.030;1945.001   13;67;17
without_coding_region  5000   NC_071998.2     SCFR_NC_071998_2_128922444_128929188_frame1_fft   20   3  0.206851;0.448250;0.413701    2239.765;1812.774;1484.697   5;2;2
without_coding_region  5000   NC_071998.2     SCFR_NC_071998_2_128922388_128929243_frame2_fft   20   3  0.206856;0.448140;0.413713    2235.218;2027.378;1490.990   5;2;2
without_coding_region  5000   NC_071998.2     SCFR_NC_071998_2_11225834_11232629_frame_1_fft    39   3  0.181751;0.176748;0.182046    956.713;941.524;710.115      6;6;5
without_coding_region  5000   NC_071998.2     SCFR_NC_071998_2_10734650_10740011_frame3_fft     8    3  0.200522;0.199963;0.399925    943.742;885.983;688.439      5;5;3
without_coding_region  5000   NC_071998.2     SCFR_NC_071998_2_128922485_128929262_frame3_fft   22   3  0.206876;0.448133;0.413752    2152.393;1973.806;1314.048   5;2;2
without_coding_region  5000   NC_071998.2     SCFR_NC_071998_2_129606005_129614723_frame3_fft   2    2  0.166667;0.333333             6877.880;2938.313            6;3
without_coding_region  5000   NC_071998.2     SCFR_NC_071998_2_129606004_129614722_frame_2_fft  2    2  0.166667;0.333333             6877.525;2937.360            6;3
without_coding_region  5000   NC_071998.2     SCFR_NC_071998_2_129606024_129614823_frame1_fft   2    2  0.166610;0.333333             4580.710;2941.373            6;3
without_coding_region  5000   NC_071998.2     SCFR_NC_071998_2_129606023_129615071_frame_1_fft  3    3  0.166667;0.333333;0.166446    6792.913;3008.717;527.413    6;3;6
without_coding_region  5000   NC_071998.2     SCFR_NC_071998_2_13058979_13064358_frame_3_fft    21   3  0.412530;0.172523;0.176241    657.330;644.528;620.907      2;6;6
without_coding_region  5000   NC_071998.2     SCFR_NC_071998_2_5197786_5205484_frame2_fft       41   3  0.412835;0.179137;0.182645    833.440;735.308;666.739      2;6;5
