"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0116779899561388,16,96,2.53600201409869,"Path:pon05410 Hypertrophic cardiomyopathy","https://www.genome.jp/kegg-bin/show_pathway?pon05410"," ACTB  MYL3  CACNA1F  CACNA1S  TTN  ITGA7    ATP2A3  EMD  MYH6  CACNA2D2  MYBPC3  ITGB4  ITGA5  ITGA3  TNNC1"
0.0153175090816169,15,92,2.48087153553133,"Path:pon05222 Small cell lung cancer","https://www.genome.jp/kegg-bin/show_pathway?pon05222"," BIRC7  LAMB3  LAMC3  AKT1  COL4A1  COL4A2  LAMC2  DDB2  ZBTB17  COL4A5  BIRC2  ITGA3  RXRB  CCNE1  PIK3CD"
0.00202976697295975,24,151,2.41843900682259,"Path:pon04261 Adrenergic signaling in cardiomyocytes","https://www.genome.jp/kegg-bin/show_pathway?pon04261"," ATP1A2  CAMK2A  PPP2R2B  MYL3  CACNA1F  PPP2R5D  CACNA1S  MAPK12  ADCY6  MAPK11  CREB3  ATP1A3    AKT1  ATP2A3  MYH6  MAPK13  CACNA2D2  PIK3R6  PLCB2  PLCB3  ADCY4  TNNC1  CAMK2G"
0.0130736995730494,17,107,2.41749724708473,"Path:pon04922 Glucagon signaling pathway","https://www.genome.jp/kegg-bin/show_pathway?pon04922"," CAMK2A  CPT1C  PFKM  GYS1  PRMT1  PCK1  ITPR3  CRTC2  CREB3  AKT1  CPT1B    PHKA2  G6PC3  PLCB2  PLCB3  CAMK2G"
0.0139135945409935,18,119,2.30158165985427,"Path:pon04152 AMPK signaling pathway","https://www.genome.jp/kegg-bin/show_pathway?pon04152"," CPT1C  PFKM  GYS1  PCK1  PPP2R2B  PPP2R5D  RPTOR  CRTC2  CREB3  AKT1  CPT1B  LIPE  ULK1  SLC2A4  FASN  G6PC3  RPS6KB2  PIK3CD"
0.0139135945409935,19,128,2.25862679380665,"Path:pon04926 Relaxin signaling pathway","https://www.genome.jp/kegg-bin/show_pathway?pon04926"," ARRB2  SHC1    MAPK12  COL1A1  ADCY6  MAPK11  CREB3  AKT1  COL4A1  COL4A2  NOS3  MAPK13  COL4A5  PLCB2  PLCB3  ADCY4  PIK3CD"
0.000795414277572844,42,320,1.99710158610272,"Path:pon05165 Human papillomavirus infection","https://www.genome.jp/kegg-bin/show_pathway?pon05165"," ATP6V0D1  PPP2R2B  VTN  COL6A5  COL9A3  PPP2R5D  LAMB3  TCF7L2  RBL1  APC2  COL1A1    TNFRSF1A  CREB3  TYK2  ITGA7  LAMC3  AKT1  COL4A1  COL4A2  COL9A2  LAMC2  IRF1  STAT2  RFNG  ITGB4  ITGA5  DVL1  NOTCH3  COL4A5  RPS6KB2  ITGA3  PDGFRB  COL6A1  CCNE1  COL6A2  UBR4  HES4  PIK3CD"
0.000606980187874941,45,346,1.97896110926776,"Path:pon04151 PI3K-Akt signaling pathway","https://www.genome.jp/kegg-bin/show_pathway?pon04151"," GYS1  HSP90AB1  PCK1  PPP2R2B  VTN  COL6A5  COL9A3  FGFR3  PPP2R5D  CSF1R  JAK3  LAMB3  RPTOR  COL1A1  CRTC2  PSPN  CREB3  ITGA7  FLT3LG  LAMC3  AKT1  RAC1  COL4A1  COL4A2  COL9A2  LAMC2  NOS3  ERBB2  PKN3  ITGB4  ITGA5  FLT3  PIK3R6  COL4A5    G6PC3  RPS6KB2  ITGA3  PDGFRB  COL6A1  FGFR4  CCNE1  COL6A2  FLT4  PIK3CD"
0.0153175090816169,28,226,1.88516963879903,"Path:pon04810 Reg. of actin cytoskeleton","https://www.genome.jp/kegg-bin/show_pathway?pon04810"," PAK6  ACTB  FGFR3  SSH3  GIT1  APC2  PIP5K1C  ITGAD  DIAPH1  ARHGEF1  ITGA7  ITGAX  AKT1  RAC1  PPP1R12C  ITGAE  MYL11  INSRR  ITGB4  ITGA5  NCKAP1L  IQGAP3  C8G  ITGA3  PDGFRB  FGFR4  PIK3CD  MYL7"
0.0103400908890461,35,290,1.83641525158871,"Path:pon04010 MAPK signaling pathway","https://www.genome.jp/kegg-bin/show_pathway?pon04010"," ARRB2  PPP5C    CACNA1F  MAPK8IP3  FGFR3  CSF1R  DAXX  CACNA1S  MAP3K14  MAPK12  IRAK1  MAPK11  TNFRSF1A  TAOK2  PSPN  FLT3LG  AKT1  MAP4K2  RAC1  MAP3K6  MKNK2  FLNA  MAP4K1  PLA2G4F  MAPK13  ERBB2  CACNA1H  CACNA2D2  FLT3  PLA2G4D  MAP3K11  PDGFRB  FGFR4  FLT4"
