SCFR_Name	Num_Raw_Peaks	Top_Peak_Count	Frequencies	Magnitudes	Periods
SCFR_NC_072377_2_1176816_1177366_frame1_fft	1	1	0.130909	124.816	8
SCFR_NC_072377_2_1002954_1004321_frame1_fft	7	3	0.432334;0.243599;0.378200	302.162;283.373;228.363	2;4;3
SCFR_NC_072377_2_137012926_137013305_frame_3_fft	1	1	0.496042	89.308	2
SCFR_NC_072377_2_142984285_142984436_frame2_fft	1	1	0.337748	55.408	3
SCFR_NC_072377_2_177768350_177769178_frame_3_fft	1	1	0.333333	158.711	3
SCFR_NC_072377_2_178628028_178628376_frame_2_fft	1	1	0.333333	90.767	3
SCFR_NC_072377_2_181301137_181301314_frame2_fft	1	1	0.248588	61.473	4
SCFR_NC_072377_2_182205260_182206087_frame_1_fft	3	3	0.333736;0.330109;0.336155	343.396;151.964;150.365	3;3;3
SCFR_NC_072377_2_182486675_182486770_frame_1_fft	1	1	0.021053	44.683	48
SCFR_NC_072377_2_84234721_84235075_frame2_fft	1	1	0.234463	79.966	4
SCFR_NC_072377_2_99541211_99542364_frame3_fft	1	1	0.333044	179.494	3
SCFR_NC_072377_2_99882195_99882288_frame_2_fft	1	1	0.333333	46.269	3
SCFR_NC_072378_2_107424392_107424573_frame3_fft	1	1	0.331492	64.755	3
SCFR_NC_072378_2_135531940_135532631_frame2_fft	1	1	0.004342	131.784	231
SCFR_NC_072378_2_136392492_136392784_frame1_fft	1	1	0.335616	97.949	3
SCFR_NC_072378_2_168701731_168702815_frame2_fft	3	3	0.040590;0.122694;0.082103	239.039;213.816;191.518	25;8;12
SCFR_NC_072378_2_31162444_31162573_frame_3_fft	1	1	0.333333	51.718	3
SCFR_NC_072378_2_31213734_31214078_frame1_fft	1	1	0.008721	89.761	115
SCFR_NC_072378_2_31213734_31214063_frame1_fft	1	1	0.009119	84.351	110
SCFR_NC_072378_2_358112_358341_frame_1_fft	1	1	0.013100	66.305	77
SCFR_NC_072378_2_40272540_40272979_frame_3_fft	2	2	0.480638;0.148064	94.310;89.872	2;7
SCFR_NC_072378_2_42049491_42049851_frame_1_fft	1	1	0.333333	99.759	3
SCFR_NC_072378_2_43407103_43407265_frame_3_fft	1	1	0.351852	57.057	3
SCFR_NC_072378_2_43436231_43436964_frame3_fft	1	1	0.002729	121.372	367
SCFR_NC_072378_2_4028125_4028521_frame_3_fft	1	1	0.148990	93.804	7
SCFR_NC_072378_2_43494032_43495524_frame3_fft	7	3	0.026139;0.350536;0.376005	308.595;288.781;222.895	38;3;3
SCFR_NC_072378_2_30715576_30718114_frame_3_fft	25	3	0.333333;0.138298;0.422774	520.210;495.227;404.756	3;7;2
SCFR_NC_072378_2_52424796_52424889_frame_1_fft	1	1	0.247312	46.180	4
SCFR_NC_072378_2_62772581_62772702_frame3_fft	1	1	0.338843	47.216	3
SCFR_NC_072378_2_69868471_69870042_frame2_fft	1	1	0.333546	185.105	3
SCFR_NC_072378_2_81262884_81263384_frame_2_fft	1	1	0.004000	107.434	250
SCFR_NC_072378_2_81262847_81263384_frame_2_fft	1	1	0.003724	101.798	269
SCFR_NC_072379_2_1010736_1011589_frame1_fft	2	2	0.045721;0.092614	142.615;134.056	22;11
SCFR_NC_072379_2_10114819_10121357_frame2_fft	4	3	0.333282;0.373356;0.293209	1474.925;511.026;404.591	3;3;3
SCFR_NC_072379_2_11991188_11992271_frame_1_fft	1	1	0.493998	162.487	2
SCFR_NC_072379_2_10129849_10134521_frame2_fft	24	3	0.333262;0.411815;0.392123	1171.883;1072.404;965.761	3;2;3
SCFR_NC_072379_2_10129849_10137911_frame2_fft	25	3	0.333292;0.254900;0.411808	2002.476;1621.271;1611.647	3;4;2
SCFR_NC_072379_2_127667486_127667965_frame3_fft	1	1	0.004175	112.159	240
SCFR_NC_072379_2_127765268_127765548_frame_3_fft	1	1	0.121429	79.404	8
SCFR_NC_072379_2_10129849_10150202_frame2_fft	69	3	0.333317;0.411782;0.313713	5170.358;3828.824;2884.879	3;2;3
SCFR_NC_072379_2_13996758_13997271_frame_3_fft	1	1	0.003899	114.290	257
SCFR_NC_072379_2_140782617_140782688_frame_1_fft	1	1	0.338028	48.612	3
SCFR_NC_072379_2_1455109_1455471_frame_3_fft	1	1	0.154696	83.951	6
SCFR_NC_072379_2_1452483_1453220_frame_1_fft	1	1	0.137042	134.708	7
SCFR_NC_072379_2_10250285_10255719_frame3_fft	52	3	0.333272;0.299411;0.265550	1544.771;1176.141;1162.311	3;3;4
SCFR_NC_072379_2_150046863_150047200_frame1_fft	1	1	0.124629	82.894	8
SCFR_NC_072379_2_150069479_150070298_frame_1_fft	1	1	0.333333	182.353	3
SCFR_NC_072379_2_10129849_10155209_frame2_fft	75	3	0.333320;0.411790;0.215655	6419.729;4812.998;3628.089	3;2;5
SCFR_NC_072379_2_150250749_150251444_frame_1_fft	1	1	0.250360	296.004	4
SCFR_NC_072379_2_10129849_10167071_frame2_fft	101	3	0.333324;0.019612;0.313712	9430.832;6026.417;4887.535	3;51;3
SCFR_NC_072379_2_22488697_22489096_frame_2_fft	1	1	0.092732	92.308	11
SCFR_NC_072379_2_236148_237151_frame1_fft	1	1	0.333001	490.801	3
SCFR_NC_072379_2_2689916_2690102_frame_1_fft	2	2	0.489247;0.430108	73.632;61.968	2;2
SCFR_NC_072379_2_28159130_28159599_frame_3_fft	1	1	0.187633	101.008	5
SCFR_NC_072379_2_2081321_2082605_frame_1_fft	6	3	0.390187;0.415109;0.440031	355.081;334.564;236.113	3;2;2
SCFR_NC_072379_2_236148_237133_frame1_fft	1	1	0.332995	495.943	3
SCFR_NC_072379_2_5350603_5350959_frame2_fft	1	1	0.188202	82.092	5
SCFR_NC_072379_2_137886233_137888676_frame_3_fft	1	1	0.333197	275.859	3
SCFR_NC_072379_2_65250074_65250359_frame_1_fft	1	1	0.010526	75.824	95
SCFR_NC_072379_2_927932_928638_frame_3_fft	2	2	0.420680;0.154391	156.312;124.398	2;6
SCFR_NC_072380_2_10041053_10041268_frame3_fft	1	1	0.460465	74.195	2
SCFR_NC_072380_2_117078368_117079109_frame_1_fft	1	1	0.004049	125.591	247
SCFR_NC_072380_2_131837551_131837769_frame2_fft	1	1	0.252294	64.364	4
SCFR_NC_072380_2_145757603_145758145_frame3_fft	1	1	0.464945	112.478	2
SCFR_NC_072380_2_145799276_145799656_frame3_fft	1	1	0.494737	120.129	2
SCFR_NC_072380_2_146344179_146344277_frame_1_fft	1	1	0.479592	42.747	2
SCFR_NC_072380_2_155493198_155493820_frame1_fft	1	1	0.495177	125.433	2
SCFR_NC_072380_2_156154822_156155698_frame_2_fft	1	1	0.003425	136.357	292
SCFR_NC_072380_2_156313014_156313326_frame_3_fft	1	1	0.464744	90.538	2
SCFR_NC_072380_2_1394439_1394880_frame1_fft	1	1	0.410431	97.254	2
SCFR_NC_072380_2_156565815_156566016_frame_3_fft	2	2	0.184080;0.034826	66.284;63.978	5;29
SCFR_NC_072379_2_42372452_42374068_frame3_fft	3	3	0.108911;0.054455;0.475866	200.146;200.073;190.300	9;18;2
SCFR_NC_072380_2_157401973_157402073_frame_1_fft	1	1	0.190000	42.462	5
SCFR_NC_072380_2_157517622_157518216_frame_3_fft	3	3	0.432660;0.299663;0.267677	218.040;176.600;127.848	2;3;4
SCFR_NC_072380_2_157517390_157518216_frame_3_fft	3	3	0.432203;0.300242;0.267554	195.617;185.071;139.508	2;3;4
SCFR_NC_072380_2_22245287_22246218_frame3_fft	1	1	0.002148	187.070	466
SCFR_NC_072380_2_23963605_23963914_frame_2_fft	1	1	0.333333	88.735	3
SCFR_NC_072380_2_35964683_35964813_frame3_fft	1	1	0.338462	53.099	3
SCFR_NC_072380_2_30509896_30511151_frame2_fft	1	1	0.001594	194.422	628
SCFR_NC_072380_2_42560522_42560696_frame_1_fft	1	1	0.241379	58.035	4
SCFR_NC_072380_2_44345617_44346231_frame_3_fft	1	1	0.053746	111.833	19
SCFR_NC_072381_2_100130207_100130449_frame3_fft	1	1	0.252066	71.283	4
SCFR_NC_072381_2_107448937_107449029_frame2_fft	1	1	0.021739	43.277	46
SCFR_NC_072381_2_119177539_119178407_frame2_fft	1	1	0.067972	134.769	15
SCFR_NC_072381_2_119701491_119701963_frame_3_fft	4	3	0.332627;0.277542;0.167373	153.007;120.505;111.230	3;4;6
SCFR_NC_072381_2_122928853_122929319_frame2_fft	1	1	0.004292	147.436	234
SCFR_NC_072381_2_1327826_1328151_frame3_fft	1	1	0.390769	141.876	3
SCFR_NC_072381_2_47393400_47393713_frame1_fft	1	1	0.194888	88.476	5
SCFR_NC_072381_2_136806991_136808479_frame_3_fft	1	1	0.001344	180.188	744
SCFR_NC_072381_2_63046438_63046957_frame_3_fft	1	1	0.003854	106.881	260
SCFR_NC_072381_2_63046420_63046957_frame_3_fft	1	1	0.003724	113.224	269
SCFR_NC_072381_2_68581270_68581437_frame_1_fft	1	1	0.017964	56.469	56
SCFR_NC_072381_2_92763978_92764189_frame1_fft	1	1	0.331754	64.115	3
SCFR_NC_072382_2_1009941_1010315_frame1_fft	1	1	0.058824	87.908	17
SCFR_NC_072382_2_10143251_10143980_frame_2_fft	1	1	0.329218	119.673	3
SCFR_NC_072382_2_10395488_10395811_frame_3_fft	1	1	0.058824	110.557	17
SCFR_NC_072382_2_118950063_118950187_frame1_fft	1	1	0.330645	54.055	3
SCFR_NC_072382_2_120858561_120858776_frame_2_fft	1	1	0.009302	65.684	108
SCFR_NC_072382_2_125201288_125201940_frame3_fft	1	1	0.003067	139.899	326
SCFR_NC_072382_2_125201288_125201892_frame3_fft	1	1	0.003311	127.333	302
SCFR_NC_072382_2_125201288_125202024_frame3_fft	1	1	0.002717	133.863	368
SCFR_NC_072382_2_126422882_126423191_frame_2_fft	1	1	0.006472	77.362	155
SCFR_NC_072382_2_127713692_127714371_frame3_fft	1	1	0.421208	144.019	2
SCFR_NC_072382_2_126500389_126500830_frame_3_fft	1	1	0.004535	108.751	221
SCFR_NC_072382_2_1330302_1331140_frame1_fft	1	1	0.390215	145.810	3
SCFR_NC_072382_2_176659_177141_frame2_fft	3	3	0.053942;0.163900;0.109959	150.683;122.885;114.035	19;6;9
SCFR_NC_072382_2_1912797_1913612_frame1_fft	1	1	0.003681	127.662	272
SCFR_NC_072382_2_20825004_20825291_frame_2_fft	1	1	0.010453	77.029	96
SCFR_NC_072382_2_22889829_22890304_frame1_fft	1	1	0.004211	159.294	238
SCFR_NC_072382_2_293441_293700_frame3_fft	2	2	0.135135;0.432432	75.204;73.903	7;2
SCFR_NC_072382_2_309880_310236_frame_1_fft	1	1	0.491573	84.121	2
SCFR_NC_072382_2_454671_455197_frame1_fft	1	1	0.334601	108.673	3
SCFR_NC_072382_2_519577_520165_frame_3_fft	5	3	0.224490;0.049320;0.450680	134.723;127.821;120.133	4;20;2
SCFR_NC_072382_2_120240223_120242754_frame2_fft	1	1	0.333465	259.934	3
SCFR_NC_072382_2_63927146_63927230_frame_2_fft	1	1	0.142857	40.213	7
SCFR_NC_072382_2_63644832_63645169_frame_3_fft	1	1	0.005935	87.099	169
SCFR_NC_072382_2_6509480_6509915_frame_2_fft	3	3	0.101149;0.151724;0.050575	171.118;137.051;112.127	10;7;20
SCFR_NC_072382_2_717699_718545_frame_1_fft	1	1	0.138298	135.400	7
SCFR_NC_072382_2_717615_718545_frame_1_fft	1	1	0.138710	146.135	7
SCFR_NC_072382_2_717958_718828_frame_3_fft	1	1	0.139080	138.974	7
SCFR_NC_072382_2_76284720_76285578_frame_1_fft	1	1	0.494172	143.253	2
SCFR_NC_072382_2_762293_763550_frame_2_fft	1	1	0.001591	157.088	629
SCFR_NC_072382_2_84256605_84257599_frame1_fft	1	1	0.332998	195.036	3
SCFR_NC_072382_2_9109281_9109811_frame_2_fft	1	1	0.003774	103.780	266
SCFR_NC_072382_2_9104760_9106863_frame_1_fft	3	3	0.333333;0.133143;0.131241	371.400;296.185;223.208	3;8;8
SCFR_NC_072383_2_101470392_101470852_frame1_fft	1	1	0.004348	99.100	230
SCFR_NC_072383_2_109938167_109938790_frame3_fft	1	1	0.495987	127.389	2
SCFR_NC_072383_2_116270325_116271095_frame_1_fft	3	3	0.251948;0.497403;0.248052	280.983;156.051;152.402	4;2;4
SCFR_NC_072383_2_116863912_116864107_frame_2_fft	1	1	0.482051	60.724	2
SCFR_NC_072383_2_120993858_120994812_frame_3_fft	1	1	0.234801	137.565	4
SCFR_NC_072383_2_127958721_127958832_frame_3_fft	1	1	0.018018	47.188	56
SCFR_NC_072383_2_131511822_131512305_frame1_fft	1	1	0.151139	108.822	7
SCFR_NC_072383_2_131606007_131606243_frame1_fft	1	1	0.317797	68.198	3
SCFR_NC_072383_2_131621888_131623217_frame_1_fft	9	3	0.158766;0.428894;0.317532	316.079;241.162;215.988	6;2;3
SCFR_NC_072383_2_129031287_129033372_frame_3_fft	1	1	0.333333	527.141	3
SCFR_NC_072383_2_1935382_1936546_frame_2_fft	1	1	0.293814	153.393	3
SCFR_NC_072383_2_43115092_43115627_frame2_fft	2	2	0.026168;0.250467	119.548;105.088	38;4
SCFR_NC_072383_2_50447818_50448350_frame_1_fft	1	1	0.332707	105.084	3
SCFR_NC_072383_2_50447772_50448350_frame_1_fft	1	1	0.333910	140.980	3
SCFR_NC_072383_2_50447751_50448350_frame_1_fft	1	1	0.333890	146.832	3
SCFR_NC_072383_2_53480637_53481222_frame_3_fft	1	1	0.003419	113.081	293
SCFR_NC_072383_2_55060456_55060672_frame_2_fft	1	1	0.009259	69.514	108
SCFR_NC_072383_2_55292132_55292384_frame_1_fft	1	1	0.007937	79.060	126
SCFR_NC_072383_2_55292114_55292384_frame_1_fft	1	1	0.007407	90.057	136
SCFR_NC_072383_2_65143768_65143907_frame2_fft	1	1	0.323741	53.952	3
SCFR_NC_072383_2_55423065_55423729_frame1_fft	1	1	0.012048	112.956	83
SCFR_NC_072383_2_91172816_91173337_frame3_fft	1	1	0.239923	129.788	4
SCFR_NC_072384_2_114585152_114585267_frame3_fft	1	1	0.486957	46.169	2
SCFR_NC_072384_2_116561875_116562077_frame2_fft	1	1	0.094059	68.749	11
SCFR_NC_072384_2_118567313_118567970_frame3_fft	1	1	0.494673	130.725	2
SCFR_NC_072384_2_119479564_119479981_frame_1_fft	2	2	0.199041;0.400480	154.913;109.799	5;3
SCFR_NC_072384_2_130463926_130464677_frame_3_fft	1	1	0.332889	132.872	3
SCFR_NC_072384_2_134041008_134042807_frame1_fft	15	3	0.142857;0.071151;0.381323	501.099;483.268;436.429	7;14;3
SCFR_NC_072384_2_141409940_141410638_frame_1_fft	1	1	0.002865	119.156	350
SCFR_NC_072384_2_25490114_25490231_frame_3_fft	1	1	0.136752	48.137	7
SCFR_NC_072384_2_266990_267062_frame_3_fft	1	1	0.458333	37.081	2
SCFR_NC_072384_2_31960193_31960331_frame_3_fft	1	1	0.333333	53.464	3
SCFR_NC_072384_2_60006981_60007569_frame_2_fft	1	1	0.331633	112.614	3
SCFR_NC_072385_2_107757679_107758441_frame_2_fft	1	1	0.333333	150.525	3
SCFR_NC_072385_2_109123336_109123897_frame2_fft	1	1	0.146168	111.368	7
SCFR_NC_072385_2_109868897_109869220_frame3_fft	1	1	0.198142	87.705	5
SCFR_NC_072385_2_109868897_109869225_frame3_fft	1	1	0.198171	87.200	5
SCFR_NC_072385_2_118384404_118384798_frame_2_fft	1	1	0.005076	88.934	198
SCFR_NC_072385_2_26607136_26607457_frame_2_fft	1	1	0.333333	79.128	3
SCFR_NC_072385_2_28850607_28850928_frame_3_fft	1	1	0.333333	79.128	3
SCFR_NC_072385_2_29574232_29574553_frame_2_fft	1	1	0.333333	79.128	3
SCFR_NC_072385_2_31818651_31818972_frame_3_fft	1	1	0.333333	80.630	3
SCFR_NC_072385_2_33232424_33232934_frame3_fft	1	1	0.003922	102.883	256
SCFR_NC_072385_2_35982032_35982390_frame3_fft	1	1	0.332402	87.886	3
SCFR_NC_072385_2_43242032_43242330_frame3_fft	1	1	0.157718	83.648	6
SCFR_NC_072385_2_58996498_58996879_frame_2_fft	1	1	0.005249	88.915	191
SCFR_NC_072385_2_60476508_60476602_frame1_fft	1	1	0.255319	43.163	4
SCFR_NC_072385_2_66140577_66140691_frame_3_fft	1	1	0.017544	46.517	58
SCFR_NC_072385_2_85800651_85801318_frame1_fft	2	2	0.005997;0.011994	125.715;114.507	167;84
SCFR_NC_072385_2_87135654_87135844_frame_2_fft	1	1	0.026316	62.938	38
SCFR_NC_072385_2_90514172_90514584_frame3_fft	1	1	0.007282	91.547	138
SCFR_NC_072386_2_118435272_118435665_frame_1_fft	1	1	0.333333	94.218	3
SCFR_NC_072386_2_118865914_118866406_frame_3_fft	1	1	0.333333	183.623	3
SCFR_NC_072386_2_120602870_120603263_frame_2_fft	1	1	0.254453	97.337	4
SCFR_NC_072386_2_120965221_120965888_frame2_fft	1	1	0.002999	118.558	334
SCFR_NC_072386_2_121121610_121122016_frame1_fft	3	3	0.359606;0.280788;0.320197	151.291;83.131;80.951	3;4;3
SCFR_NC_072386_2_124072068_124072322_frame_2_fft	1	1	0.007874	73.627	128
SCFR_NC_072386_2_124185426_124185871_frame1_fft	1	1	0.393258	107.157	3
SCFR_NC_072386_2_124522105_124522678_frame_3_fft	2	2	0.490401;0.493892	130.839;116.978	2;2
SCFR_NC_072386_2_125836849_125837414_frame2_fft	2	2	0.049558;0.097345	142.305;129.628	20;10
SCFR_NC_072386_2_127509766_127510027_frame_3_fft	1	1	0.134100	81.647	7
SCFR_NC_072386_2_127556099_127556517_frame3_fft	1	1	0.143541	93.599	7
SCFR_NC_072386_2_127773210_127773698_frame_2_fft	1	1	0.331967	98.519	3
SCFR_NC_072386_2_127939065_127939347_frame_1_fft	1	1	0.333333	73.554	3
SCFR_NC_072386_2_128336247_128336513_frame_2_fft	2	2	0.124060;0.041353	87.830;78.431	8;24
SCFR_NC_072386_2_128336587_128337716_frame_2_fft	12	3	0.066430;0.466785;0.266608	447.543;339.877;284.565	15;2;4
SCFR_NC_072386_2_128688916_128689420_frame2_fft	1	1	0.085317	101.514	12
SCFR_NC_072386_2_128828752_128829515_frame2_fft	3	3	0.153342;0.102228;0.051114	166.539;139.984;123.934	7;10;20
SCFR_NC_072386_2_22159497_22161217_frame_3_fft	1	1	0.103488	195.435	10
SCFR_NC_072386_2_127228240_127231486_frame_3_fft	2	2	0.333333;0.004005	431.624;256.233	3;250
SCFR_NC_072386_2_51720727_51721988_frame2_fft	1	1	0.333069	199.778	3
SCFR_NC_072386_2_55326601_55327036_frame_3_fft	1	1	0.006897	97.969	145
SCFR_NC_072386_2_71607182_71607329_frame3_fft	1	1	0.401361	55.360	3
SCFR_NC_072386_2_75435543_75435789_frame_1_fft	1	1	0.008130	68.125	124
SCFR_NC_072386_2_83357920_83360678_frame_2_fft	13	3	0.032632;0.130529;0.163162	793.837;470.328;425.795	31;8;6
SCFR_NC_072386_2_85959685_85959910_frame_3_fft	1	1	0.333333	73.984	3
SCFR_NC_072387_2_120162939_120163441_frame_1_fft	1	1	0.256972	104.175	4
SCFR_NC_072387_2_123149807_123151414_frame3_fft	8	3	0.357187;0.166770;0.332918	268.692;247.278;233.543	3;6;3
SCFR_NC_072387_2_123644295_123644412_frame_2_fft	1	1	0.478632	48.364	2
SCFR_NC_072387_2_123782700_123783850_frame_1_fft	5	3	0.050435;0.025217;0.459130	243.245;220.007;185.086	20;40;2
SCFR_NC_072387_2_30258600_30258791_frame1_fft	1	1	0.492147	62.482	2
SCFR_NC_072387_2_30597082_30597866_frame2_fft	1	1	0.460459	258.026	2
SCFR_NC_072387_2_33546605_33547830_frame_2_fft	1	1	0.333061	182.955	3
SCFR_NC_072388_2_103927045_103927252_frame_3_fft	1	1	0.405797	64.164	2
SCFR_NC_072388_2_104742911_104743017_frame_1_fft	1	1	0.198113	61.280	5
SCFR_NC_072388_2_34893110_34893680_frame_2_fft	1	1	0.005263	106.177	190
SCFR_NC_072388_2_48292422_48294318_frame_1_fft	1	1	0.333333	280.139	3
SCFR_NC_072389_2_106930716_106930903_frame_2_fft	1	1	0.491979	71.524	2
SCFR_NC_072389_2_106931923_106932293_frame_1_fft	1	1	0.489189	106.862	2
SCFR_NC_072389_2_12082986_12083061_frame1_fft	1	1	0.186667	39.567	5
SCFR_NC_072389_2_22853763_22854214_frame1_fft	2	2	0.221729;0.277162	124.198;96.157	5;4
SCFR_NC_072389_2_24091305_24091529_frame1_fft	1	1	0.334821	85.076	3
SCFR_NC_072389_2_106931760_106932293_frame_1_fft	1	1	0.489681	180.752	2
SCFR_NC_072389_2_104880526_104883932_frame2_fft	1	1	0.333235	402.397	3
SCFR_NC_072389_2_28675988_28676514_frame3_fft	1	1	0.003802	98.699	264
SCFR_NC_072389_2_36525924_36526212_frame_3_fft	1	1	0.333333	73.983	3
SCFR_NC_072389_2_37248257_37248635_frame_1_fft	1	1	0.333333	103.252	3
SCFR_NC_072389_2_38348543_38348715_frame3_fft	1	1	0.325581	59.634	3
SCFR_NC_072389_2_39479193_39479484_frame_3_fft	1	1	0.333333	74.330	3
SCFR_NC_072389_2_64635572_64635751_frame_2_fft	1	1	0.011173	62.391	90
SCFR_NC_072389_2_68686258_68686368_frame2_fft	1	1	0.472727	45.897	2
SCFR_NC_072389_2_70101750_70102006_frame1_fft	1	1	0.492188	72.993	2
SCFR_NC_072389_2_70771448_70771708_frame_2_fft	1	1	0.007692	71.048	130
SCFR_NC_072389_2_80349979_80350174_frame2_fft	1	1	0.010256	64.169	98
SCFR_NC_072389_2_94183915_94184815_frame_2_fft	1	1	0.333333	140.523	3
SCFR_NC_072389_2_96610594_96610852_frame2_fft	1	1	0.364341	84.562	3
SCFR_NC_072389_2_96610594_96611050_frame2_fft	7	3	0.364035;0.453947;0.333333	157.159;129.332;129.316	3;2;3
SCFR_NC_072389_2_96610594_96611776_frame2_fft	15	3	0.363790;0.454315;0.333333	414.495;371.252;350.442	3;2;3
SCFR_NC_072389_2_96610594_96611809_frame2_fft	15	3	0.363786;0.454321;0.333333	426.746;381.955;359.728	3;2;3
SCFR_NC_072389_2_96610594_96611842_frame2_fft	15	3	0.363782;0.454327;0.333333	438.615;394.320;369.200	3;2;3
SCFR_NC_072389_2_96610594_96611875_frame2_fft	15	3	0.363778;0.454333;0.333333	450.798;404.979;379.864	3;2;3
SCFR_NC_072389_2_96610594_96613492_frame2_fft	16	3	0.363699;0.454451;0.333333	1042.526;936.696;862.055	3;2;3
SCFR_NC_072389_2_96610594_96612931_frame2_fft	16	3	0.363714;0.454429;0.333333	840.852;749.463;690.242	3;2;3
SCFR_NC_072389_2_96610594_96612997_frame2_fft	16	3	0.363712;0.454432;0.333333	864.722;771.999;711.745	3;2;3
SCFR_NC_072389_2_96610594_96613657_frame2_fft	16	3	0.363696;0.454456;0.333333	1101.661;993.422;910.035	3;2;3
SCFR_NC_072389_2_96610594_96613888_frame2_fft	16	3	0.363692;0.454463;0.333333	1186.738;1072.927;977.033	3;2;3
