SCFR_Name	Num_Raw_Peaks	Top_Peak_Count	Frequencies	Magnitudes	Periods
SCFR_NC_060925_1_199875079_199875658_frame_3_fft	1	1	0.333333	109.536	3
SCFR_NC_060925_1_154327901_154330883_frame_2_fft	25	3	0.166667;0.116700;0.333333	821.583;781.941;713.518	6;9;3
SCFR_NC_060925_1_200463003_200468249_frame1_fft	17	3	0.333397;0.166794;0.259055	743.681;557.842;531.694	3;6;4
SCFR_NC_060925_1_200463003_200470764_frame1_fft	19	3	0.333333;0.092514;0.166731	1129.156;800.252;781.095	3;11;6
SCFR_NC_060925_1_205249573_205249912_frame_3_fft	2	2	0.221239;0.333333	102.833;83.992	5;3
SCFR_NC_060925_1_2052987_2053282_frame_3_fft	1	1	0.193220	80.567	5
SCFR_NC_060925_1_206601957_206602625_frame1_fft	1	1	0.333832	157.012	3
SCFR_NC_060925_1_224705599_224706413_frame_2_fft	1	1	0.332924	137.850	3
SCFR_NC_060925_1_227528158_227528731_frame2_fft	1	1	0.490401	124.915	2
SCFR_NC_060925_1_227589717_227589972_frame_1_fft	2	2	0.172549;0.035294	75.795;73.251	6;28
SCFR_NC_060925_1_227589720_227589972_frame_1_fft	1	1	0.035714	71.033	28
SCFR_NC_060925_1_235461392_235461731_frame_2_fft	1	1	0.011799	82.785	85
SCFR_NC_060925_1_236904225_236904418_frame1_fft	1	1	0.248705	68.809	4
SCFR_NC_060925_1_200463003_200466845_frame1_fft	3	3	0.333420;0.093701;0.260281	511.331;297.297;280.220	3;11;4
SCFR_NC_060925_1_27723933_27724615_frame1_fft	1	1	0.332845	120.994	3
SCFR_NC_060925_1_2915726_2916187_frame3_fft	1	1	0.494577	118.549	2
SCFR_NC_060925_1_29149266_29149783_frame1_fft	1	1	0.003868	100.920	259
SCFR_NC_060925_1_2938167_2938480_frame1_fft	1	1	0.204473	96.136	5
SCFR_NC_060925_1_2938167_2938537_frame1_fft	1	1	0.205405	91.780	5
SCFR_NC_060925_1_31291078_31291282_frame2_fft	1	1	0.151961	66.345	7
SCFR_NC_060925_1_43294145_43294472_frame3_fft	2	2	0.477064;0.189602	93.120;84.591	2;5
SCFR_NC_060925_1_449882_450300_frame3_fft	1	1	0.004785	108.367	210
SCFR_NC_060925_1_54960528_54960805_frame_3_fft	1	1	0.465704	107.317	2
SCFR_NC_060925_1_59879613_59879740_frame_3_fft	1	1	0.015748	50.022	64
SCFR_NC_060925_1_5632467_5634658_frame_3_fft	8	3	0.261524;0.267458;0.256504	353.563;297.857;291.589	4;4;4
SCFR_NC_060925_1_85305332_85305869_frame_2_fft	1	1	0.333333	110.340	3
SCFR_NC_060925_1_859235_861438_frame3_fft	5	3	0.185202;0.257830;0.186110	373.786;346.910;313.650	5;4;5
SCFR_NC_060925_1_717338_721797_frame3_fft	21	3	0.445167;0.446064;0.445616	950.460;890.759;887.753	2;2;2
SCFR_NC_060925_1_916283_916642_frame3_fft	3	3	0.175487;0.470752;0.233983	110.155;90.036;84.256	6;2;4
SCFR_NC_060925_1_974294_974789_frame_2_fft	1	1	0.050505	108.360	20
SCFR_NC_060926_1_10071661_10072493_frame2_fft	1	1	0.002404	149.337	416
SCFR_NC_060926_1_112482266_112482564_frame3_fft	1	1	0.157718	76.093	6
SCFR_NC_060926_1_102645632_102646142_frame3_fft	1	1	0.003922	98.867	256
SCFR_NC_060926_1_121660905_121661437_frame_1_fft	7	3	0.342105;0.097744;0.122180	140.971;138.069;125.324	3;10;8
SCFR_NC_060926_1_133108283_133108421_frame_3_fft	1	1	0.333333	51.059	3
SCFR_NC_060926_1_151914553_151917641_frame2_fft	1	1	0.333225	512.321	3
SCFR_NC_060926_1_109223843_109226103_frame3_fft	1	1	0.333186	327.566	3
SCFR_NC_060926_1_109223843_109226772_frame3_fft	1	1	0.333220	415.444	3
SCFR_NC_060926_1_214633130_214633287_frame3_fft	1	1	0.490446	66.865	2
SCFR_NC_060926_1_219497835_219498312_frame_2_fft	2	2	0.201258;0.400419	156.314;134.798	5;3
SCFR_NC_060926_1_219998956_219999470_frame2_fft	1	1	0.005837	101.400	172
SCFR_NC_060926_1_227533795_227534015_frame_3_fft	1	1	0.109091	69.125	9
SCFR_NC_060926_1_230341528_230342279_frame_3_fft	1	1	0.332889	129.143	3
SCFR_NC_060926_1_238043351_238043544_frame3_fft	1	1	0.492228	83.484	2
SCFR_NC_060926_1_238634295_238634645_frame1_fft	1	1	0.008571	83.566	117
SCFR_NC_060926_1_24119002_24119569_frame_1_fft	2	2	0.003527;0.197531	106.344;105.053	284;5
SCFR_NC_060926_1_241716850_241717229_frame2_fft	1	1	0.094987	80.927	11
SCFR_NC_060926_1_24866493_24867074_frame_3_fft	1	1	0.146299	130.975	7
SCFR_NC_060926_1_28583621_28584041_frame3_fft	1	1	0.057143	92.768	18
SCFR_NC_060926_1_42573957_42574318_frame1_fft	1	1	0.005540	84.415	181
SCFR_NC_060926_1_47911688_47912360_frame_3_fft	1	1	0.005952	116.147	168
SCFR_NC_060926_1_67412877_67414412_frame1_fft	1	1	0.333550	189.173	3
SCFR_NC_060926_1_74498626_74499008_frame2_fft	1	1	0.005236	86.832	192
SCFR_NC_060926_1_74563146_74563321_frame1_fft	1	1	0.011429	56.850	88
SCFR_NC_060927_1_102555450_102556224_frame_1_fft	1	1	0.333333	140.601	3
SCFR_NC_060927_1_126067984_126068434_frame_3_fft	1	1	0.495556	99.698	2
SCFR_NC_060927_1_132305150_132305646_frame_1_fft	1	1	0.495968	120.023	2
SCFR_NC_060927_1_136640635_136641223_frame_3_fft	1	1	0.006803	105.944	147
SCFR_NC_060927_1_14449404_14450009_frame1_fft	1	1	0.247934	140.976	4
SCFR_NC_060927_1_14449404_14450158_frame1_fft	1	1	0.249337	150.081	4
SCFR_NC_060927_1_15574167_15574509_frame_1_fft	1	1	0.005848	84.264	172
SCFR_NC_060927_1_184516516_184516937_frame2_fft	1	1	0.011876	92.173	84
SCFR_NC_060927_1_198603108_198603959_frame1_fft	6	3	0.408931;0.182139;0.136310	235.480;232.156;167.528	2;5;7
SCFR_NC_060927_1_198541813_198542422_frame_3_fft	6	3	0.333333;0.044335;0.288998	158.725;143.023;138.975	3;23;3
SCFR_NC_060927_1_198719043_198719275_frame1_fft	1	1	0.323276	83.758	3
SCFR_NC_060927_1_25793777_25794712_frame3_fft	1	1	0.333690	139.448	3
SCFR_NC_060927_1_36829724_36829899_frame_1_fft	1	1	0.245714	62.668	4
SCFR_NC_060927_1_39198486_39202569_frame_1_fft	1	1	0.333333	532.160	3
SCFR_NC_060927_1_47943844_47944490_frame_2_fft	3	3	0.047988;0.167183;0.332817	148.674;142.666;128.136	21;6;3
SCFR_NC_060927_1_48533059_48533383_frame_3_fft	1	1	0.006173	85.274	162
SCFR_NC_060927_1_88134057_88135098_frame_1_fft	1	1	0.002882	143.036	347
SCFR_NC_060927_1_42654846_42656987_frame1_fft	1	1	0.333489	323.741	3
SCFR_NC_060928_1_1362524_1363182_frame3_fft	2	2	0.047112;0.124620	121.715;114.972	21;8
SCFR_NC_060928_1_25772547_25772841_frame_3_fft	1	1	0.248299	128.970	4
SCFR_NC_060928_1_2892821_2893053_frame3_fft	1	1	0.008621	82.240	116
SCFR_NC_060928_1_3374936_3375157_frame3_fft	1	1	0.158371	77.293	6
SCFR_NC_060928_1_3374936_3375207_frame3_fft	2	2	0.158672;0.313653	86.343;81.777	6;3
SCFR_NC_060928_1_3374920_3375471_frame2_fft	2	2	0.159710;0.079855	169.378;131.363	6;13
SCFR_NC_060928_1_5601483_5601852_frame_3_fft	1	1	0.490515	92.861	2
SCFR_NC_060928_1_5754671_5755164_frame3_fft	1	1	0.494929	115.018	2
SCFR_NC_060928_1_5827890_5828092_frame_2_fft	1	1	0.336634	82.749	3
SCFR_NC_060928_1_7609919_7610130_frame3_fft	1	1	0.018957	71.989	53
SCFR_NC_060928_1_74182296_74182842_frame_3_fft	2	2	0.190476;0.047619	148.587;124.983	5;21
SCFR_NC_060928_1_98521849_98522118_frame_3_fft	1	1	0.014870	76.952	68
SCFR_NC_060929_1_1333956_1335077_frame_2_fft	3	3	0.419269;0.107939;0.080285	342.195;174.939;157.408	2;9;12
SCFR_NC_060929_1_138965268_138965425_frame1_fft	1	1	0.337580	56.406	3
SCFR_NC_060929_1_146994745_146995058_frame2_fft	2	2	0.166134;0.332268	153.622;101.049	6;3
SCFR_NC_060929_1_146994745_146994980_frame2_fft	2	2	0.165957;0.331915	95.564;73.086	6;3
SCFR_NC_060929_1_146994745_146995040_frame2_fft	2	2	0.166102;0.332203	140.008;96.863	6;3
SCFR_NC_060929_1_151878105_151878347_frame_2_fft	1	1	0.008264	76.855	122
SCFR_NC_060929_1_157571529_157571655_frame_1_fft	1	1	0.333333	59.491	3
SCFR_NC_060929_1_160878084_160878328_frame_3_fft	1	1	0.110656	67.810	9
SCFR_NC_060929_1_177139069_177139315_frame2_fft	1	1	0.337398	91.754	3
SCFR_NC_060929_1_177939550_177939951_frame2_fft	2	2	0.481297;0.074813	119.864;101.083	2;13
SCFR_NC_060929_1_178033575_178033853_frame_2_fft	1	1	0.251799	73.069	4
SCFR_NC_060929_1_180102951_180103381_frame1_fft	1	1	0.479070	92.657	2
SCFR_NC_060929_1_181170079_181170424_frame_3_fft	3	3	0.028986;0.411594;0.263768	106.729;96.239;85.442	35;2;4
SCFR_NC_060929_1_71671842_71674761_frame1_fft	1	1	0.333333	252.988	3
SCFR_NC_060929_1_96463042_96463135_frame_3_fft	1	1	0.333333	46.269	3
SCFR_NC_060930_1_108669369_108669550_frame1_fft	1	1	0.331492	64.404	3
SCFR_NC_060930_1_136369066_136369757_frame2_fft	1	1	0.004342	132.302	231
SCFR_NC_060930_1_167532425_167532765_frame_3_fft	2	2	0.476471;0.429412	86.707;84.954	2;2
SCFR_NC_060930_1_167532422_167532765_frame_3_fft	2	2	0.428571;0.023324	84.910;83.647	2;43
SCFR_NC_060930_1_167028643_167029597_frame_2_fft	1	1	0.003145	147.086	318
SCFR_NC_060930_1_169401980_169402332_frame_3_fft	1	1	0.161932	85.921	6
SCFR_NC_060930_1_169416670_169416922_frame_2_fft	1	1	0.134921	84.878	7
SCFR_NC_060930_1_30529707_30529965_frame_3_fft	1	1	0.333333	72.511	3
SCFR_NC_060930_1_169416514_169416922_frame_2_fft	1	1	0.137255	94.628	7
SCFR_NC_060930_1_31022339_31022468_frame_1_fft	1	1	0.333333	52.338	3
SCFR_NC_060930_1_31441247_31441566_frame3_fft	1	1	0.495298	81.708	2
SCFR_NC_060930_1_36993188_36993846_frame3_fft	1	1	0.003040	143.583	330
SCFR_NC_060930_1_36993188_36994119_frame3_fft	1	1	0.003222	165.236	311
SCFR_NC_060930_1_30890419_30894729_frame2_fft	24	3	0.333411;0.033411;0.400000	1461.552;757.819;734.272	3;30;3
SCFR_NC_060930_1_41519479_41519842_frame_2_fft	1	1	0.333333	99.552	3
SCFR_NC_060930_1_43283871_43284543_frame_3_fft	1	1	0.002976	125.515	336
SCFR_NC_060930_1_51797064_51797157_frame_3_fft	1	1	0.247312	48.330	4
SCFR_NC_060930_1_64718494_64718615_frame2_fft	1	1	0.338843	48.797	3
SCFR_NC_060930_1_71704842_71706413_frame1_fft	1	1	0.333546	181.307	3
SCFR_NC_060930_1_81376880_81377286_frame3_fft	1	1	0.253695	108.150	4
SCFR_NC_060931_1_102205259_102205468_frame3_fft	1	1	0.334928	65.526	3
SCFR_NC_060931_1_102340432_102341411_frame2_fft	5	3	0.049030;0.147089;0.098059	215.759;185.031;161.277	20;7;10
SCFR_NC_060931_1_103638324_103638695_frame1_fft	1	1	0.495957	117.498	2
SCFR_NC_060931_1_109321131_109321254_frame_1_fft	1	1	0.016260	48.518	62
SCFR_NC_060931_1_115233105_115233873_frame_1_fft	1	1	0.333333	126.715	3
SCFR_NC_060931_1_123619827_123620472_frame_1_fft	1	1	0.333333	115.195	3
SCFR_NC_060931_1_102320046_102326953_frame1_fft	41	3	0.333285;0.357319;0.024034	1303.092;929.855;830.414	3;3;42
SCFR_NC_060931_1_1009131_1012231_frame_3_fft	8	3	0.146129;0.143871;0.146774	633.833;375.612;328.535	7;7;7
SCFR_NC_060931_1_130203439_130203710_frame_2_fft	1	1	0.121771	75.108	8
SCFR_NC_060931_1_130200226_130200668_frame_2_fft	1	1	0.495475	123.885	2
SCFR_NC_060931_1_152168474_152169549_frame3_fft	1	1	0.121860	236.858	8
SCFR_NC_060931_1_152371000_152371611_frame_1_fft	1	1	0.250409	236.882	4
SCFR_NC_060931_1_21565426_21566243_frame2_fft	1	1	0.332925	159.479	3
SCFR_NC_060931_1_2690641_2691746_frame2_fft	10	3	0.490498;0.431674;0.352941	372.791;303.165;277.139	2;2;3
SCFR_NC_060931_1_30590358_30590793_frame_1_fft	1	1	0.333333	106.763	3
SCFR_NC_060931_1_44698729_44698828_frame_3_fft	1	1	0.333333	47.854	3
SCFR_NC_060931_1_44385234_44386651_frame_3_fft	2	2	0.106563;0.053634	247.321;184.960	9;19
SCFR_NC_060931_1_45240764_45241310_frame_2_fft	3	3	0.428571;0.097070;0.380952	172.667;141.405;133.428	2;10;3
SCFR_NC_060931_1_48208387_48208711_frame2_fft	1	1	0.493827	83.376	2
SCFR_NC_060931_1_48208387_48208727_frame2_fft	1	1	0.494118	82.731	2
SCFR_NC_060931_1_57058073_57058550_frame_2_fft	1	1	0.186583	103.976	5
SCFR_NC_060931_1_57059815_57060388_frame_3_fft	1	1	0.186736	129.103	5
SCFR_NC_060931_1_57046988_57047561_frame_2_fft	1	1	0.186736	130.040	5
SCFR_NC_060931_1_57052406_57052979_frame_2_fft	1	1	0.186736	134.483	5
SCFR_NC_060931_1_57045150_57045723_frame_1_fft	1	1	0.186736	132.121	5
SCFR_NC_060931_1_57061661_57062138_frame_2_fft	1	1	0.186583	105.672	5
SCFR_NC_060931_1_57048826_57049399_frame_3_fft	1	1	0.186736	132.345	5
SCFR_NC_060931_1_64950736_64951310_frame2_fft	1	1	0.186411	125.237	5
SCFR_NC_060931_1_64952559_64953133_frame1_fft	1	1	0.186411	128.147	5
SCFR_NC_060931_1_64956157_64956683_frame2_fft	1	1	0.186312	111.085	5
SCFR_NC_060931_1_64959755_64960329_frame3_fft	1	1	0.186411	126.891	5
SCFR_NC_060931_1_64967045_64967523_frame3_fft	1	1	0.186192	99.107	5
SCFR_NC_060931_1_64965222_64965796_frame1_fft	1	1	0.186411	126.326	5
SCFR_NC_060931_1_64970451_64971025_frame1_fft	2	2	0.186411;0.479094	120.689;109.869	5;2
SCFR_NC_060931_1_64972289_64972959_frame3_fft	3	3	0.186567;0.479104;0.458209	145.717;144.256;137.154	5;2;2
SCFR_NC_060931_1_64957932_64958506_frame1_fft	1	1	0.186411	127.042	5
SCFR_NC_060931_1_64954382_64954908_frame3_fft	1	1	0.186312	114.083	5
SCFR_NC_060931_1_74193989_74194388_frame_2_fft	1	1	0.333333	114.223	3
SCFR_NC_060931_1_77567653_77568914_frame2_fft	1	1	0.004758	161.788	210
SCFR_NC_060931_1_7791087_7791178_frame1_fft	1	1	0.329670	64.587	3
SCFR_NC_060931_1_99848233_99849134_frame2_fft	1	1	0.093230	132.906	11
SCFR_NC_060931_1_45243068_45247162_frame_3_fft	4	3	0.333415;0.350024;0.099902	526.566;325.192;324.616	3;3;10
SCFR_NC_060932_1_106446192_106446370_frame1_fft	1	1	0.331461	56.612	3
SCFR_NC_060932_1_1172859_1173379_frame1_fft	7	3	0.167308;0.451923;0.119231	150.387;145.687;139.110	6;2;8
SCFR_NC_060932_1_1404940_1405828_frame2_fft	7	3	0.161036;0.036036;0.018018	217.842;176.550;160.136	6;28;56
SCFR_NC_060932_1_134056411_134057004_frame2_fft	1	1	0.495784	121.971	2
SCFR_NC_060932_1_143619990_143620469_frame1_fft	2	2	0.083507;0.273486	120.878;99.685	12;4
SCFR_NC_060932_1_143619990_143620478_frame1_fft	2	2	0.272541;0.084016	107.778;107.213	4;12
SCFR_NC_060932_1_143682386_143682675_frame3_fft	1	1	0.494810	81.203	2
SCFR_NC_060932_1_144455143_144455929_frame_1_fft	3	3	0.408397;0.472010;0.343511	198.203;150.683;147.826	2;2;3
SCFR_NC_060932_1_144721217_144721664_frame_3_fft	1	1	0.290828	96.801	3
SCFR_NC_060932_1_145482000_145482481_frame1_fft	1	1	0.384615	132.243	3
SCFR_NC_060932_1_145683476_145684181_frame_3_fft	6	3	0.434043;0.300709;0.333333	168.164;157.229;143.190	2;3;3
SCFR_NC_060932_1_145390363_145390622_frame2_fft	1	1	0.169884	72.900	6
SCFR_NC_060932_1_17844041_17844393_frame3_fft	1	1	0.005682	96.344	176
SCFR_NC_060932_1_144725098_144725452_frame_1_fft	1	1	0.036723	87.692	27
SCFR_NC_060932_1_24129518_24129851_frame_3_fft	1	1	0.333333	88.600	3
SCFR_NC_060932_1_28199891_28200527_frame_3_fft	1	1	0.333333	185.695	3
SCFR_NC_060932_1_3121484_3121784_frame_3_fft	1	1	0.490000	78.327	2
SCFR_NC_060932_1_3121492_3121784_frame_3_fft	1	1	0.489726	78.564	2
SCFR_NC_060932_1_36042879_36043000_frame1_fft	1	1	0.338843	48.092	3
SCFR_NC_060932_1_37971691_37972355_frame2_fft	1	1	0.003012	131.123	332
SCFR_NC_060932_1_413906_414291_frame_2_fft	2	2	0.496104;0.490909	119.529;90.231	2;2
SCFR_NC_060932_1_74405216_74405544_frame3_fft	1	1	0.274390	80.123	4
SCFR_NC_060932_1_86254165_86255290_frame_1_fft	1	1	0.333333	152.197	3
SCFR_NC_060932_1_86302921_86304046_frame_1_fft	1	1	0.333333	152.197	3
SCFR_NC_060932_1_86315111_86316236_frame_3_fft	1	1	0.333333	152.197	3
SCFR_NC_060932_1_86327303_86328428_frame_3_fft	1	1	0.333333	152.197	3
SCFR_NC_060932_1_86351682_86352807_frame_2_fft	1	1	0.333333	152.197	3
SCFR_NC_060932_1_86339493_86340618_frame_2_fft	1	1	0.333333	152.197	3
SCFR_NC_060932_1_86363871_86364996_frame_2_fft	1	1	0.333333	152.446	3
SCFR_NC_060932_1_86108022_86109147_frame_2_fft	1	1	0.333333	150.712	3
SCFR_NC_060932_1_86290732_86291857_frame_1_fft	1	1	0.333333	152.197	3
SCFR_NC_060933_1_107678000_107678222_frame_2_fft	1	1	0.333333	72.182	3
SCFR_NC_060933_1_124589762_124590111_frame3_fft	1	1	0.495702	118.243	2
SCFR_NC_060933_1_137947044_137947405_frame1_fft	1	1	0.332410	82.565	3
SCFR_NC_060933_1_139775876_139776881_frame_2_fft	1	1	0.001990	162.614	503
SCFR_NC_060933_1_139956735_139957128_frame_1_fft	1	1	0.333333	90.400	3
SCFR_NC_060933_1_140385980_140386526_frame_2_fft	1	1	0.333333	218.397	3
SCFR_NC_060933_1_140838969_140839299_frame1_fft	1	1	0.333333	83.136	3
SCFR_NC_060933_1_142470118_142470761_frame2_fft	1	1	0.003110	128.295	322
SCFR_NC_060933_1_144412673_144413049_frame3_fft	1	1	0.332447	99.316	3
SCFR_NC_060933_1_145285315_145285667_frame2_fft	4	3	0.090909;0.454545;0.181818	141.863;102.522;93.255	11;2;6
SCFR_NC_060933_1_145420000_145420325_frame_2_fft	1	1	0.393846	79.797	3
SCFR_NC_060933_1_145555634_145555981_frame_3_fft	1	1	0.005764	83.792	174
SCFR_NC_060933_1_145647199_145647806_frame2_fft	1	1	0.056013	109.436	18
SCFR_NC_060933_1_146001666_146001897_frame_1_fft	1	1	0.493506	92.165	2
SCFR_NC_060933_1_147341579_147343254_frame3_fft	8	3	0.099104;0.049552;0.148060	430.993;395.988;379.847	10;20;7
SCFR_NC_060933_1_146007650_146008757_frame_2_fft	2	2	0.488708;0.490515	209.507;183.135	2;2
SCFR_NC_060933_1_149067573_149067919_frame1_fft	2	2	0.205202;0.046243	122.148;85.144	5;22
SCFR_NC_060933_1_149250592_149250987_frame_1_fft	1	1	0.334177	91.031	3
SCFR_NC_060933_1_149337707_149338215_frame3_fft	3	3	0.474409;0.025591;0.051181	112.795;106.280;104.992	2;39;20
SCFR_NC_060933_1_149338963_149339198_frame2_fft	1	1	0.285106	72.242	4
SCFR_NC_060933_1_149338150_149338822_frame2_fft	4	3	0.025298;0.050595;0.287202	174.854;152.670;137.140	40;20;3
SCFR_NC_060933_1_149338150_149338840_frame2_fft	4	3	0.050725;0.211594;0.475362	160.447;131.041;125.265	20;5;2
SCFR_NC_060933_1_149338963_149339565_frame2_fft	2	2	0.285714;0.024917	144.892;138.313	4;40
SCFR_NC_060933_1_149338150_149338784_frame2_fft	2	2	0.025237;0.050473	164.768;145.418	40;20
SCFR_NC_060933_1_149338963_149339369_frame2_fft	1	1	0.285714	116.650	4
SCFR_NC_060933_1_149338150_149338802_frame2_fft	3	3	0.050613;0.211656;0.475460	152.591;121.884;121.851	20;5;2
SCFR_NC_060933_1_149338963_149339611_frame2_fft	4	3	0.285494;0.050926;0.336420	138.382;130.123;122.619	4;20;3
SCFR_NC_060933_1_149338963_149339686_frame2_fft	4	3	0.024896;0.286307;0.336100	139.216;137.328;130.566	40;3;3
SCFR_NC_060933_1_149337707_149338764_frame3_fft	6	3	0.025544;0.287606;0.051088	235.319;180.174;172.804	39;3;20
SCFR_NC_060933_1_149338963_149340019_frame2_fft	3	3	0.025568;0.285985;0.051136	235.152;171.755;153.563	39;4;20
SCFR_NC_060933_1_149338963_149340200_frame2_fft	3	3	0.025869;0.286176;0.336297	280.555;189.192;166.814	39;3;3
SCFR_NC_060933_1_149339513_149340061_frame3_fft	2	2	0.213504;0.025547	120.061;115.084	5;39
SCFR_NC_060933_1_149339513_149340388_frame3_fft	3	3	0.026286;0.498286;0.052571	211.791;169.338;141.317	38;2;19
SCFR_NC_060933_1_149338963_149340027_frame2_fft	1	1	0.025376	192.973	39
SCFR_NC_060933_1_149339513_149340412_frame3_fft	4	3	0.498331;0.052280;0.476085	173.208;171.186;163.144	2;19;2
SCFR_NC_060933_1_149337707_149338379_frame3_fft	3	3	0.474702;0.287202;0.025298	139.746;126.639;125.111	2;3;40
SCFR_NC_060933_1_149339513_149340607_frame3_fft	4	3	0.498172;0.052102;0.026508	232.454;208.848;180.997	2;19;38
SCFR_NC_060933_1_149412834_149413116_frame_1_fft	1	1	0.333333	73.225	3
SCFR_NC_060933_1_149338963_149339295_frame2_fft	1	1	0.286145	86.640	4
SCFR_NC_060933_1_149339877_149340769_frame1_fft	2	2	0.025785;0.051570	208.442;142.990	39;19
SCFR_NC_060933_1_149700807_149701935_frame_1_fft	1	1	0.069149	172.006	14
SCFR_NC_060933_1_149338963_149339313_frame2_fft	2	2	0.285714;0.025714	102.104;86.803	4;39
SCFR_NC_060933_1_18783371_18783555_frame3_fft	1	1	0.010870	61.831	92
SCFR_NC_060933_1_20803059_20803153_frame1_fft	1	1	0.468085	41.676	2
SCFR_NC_060933_1_149679178_149679503_frame2_fft	1	1	0.163077	83.044	6
SCFR_NC_060933_1_2624521_2624948_frame2_fft	1	1	0.004684	97.147	214
SCFR_NC_060933_1_33816331_33816542_frame2_fft	1	1	0.331754	65.513	3
SCFR_NC_060933_1_35721031_35721331_frame_3_fft	1	1	0.023333	77.212	43
SCFR_NC_060933_1_149338963_149340769_frame2_fft	6	3	0.026024;0.498339;0.286268	377.160;297.392;271.911	38;2;3
SCFR_NC_060933_1_148703573_148706792_frame_2_fft	1	1	0.333333	399.836	3
SCFR_NC_060933_1_149969098_149971926_frame2_fft	17	3	0.035007;0.070014;0.345474	770.363;645.209;567.463	29;14;3
SCFR_NC_060933_1_149969098_149971934_frame2_fft	14	3	0.034908;0.070169;0.345557	622.232;610.637;549.641	29;14;3
SCFR_NC_060933_1_6019494_6020754_frame_1_fft	1	1	0.333333	207.679	3
SCFR_NC_060933_1_149338963_149340388_frame2_fft	5	3	0.025965;0.286316;0.498246	319.232;221.585;190.261	39;3;2
SCFR_NC_060933_1_35110469_35111960_frame_2_fft	1	1	0.333333	171.711	3
SCFR_NC_060933_1_98186151_98186437_frame_3_fft	1	1	0.010490	79.594	96
SCFR_NC_060933_1_149421475_149422898_frame_2_fft	2	2	0.472944;0.092762	172.155;168.989	2;11
SCFR_NC_060933_1_149338963_149340607_frame2_fft	6	3	0.026156;0.286496;0.498175	304.030;276.468;223.154	38;3;2
SCFR_NC_060933_1_149818308_149820511_frame_3_fft	7	3	0.068543;0.465729;0.034044	634.765;584.007;383.475	15;2;29
SCFR_NC_060934_1_116990855_116991094_frame_3_fft	1	1	0.008368	69.133	120
SCFR_NC_060934_1_115199037_115200553_frame_3_fft	11	3	0.333773;0.111478;0.166227	536.693;268.556;264.129	3;9;6
SCFR_NC_060934_1_131064927_131065420_frame1_fft	1	1	0.123732	133.299	8
SCFR_NC_060934_1_133170917_133171151_frame_2_fft	1	1	0.397436	67.027	3
SCFR_NC_060934_1_134243908_134244108_frame_1_fft	1	1	0.290000	63.188	3
SCFR_NC_060934_1_134235521_134235715_frame_3_fft	1	1	0.381443	69.685	3
SCFR_NC_060934_1_28564192_28564573_frame2_fft	1	1	0.007874	87.204	127
SCFR_NC_060934_1_62272890_62272973_frame_2_fft	1	1	0.084337	39.198	12
SCFR_NC_060934_1_95916427_95916638_frame_2_fft	1	1	0.251185	64.893	4
SCFR_NC_060934_1_95867737_95867979_frame2_fft	1	1	0.252066	70.817	4
SCFR_NC_060935_1_1068218_1068600_frame3_fft	1	1	0.219895	89.387	5
SCFR_NC_060935_1_1149884_1150228_frame3_fft	1	1	0.031977	83.778	31
SCFR_NC_060935_1_116851247_116851616_frame_1_fft	1	1	0.333333	87.465	3
SCFR_NC_060935_1_1076927_1088730_frame_3_fft	45	3	0.333305;0.307718;0.285860	2208.471;950.902;800.749	3;3;3
