SCFR_NC_072425_2_125380767_125382825_frame_3_fft	1	1	0.333333	222.419	3
SCFR_NC_072425_2_133852089_133852458_frame_3_fft	1	1	0.333333	87.239	3
SCFR_NC_072425_2_135520585_135523116_frame2_fft	1	1	0.333465	255.924	3
SCFR_NC_072425_2_16646133_16646668_frame1_fft	1	1	0.332710	173.393	3
SCFR_NC_072425_2_53856260_53857071_frame_3_fft	1	1	0.332922	129.711	3
SCFR_NC_072425_2_59568766_59569749_frame2_fft	1	1	0.332655	180.601	3
SCFR_NC_072425_2_6672397_6673366_frame_2_fft	1	1	0.333333	182.262	3
SCFR_NC_072425_2_6672370_6673366_frame_2_fft	1	1	0.333333	192.405	3
SCFR_NC_072425_2_6672500_6673366_frame_2_fft	1	1	0.333718	133.102	3
SCFR_NC_072425_2_6672546_6673366_frame_2_fft	1	1	0.332927	139.815	3
SCFR_NC_072425_2_6672474_6673366_frame_2_fft	1	1	0.332960	146.996	3
SCFR_NC_072425_2_6672625_6673366_frame_2_fft	1	1	0.333333	133.573	3
SCFR_NC_072425_2_7593386_7594225_frame_2_fft	1	1	0.333731	153.412	3
SCFR_NC_072425_2_7593256_7594225_frame_2_fft	1	1	0.333333	222.595	3
SCFR_NC_072425_2_7593360_7594225_frame_2_fft	1	1	0.332948	149.551	3
SCFR_NC_072425_2_7593437_7594225_frame_2_fft	1	1	0.333756	143.383	3
SCFR_NC_072425_2_7593271_7594225_frame_2_fft	1	1	0.333333	214.978	3
SCFR_NC_072425_2_7593511_7594225_frame_2_fft	1	1	0.333333	146.932	3
SCFR_NC_072425_2_7593391_7594225_frame_2_fft	1	1	0.333333	173.171	3
SCFR_NC_072425_2_6672505_6673366_frame_2_fft	1	1	0.333333	157.584	3
SCFR_NC_072425_2_8772953_8773722_frame3_fft	1	1	0.332900	179.672	3
SCFR_NC_072425_2_88940143_88940888_frame2_fft	1	1	0.332886	150.778	3
SCFR_NC_072426_2_119894479_119894752_frame2_fft	1	1	0.333333	73.163	3
SCFR_NC_072426_2_27302415_27304135_frame_1_fft	1	1	0.333140	255.749	3
SCFR_NC_072426_2_67262883_67262971_frame1_fft	1	1	0.329545	40.432	3
SCFR_NC_072425_2_8350426_8353649_frame2_fft	1	1	0.333230	356.323	3
SCFR_NC_072426_2_76772438_76773222_frame_2_fft	1	1	0.334184	129.846	3
SCFR_NC_072426_2_76771914_76773222_frame_2_fft	1	1	0.333333	254.934	3
SCFR_NC_072426_2_80744981_80745963_frame_2_fft	1	1	0.332994	208.796	3
SCFR_NC_072426_2_86427543_86427719_frame_3_fft	1	1	0.335227	60.833	3
SCFR_NC_072426_2_86427516_86427719_frame_3_fft	1	1	0.334975	71.296	3
SCFR_NC_072426_2_86427272_86427719_frame_3_fft	1	1	0.333333	136.016	3
SCFR_NC_072427_2_32033561_32033882_frame_3_fft	1	1	0.333333	107.567	3
SCFR_NC_072427_2_17614257_17616360_frame_2_fft	5	3	0.333333;0.368046;0.069425	451.362;282.868;255.326	3;3;14
SCFR_NC_072427_2_47417562_47417801_frame1_fft	1	1	0.334728	68.339	3
SCFR_NC_072427_2_49189890_49190936_frame_3_fft	5	3	0.333652;0.095602;0.429254	443.990;213.214;199.191	3;10;2
SCFR_NC_072427_2_30223102_30224563_frame_1_fft	1	1	0.333333	273.384	3
SCFR_NC_072427_2_54441330_54441375_frame_2_fft	1	1	0.333333	27.583	3
SCFR_NC_072427_2_54440841_54441443_frame_3_fft	2	2	0.332226;0.335548	253.788;122.532	3;3
SCFR_NC_072427_2_7795040_7795340_frame_3_fft	1	1	0.333333	84.799	3
SCFR_NC_072427_2_7348350_7351731_frame_2_fft	1	1	0.333333	426.355	3
SCFR_NC_072427_2_84284550_84285102_frame_2_fft	1	1	0.333333	157.488	3
SCFR_NC_072427_2_85133531_85133730_frame3_fft	1	1	0.331658	62.794	3
SCFR_NC_072427_2_85195061_85195676_frame_3_fft	1	1	0.333333	110.698	3
SCFR_NC_072427_2_86011572_86012028_frame_2_fft	1	1	0.333333	126.949	3
SCFR_NC_072427_2_86011446_86012028_frame_2_fft	2	2	0.333333;0.269759	158.776;125.099	3;4
SCFR_NC_072427_2_85992084_85992429_frame_2_fft	1	1	0.333333	92.462	3
SCFR_NC_072427_2_86046884_86047552_frame3_fft	1	1	0.333832	140.381	3
SCFR_NC_072427_2_86046884_86047677_frame3_fft	2	2	0.332913;0.269861	169.598;148.456	3;4
SCFR_NC_072427_2_86011230_86012028_frame_2_fft	2	2	0.333333;0.269424	217.609;165.623	3;4
SCFR_NC_072427_2_86046884_86047551_frame3_fft	1	1	0.332834	142.939	3
SCFR_NC_072427_2_86046884_86047871_frame3_fft	2	2	0.333333;0.269504	250.616;150.725	3;4
SCFR_NC_072427_2_86080720_86081309_frame2_fft	1	1	0.332767	125.640	3
SCFR_NC_072427_2_86038090_86039050_frame_1_fft	2	2	0.333333;0.268750	260.774;143.651	3;4
SCFR_NC_072427_2_86000808_86001858_frame_2_fft	1	1	0.333333	163.412	3
SCFR_NC_072427_2_86080720_86081443_frame2_fft	5	3	0.333333;0.269710;0.262794	171.385;155.059;138.578	3;4;4
SCFR_NC_072427_2_86080720_86081378_frame2_fft	1	1	0.332827	142.268	3
SCFR_NC_072428_2_131887086_131887235_frame_2_fft	1	1	0.328859	61.855	3
SCFR_NC_072428_2_148050611_148050772_frame3_fft	1	1	0.329193	59.013	3
SCFR_NC_072428_2_148050657_148050772_frame1_fft	1	1	0.330435	50.638	3
SCFR_NC_072428_2_147903838_147903938_frame2_fft	1	1	0.340000	53.849	3
SCFR_NC_072428_2_34069331_34070231_frame_2_fft	1	1	0.333333	183.508	3
SCFR_NC_072428_2_49659518_49659918_frame3_fft	1	1	0.302500	87.037	3
SCFR_NC_072428_2_63980478_63981592_frame1_fft	2	2	0.333034;0.022442	199.198;157.424	3;45
SCFR_NC_072428_2_72156766_72157609_frame_3_fft	1	1	0.333333	130.933	3
SCFR_NC_072428_2_72163529_72164372_frame_2_fft	1	1	0.333333	130.933	3
SCFR_NC_072428_2_75765497_75766340_frame_2_fft	1	1	0.333333	133.071	3
SCFR_NC_072428_2_81324561_81325503_frame1_fft	1	1	0.333333	165.419	3
SCFR_NC_072428_2_81294578_81295544_frame3_fft	1	1	0.333333	154.314	3
SCFR_NC_072428_2_8577815_8578556_frame_2_fft	1	1	0.333333	128.689	3
SCFR_NC_072429_2_104084028_104084200_frame1_fft	1	1	0.331395	55.622	3
SCFR_NC_072429_2_123673032_123673532_frame_2_fft	1	1	0.334000	105.129	3
SCFR_NC_072429_2_142271687_142272767_frame_2_fft	1	1	0.333333	184.586	3
SCFR_NC_072429_2_143048299_143048712_frame_1_fft	1	1	0.305085	94.990	3
SCFR_NC_072429_2_36290407_36290887_frame_3_fft	1	1	0.333333	143.499	3
SCFR_NC_072429_2_44988906_44989798_frame1_fft	1	1	0.332960	143.940	3
SCFR_NC_072429_2_48504617_48504773_frame_2_fft	1	1	0.333333	62.103	3
SCFR_NC_072429_2_9539232_9539490_frame1_fft	1	1	0.337209	104.715	3
SCFR_NC_072430_2_110822061_110827628_frame1_fft	3	3	0.333393;0.008083;0.341297	1018.312;532.226;438.386	3;124;3
SCFR_NC_072430_2_134562655_134563406_frame_1_fft	1	1	0.332889	132.154	3
SCFR_NC_072430_2_146414364_146415226_frame1_fft	1	1	0.332947	138.183	3
SCFR_NC_072430_2_146414364_146415231_frame1_fft	1	1	0.333333	157.400	3
SCFR_NC_072430_2_16331528_16332122_frame_1_fft	1	1	0.333333	113.752	3
SCFR_NC_072430_2_49350926_49350989_frame_1_fft	1	1	0.333333	38.171	3
SCFR_NC_072430_2_71300257_71301235_frame_2_fft	1	1	0.333333	174.770	3
SCFR_NC_072430_2_89908106_89914645_frame3_fft	1	1	0.333384	751.593	3
SCFR_NC_072431_2_133706875_133708136_frame2_fft	1	1	0.333069	197.321	3
SCFR_NC_072431_2_137202403_137202460_frame_1_fft	1	1	0.333333	34.706	3
SCFR_NC_072431_2_41529709_41530020_frame2_fft	1	1	0.334405	150.244	3
SCFR_NC_072431_2_59352425_59352629_frame3_fft	1	1	0.333333	65.239	3
SCFR_NC_072431_2_59331933_59354674_frame1_fft	48	3	0.333319;0.392111;0.019612	5732.148;1562.996;1559.226	3;3;51
SCFR_NC_072432_2_123065030_123065130_frame3_fft	1	1	0.330000	42.461	3
SCFR_NC_072432_2_43657241_43657568_frame_1_fft	1	1	0.333333	83.301	3
SCFR_NC_072432_2_82084613_82085939_frame_1_fft	1	1	0.333333	276.920	3
SCFR_NC_072433_2_130272273_130272639_frame1_fft	1	1	0.322404	87.140	3
SCFR_NC_072433_2_131972354_131972690_frame_3_fft	2	2	0.386905;0.065476	89.973;89.145	3;15
SCFR_NC_072433_2_130604242_130605443_frame2_fft	1	1	0.333056	167.548	3
SCFR_NC_072433_2_43650124_43650379_frame_1_fft	1	1	0.337255	67.402	3
SCFR_NC_072433_2_43650002_43650379_frame_1_fft	1	1	0.336870	87.469	3
SCFR_NC_072433_2_43649999_43650379_frame_1_fft	1	1	0.336842	90.434	3
SCFR_NC_072433_2_47682856_47683637_frame2_fft	1	1	0.332907	126.465	3
SCFR_NC_072433_2_83298654_83298747_frame_2_fft	1	1	0.333333	46.269	3
SCFR_NC_072434_2_15769106_15769851_frame_3_fft	1	1	0.332886	172.654	3
SCFR_NC_072434_2_22843986_22844841_frame_3_fft	1	1	0.333333	186.584	3
SCFR_NC_072434_2_25653646_25654592_frame_1_fft	1	1	0.332981	140.029	3
SCFR_NC_072434_2_70035754_70036568_frame_1_fft	1	1	0.332924	137.809	3
SCFR_NC_072434_2_75685539_75686601_frame1_fft	1	1	0.328625	158.567	3
SCFR_NC_072434_2_78814042_78814321_frame_2_fft	1	1	0.333333	76.444	3
SCFR_NC_072434_2_88396516_88396902_frame2_fft	1	1	0.334197	100.703	3
SCFR_NC_072434_2_92217857_92218391_frame3_fft	1	1	0.333333	140.320	3
SCFR_NC_072435_2_125849320_125850379_frame_2_fft	1	1	0.333333	174.071	3
SCFR_NC_072435_2_126308409_126308476_frame1_fft	1	1	0.328358	34.354	3
SCFR_NC_072435_2_127887811_127888031_frame2_fft	1	1	0.331818	74.481	3
SCFR_NC_072435_2_23383769_23384347_frame3_fft	1	1	0.333910	313.386	3
SCFR_NC_072435_2_23167530_23170098_frame_3_fft	3	3	0.333333;0.334112;0.332555	415.878;243.386;238.852	3;3;3
SCFR_NC_072435_2_29386190_29387687_frame_1_fft	1	1	0.333333	272.397	3
SCFR_NC_072435_2_32531998_32532820_frame_2_fft	1	1	0.333333	191.756	3
SCFR_NC_072435_2_37638859_37639088_frame2_fft	1	1	0.331878	68.848	3
SCFR_NC_072435_2_39722603_39722717_frame_1_fft	1	1	0.333333	51.544	3
SCFR_NC_072435_2_40276279_40277521_frame_2_fft	1	1	0.333333	201.244	3
SCFR_NC_072435_2_40377577_40377835_frame_2_fft	1	1	0.333333	71.013	3
SCFR_NC_072435_2_40727203_40727545_frame_2_fft	1	1	0.333333	81.686	3
SCFR_NC_072435_2_42933735_42934206_frame1_fft	1	1	0.333333	102.236	3
SCFR_NC_072435_2_44846543_44847072_frame3_fft	1	1	0.332703	117.984	3
SCFR_NC_072435_2_59114353_59114645_frame_1_fft	1	1	0.332192	160.333	3
SCFR_NC_072435_2_62655342_62655475_frame1_fft	1	1	0.323308	51.630	3
SCFR_NC_072435_2_91605190_91605862_frame2_fft	1	1	0.333333	133.197	3
SCFR_NC_072436_2_10377490_10378783_frame2_fft	13	3	0.341841;0.447796;0.157773	316.483;300.105;297.609	3;2;6
SCFR_NC_072436_2_118321731_118322061_frame_1_fft	1	1	0.333333	80.930	3
SCFR_NC_072436_2_118863354_118864096_frame1_fft	1	1	0.332884	122.083	3
SCFR_NC_072436_2_13566270_13566786_frame_1_fft	1	1	0.333333	323.267	3
SCFR_NC_072436_2_16000000_16000148_frame_2_fft	1	1	0.337838	60.122	3
SCFR_NC_072436_2_24660173_24662085_frame3_fft	8	3	0.326360;0.333159;0.020921	261.090;251.219;234.582	3;3;48
SCFR_NC_072436_2_47061085_47061439_frame_3_fft	1	1	0.333333	97.415	3
SCFR_NC_072436_2_53582208_53582900_frame_2_fft	8	3	0.322254;0.290462;0.484104	207.078;204.688;195.274	3;3;2
SCFR_NC_072436_2_54808947_54809079_frame_1_fft	1	1	0.340909	48.505	3
SCFR_NC_072436_2_70286887_70287592_frame_3_fft	1	1	0.333333	148.950	3
SCFR_NC_072436_2_93133497_93135585_frame_1_fft	1	1	0.333333	248.584	3
SCFR_NC_072437_2_43775039_43775470_frame_1_fft	1	1	0.343387	90.490	3
SCFR_NC_072437_2_26910034_26911027_frame2_fft	1	1	0.333333	168.214	3
SCFR_NC_072437_2_6577537_6578169_frame2_fft	3	3	0.384494;0.025316;0.205696	149.369;120.862;117.999	3;40;5
SCFR_NC_072437_2_74102769_74103564_frame_2_fft	1	1	0.333333	135.252	3
SCFR_NC_072437_2_8237950_8238916_frame_1_fft	1	1	0.333333	235.208	3
SCFR_NC_072437_2_90419689_90421719_frame2_fft	1	1	0.333005	221.261	3
SCFR_NC_072437_2_90481836_90483062_frame1_fft	1	1	0.333605	156.111	3
SCFR_NC_072438_2_16125804_16126013_frame1_fft	1	1	0.339713	76.043	3
SCFR_NC_072438_2_85967489_85967927_frame_3_fft	1	1	0.333333	111.137	3
SCFR_NC_072439_2_100079500_100080367_frame2_fft	1	1	0.333333	153.599	3
SCFR_NC_072439_2_100079500_100080362_frame2_fft	1	1	0.332947	139.092	3
SCFR_NC_072439_2_11493217_11493567_frame_1_fft	1	1	0.334286	83.342	3
SCFR_NC_072438_2_22785191_22786649_frame3_fft	1	1	0.333333	193.509	3
SCFR_NC_072439_2_14527884_14528856_frame1_fft	1	1	0.333333	230.799	3
SCFR_NC_072439_2_33857113_33857838_frame2_fft	1	1	0.333793	125.030	3
SCFR_NC_072439_2_36603910_36604522_frame2_fft	1	1	0.333333	159.663	3
SCFR_NC_072439_2_36603910_36604455_frame2_fft	1	1	0.333945	130.250	3
SCFR_NC_072439_2_36864863_36865273_frame3_fft	1	1	0.334146	112.737	3
SCFR_NC_072439_2_52525288_52525546_frame_3_fft	1	1	0.333333	102.802	3
SCFR_NC_072439_2_52525327_52525546_frame_3_fft	1	1	0.333333	91.820	3
SCFR_NC_072439_2_82990634_82990859_frame_2_fft	2	2	0.337778;0.328889	79.884;68.550	3;3
SCFR_NC_072439_2_97359811_97360030_frame_3_fft	1	1	0.360731	73.375	3
SCFR_NC_072439_2_97949062_97949746_frame2_fft	4	3	0.361111;0.127193;0.106725	139.492;137.405;126.138	3;8;9
SCFR_NC_072440_2_24544494_24544884_frame_1_fft	1	1	0.330769	94.681	3
SCFR_NC_072440_2_29937367_29938912_frame_3_fft	5	3	0.333333;0.060841;0.012298	291.859;235.953;191.339	3;16;81
SCFR_NC_072440_2_54952905_54954390_frame_1_fft	1	1	0.333333	219.628	3
SCFR_NC_072440_2_84629992_84645497_frame_2_fft	28	3	0.333312;0.143180;0.071783	1840.691;1105.162;951.583	3;7;14
SCFR_NC_072440_2_84629363_84645497_frame_2_fft	30	3	0.333333;0.143176;0.118817	1905.644;1118.004;964.516	3;7;8
SCFR_NC_072440_2_91838151_91838412_frame_1_fft	1	1	0.333333	87.913	3
SCFR_NC_072440_2_84636316_84645497_frame_2_fft	23	3	0.333297;0.143122;0.071779	1164.948;956.143;821.025	3;7;14
SCFR_NC_072440_2_91837932_91838412_frame_1_fft	1	1	0.333333	166.403	3
SCFR_NC_072440_2_84635245_84645497_frame_2_fft	29	3	0.333301;0.143094;0.071791	1284.300;922.270;830.978	3;7;14
SCFR_NC_072440_2_9873441_9873636_frame1_fft	2	2	0.364103;0.415385	69.866;66.431	3;2
SCFR_NC_072440_2_9686462_9686783_frame3_fft	1	1	0.333333	91.804	3
SCFR_NC_072441_2_137830938_137832319_frame1_fft	1	1	0.333092	291.546	3
SCFR_NC_072441_2_56504464_56504521_frame_2_fft	1	1	0.333333	39.761	3
SCFR_NC_072441_2_83578353_83579457_frame_3_fft	5	3	0.333333;0.166667;0.117754	261.721;240.296;220.884	3;6;8
SCFR_NC_072441_2_83578426_83579797_frame_2_fft	4	3	0.333333;0.117433;0.167031	317.160;222.335;206.509	3;9;6
SCFR_NC_072441_2_89241157_89242157_frame_1_fft	1	1	0.333000	198.658	3
SCFR_NC_072441_2_83578372_83579797_frame_2_fft	4	3	0.333333;0.117895;0.166316	316.953;241.803;204.722	3;8;6
SCFR_NC_072442_2_27025109_27025477_frame3_fft	1	1	0.334239	89.623	3
SCFR_NC_072442_2_41709881_41710334_frame3_fft	2	2	0.333333;0.267108	163.841;112.117	3;4
SCFR_NC_072442_2_41718025_41718447_frame_2_fft	1	1	0.334123	115.471	3
SCFR_NC_072442_2_41717875_41718447_frame_2_fft	4	3	0.333916;0.267483;0.400350	190.212;123.892;116.078	3;4;3
SCFR_NC_072442_2_41709881_41710349_frame3_fft	2	2	0.333333;0.267094	172.632;117.052	3;4
SCFR_NC_072442_2_41709881_41710289_frame3_fft	2	2	0.333333;0.267157	139.935;96.035	3;4
SCFR_NC_072442_2_41709881_41710364_frame3_fft	2	2	0.333333;0.267081	184.012;119.858	3;4
SCFR_NC_072442_2_41717956_41718447_frame_2_fft	1	1	0.334012	159.199	3
SCFR_NC_072442_2_41717782_41718447_frame_2_fft	3	3	0.333835;0.266165;0.400000	232.493;144.120;137.174	3;4;3
SCFR_NC_072442_2_41741168_41741443_frame_1_fft	1	1	0.334545	75.332	3
SCFR_NC_072442_2_41717995_41718447_frame_2_fft	1	1	0.334071	135.012	3
SCFR_NC_072442_2_41718061_41718447_frame_2_fft	1	1	0.334197	111.539	3
SCFR_NC_072442_2_41741082_41741443_frame_1_fft	2	2	0.332410;0.265928	116.700;93.723	3;4
SCFR_NC_072442_2_41718030_41718447_frame_2_fft	1	1	0.333333	115.181	3
SCFR_NC_072442_2_41717755_41718447_frame_2_fft	4	3	0.333815;0.267341;0.066474	247.360;153.677;140.123	3;4;15
SCFR_NC_072442_2_41740869_41741443_frame_1_fft	3	3	0.332753;0.266551;0.066202	217.400;171.465;114.169	3;4;15
SCFR_NC_072442_2_41784969_41785083_frame_2_fft	1	1	0.333333	48.919	3
SCFR_NC_072442_2_41768019_41768378_frame_3_fft	1	1	0.334262	128.699	3
SCFR_NC_072442_2_41849879_41850291_frame3_fft	3	3	0.332524;0.070388;0.264563	128.746;108.673;107.955	3;14;4
SCFR_NC_072442_2_41778842_41779477_frame_1_fft	5	3	0.333858;0.266142;0.400000	203.287;162.994;140.415	3;4;3
SCFR_NC_072442_2_41849879_41850218_frame3_fft	3	3	0.333333;0.262537;0.070796	108.903;93.079;83.307	3;4;14
SCFR_NC_072442_2_41750861_41751319_frame_1_fft	2	2	0.334061;0.266376	151.060;109.243	3;4
SCFR_NC_072442_2_41849879_41850234_frame3_fft	3	3	0.332394;0.070423;0.264789	109.299;93.196;87.805	3;14;4
SCFR_NC_072442_2_41750706_41751319_frame_1_fft	4	3	0.332790;0.267537;0.066884	211.791;141.837;114.648	3;4;15
SCFR_NC_072442_2_43705001_43708386_frame_2_fft	1	1	0.333235	386.533	3
SCFR_NC_072442_2_43705637_43708386_frame_2_fft	1	1	0.333212	308.954	3
SCFR_NC_072442_2_60711901_60712391_frame2_fft	1	1	0.328571	96.693	3
SCFR_NC_072442_2_69017311_69018178_frame2_fft	1	1	0.333333	158.072	3
SCFR_NC_072442_2_69017311_69018173_frame2_fft	1	1	0.332947	138.169	3
SCFR_NC_072442_2_65824730_65827767_frame3_fft	1	1	0.333224	397.416	3
SCFR_NC_072442_2_65824730_65828418_frame3_fft	1	1	0.333243	515.205	3
SCFR_NC_072442_2_61762477_61764671_frame2_fft	2	2	0.333181;0.053783	219.601;210.349	3;19
SCFR_NC_072443_2_79463900_79464165_frame3_fft	1	1	0.316981	73.117	3
SCFR_NC_072443_2_79790952_79791217_frame1_fft	1	1	0.316981	74.372	3
SCFR_NC_072443_2_79681925_79682509_frame3_fft	1	1	0.318493	125.715	3
SCFR_NC_072443_2_86073614_86073917_frame_1_fft	1	1	0.333333	75.942	3
SCFR_NC_072443_2_85892640_85897337_frame1_fft	16	3	0.333404;0.285927;0.451778	784.568;448.697;440.624	3;3;2
SCFR_NC_072443_2_86766743_86767040_frame_1_fft	1	1	0.380471	81.243	3
SCFR_NC_072443_2_85892640_85901627_frame1_fft	89	3	0.333370;0.285969;0.451764	1556.737;930.597;890.584	3;3;2
SCFR_NC_072443_2_85892640_85905756_frame1_fft	140	3	0.333333;0.285987;0.451738	2782.550;1264.767;1213.215	3;3;2
SCFR_NC_072443_2_85892640_85906675_frame1_fft	141	3	0.333310;0.360955;0.451728	2532.665;1323.205;1226.129	3;3;2
SCFR_NC_072444_2_34413230_34413649_frame3_fft	2	2	0.310263;0.157518	99.792;95.998	3;6
SCFR_NC_072444_2_39749225_39749669_frame_2_fft	1	1	0.369369	100.602	3
SCFR_NC_072444_2_57488310_57488428_frame_3_fft	1	1	0.330508	51.025	3
SCFR_NC_072444_2_57488277_57488428_frame_3_fft	1	1	0.331126	53.713	3
SCFR_NC_072444_2_76139564_76139777_frame_2_fft	1	1	0.333333	76.861	3
SCFR_NC_072444_2_8630092_8630441_frame2_fft	1	1	0.332378	103.203	3
SCFR_NC_072444_2_8630092_8630748_frame2_fft	1	1	0.333841	171.111	3
SCFR_NC_072445_2_15515830_15516184_frame_1_fft	1	1	0.333333	87.716	3
SCFR_NC_072445_2_19242860_19243050_frame3_fft	1	1	0.331579	77.530	3
SCFR_NC_072445_2_38797438_38797740_frame2_fft	1	1	0.334437	95.033	3
SCFR_NC_072445_2_20523905_20526795_frame3_fft	1	1	0.333218	395.496	3
SCFR_NC_072445_2_39889166_39891251_frame_3_fft	1	1	0.333333	670.645	3
SCFR_NC_072445_2_39902013_39904098_frame_2_fft	1	1	0.333333	669.628	3
SCFR_NC_072445_2_40892641_40893607_frame_1_fft	1	1	0.333333	207.342	3
SCFR_NC_072445_2_40892635_40893607_frame_1_fft	1	1	0.333333	210.138	3
SCFR_NC_072445_2_40892763_40893607_frame_1_fft	1	1	0.332938	144.006	3
SCFR_NC_072445_2_40892802_40893607_frame_1_fft	1	1	0.332919	136.115	3
SCFR_NC_072445_2_40892730_40893607_frame_1_fft	1	1	0.332953	149.681	3
SCFR_NC_072445_2_40892881_40893607_frame_1_fft	1	1	0.333333	140.793	3
SCFR_NC_072445_2_48314530_48315226_frame_1_fft	1	1	0.333333	176.098	3
SCFR_NC_072445_2_67598048_67598769_frame3_fft	1	1	0.332871	159.808	3
SCFR_NC_072445_2_67598048_67598440_frame3_fft	1	1	0.334184	89.350	3
SCFR_NC_072445_2_67598048_67598889_frame3_fft	1	1	0.332937	197.948	3
SCFR_NC_072445_2_67598048_67598524_frame3_fft	1	1	0.334034	116.138	3
SCFR_NC_072445_2_67598048_67598844_frame3_fft	1	1	0.332915	189.294	3
SCFR_NC_072445_2_67598048_67598920_frame3_fft	1	1	0.333716	235.476	3
SCFR_NC_072445_2_67598048_67599009_frame3_fft	1	1	0.332986	231.688	3
SCFR_NC_072445_2_67671081_67671564_frame1_fft	1	1	0.333333	125.441	3
SCFR_NC_072445_2_67598048_67599025_frame3_fft	1	1	0.333675	269.353	3
SCFR_NC_072445_2_67671081_67671808_frame1_fft	1	1	0.332875	164.279	3
SCFR_NC_072445_2_67671081_67672048_frame1_fft	1	1	0.332989	237.753	3
SCFR_NC_072445_2_67671081_67671883_frame1_fft	1	1	0.332918	194.348	3
SCFR_NC_072445_2_67671081_67672064_frame1_fft	1	1	0.333672	269.437	3
SCFR_NC_072445_2_67671081_67671959_frame1_fft	1	1	0.333713	233.886	3
SCFR_NC_072445_2_67671081_67671933_frame1_fft	1	1	0.333333	253.625	3
SCFR_NC_072445_2_67598048_67598894_frame3_fft	1	1	0.333333	251.509	3
SCFR_NC_072445_2_67671081_67671928_frame1_fft	1	1	0.332940	203.074	3
SCFR_NC_072446_2_10262837_10263191_frame3_fft	1	1	0.392655	102.861	3
SCFR_NC_072446_2_13653173_13654730_frame_3_fft	1	1	0.333333	293.475	3
SCFR_NC_072446_2_37836805_37837556_frame2_fft	1	1	0.332889	151.217	3
SCFR_NC_072446_2_9152980_9153239_frame2_fft	1	1	0.335907	120.706	3
SCFR_NC_072447_2_124296063_124296777_frame_3_fft	1	1	0.333333	185.290	3
SCFR_NC_072446_2_58369896_58371799_frame1_fft	10	3	0.333158;0.132948;0.166579	360.764;344.325;299.635	3;8;6
SCFR_NC_072447_2_105955740_105961795_frame1_fft	9	3	0.333278;0.166804;0.166474	1369.758;1158.763;838.200	3;6;6
SCFR_NC_072447_2_143024967_143025028_frame1_fft	1	1	0.344262	32.497	3
SCFR_NC_072447_2_15538455_15538638_frame_3_fft	2	2	0.316940;0.054645	72.323;70.641	3;18
SCFR_NC_072447_2_155712828_155713725_frame_3_fft	1	1	0.332219	192.819	3
SCFR_NC_072447_2_157624785_157625595_frame_3_fft	1	1	0.333333	169.026	3
SCFR_NC_072447_2_155790595_155791393_frame_2_fft	1	1	0.332080	149.112	3
SCFR_NC_072447_2_18131861_18132815_frame_1_fft	1	1	0.344864	130.503	3
SCFR_NC_072447_2_31908423_31908711_frame_3_fft	1	1	0.333333	79.421	3
SCFR_NC_072447_2_31908282_31908711_frame_3_fft	1	1	0.333333	113.699	3
SCFR_NC_072447_2_52066396_52067213_frame_1_fft	1	1	0.332925	139.279	3
SCFR_NC_072447_2_54139909_54140377_frame_2_fft	1	1	0.333333	96.080	3
SCFR_NC_072447_2_54608126_54608368_frame3_fft	1	1	0.330579	97.215	3
