SCFR_Name	Num_Raw_Peaks	Top_Peak_Count	Frequencies	Magnitudes	Periods
SCFR_NC_072398_2_230533252_230534743_frame_3_fft	5	3	0.184440;0.331321;0.258216	252.083;231.424;223.768	5;3;4
SCFR_NC_072398_2_41749631_41750295_frame_1_fft	1	1	0.332831	156.432	3
SCFR_NC_072398_2_43095242_43095729_frame3_fft	3	3	0.221766;0.334702;0.110883	171.977;134.529;133.333	5;3;9
SCFR_NC_072398_2_5102806_5103191_frame_2_fft	1	1	0.332468	89.207	3
SCFR_NC_072398_2_68893500_68894670_frame_1_fft	1	1	0.003419	163.441	293
SCFR_NC_072398_2_71913095_71913408_frame3_fft	1	1	0.006390	80.286	157
SCFR_NC_072398_2_93061320_93061580_frame_2_fft	1	1	0.334615	73.411	3
SCFR_NC_072398_2_93143205_93143896_frame1_fft	1	1	0.002894	124.420	346
SCFR_NC_072398_2_94003369_94004654_frame2_fft	8	3	0.166537;0.333074;0.116732	298.551;271.410;254.581	6;3;9
SCFR_NC_072398_2_94003517_94004727_frame3_fft	8	3	0.116529;0.166942;0.333058	259.813;241.184;227.922	9;6;3
SCFR_NC_072398_2_92765687_92765823_frame3_fft	1	1	0.014706	56.790	68
SCFR_NC_072398_2_95577362_95577579_frame3_fft	1	1	0.009217	72.649	109
SCFR_NC_072401_2_1252628_1253117_frame_2_fft	2	2	0.102249;0.339468	144.294;103.652	10;3
SCFR_NC_072401_2_148418337_148418611_frame1_fft	1	1	0.335766	74.242	3
SCFR_NC_072401_2_2445031_2445212_frame2_fft	1	1	0.331492	62.515	3
SCFR_NC_072401_2_26249992_26250172_frame_3_fft	1	1	0.250000	68.016	4
SCFR_NC_072401_2_2722762_2723361_frame_1_fft	3	3	0.165275;0.227045;0.207012	127.584;121.893;107.834	6;4;5
SCFR_NC_072401_2_2834793_2835982_frame1_fft	2	2	0.112700;0.056350	256.786;167.217	9;18
SCFR_NC_072401_2_49054566_49054701_frame1_fft	1	1	0.251852	52.209	4
SCFR_NC_072401_2_5953954_5954353_frame_3_fft	1	1	0.491228	94.434	2
SCFR_NC_072401_2_6178907_6179115_frame_1_fft	2	2	0.336538;0.326923	89.507;64.937	3;3
SCFR_NC_072401_2_7968578_7968789_frame3_fft	1	1	0.018957	72.809	53
SCFR_NC_072401_2_8062628_8062803_frame3_fft	1	1	0.040000	57.437	25
SCFR_NC_072402_2_136168190_136168350_frame3_fft	1	1	0.337500	56.941	3
SCFR_NC_072402_2_139060876_139063172_frame2_fft	1	1	0.333188	306.987	3
SCFR_NC_072402_2_156790705_156791116_frame_3_fft	1	1	0.004866	116.038	206
SCFR_NC_072402_2_156790732_156791116_frame_3_fft	1	1	0.005208	118.214	192
SCFR_NC_072402_2_156790747_156791116_frame_3_fft	1	1	0.005420	118.090	185
SCFR_NC_072402_2_171270602_171270947_frame_2_fft	1	1	0.333333	90.467	3
SCFR_NC_072402_2_1732932_1733650_frame_3_fft	7	3	0.132312;0.033426;0.232591	171.174;150.064;141.673	8;30;4
SCFR_NC_072402_2_173861944_173862107_frame2_fft	1	1	0.331288	63.354	3
SCFR_NC_072402_2_174212326_174212605_frame2_fft	1	1	0.336918	108.816	3
SCFR_NC_072402_2_174506813_174506932_frame_3_fft	1	1	0.487395	48.329	2
SCFR_NC_072402_2_174710455_174710805_frame2_fft	1	1	0.494286	85.929	2
SCFR_NC_072402_2_175018761_175019927_frame1_fft	10	3	0.073756;0.370497;0.148370	292.716;282.305;253.247	14;3;7
SCFR_NC_072402_2_175301826_175301970_frame_1_fft	1	1	0.333333	52.843	3
SCFR_NC_072402_2_178103099_178103258_frame_2_fft	1	1	0.163522	56.196	6
SCFR_NC_072402_2_2087987_2088778_frame_3_fft	1	1	0.419722	146.498	2
SCFR_NC_072402_2_2172690_2173023_frame_1_fft	2	2	0.300300;0.198198	106.668;93.092	3;5
SCFR_NC_072402_2_2096578_2096941_frame_3_fft	1	1	0.209366	93.126	5
SCFR_NC_072403_2_119410678_119410859_frame2_fft	1	1	0.331492	63.976	3
SCFR_NC_072403_2_147047525_147048216_frame3_fft	1	1	0.004342	134.146	231
SCFR_NC_072403_2_147889734_147889996_frame1_fft	1	1	0.335878	80.450	3
SCFR_NC_072403_2_43042324_43043246_frame2_fft	1	1	0.003254	156.470	308
SCFR_NC_072403_2_47471908_47473024_frame2_fft	1	1	0.006272	153.593	160
SCFR_NC_072403_2_47576355_47576718_frame_1_fft	1	1	0.333333	96.536	3
SCFR_NC_072403_2_57807709_57807802_frame_3_fft	1	1	0.247312	48.330	4
SCFR_NC_072403_2_69283775_69283896_frame3_fft	1	1	0.338843	48.797	3
SCFR_NC_072403_2_92186947_92187668_frame2_fft	2	2	0.242718;0.252427	146.995;118.939	4;4
SCFR_NC_072403_2_82480739_82482310_frame3_fft	1	1	0.333546	182.471	3
SCFR_NC_072404_2_101539392_101541172_frame_1_fft	2	2	0.072472;0.116292	219.768;197.157	14;9
SCFR_NC_072404_2_108008330_108009231_frame3_fft	1	1	0.093230	133.624	11
SCFR_NC_072404_2_110150728_110151139_frame_1_fft	1	1	0.004866	91.609	206
SCFR_NC_072404_2_110322406_110322581_frame2_fft	1	1	0.102857	64.680	10
SCFR_NC_072404_2_10887004_10888618_frame_1_fft	1	1	0.123296	190.236	8
SCFR_NC_072404_2_110442616_110454065_frame2_fft	14	3	0.333304;0.373395;0.293301	2689.511;839.811;824.431	3;3;3
SCFR_NC_072404_2_110442616_110460179_frame2_fft	37	3	0.333314;0.019644;0.411661	4535.812;1158.168;1038.743	3;51;2
SCFR_NC_072404_2_110442616_110475113_frame2_fft	81	3	0.333323;0.411792;0.392159	8494.227;3794.411;3782.489	3;2;3
SCFR_NC_072404_2_111869393_111869764_frame3_fft	1	1	0.495957	115.191	2
SCFR_NC_072404_2_11236232_11237078_frame_3_fft	1	1	0.496454	189.791	2
SCFR_NC_072404_2_110564460_110579290_frame1_fft	82	3	0.333311;0.401146;0.367229	4122.986;3203.805;2825.635	3;2;3
SCFR_NC_072404_2_110550627_110551456_frame1_fft	4	3	0.049457;0.097708;0.147165	193.614;157.204;139.275	20;10;7
SCFR_NC_072404_2_123383171_123383294_frame_3_fft	1	1	0.016260	48.461	62
SCFR_NC_072404_2_110564460_110568127_frame1_fft	34	3	0.333242;0.401145;0.299427	994.896;804.500;770.969	3;2;3
SCFR_NC_072404_2_129287393_129288161_frame_3_fft	1	1	0.333333	125.771	3
SCFR_NC_072404_2_110442616_110483156_frame2_fft	99	3	0.333325;0.078466;0.392156	10564.961;4968.681;4880.006	3;13;3
SCFR_NC_072404_2_110442616_110481461_frame2_fft	83	3	0.333325;0.078466;0.411790	10113.030;4854.109;4733.746	3;13;2
SCFR_NC_072404_2_13544985_13545052_frame1_fft	1	1	0.328358	43.495	3
SCFR_NC_072404_2_137713523_137714168_frame_3_fft	1	1	0.333333	118.378	3
SCFR_NC_072404_2_144250772_144251034_frame_2_fft	1	1	0.122137	72.939	8
SCFR_NC_072404_2_110564460_110571502_frame1_fft	56	3	0.333286;0.401164;0.367225	1907.775;1496.102;1237.176	3;2;3
SCFR_NC_072404_2_110442616_110479622_frame2_fft	88	3	0.333324;0.411798;0.392153	9628.019;4800.463;4530.711	3;2;3
SCFR_NC_072404_2_166011185_166011657_frame3_fft	1	1	0.122881	93.799	8
SCFR_NC_072404_2_166034759_166035611_frame_3_fft	1	1	0.333333	189.910	3
SCFR_NC_072404_2_166214213_166214800_frame_1_fft	1	1	0.250426	232.884	4
SCFR_NC_072404_2_172578230_172578864_frame3_fft	9	3	0.034700;0.447950;0.137224	196.127;194.221;175.385	29;2;7
SCFR_NC_072404_2_174052071_174052417_frame1_fft	2	2	0.280347;0.124277	105.177;88.871	4;8
SCFR_NC_072404_2_27250894_27251372_frame2_fft	1	1	0.004184	124.371	240
SCFR_NC_072404_2_36740552_36740699_frame3_fft	1	1	0.197279	52.881	5
SCFR_NC_072404_2_37554621_37554811_frame_1_fft	1	1	0.010526	70.155	96
SCFR_NC_072404_2_53870387_53870711_frame3_fft	1	1	0.493827	80.167	2
SCFR_NC_072404_2_5867110_5868097_frame_1_fft	4	3	0.082067;0.164134;0.143870	170.761;147.577;141.259	12;6;7
SCFR_NC_072404_2_68041078_68042291_frame2_fft	2	2	0.062655;0.096455	188.135;160.288	16;10
SCFR_NC_072404_2_7499149_7499443_frame_1_fft	1	1	0.013605	75.800	74
SCFR_NC_072404_2_6918922_6919760_frame2_fft	3	3	0.044153;0.088305;0.452267	217.908;203.156;151.720	23;11;2
SCFR_NC_072404_2_6834102_6837394_frame_1_fft	14	3	0.121810;0.440462;0.442284	513.210;477.829;380.369	8;2;2
SCFR_NC_072404_2_85208488_85209589_frame_1_fft	1	1	0.486830	154.729	2
SCFR_NC_072404_2_8536498_8537234_frame2_fft	4	3	0.489130;0.491848;0.432065	191.883;153.860;153.027	2;2;2
SCFR_NC_072404_2_8536498_8537267_frame2_fft	5	3	0.488947;0.491547;0.353706	205.808;172.570;158.285	2;2;3
SCFR_NC_072405_2_115543431_115543609_frame1_fft	1	1	0.331461	60.455	3
SCFR_NC_072404_2_85505409_85506909_frame1_fft	4	3	0.240000;0.120667;0.206667	258.297;206.395;189.769	4;8;5
SCFR_NC_072405_2_129521160_129521254_frame1_fft	1	1	0.329787	41.887	3
SCFR_NC_072405_2_152809027_152809446_frame2_fft	2	2	0.081146;0.272076	102.358;92.478	12;4
SCFR_NC_072405_2_152873748_152874238_frame1_fft	1	1	0.495918	104.101	2
SCFR_NC_072404_2_85505422_85507084_frame2_fft	3	3	0.240072;0.238869;0.241877	237.757;219.903;197.555	4;4;4
SCFR_NC_072405_2_153926277_153926724_frame_3_fft	1	1	0.290828	99.636	3
SCFR_NC_072405_2_154604096_154604244_frame3_fft	1	1	0.479730	55.757	2
SCFR_NC_072405_2_154678773_154679071_frame1_fft	1	1	0.389262	102.074	3
SCFR_NC_072405_2_153930475_153930859_frame_2_fft	2	2	0.184896;0.036458	130.678;101.276	5;28
SCFR_NC_072405_2_154804028_154804394_frame_1_fft	1	1	0.122951	90.725	8
SCFR_NC_072405_2_154883035_154883146_frame_2_fft	1	1	0.432432	45.728	2
SCFR_NC_072404_2_50091420_50093713_frame_1_fft	5	3	0.054078;0.105975;0.108155	419.838;265.861;263.843	18;9;9
SCFR_NC_072405_2_37713818_37714199_frame_1_fft	1	1	0.005249	94.091	191
SCFR_NC_072405_2_46092419_46093377_frame3_fft	1	1	0.003132	157.710	320
SCFR_NC_072405_2_8547554_8548376_frame3_fft	8	3	0.160584;0.411192;0.339416	187.310;185.945;164.559	6;2;3
SCFR_NC_072405_2_8796387_8796476_frame1_fft	1	1	0.483146	44.344	2
SCFR_NC_072405_2_94137639_94137782_frame1_fft	1	1	0.489510	51.747	2
SCFR_NC_072405_2_95611451_95612007_frame3_fft	1	1	0.332734	118.621	3
SCFR_NC_072406_2_107140576_107140787_frame_1_fft	1	1	0.251185	63.902	4
SCFR_NC_072406_2_107092135_107092377_frame2_fft	1	1	0.252066	73.432	4
SCFR_NC_072406_2_125063262_125063872_frame1_fft	1	1	0.004918	112.055	204
SCFR_NC_072406_2_129660421_129660935_frame2_fft	1	1	0.003891	160.361	258
SCFR_NC_072406_2_126428926_126430040_frame_1_fft	8	3	0.333932;0.055655;0.332136	375.308;238.402;227.596	3;18;3
SCFR_NC_072406_2_142300203_142300663_frame1_fft	1	1	0.123913	109.573	8
SCFR_NC_072406_2_144433765_144433999_frame_2_fft	1	1	0.397436	68.670	3
SCFR_NC_072406_2_144433798_144433999_frame_2_fft	1	1	0.398010	62.942	3
SCFR_NC_072406_2_145090436_145090874_frame_1_fft	2	2	0.248858;0.184932	114.472;106.535	4;5
SCFR_NC_072406_2_145435788_145436233_frame1_fft	1	1	0.332584	96.566	3
SCFR_NC_072406_2_145542090_145542371_frame_1_fft	1	1	0.298932	89.061	3
SCFR_NC_072406_2_145536748_145538265_frame_3_fft	25	3	0.381015;0.015821;0.047462	526.727;431.871;334.031	3;63;21
SCFR_NC_072406_2_145546591_145547133_frame_3_fft	4	3	0.293358;0.374539;0.167897	182.149;144.632;115.757	3;3;6
SCFR_NC_072406_2_27702971_27703766_frame_1_fft	2	2	0.335849;0.332075	185.340;166.149	3;3
SCFR_NC_072406_2_145593582_145595142_frame_3_fft	7	3	0.064103;0.128205;0.129487	564.680;326.294;285.464	16;8;8
SCFR_NC_072406_2_145593269_145595318_frame_1_fft	4	3	0.064422;0.128355;0.129331	549.708;322.237;286.232	16;8;8
SCFR_NC_072406_2_39156859_39156944_frame2_fft	1	1	0.329412	39.293	3
SCFR_NC_072406_2_91505896_91506155_frame2_fft	1	1	0.007722	71.526	130
SCFR_NC_072406_2_99879404_99879615_frame3_fft	1	1	0.331754	71.704	3
SCFR_NC_072407_2_119126096_119126151_frame3_fft	1	1	0.327273	35.126	3
SCFR_NC_072407_2_120415734_120418265_frame1_fft	1	1	0.333465	258.879	3
SCFR_NC_072407_2_128208594_128210184_frame1_fft	5	3	0.481132;0.484277;0.483019	294.666;284.003;212.653	2;2;2
SCFR_NC_072407_2_16395367_16395452_frame2_fft	1	1	0.141176	40.483	7
SCFR_NC_072407_2_21100676_21101162_frame_2_fft	1	1	0.004115	96.559	244
SCFR_NC_072407_2_38184828_38185145_frame_2_fft	3	3	0.403785;0.214511;0.167192	82.872;81.263;80.482	2;5;6
SCFR_NC_072407_2_48324766_48325252_frame_3_fft	1	1	0.004115	161.662	244
SCFR_NC_072407_2_50388760_50389048_frame2_fft	1	1	0.010417	74.714	96
SCFR_NC_072407_2_5082892_5083205_frame2_fft	1	1	0.332268	76.259	3
SCFR_NC_072407_2_5327577_5328218_frame1_fft	3	3	0.120125;0.060842;0.029641	147.080;127.579;119.337	8;16;34
SCFR_NC_072407_2_64459897_64460287_frame2_fft	1	1	0.333333	96.445	3
SCFR_NC_072407_2_66636025_66636520_frame2_fft	2	2	0.060606;0.426263	151.255;120.678	17;2
SCFR_NC_072407_2_67902826_67903357_frame2_fft	1	1	0.003766	102.696	266
SCFR_NC_072407_2_68670921_68671354_frame_3_fft	1	1	0.484988	191.218	2
SCFR_NC_072407_2_4595758_4597511_frame2_fft	6	3	0.130633;0.064461;0.195094	324.555;247.292;228.007	8;16;5
SCFR_NC_072407_2_67905767_67907871_frame3_fft	2	2	0.133080;0.333175	311.452;310.114	8;3
SCFR_NC_072407_2_70303913_70305089_frame_2_fft	1	1	0.333333	270.109	3
SCFR_NC_072407_2_73409522_73410193_frame_3_fft	1	1	0.333830	147.506	3
SCFR_NC_072407_2_76310407_76310502_frame_1_fft	1	1	0.242105	42.300	4
SCFR_NC_072407_2_77376710_77377334_frame_2_fft	1	1	0.493590	115.759	2
SCFR_NC_072407_2_85221158_85222152_frame3_fft	1	1	0.332998	192.940	3
SCFR_NC_072407_2_91875373_91875475_frame_3_fft	1	1	0.019608	46.555	52
SCFR_NC_072407_2_91960866_91960969_frame1_fft	1	1	0.019417	47.597	52
SCFR_NC_072407_2_85196025_85197290_frame1_fft	1	1	0.333597	286.546	3
SCFR_NC_072408_2_117691102_117691522_frame2_fft	1	1	0.333333	158.313	3
SCFR_NC_072408_2_124359207_124359377_frame_1_fft	1	1	0.252941	73.889	4
SCFR_NC_072408_2_124955490_124955643_frame_3_fft	1	1	0.483660	54.802	2
SCFR_NC_072408_2_128655223_128655656_frame2_fft	1	1	0.009238	101.430	108
SCFR_NC_072408_2_129035916_129036229_frame1_fft	1	1	0.006390	84.938	157
SCFR_NC_072408_2_129692012_129692730_frame3_fft	2	2	0.066852;0.033426	144.449;117.781	15;30
SCFR_NC_072408_2_138765616_138765941_frame2_fft	1	1	0.436923	86.740	2
SCFR_NC_072408_2_139519153_139520330_frame2_fft	1	1	0.002549	170.217	393
SCFR_NC_072408_2_13999830_14000654_frame1_fft	1	1	0.496359	184.924	2
SCFR_NC_072408_2_28769193_28769340_frame_3_fft	1	1	0.326531	54.105	3
SCFR_NC_072408_2_40054485_40055210_frame1_fft	1	1	0.333793	121.960	3
SCFR_NC_072408_2_55459073_55459161_frame_3_fft	1	1	0.250000	36.000	4
SCFR_NC_072408_2_69144900_69145115_frame1_fft	1	1	0.488372	70.076	2
SCFR_NC_072408_2_7246459_7246931_frame2_fft	1	1	0.033898	104.903	30
SCFR_NC_072408_2_8003660_8004253_frame3_fft	1	1	0.333895	141.612	3
SCFR_NC_072408_2_8003660_8004268_frame3_fft	1	1	0.333882	147.905	3
SCFR_NC_072408_2_8524944_8525107_frame1_fft	1	1	0.018405	59.046	55
SCFR_NC_072408_2_96167739_96168028_frame1_fft	1	1	0.332180	75.399	3
SCFR_NC_072409_2_1011952_1012288_frame_3_fft	1	1	0.163690	80.565	6
SCFR_NC_072409_2_10273782_10274329_frame1_fft	1	1	0.332724	181.068	3
SCFR_NC_072409_2_109914568_109915829_frame2_fft	1	1	0.333069	196.921	3
SCFR_NC_072409_2_1222487_1223157_frame_1_fft	1	1	0.002985	115.401	336
SCFR_NC_072409_2_12708956_12709322_frame_2_fft	1	1	0.333333	88.561	3
SCFR_NC_072409_2_1338509_1339782_frame3_fft	1	1	0.001571	194.043	637
SCFR_NC_072409_2_1436336_1436732_frame3_fft	1	1	0.333333	89.437	3
SCFR_NC_072409_2_16280469_16280855_frame_2_fft	1	1	0.448187	96.772	2
SCFR_NC_072409_2_1666252_1666546_frame_3_fft	1	1	0.146259	83.761	7
SCFR_NC_072409_2_2069090_2069313_frame3_fft	1	1	0.331839	71.328	3
SCFR_NC_072409_2_2068731_2069050_frame1_fft	1	1	0.332288	79.001	3
SCFR_NC_072409_2_2388615_2389387_frame1_fft	1	1	0.332902	184.088	3
SCFR_NC_072409_2_27106119_27106202_frame1_fft	1	1	0.337349	43.114	3
SCFR_NC_072409_2_3264469_3264949_frame_3_fft	3	3	0.097917;0.147917;0.050000	141.102;133.109;120.022	10;7;20
SCFR_NC_072409_2_1960238_1963461_frame3_fft	1	1	0.333230	355.183	3
SCFR_NC_072409_2_1960238_1963458_frame3_fft	1	1	0.333230	354.230	3
SCFR_NC_072409_2_44131534_44131909_frame_3_fft	1	1	0.112000	86.062	9
SCFR_NC_072409_2_45309998_45310807_frame3_fft	9	3	0.033375;0.467244;0.132262	230.627;181.635;174.757	30;2;8
SCFR_NC_072409_2_4613856_4614829_frame1_fft	1	1	0.490236	243.791	2
SCFR_NC_072409_2_4970860_4971448_frame_3_fft	1	1	0.056122	135.775	18
SCFR_NC_072409_2_5019493_5019724_frame_3_fft	1	1	0.333333	112.419	3
SCFR_NC_072409_2_5061724_5062072_frame2_fft	1	1	0.005747	84.328	174
SCFR_NC_072409_2_5254626_5255102_frame1_fft	3	3	0.157563;0.405462;0.123950	137.361;130.154;110.897	6;2;8
SCFR_NC_072409_2_80333327_80333655_frame3_fft	1	1	0.006098	86.772	164
SCFR_NC_072409_2_8189485_8190127_frame_3_fft	1	1	0.003115	128.240	322
SCFR_NC_072409_2_82203530_82203740_frame_2_fft	1	1	0.333333	67.059	3
SCFR_NC_072409_2_97144908_97145091_frame_1_fft	1	1	0.010929	62.663	92
SCFR_NC_072409_2_988208_988698_frame3_fft	1	1	0.432653	98.200	2
SCFR_NC_072410_2_10141656_10142175_frame_2_fft	1	1	0.250482	150.624	4
SCFR_NC_072410_2_11163848_11164145_frame_3_fft	1	1	0.158249	82.289	6
SCFR_NC_072409_2_869689_873177_frame2_fft	25	3	0.466170;0.033830;0.067374	918.336;742.899;727.854	2;30;15
SCFR_NC_072410_2_24774157_24774381_frame_2_fft	1	1	0.008929	73.709	112
SCFR_NC_072410_2_16007553_16010482_frame1_fft	1	1	0.333220	419.995	3
SCFR_NC_072410_2_48264633_48265014_frame_2_fft	1	1	0.005249	88.586	191
SCFR_NC_072410_2_55321833_55321950_frame_2_fft	1	1	0.017094	48.956	59
SCFR_NC_072410_2_75748856_75749384_frame_3_fft	1	1	0.331439	105.027	3
SCFR_NC_072410_2_74773870_74774543_frame2_fft	2	2	0.005944;0.011887	120.330;114.221	168;84
SCFR_NC_072410_2_9829302_9830055_frame_2_fft	1	1	0.166003	126.989	6
SCFR_NC_072410_2_98781116_98781480_frame3_fft	1	1	0.197802	84.512	5
SCFR_NC_072410_2_119533019_119534370_frame3_fft	9	3	0.390081;0.220577;0.051073	371.463;344.184;341.347	3;5;20
SCFR_NC_072411_2_132104421_132105172_frame_1_fft	1	1	0.332889	131.673	3
SCFR_NC_072411_2_121270560_121271001_frame_2_fft	2	2	0.199546;0.401361	166.739;111.811	5;2
SCFR_NC_072411_2_139724061_139724254_frame1_fft	1	1	0.492228	83.580	2
SCFR_NC_072411_2_140053048_140053326_frame2_fft	1	1	0.363309	130.047	3
SCFR_NC_072411_2_140332079_140332641_frame3_fft	8	3	0.058719;0.176157;0.352313	239.574;206.655;167.090	17;6;3
SCFR_NC_072411_2_21909464_21910190_frame_3_fft	9	3	0.341598;0.097796;0.487603	246.779;204.550;191.639	3;10;2
SCFR_NC_072411_2_34727085_34727223_frame_2_fft	1	1	0.333333	52.931	3
SCFR_NC_072411_2_62544155_62544560_frame_3_fft	1	1	0.333333	90.231	3
SCFR_NC_072411_2_75995844_75996483_frame_2_fft	1	1	0.333333	114.332	3
SCFR_NC_072412_2_103580011_103580686_frame2_fft	1	1	0.002963	115.290	338
SCFR_NC_072412_2_103580011_103580690_frame2_fft	1	1	0.002946	117.219	340
SCFR_NC_072412_2_115787122_115787606_frame_1_fft	1	1	0.006198	96.650	162
SCFR_NC_072412_2_116125620_116126375_frame1_fft	4	3	0.023841;0.487417;0.463576	232.085;230.971;153.574	42;2;2
SCFR_NC_072412_2_118707354_118707785_frame1_fft	2	2	0.315545;0.104408	107.004;98.748	3;10
SCFR_NC_072412_2_119293391_119293508_frame_1_fft	1	1	0.478632	48.192	2
SCFR_NC_072412_2_119437579_119438231_frame_1_fft	4	3	0.383436;0.024540;0.050613	184.861;127.264;123.631	3;41;20
SCFR_NC_072412_2_119701844_119702171_frame_1_fft	1	1	0.400612	101.741	3
SCFR_NC_072412_2_19434051_19434611_frame_1_fft	1	1	0.333929	108.038	3
SCFR_NC_072412_2_24340346_24341577_frame_3_fft	1	1	0.333063	184.529	3
SCFR_NC_072413_2_100995921_100996203_frame_3_fft	1	1	0.485816	82.444	2
SCFR_NC_072413_2_100995453_100996203_frame_3_fft	1	1	0.489333	142.513	2
SCFR_NC_072413_2_100995273_100996203_frame_3_fft	4	3	0.489247;0.427957;0.400000	185.269;148.298;148.155	2;2;3
SCFR_NC_072413_2_102811341_102811518_frame_3_fft	1	1	0.401130	63.550	3
SCFR_NC_072413_2_103089698_103090286_frame_1_fft	1	1	0.333333	159.886	3
SCFR_NC_072413_2_100994949_100996203_frame_3_fft	7	3	0.488836;0.389155;0.472089	214.801;196.911;182.745	2;3;2
SCFR_NC_072413_2_72562542_72563601_frame_3_fft	1	1	0.002833	155.345	353
SCFR_NC_072413_2_72843295_72843491_frame2_fft	1	1	0.331633	62.296	3
SCFR_NC_072413_2_61370401_61371711_frame_3_fft	2	2	0.402290;0.396947	162.669;148.631	2;3
SCFR_NC_072414_2_12021699_12022020_frame_3_fft	1	1	0.333333	188.048	3
SCFR_NC_072414_2_16997538_16997854_frame1_fft	1	1	0.050633	96.074	20
SCFR_NC_072414_2_52021883_52023065_frame_1_fft	1	1	0.333333	259.728	3
SCFR_NC_072414_2_57614510_57616317_frame3_fft	1	1	0.333149	285.969	3
SCFR_NC_072414_2_60290855_60291982_frame3_fft	1	1	0.333629	149.794	3
SCFR_NC_072414_2_66717404_66717599_frame3_fft	1	1	0.010256	61.960	98
SCFR_NC_072414_2_75504877_75505315_frame_2_fft	2	2	0.260274;0.264840	107.768;104.978	4;4
SCFR_NC_072414_2_82770466_82770655_frame_2_fft	1	1	0.492063	66.978	2
SCFR_NC_072414_2_80324342_80325242_frame_1_fft	1	1	0.333333	139.390	3
SCFR_NC_072414_2_91652404_91652777_frame_1_fft	1	1	0.329759	126.313	3
SCFR_NC_072414_2_91658735_91659120_frame_3_fft	2	2	0.329870;0.231169	136.569;91.666	3;4
SCFR_NC_072414_2_93637490_93637905_frame3_fft	1	1	0.330120	126.288	3
SCFR_NC_072415_2_16211015_16211795_frame_1_fft	1	1	0.026923	191.150	37
SCFR_NC_072415_2_16211055_16211795_frame_1_fft	4	3	0.027027;0.243243;0.216216	181.188;138.041;129.182	37;4;5
SCFR_NC_072415_2_16209186_16210362_frame_3_fft	5	3	0.026361;0.378401;0.404762	307.407;221.169;218.130	38;3;2
SCFR_NC_072414_2_91645857_91647405_frame_3_fft	12	3	0.330103;0.010982;0.099483	346.801;305.875;246.393	3;91;10
SCFR_NC_072414_2_90948064_90951455_frame2_fft	1	1	0.333235	389.820	3
SCFR_NC_072415_2_16210097_16211795_frame_1_fft	6	3	0.026502;0.405183;0.378681	392.431;290.955;277.212	38;2;3
SCFR_NC_072415_2_65646280_65646358_frame_2_fft	1	1	0.025641	38.844	40
