SCFR_Name	Num_Raw_Peaks	Top_Peak_Count	Frequencies	Magnitudes	Periods
SCFR_NC_072425_2_59568766_59569749_frame2_fft	1	1	0.332655	180.601	3
SCFR_NC_072425_2_6672397_6673366_frame_2_fft	1	1	0.333333	182.262	3
SCFR_NC_072425_2_6672370_6673366_frame_2_fft	1	1	0.333333	192.405	3
SCFR_NC_072425_2_6672500_6673366_frame_2_fft	1	1	0.333718	133.102	3
SCFR_NC_072425_2_6672546_6673366_frame_2_fft	1	1	0.332927	139.815	3
SCFR_NC_072425_2_6672474_6673366_frame_2_fft	1	1	0.332960	146.996	3
SCFR_NC_072425_2_6887620_6887957_frame2_fft	2	2	0.468843;0.462908	93.188;87.736	2;2
SCFR_NC_072425_2_7126726_7126967_frame_1_fft	1	1	0.037344	70.197	27
SCFR_NC_072425_2_7278878_7279457_frame3_fft	8	3	0.124352;0.041451;0.291883	201.725;164.354;151.672	8;24;3
SCFR_NC_072425_2_7278266_7278805_frame3_fft	2	2	0.068646;0.465677	203.544;139.126	15;2
SCFR_NC_072425_2_7398713_7399215_frame3_fft	5	3	0.153386;0.462151;0.019920	138.554;110.835;108.480	7;2;50
SCFR_NC_072425_2_7481294_7482204_frame3_fft	3	3	0.221978;0.110989;0.259341	206.938;174.599;164.286	5;9;4
SCFR_NC_072425_2_6672625_6673366_frame_2_fft	1	1	0.333333	133.573	3
SCFR_NC_072425_2_7593386_7594225_frame_2_fft	1	1	0.333731	153.412	3
SCFR_NC_072425_2_7593256_7594225_frame_2_fft	1	1	0.333333	222.595	3
SCFR_NC_072425_2_7593360_7594225_frame_2_fft	1	1	0.332948	149.551	3
SCFR_NC_072425_2_7593437_7594225_frame_2_fft	1	1	0.333756	143.383	3
SCFR_NC_072425_2_7593271_7594225_frame_2_fft	1	1	0.333333	214.978	3
SCFR_NC_072425_2_7604098_7604768_frame_1_fft	1	1	0.002985	115.262	336
SCFR_NC_072425_2_7593511_7594225_frame_2_fft	1	1	0.333333	146.932	3
SCFR_NC_072425_2_7593391_7594225_frame_2_fft	1	1	0.333333	173.171	3
SCFR_NC_072425_2_6672505_6673366_frame_2_fft	1	1	0.333333	157.584	3
SCFR_NC_072425_2_8772953_8773722_frame3_fft	1	1	0.332900	179.672	3
SCFR_NC_072425_2_88281950_88282424_frame_1_fft	1	1	0.004219	125.110	238
SCFR_NC_072425_2_88940143_88940888_frame2_fft	1	1	0.332886	150.778	3
SCFR_NC_072425_2_9048399_9048803_frame_1_fft	1	1	0.250000	131.422	4
SCFR_NC_072425_2_9059324_9060005_frame_1_fft	2	2	0.107195;0.214391	134.624;128.825	9;5
SCFR_NC_072425_2_9137598_9138144_frame_3_fft	1	1	0.102564	146.907	10
SCFR_NC_072425_2_9180406_9181360_frame_2_fft	1	1	0.004193	149.650	239
SCFR_NC_072425_2_9641043_9642234_frame_3_fft	6	3	0.097397;0.146935;0.048699	327.795;287.578;240.714	10;7;21
SCFR_NC_072426_2_119894479_119894752_frame2_fft	1	1	0.333333	73.163	3
SCFR_NC_072426_2_129115592_129115674_frame3_fft	1	1	0.024390	42.241	42
SCFR_NC_072426_2_14422852_14423475_frame2_fft	5	3	0.027287;0.052970;0.378812	152.822;144.117;127.722	37;19;3
SCFR_NC_072426_2_157864084_157865097_frame2_fft	3	3	0.178677;0.181639;0.183613	194.224;150.234;131.069	6;6;5
SCFR_NC_072425_2_7724061_7725184_frame1_fft	1	1	0.001781	157.962	562
SCFR_NC_072426_2_127944907_127945127_frame_3_fft	1	1	0.250000	71.615	4
SCFR_NC_072426_2_27302415_27304135_frame_1_fft	1	1	0.333140	255.749	3
SCFR_NC_072426_2_67262883_67262971_frame1_fft	1	1	0.329545	40.432	3
SCFR_NC_072426_2_157335946_157337342_frame2_fft	2	2	0.002149;0.114613	280.773;174.247	466;9
SCFR_NC_072425_2_8350426_8353649_frame2_fft	1	1	0.333230	356.323	3
SCFR_NC_072426_2_76772438_76773222_frame_2_fft	1	1	0.334184	129.846	3
SCFR_NC_072426_2_76771914_76773222_frame_2_fft	1	1	0.333333	254.934	3
SCFR_NC_072426_2_80744981_80745963_frame_2_fft	1	1	0.332994	208.796	3
SCFR_NC_072426_2_86427543_86427719_frame_3_fft	1	1	0.335227	60.833	3
SCFR_NC_072426_2_86427516_86427719_frame_3_fft	1	1	0.334975	71.296	3
SCFR_NC_072426_2_86427272_86427719_frame_3_fft	1	1	0.333333	136.016	3
SCFR_NC_072427_2_104551624_104552296_frame_1_fft	1	1	0.005952	126.869	168
SCFR_NC_072427_2_128792033_128792560_frame3_fft	1	1	0.022770	109.338	44
SCFR_NC_072427_2_146832417_146832889_frame1_fft	1	1	0.004237	95.630	236
SCFR_NC_072427_2_147010503_147010885_frame_1_fft	2	2	0.180628;0.185864	154.818;96.274	6;5
SCFR_NC_072427_2_149588650_149589445_frame_1_fft	1	1	0.006289	128.991	159
SCFR_NC_072427_2_148192191_148193095_frame_1_fft	2	2	0.492257;0.494469	162.422;144.507	2;2
SCFR_NC_072427_2_148607269_148608016_frame_1_fft	1	1	0.002677	128.903	374
SCFR_NC_072427_2_150664621_150664735_frame_1_fft	1	1	0.026316	46.191	38
SCFR_NC_072427_2_151623562_151623685_frame_1_fft	1	1	0.178862	62.843	6
SCFR_NC_072427_2_154768622_154769423_frame_3_fft	1	1	0.033708	212.971	30
SCFR_NC_072427_2_32036346_32036763_frame_2_fft	2	2	0.496403;0.479616	105.995;101.431	2;2
SCFR_NC_072427_2_32033561_32033882_frame_3_fft	1	1	0.333333	107.567	3
SCFR_NC_072427_2_37687018_37687476_frame2_fft	1	1	0.004367	103.076	230
SCFR_NC_072427_2_41470099_41470228_frame_1_fft	1	1	0.488372	48.592	2
SCFR_NC_072427_2_47025551_47025683_frame3_fft	1	1	0.015152	51.094	66
SCFR_NC_072427_2_17614257_17616360_frame_2_fft	5	3	0.333333;0.368046;0.069425	451.362;282.868;255.326	3;3;14
SCFR_NC_072427_2_47417562_47417801_frame1_fft	1	1	0.334728	68.339	3
SCFR_NC_072427_2_49189890_49190936_frame_3_fft	5	3	0.333652;0.095602;0.429254	443.990;213.214;199.191	3;10;2
SCFR_NC_072427_2_30223102_30224563_frame_1_fft	1	1	0.333333	273.384	3
SCFR_NC_072427_2_54441330_54441375_frame_2_fft	1	1	0.333333	27.583	3
SCFR_NC_072427_2_54440841_54441443_frame_3_fft	2	2	0.332226;0.335548	253.788;122.532	3;3
SCFR_NC_072427_2_7795040_7795340_frame_3_fft	1	1	0.333333	84.799	3
SCFR_NC_072427_2_7348350_7351731_frame_2_fft	1	1	0.333333	426.355	3
SCFR_NC_072427_2_84284550_84285102_frame_2_fft	1	1	0.333333	157.488	3
SCFR_NC_072427_2_84566057_84566750_frame3_fft	7	3	0.466089;0.222222;0.399711	146.827;140.284;128.837	2;5;3
SCFR_NC_072427_2_85133531_85133730_frame3_fft	1	1	0.331658	62.794	3
SCFR_NC_072427_2_85134066_85134914_frame1_fft	2	2	0.068396;0.045991	151.659;131.922	15;22
SCFR_NC_072427_2_85241143_85241350_frame_1_fft	1	1	0.212560	64.544	5
SCFR_NC_072427_2_85195061_85195676_frame_3_fft	1	1	0.333333	110.698	3
SCFR_NC_072427_2_85772460_85772986_frame1_fft	1	1	0.496198	107.133	2
SCFR_NC_072427_2_86011572_86012028_frame_2_fft	1	1	0.333333	126.949	3
SCFR_NC_072427_2_86011446_86012028_frame_2_fft	2	2	0.333333;0.269759	158.776;125.099	3;4
SCFR_NC_072427_2_85992084_85992429_frame_2_fft	1	1	0.333333	92.462	3
SCFR_NC_072427_2_86046884_86047552_frame3_fft	1	1	0.333832	140.381	3
SCFR_NC_072427_2_86046884_86047677_frame3_fft	2	2	0.332913;0.269861	169.598;148.456	3;4
SCFR_NC_072427_2_86011230_86012028_frame_2_fft	2	2	0.333333;0.269424	217.609;165.623	3;4
SCFR_NC_072427_2_86046884_86047551_frame3_fft	1	1	0.332834	142.939	3
SCFR_NC_072427_2_86046884_86047871_frame3_fft	2	2	0.333333;0.269504	250.616;150.725	3;4
SCFR_NC_072427_2_86080720_86081309_frame2_fft	1	1	0.332767	125.640	3
SCFR_NC_072427_2_86038090_86039050_frame_1_fft	2	2	0.333333;0.268750	260.774;143.651	3;4
SCFR_NC_072427_2_86000808_86001858_frame_2_fft	1	1	0.333333	163.412	3
SCFR_NC_072427_2_86080720_86081443_frame2_fft	5	3	0.333333;0.269710;0.262794	171.385;155.059;138.578	3;4;4
SCFR_NC_072427_2_86088851_86091440_frame3_fft	2	2	0.499034;0.333333	258.230;231.070	2;3
SCFR_NC_072427_2_86080720_86081378_frame2_fft	1	1	0.332827	142.268	3
SCFR_NC_072427_2_97840743_97841216_frame1_fft	3	3	0.249471;0.006342;0.253700	130.458;102.267;98.674	4;158;4
SCFR_NC_072428_2_118707082_118707755_frame_2_fft	2	2	0.497771;0.488856	172.600;123.773	2;2
SCFR_NC_072428_2_131887086_131887235_frame_2_fft	1	1	0.328859	61.855	3
SCFR_NC_072428_2_12530994_12531490_frame1_fft	1	1	0.004032	158.431	248
SCFR_NC_072428_2_140411396_140412444_frame3_fft	1	1	0.122137	137.096	8
SCFR_NC_072428_2_140617647_140618381_frame_2_fft	1	1	0.250681	234.144	4
SCFR_NC_072428_2_148050611_148050772_frame3_fft	1	1	0.329193	59.013	3
SCFR_NC_072428_2_148050657_148050772_frame1_fft	1	1	0.330435	50.638	3
SCFR_NC_072428_2_22245154_22246096_frame_3_fft	1	1	0.003185	134.715	314
SCFR_NC_072428_2_147903838_147903938_frame2_fft	1	1	0.340000	53.849	3
SCFR_NC_072428_2_34069331_34070231_frame_2_fft	1	1	0.333333	183.508	3
SCFR_NC_072428_2_38547948_38548137_frame_1_fft	1	1	0.248677	94.624	4
SCFR_NC_072428_2_44000834_44000918_frame_2_fft	1	1	0.142857	42.592	7
SCFR_NC_072428_2_49780550_49780701_frame_1_fft	1	1	0.417219	59.630	2
SCFR_NC_072428_2_51665929_51666366_frame_1_fft	1	1	0.025172	112.267	40
SCFR_NC_072428_2_51667674_51668170_frame_3_fft	1	1	0.026210	128.335	38
SCFR_NC_072428_2_51675540_51675985_frame_3_fft	1	1	0.024719	112.327	41
SCFR_NC_072428_2_51664609_51665443_frame_3_fft	2	2	0.026379;0.050360	214.892;134.458	38;20
SCFR_NC_072428_2_51671563_51672307_frame_3_fft	2	2	0.025538;0.051075	235.875;159.157	39;20
SCFR_NC_072428_2_49659518_49659918_frame3_fft	1	1	0.302500	87.037	3
SCFR_NC_072428_2_55917849_55918305_frame_1_fft	1	1	0.495614	103.710	2
SCFR_NC_072428_2_63980478_63981592_frame1_fft	2	2	0.333034;0.022442	199.198;157.424	3;45
SCFR_NC_072428_2_72156766_72157609_frame_3_fft	1	1	0.333333	130.933	3
SCFR_NC_072428_2_72163529_72164372_frame_2_fft	1	1	0.333333	130.933	3
SCFR_NC_072428_2_75765497_75766340_frame_2_fft	1	1	0.333333	133.071	3
SCFR_NC_072428_2_81324561_81325503_frame1_fft	1	1	0.333333	165.419	3
SCFR_NC_072428_2_81294578_81295544_frame3_fft	1	1	0.333333	154.314	3
SCFR_NC_072428_2_8577815_8578556_frame_2_fft	1	1	0.333333	128.689	3
SCFR_NC_072428_2_98165479_98165602_frame_3_fft	1	1	0.016260	51.594	62
SCFR_NC_072429_2_104084028_104084200_frame1_fft	1	1	0.331395	55.622	3
SCFR_NC_072429_2_10462938_10463135_frame_2_fft	1	1	0.248731	69.059	4
SCFR_NC_072429_2_123673032_123673532_frame_2_fft	1	1	0.334000	105.129	3
SCFR_NC_072429_2_141401587_141401955_frame2_fft	1	1	0.271739	89.569	4
SCFR_NC_072429_2_141434426_141435032_frame3_fft	1	1	0.004950	109.828	202
SCFR_NC_072429_2_137703353_137703560_frame_2_fft	1	1	0.492754	63.057	2
SCFR_NC_072429_2_142001010_142001846_frame_2_fft	1	1	0.003589	162.538	279
SCFR_NC_072429_2_142271687_142272767_frame_2_fft	1	1	0.333333	184.586	3
SCFR_NC_072429_2_143048299_143048712_frame_1_fft	1	1	0.305085	94.990	3
SCFR_NC_072429_2_143047828_143048712_frame_1_fft	1	1	0.055430	190.321	18
SCFR_NC_072429_2_143047792_143048712_frame_1_fft	1	1	0.055435	199.890	18
SCFR_NC_072429_2_143048046_143048712_frame_1_fft	2	2	0.055556;0.304805	127.440;115.683	18;3
SCFR_NC_072429_2_35484156_35484399_frame1_fft	1	1	0.008230	76.202	122
SCFR_NC_072429_2_36290407_36290887_frame_3_fft	1	1	0.333333	143.499	3
SCFR_NC_072429_2_36141096_36141523_frame_3_fft	1	1	0.009368	93.380	107
SCFR_NC_072429_2_40398224_40398530_frame_2_fft	2	2	0.166667;0.333333	153.025;112.651	6;3
SCFR_NC_072429_2_40398278_40398530_frame_2_fft	2	2	0.166667;0.333333	112.357;87.794	6;3
SCFR_NC_072429_2_40398332_40398530_frame_2_fft	2	2	0.166667;0.333333	72.282;68.181	6;3
SCFR_NC_072429_2_44988906_44989798_frame1_fft	1	1	0.332960	143.940	3
SCFR_NC_072429_2_48504617_48504773_frame_2_fft	1	1	0.333333	62.103	3
SCFR_NC_072429_2_7154126_7154952_frame3_fft	13	3	0.237288;0.394673;0.289346	236.851;215.509;200.461	4;3;3
SCFR_NC_072429_2_7154126_7154946_frame3_fft	12	3	0.236585;0.131707;0.315854	289.862;207.146;195.435	4;8;3
SCFR_NC_072429_2_9261453_9261546_frame1_fft	1	1	0.021505	43.340	47
SCFR_NC_072429_2_9539232_9539490_frame1_fft	1	1	0.337209	104.715	3
SCFR_NC_072430_2_110822061_110827628_frame1_fft	3	3	0.333393;0.008083;0.341297	1018.312;532.226;438.386	3;124;3
SCFR_NC_072430_2_120730978_120731165_frame2_fft	1	1	0.475936	72.483	2
SCFR_NC_072430_2_122654689_122655145_frame_2_fft	1	1	0.004386	94.002	228
SCFR_NC_072430_2_123631558_123631872_frame_3_fft	1	1	0.493631	86.361	2
SCFR_NC_072430_2_123636270_123637701_frame_3_fft	4	3	0.201258;0.403215;0.400419	633.918;222.095;208.862	5;2;2
SCFR_NC_072430_2_134562655_134563406_frame_1_fft	1	1	0.332889	132.154	3
SCFR_NC_072430_2_142100906_142101099_frame3_fft	1	1	0.492228	82.085	2
SCFR_NC_072430_2_145155462_145156133_frame_1_fft	1	1	0.002981	126.032	336
SCFR_NC_072430_2_145210525_145211042_frame2_fft	3	3	0.423598;0.077369;0.152805	199.786;137.049;117.472	2;13;7
SCFR_NC_072430_2_146414364_146415226_frame1_fft	1	1	0.332947	138.183	3
SCFR_NC_072430_2_146414364_146415231_frame1_fft	1	1	0.333333	157.400	3
SCFR_NC_072430_2_16331528_16332122_frame_1_fft	1	1	0.333333	113.752	3
SCFR_NC_072430_2_16827747_16828929_frame_3_fft	1	1	0.004230	151.784	237
SCFR_NC_072430_2_14583535_14584154_frame_1_fft	1	1	0.415186	219.605	2
SCFR_NC_072430_2_42836664_42836845_frame1_fft	1	1	0.016575	62.041	61
SCFR_NC_072430_2_49350926_49350989_frame_1_fft	1	1	0.333333	38.171	3
SCFR_NC_072430_2_71300257_71301235_frame_2_fft	1	1	0.333333	174.770	3
SCFR_NC_072430_2_68890339_68892068_frame_1_fft	5	3	0.413534;0.333141;0.359746	234.803;228.415;195.629	2;3;3
SCFR_NC_072430_2_72375786_72376032_frame_3_fft	1	1	0.487805	69.518	2
SCFR_NC_072430_2_89908106_89914645_frame3_fft	1	1	0.333384	751.593	3
SCFR_NC_072431_2_104087599_104088062_frame_3_fft	1	1	0.004320	94.558	232
SCFR_NC_072431_2_110751040_110752015_frame_1_fft	5	3	0.025641;0.224615;0.350769	311.879;158.808;158.102	39;4;3
SCFR_NC_072431_2_118906583_118906893_frame3_fft	1	1	0.025806	110.071	39
SCFR_NC_072431_2_133706875_133708136_frame2_fft	1	1	0.333069	197.321	3
SCFR_NC_072431_2_137202403_137202460_frame_1_fft	1	1	0.333333	34.706	3
SCFR_NC_072431_2_137201553_137202003_frame_2_fft	1	1	0.004444	110.374	226
SCFR_NC_072431_2_137201626_137202003_frame_2_fft	1	1	0.005305	98.388	189
SCFR_NC_072431_2_41529709_41530020_frame2_fft	1	1	0.334405	150.244	3
SCFR_NC_072431_2_52077122_52077689_frame_3_fft	1	1	0.490300	107.764	2
SCFR_NC_072431_2_52077352_52077880_frame_1_fft	2	2	0.429924;0.490530	122.509;108.944	2;2
SCFR_NC_072431_2_59212723_59212898_frame2_fft	1	1	0.102857	63.231	10
SCFR_NC_072431_2_59352425_59352629_frame3_fft	1	1	0.333333	65.239	3
SCFR_NC_072431_2_60731214_60731927_frame1_fft	1	1	0.497896	136.572	2
SCFR_NC_072431_2_61173479_61174265_frame_3_fft	1	1	0.466921	123.919	2
SCFR_NC_072431_2_61808397_61809064_frame1_fft	1	1	0.005997	116.046	167
SCFR_NC_072431_2_61815448_61815939_frame2_fft	4	3	0.034623;0.103870;0.378819	112.657;105.019;101.380	29;10;3
SCFR_NC_072431_2_72895801_72896591_frame_3_fft	1	1	0.107595	162.114	9
SCFR_NC_072431_2_72716603_72717660_frame3_fft	5	3	0.106906;0.440870;0.428571	184.463;178.712;158.812	9;2;2
SCFR_NC_072431_2_82592817_82593044_frame_3_fft	1	1	0.493392	71.633	2
SCFR_NC_072431_2_68783545_68787323_frame2_fft	7	3	0.498941;0.497353;0.497882	725.387;703.134;486.642	2;2;2
SCFR_NC_072431_2_86342265_86343344_frame1_fft	2	2	0.106580;0.053753	260.660;216.031	9;19
SCFR_NC_072431_2_99795142_99795557_frame2_fft	1	1	0.004819	90.677	208
SCFR_NC_072431_2_59331933_59354674_frame1_fft	48	3	0.333319;0.392111;0.019612	5732.148;1562.996;1559.226	3;3;51
SCFR_NC_072432_2_115175033_115175895_frame3_fft	1	1	0.002320	189.057	432
SCFR_NC_072432_2_11551864_11552345_frame2_fft	1	1	0.014553	100.285	69
SCFR_NC_072432_2_123065030_123065130_frame3_fft	1	1	0.330000	42.461	3
SCFR_NC_072432_2_134800932_134801106_frame_3_fft	1	1	0.241379	57.621	4
SCFR_NC_072432_2_43657241_43657568_frame_1_fft	1	1	0.333333	83.301	3
SCFR_NC_072432_2_57046397_57046631_frame3_fft	1	1	0.256410	73.367	4
SCFR_NC_072432_2_82487864_82488152_frame_1_fft	1	1	0.180556	82.840	6
SCFR_NC_072432_2_82487776_82488152_frame_1_fft	1	1	0.180851	86.932	6
SCFR_NC_072432_2_89197226_89198135_frame_1_fft	2	2	0.025303;0.382838	273.848;151.261	40;3
SCFR_NC_072432_2_82084613_82085939_frame_1_fft	1	1	0.333333	276.920	3
SCFR_NC_072432_2_92963988_92964220_frame_2_fft	1	1	0.250000	99.724	4
SCFR_NC_072433_2_119473628_119473983_frame_2_fft	1	1	0.011268	88.968	89
SCFR_NC_072433_2_130272273_130272639_frame1_fft	1	1	0.322404	87.140	3
SCFR_NC_072433_2_131972354_131972690_frame_3_fft	2	2	0.386905;0.065476	89.973;89.145	3;15
SCFR_NC_072433_2_134201732_134202098_frame_3_fft	1	1	0.169399	105.092	6
SCFR_NC_072433_2_130604242_130605443_frame2_fft	1	1	0.333056	167.548	3
SCFR_NC_072433_2_135350020_135350690_frame2_fft	1	1	0.019403	173.535	52
SCFR_NC_072433_2_20925325_20925442_frame2_fft	1	1	0.025641	48.938	39
SCFR_NC_072433_2_21483575_21483968_frame_3_fft	1	1	0.198473	88.714	5
SCFR_NC_072433_2_24316282_24316632_frame_2_fft	1	1	0.005714	82.460	176
SCFR_NC_072433_2_36235710_36236022_frame_2_fft	1	1	0.243590	83.661	4
SCFR_NC_072433_2_36235785_36236022_frame_2_fft	1	1	0.240506	79.986	4
SCFR_NC_072433_2_36384248_36384522_frame_2_fft	1	1	0.489051	78.506	2
SCFR_NC_072433_2_36772147_36772864_frame_1_fft	3	3	0.128312;0.369596;0.253835	166.800;123.056;118.332	8;3;4
SCFR_NC_072433_2_43650124_43650379_frame_1_fft	1	1	0.337255	67.402	3
SCFR_NC_072433_2_43650002_43650379_frame_1_fft	1	1	0.336870	87.469	3
SCFR_NC_072433_2_43649999_43650379_frame_1_fft	1	1	0.336842	90.434	3
SCFR_NC_072433_2_36235733_36236022_frame_2_fft	1	1	0.242215	88.694	4
SCFR_NC_072433_2_47682856_47683637_frame2_fft	1	1	0.332907	126.465	3
SCFR_NC_072433_2_38331428_38331736_frame_1_fft	1	1	0.493506	108.376	2
SCFR_NC_072433_2_54108788_54109514_frame3_fft	1	1	0.428375	120.418	2
SCFR_NC_072433_2_54826579_54827154_frame2_fft	1	1	0.488696	110.417	2
SCFR_NC_072433_2_55205606_55205977_frame3_fft	1	1	0.005391	85.540	186
SCFR_NC_072433_2_61751929_61752545_frame_3_fft	2	2	0.167208;0.332792	206.004;158.779	6;3
SCFR_NC_072433_2_55282493_55282668_frame_2_fft	1	1	0.017143	62.212	59
SCFR_NC_072433_2_83298654_83298747_frame_2_fft	1	1	0.333333	46.269	3
SCFR_NC_072434_2_15769106_15769851_frame_3_fft	1	1	0.332886	172.654	3
SCFR_NC_072434_2_22645913_22646440_frame3_fft	1	1	0.003795	110.537	264
