SCFR_Name	Num_Raw_Peaks	Top_Peak_Count	Frequencies	Magnitudes	Periods
SCFR_NC_071985_2_232585824_232586284_frame1_fft	1	1	0.050000	102.915	20
SCFR_NC_071985_2_39681173_39681335_frame_1_fft	1	1	0.333333	61.922	3
SCFR_NC_071985_2_228116567_228119359_frame3_fft	9	3	0.262894;0.370344;0.256805	385.164;336.939;297.977	4;3;4
SCFR_NC_071985_2_42161851_42162608_frame_1_fft	1	1	0.332893	174.124	3
SCFR_NC_071985_2_49357915_49358134_frame_2_fft	1	1	0.009132	65.743	110
SCFR_NC_071985_2_5047213_5047598_frame_1_fft	1	1	0.332468	86.738	3
SCFR_NC_071985_2_76561291_76561705_frame_2_fft	1	1	0.183575	98.244	5
SCFR_NC_071985_2_95393364_95393724_frame1_fft	1	1	0.008333	104.303	120
SCFR_NC_071985_2_95397665_95398935_frame3_fft	8	3	0.116535;0.166929;0.383465	276.484;260.754;247.850	9;6;3
SCFR_NC_071985_2_96805673_96805983_frame_3_fft	1	1	0.335484	78.308	3
SCFR_NC_071985_2_96970017_96970436_frame1_fft	1	1	0.007160	100.295	140
SCFR_NC_071985_2_97605097_97605461_frame_1_fft	2	2	0.291209;0.208791	105.025;93.950	3;5
SCFR_NC_071988_2_1115191_1117075_frame_1_fft	1	1	0.369427	208.254	3
SCFR_NC_071988_2_24900291_24900519_frame_2_fft	1	1	0.245614	74.103	4
SCFR_NC_071988_2_2788863_2789691_frame_2_fft	1	1	0.050725	133.928	20
SCFR_NC_071988_2_5144271_5144617_frame_1_fft	1	1	0.184971	92.870	5
SCFR_NC_071988_2_7030726_7030935_frame2_fft	1	1	0.339713	76.333	3
SCFR_NC_071988_2_7255646_7256013_frame3_fft	1	1	0.490463	94.871	2
SCFR_NC_071988_2_881852_882461_frame_3_fft	2	2	0.100164;0.134647	130.446;123.912	10;7
SCFR_NC_071989_2_103750439_103750532_frame_1_fft	1	1	0.333333	46.269	3
SCFR_NC_071989_2_1171088_1171599_frame3_fft	1	1	0.131115	142.449	8
SCFR_NC_071989_2_1465230_1465962_frame_3_fft	3	3	0.200820;0.400273;0.300546	137.620;127.955;125.539	5;3;3
SCFR_NC_071989_2_146830022_146830173_frame3_fft	1	1	0.337748	55.408	3
SCFR_NC_071989_2_182487112_182487460_frame_2_fft	1	1	0.333333	90.738	3
SCFR_NC_071989_2_185329519_185329786_frame2_fft	1	1	0.250936	76.301	4
SCFR_NC_071989_2_185424098_185424411_frame_3_fft	4	3	0.073482;0.111821;0.482428	91.606;90.474;87.926	14;9;2
SCFR_NC_071989_2_186230800_186231039_frame_3_fft	1	1	0.334728	95.884	3
SCFR_NC_071989_2_186513531_186513626_frame_1_fft	1	1	0.021053	44.683	48
SCFR_NC_071989_2_187884037_187884554_frame2_fft	3	3	0.160542;0.294004;0.266925	123.364;110.382;108.280	6;3;4
SCFR_NC_071989_2_469339_470180_frame_1_fft	3	3	0.098692;0.065398;0.033294	177.911;153.131;146.440	10;15;30
SCFR_NC_071989_2_88124184_88124502_frame1_fft	1	1	0.232704	74.281	4
SCFR_NC_071990_2_108570610_108570815_frame2_fft	1	1	0.331707	64.054	3
SCFR_NC_071990_2_136709234_136709925_frame3_fft	1	1	0.004342	131.784	231
SCFR_NC_071990_2_137556083_137556354_frame3_fft	1	1	0.332103	92.950	3
SCFR_NC_071990_2_31257342_31257665_frame1_fft	1	1	0.009288	80.927	108
SCFR_NC_071990_2_31205907_31206036_frame_1_fft	1	1	0.333333	53.285	3
SCFR_NC_071990_2_32250360_32250622_frame_3_fft	1	1	0.007634	71.134	132
SCFR_NC_071990_2_33667773_33668008_frame1_fft	1	1	0.008511	74.118	118
SCFR_NC_071990_2_362227_362456_frame_2_fft	1	1	0.013100	66.185	77
SCFR_NC_071990_2_40155956_40156395_frame_1_fft	2	2	0.480638;0.148064	94.310;89.872	2;7
SCFR_NC_071990_2_41933570_41933930_frame_2_fft	1	1	0.333333	101.318	3
SCFR_NC_071990_2_43289538_43289700_frame_1_fft	1	1	0.351852	57.057	3
SCFR_NC_071990_2_43318629_43319362_frame1_fft	1	1	0.002729	121.455	367
SCFR_NC_071990_2_43879638_43879725_frame_1_fft	1	1	0.333333	38.955	3
SCFR_NC_071990_2_52415829_52415922_frame_1_fft	1	1	0.247312	46.180	4
SCFR_NC_071990_2_82448344_82448881_frame_3_fft	1	1	0.003724	101.836	269
SCFR_NC_071990_2_82448381_82448881_frame_3_fft	1	1	0.004000	107.448	250
SCFR_NC_071991_2_1003038_1003978_frame1_fft	3	3	0.091489;0.045745;0.089362	179.102;171.447;151.655	11;22;11
SCFR_NC_071991_2_10715452_10715777_frame2_fft	1	1	0.052308	89.765	19
SCFR_NC_071990_2_71101365_71102936_frame1_fft	1	1	0.333546	186.419	3
SCFR_NC_071991_2_10728791_10735125_frame3_fft	50	3	0.333281;0.401168;0.265551	1798.849;1308.792;1204.120	3;2;4
SCFR_NC_071991_2_10606161_10616314_frame1_fft	5	3	0.333301;0.373387;0.293312	2315.070;646.568;607.505	3;3;3
SCFR_NC_071991_2_12477550_12478390_frame_1_fft	1	1	0.494048	156.593	2
SCFR_NC_071991_2_10606161_10626289_frame1_fft	40	3	0.333317;0.019575;0.450964	5210.199;1436.157;1427.311	3;51;2
SCFR_NC_071991_2_126173093_126173373_frame_2_fft	1	1	0.121429	77.617	8
SCFR_NC_071991_2_10606161_10647331_frame1_fft	100	3	0.333325;0.019602;0.313724	10675.780;4438.397;3946.917	3;51;3
SCFR_NC_071991_2_139228201_139228269_frame_2_fft	1	1	0.338235	46.023	3
SCFR_NC_071991_2_136303945_136306388_frame_3_fft	1	1	0.333197	275.694	3
SCFR_NC_071991_2_1452223_1452585_frame_2_fft	1	1	0.154696	83.907	6
SCFR_NC_071991_2_14483363_14483876_frame_3_fft	1	1	0.003899	114.557	257
SCFR_NC_071991_2_1449583_1450356_frame_2_fft	1	1	0.137128	147.027	7
SCFR_NC_071991_2_148479662_148480481_frame_3_fft	1	1	0.333333	182.353	3
SCFR_NC_071991_2_148660779_148661534_frame_3_fft	1	1	0.250331	317.741	4
SCFR_NC_071991_2_10606161_10629997_frame1_fft	49	3	0.333319;0.411814;0.019592	6205.667;2120.793;2116.725	3;2;51
SCFR_NC_071991_2_22845020_22845419_frame_3_fft	1	1	0.092732	92.519	11
SCFR_NC_071991_2_2687399_2687585_frame_3_fft	2	2	0.489247;0.430108	73.632;61.968	2;2
SCFR_NC_071991_2_2080044_2081082_frame_2_fft	5	3	0.415222;0.390173;0.440270	283.136;279.219;232.343	2;3;2
SCFR_NC_071991_2_40833232_40834812_frame2_fft	4	3	0.475949;0.054430;0.106962	196.892;195.989;183.978	2;18;9
SCFR_NC_071991_2_919995_921268_frame_1_fft	8	3	0.422624;0.115475;0.153967	326.612;271.198;199.731	2;9;6
SCFR_NC_071992_2_112414985_112415727_frame3_fft	1	1	0.002695	120.109	372
SCFR_NC_071992_2_11775219_11775434_frame1_fft	1	1	0.460465	77.751	2
SCFR_NC_071992_2_135352627_135352845_frame2_fft	1	1	0.252294	64.364	4
SCFR_NC_071992_2_1399350_1399773_frame1_fft	2	2	0.035461;0.411348	104.006;100.350	28;2
SCFR_NC_071992_2_149334389_149334769_frame3_fft	1	1	0.494737	120.030	2
SCFR_NC_071992_2_159817575_159817887_frame_1_fft	1	1	0.464744	92.074	2
SCFR_NC_071992_2_160069128_160069356_frame_1_fft	2	2	0.184211;0.035088	83.429;72.832	5;29
SCFR_NC_071992_2_160906553_160906653_frame_1_fft	1	1	0.190000	42.462	5
SCFR_NC_071992_2_161022312_161023134_frame_1_fft	7	3	0.433090;0.299270;0.267640	355.735;237.064;203.549	2;3;4
SCFR_NC_071992_2_159659614_159660490_frame_3_fft	1	1	0.003425	136.105	292
SCFR_NC_071992_2_161022080_161023134_frame_1_fft	3	3	0.433586;0.267552;0.299810	282.375;215.684;209.953	2;4;3
SCFR_NC_071992_2_25697057_25697366_frame_2_fft	1	1	0.333333	88.498	3
SCFR_NC_071992_2_37679011_37679141_frame2_fft	1	1	0.338462	53.099	3
SCFR_NC_071992_2_44255982_44256156_frame_1_fft	1	1	0.241379	58.035	4
SCFR_NC_071992_2_32688239_32692683_frame_1_fft	1	1	0.333258	551.112	3
SCFR_NC_071992_2_79408622_79409471_frame_2_fft	1	1	0.005889	136.458	170
SCFR_NC_071993_2_101789570_101789812_frame3_fft	1	1	0.252066	71.283	4
SCFR_NC_071993_2_1101418_1101712_frame_1_fft	1	1	0.391156	87.781	3
SCFR_NC_071993_2_121359913_121360313_frame_3_fft	4	3	0.332500;0.277500;0.167500	127.393;97.193;89.882	3;4;6
SCFR_NC_071993_2_124589770_124590272_frame2_fft	1	1	0.003984	147.430	252
SCFR_NC_071993_2_13576477_13576526_frame_3_fft	1	1	0.244898	34.116	4
SCFR_NC_071993_2_29131913_29132294_frame3_fft	1	1	0.007874	85.784	127
SCFR_NC_071993_2_49237944_49238257_frame1_fft	1	1	0.194888	88.476	5
SCFR_NC_071993_2_64736669_64737206_frame_3_fft	1	1	0.003724	112.664	269
SCFR_NC_071993_2_64736687_64737206_frame_3_fft	1	1	0.003854	106.338	260
SCFR_NC_071993_2_70246038_70246205_frame_3_fft	1	1	0.017964	56.469	56
SCFR_NC_071994_2_10138022_10138970_frame_2_fft	2	2	0.199367;0.035865	148.674;147.285	5;28
SCFR_NC_071994_2_10383964_10384335_frame_1_fft	2	2	0.061995;0.423181	132.186;93.070	16;2
SCFR_NC_071994_2_10706930_10707298_frame_3_fft	1	1	0.334239	86.186	3
SCFR_NC_071994_2_117804516_117804671_frame1_fft	1	1	0.283871	56.300	4
SCFR_NC_071994_2_117814046_117814411_frame3_fft	3	3	0.284932;0.427397;0.238356	142.759;95.703;91.361	4;2;4
SCFR_NC_071994_2_117811048_117811539_frame2_fft	6	3	0.285132;0.427699;0.046843	196.395;127.078;125.987	4;2;21
SCFR_NC_071994_2_117807829_117808305_frame2_fft	6	3	0.285714;0.428571;0.048319	225.028;166.492;127.873	4;2;21
SCFR_NC_071994_2_117806207_117806950_frame3_fft	10	3	0.285330;0.095559;0.047106	289.853;184.794;180.122	4;10;21
SCFR_NC_071994_2_117801569_117802018_frame3_fft	6	3	0.285078;0.095768;0.427617	184.506;119.613;119.428	4;10;2
SCFR_NC_071994_2_120409049_120409173_frame3_fft	1	1	0.330645	54.055	3
SCFR_NC_071994_2_117794995_117795360_frame2_fft	5	3	0.284932;0.427397;0.142466	143.145;99.067;96.041	4;2;7
SCFR_NC_071994_2_115068764_115069213_frame3_fft	1	1	0.334076	115.301	3
SCFR_NC_071994_2_117799920_117800453_frame1_fft	7	3	0.285178;0.046904;0.427767	214.073;137.522;137.509	4;21;2
SCFR_NC_071994_2_122316340_122316555_frame_1_fft	1	1	0.009302	65.538	108
SCFR_NC_071994_2_126652826_126653451_frame3_fft	1	1	0.003200	133.203	313
SCFR_NC_071994_2_127957031_127957472_frame_2_fft	1	1	0.004535	109.194	221
SCFR_NC_071994_2_129165552_129166039_frame1_fft	1	1	0.422998	102.755	2
SCFR_NC_071994_2_1315574_1316406_frame3_fft	1	1	0.390625	140.188	3
SCFR_NC_071994_2_121697858_121700386_frame3_fft	1	1	0.333465	259.572	3
SCFR_NC_071994_2_20764656_20764943_frame_2_fft	1	1	0.010453	80.915	96
SCFR_NC_071994_2_22829456_22829955_frame3_fft	1	1	0.004008	162.750	250
SCFR_NC_071994_2_285802_286217_frame2_fft	3	3	0.431325;0.137349;0.204819	145.373;114.975;93.588	2;7;5
SCFR_NC_071994_2_33177772_33178456_frame_3_fft	1	1	0.002924	113.451	342
SCFR_NC_071994_2_3365849_3366091_frame_3_fft	1	1	0.334711	78.567	3
SCFR_NC_071994_2_447513_448039_frame1_fft	1	1	0.334601	111.198	3
SCFR_NC_071994_2_64745537_64745874_frame_1_fft	1	1	0.005935	87.099	169
SCFR_NC_071994_2_65031787_65031871_frame_3_fft	1	1	0.142857	40.213	7
SCFR_NC_071994_2_6494906_6495482_frame_2_fft	3	3	0.100694;0.151042;0.050347	209.248;174.373;130.862	10;7;20
SCFR_NC_071994_2_6663890_6665181_frame3_fft	1	1	0.333075	245.452	3
SCFR_NC_071994_2_6803768_6804582_frame3_fft	1	1	0.002457	127.336	408
SCFR_NC_071994_2_693334_693925_frame_3_fft	1	1	0.138748	157.316	7
SCFR_NC_071994_2_741907_743164_frame_3_fft	1	1	0.001591	156.984	629
SCFR_NC_071994_2_77614103_77614801_frame3_fft	1	1	0.333811	118.037	3
SCFR_NC_071994_2_8317221_8317835_frame1_fft	1	1	0.485342	204.305	2
SCFR_NC_071994_2_85354603_85355597_frame2_fft	1	1	0.332998	195.036	3
SCFR_NC_071994_2_9092618_9093148_frame_3_fft	1	1	0.003774	103.780	266
SCFR_NC_071994_2_9088098_9090201_frame_1_fft	3	3	0.333333;0.133143;0.131241	370.141;295.644;222.397	3;8;8
SCFR_NC_071994_2_918859_929251_frame_3_fft	84	3	0.333333;0.307640;0.347190	2198.660;849.320;796.443	3;3;3
SCFR_NC_071994_2_989400_989876_frame1_fft	1	1	0.058824	122.862	17
SCFR_NC_071995_2_101588153_101588613_frame3_fft	1	1	0.004348	100.607	230
SCFR_NC_071995_2_102852869_102853164_frame3_fft	1	1	0.433898	74.480	2
SCFR_NC_071995_2_116399616_116400323_frame_1_fft	2	2	0.251768;0.497878	250.946;140.085	4;2
SCFR_NC_071995_2_116994481_116994622_frame_2_fft	1	1	0.482270	52.073	2
SCFR_NC_071995_2_11866607_11866986_frame_3_fft	2	2	0.332454;0.110818	103.620;102.510	3;9
SCFR_NC_071995_2_12033241_12034083_frame2_fft	7	3	0.333729;0.032067;0.269596	221.417;187.345;180.274	3;31;4
SCFR_NC_071995_2_129104285_129106370_frame_1_fft	1	1	0.333333	527.136	3
SCFR_NC_071995_2_131715670_131715964_frame_2_fft	1	1	0.425170	90.155	2
SCFR_NC_071995_2_33106182_33107983_frame1_fft	1	1	0.333148	214.288	3
SCFR_NC_071995_2_39821843_39822951_frame3_fft	1	1	0.005415	154.269	185
SCFR_NC_071995_2_43238951_43239770_frame3_fft	2	2	0.025641;0.250305	159.769;148.487	39;4
SCFR_NC_071995_2_50426592_50426962_frame_2_fft	1	1	0.332432	101.066	3
SCFR_NC_071995_2_50588604_50589182_frame_1_fft	1	1	0.333910	141.898	3
SCFR_NC_071995_2_50588650_50589182_frame_1_fft	1	1	0.332707	104.956	3
SCFR_NC_071995_2_50588583_50589182_frame_1_fft	1	1	0.333890	147.757	3
SCFR_NC_071995_2_53605959_53606544_frame_3_fft	1	1	0.003419	114.581	293
SCFR_NC_071995_2_55409142_55409412_frame_3_fft	1	1	0.007407	90.057	136
SCFR_NC_071995_2_55409160_55409412_frame_3_fft	1	1	0.007937	79.060	126
SCFR_NC_071995_2_65269179_65269321_frame1_fft	1	1	0.323944	54.955	3
SCFR_NC_071995_2_6591751_6592312_frame2_fft	1	1	0.333333	115.649	3
SCFR_NC_071995_2_6881343_6882386_frame1_fft	1	1	0.498562	377.600	2
SCFR_NC_071995_2_782225_782927_frame_1_fft	1	1	0.333333	127.857	3
SCFR_NC_071995_2_91272755_91273117_frame3_fft	1	1	0.237569	105.084	4
SCFR_NC_071996_2_117539855_117539970_frame3_fft	1	1	0.486957	46.169	2
SCFR_NC_071996_2_119507839_119508041_frame2_fft	1	1	0.094059	68.749	11
SCFR_NC_071996_2_121523358_121524015_frame1_fft	1	1	0.494673	130.922	2
SCFR_NC_071996_2_122435309_122435726_frame_1_fft	2	2	0.199041;0.400480	154.177;110.005	5;3
SCFR_NC_071996_2_133410497_133411248_frame_3_fft	1	1	0.332889	132.872	3
SCFR_NC_071996_2_136981783_136984707_frame2_fft	19	3	0.071477;0.142955;0.381327	1064.538;782.100;584.491	14;7;3
SCFR_NC_071996_2_141707053_141707735_frame2_fft	1	1	0.002933	114.443	342
SCFR_NC_071996_2_144371657_144372355_frame_2_fft	1	1	0.002865	119.195	350
SCFR_NC_071996_2_20264460_20265205_frame_2_fft	1	1	0.002685	120.703	373
SCFR_NC_071996_2_20388256_20388683_frame2_fft	1	1	0.332553	93.069	3
SCFR_NC_071996_2_34943150_34943301_frame_3_fft	1	1	0.331126	53.916	3
SCFR_NC_071996_2_34943163_34943301_frame_3_fft	1	1	0.333333	54.784	3
SCFR_NC_071996_2_145992423_145993780_frame_2_fft	5	3	0.100958;0.102432;0.050847	231.057;229.053;214.136	10;10;20
SCFR_NC_071996_2_84576228_84576733_frame1_fft	1	1	0.003960	105.347	253
SCFR_NC_071997_2_107967404_107967959_frame3_fft	1	1	0.145946	112.021	7
SCFR_NC_071997_2_108712828_108713151_frame2_fft	1	1	0.198142	86.964	5
SCFR_NC_071997_2_108712828_108713156_frame2_fft	1	1	0.198171	86.443	5
SCFR_NC_071997_2_117233118_117233524_frame_2_fft	1	1	0.004926	90.024	204
SCFR_NC_071997_2_34940487_34940845_frame1_fft	1	1	0.332402	87.886	3
SCFR_NC_071997_2_42022309_42022607_frame2_fft	1	1	0.157718	81.422	6
SCFR_NC_071997_2_42350905_42351835_frame_2_fft	1	1	0.333333	149.086	3
SCFR_NC_071997_2_57809178_57809559_frame_3_fft	1	1	0.005249	89.189	191
SCFR_NC_071997_2_58935772_58936801_frame_2_fft	1	1	0.333333	196.379	3
SCFR_NC_071997_2_84619522_84620189_frame2_fft	2	2	0.005997;0.011994	125.715;114.507	167;84
SCFR_NC_071997_2_89340576_89340988_frame1_fft	1	1	0.007282	91.502	138
SCFR_NC_071998_2_117047854_117048224_frame2_fft	1	1	0.332432	83.663	3
SCFR_NC_071998_2_118518362_118519433_frame3_fft	1	1	0.250233	296.121	4
SCFR_NC_071998_2_119072245_119072638_frame_2_fft	1	1	0.333333	92.421	3
SCFR_NC_071998_2_119503834_119504326_frame_2_fft	1	1	0.333333	183.623	3
SCFR_NC_071998_2_121233042_121233435_frame_3_fft	1	1	0.254453	97.337	4
SCFR_NC_071998_2_122423401_122423813_frame2_fft	1	1	0.417476	91.370	2
SCFR_NC_071998_2_124700015_124700269_frame_2_fft	1	1	0.007874	73.629	128
SCFR_NC_071998_2_124743898_124744166_frame2_fft	1	1	0.335821	100.013	3
SCFR_NC_071998_2_124813729_124814300_frame2_fft	7	3	0.106830;0.429072;0.392294	149.404;146.789;141.443	9;2;3
SCFR_NC_071998_2_126465264_126465931_frame1_fft	3	3	0.097451;0.049475;0.146927	181.117;151.423;141.849	10;20;7
SCFR_NC_071998_2_125152195_125153086_frame_2_fft	2	2	0.489338;0.492705	167.352;133.917	2;2
SCFR_NC_071998_2_128185512_128185927_frame1_fft	1	1	0.144578	107.336	7
SCFR_NC_071998_2_127857958_127861204_frame_2_fft	1	1	0.333333	433.502	3
SCFR_NC_071998_2_128405470_128405958_frame_3_fft	1	1	0.331967	98.474	3
SCFR_NC_071998_2_128571337_128571619_frame_2_fft	1	1	0.333333	73.554	3
SCFR_NC_071998_2_128972968_128973234_frame_3_fft	2	2	0.124060;0.041353	87.550;78.536	8;24
SCFR_NC_071998_2_128973308_128973786_frame_3_fft	3	3	0.066946;0.466527;0.033473	154.885;111.956;111.212	15;2;30
SCFR_NC_071998_2_129327603_129328053_frame1_fft	1	1	0.086667	97.608	12
SCFR_NC_071998_2_129467164_129467681_frame2_fft	3	3	0.152805;0.050290;0.102515	139.150;124.977;123.904	7;20;10
SCFR_NC_071998_2_22009779_22009973_frame1_fft	1	1	0.010309	63.290	98
SCFR_NC_071998_2_39407532_39407721_frame_3_fft	1	1	0.010582	64.455	95
SCFR_NC_071998_2_52510111_52511372_frame2_fft	1	1	0.333069	200.432	3
SCFR_NC_071998_2_56112126_56112564_frame_3_fft	1	1	0.006849	101.403	146
SCFR_NC_071998_2_72391105_72391252_frame2_fft	1	1	0.401361	55.360	3
SCFR_NC_071998_2_76221304_76221550_frame_2_fft	1	1	0.008130	68.125	124
SCFR_NC_071998_2_84032655_84035236_frame_2_fft	12	3	0.032546;0.130570;0.098024	734.955;606.302;441.811	31;8;10
SCFR_NC_071998_2_86639322_86639550_frame_3_fft	1	1	0.333333	75.798	3
SCFR_NC_071998_2_90165328_90165458_frame2_fft	1	1	0.476923	49.497	2
SCFR_NC_071999_2_114091161_114092010_frame_3_fft	1	1	0.333333	144.291	3
SCFR_NC_071999_2_116431093_116431598_frame_1_fft	1	1	0.257426	103.013	4
SCFR_NC_071999_2_119426128_119427819_frame2_fft	8	3	0.333530;0.357185;0.166765	268.780;244.574;241.452	3;3;6
SCFR_NC_071999_2_119915020_119915137_frame_2_fft	1	1	0.478632	48.364	2
SCFR_NC_071999_2_120054159_120055222_frame_2_fft	5	3	0.050800;0.025400;0.460960	206.943;199.260;196.983	20;39;2
SCFR_NC_071999_2_29974820_29976045_frame_3_fft	1	1	0.333061	181.402	3
SCFR_NC_071999_2_50574947_50575513_frame_2_fft	2	2	0.333922;0.054770	173.037;129.869	3;18
SCFR_NC_072000_2_106924935_106925353_frame1_fft	2	2	0.404306;0.409091	104.555;91.002	2;2
SCFR_NC_072000_2_109282339_109282561_frame_2_fft	1	1	0.405405	74.127	2
SCFR_NC_072000_2_27591465_27591541_frame1_fft	1	1	0.342105	37.860	3
SCFR_NC_072000_2_40219496_40220066_frame_1_fft	1	1	0.005263	106.149	190
SCFR_NC_072000_2_53656897_53658802_frame_2_fft	1	1	0.333333	288.482	3
SCFR_NC_072001_2_102303714_102307207_frame1_fft	1	1	0.333238	418.309	3
SCFR_NC_072001_2_16891487_16892064_frame3_fft	2	2	0.497400;0.221837	127.159;115.554	2;5
SCFR_NC_072001_2_19691103_19691590_frame1_fft	2	2	0.221766;0.277207	136.498;112.536	5;4
SCFR_NC_072001_2_20355624_20356039_frame1_fft	1	1	0.221687	113.530	5
SCFR_NC_072001_2_22623936_22624204_frame1_fft	1	1	0.335821	103.836	3
SCFR_NC_072001_2_16897450_16897674_frame2_fft	1	1	0.334821	86.988	3
SCFR_NC_072001_2_24698540_24698764_frame3_fft	1	1	0.334821	86.988	3
SCFR_NC_072001_2_24692829_24693154_frame1_fft	2	2	0.221538;0.166154	93.934;78.183	5;6
SCFR_NC_072001_2_26395544_26396070_frame3_fft	1	1	0.003802	101.039	264
SCFR_NC_072001_2_36072933_36073105_frame1_fft	1	1	0.325581	60.398	3
SCFR_NC_072001_2_37191581_37191872_frame_1_fft	1	1	0.333333	74.330	3
SCFR_NC_072001_2_433562_433928_frame_1_fft	1	1	0.428962	103.106	2
SCFR_NC_072001_2_44664686_44665231_frame3_fft	1	1	0.333945	122.246	3
SCFR_NC_072001_2_45016798_45017082_frame_3_fft	1	1	0.007042	77.306	142
SCFR_NC_072001_2_66345740_66345850_frame3_fft	1	1	0.472727	46.187	2
SCFR_NC_072001_2_77999055_77999250_frame1_fft	1	1	0.010256	64.169	98
SCFR_NC_072001_2_78086749_78087136_frame_2_fft	1	1	0.490956	88.219	2
SCFR_NC_072001_2_91623439_91624339_frame_2_fft	1	1	0.333333	138.966	3
SCFR_NC_072001_2_94045690_94046113_frame2_fft	6	3	0.364066;0.453901;0.333333	134.272;129.878;120.677	3;2;3
SCFR_NC_072001_2_94045690_94046872_frame2_fft	15	3	0.363790;0.454315;0.333333	409.714;380.492;360.061	3;2;3
SCFR_NC_072001_2_95828383_95828505_frame2_fft	1	1	0.377049	49.540	3
SCFR_NC_072002_2_34610203_34610656_frame_3_fft	1	1	0.004415	94.241	227
SCFR_NC_072002_2_42419425_42420259_frame_3_fft	1	1	0.005995	128.222	167
SCFR_NC_072003_2_1289905_1290263_frame2_fft	4	3	0.069832;0.301676;0.162011	103.726;99.117;87.414	14;3;6
SCFR_NC_072003_2_1700667_1701138_frame_3_fft	6	3	0.250531;0.343949;0.157113	147.212;125.439;124.065	4;3;6
SCFR_NC_072003_2_17858212_17858735_frame2_fft	1	1	0.334608	162.891	3
SCFR_NC_072003_2_2200217_2201119_frame_2_fft	1	1	0.059867	197.276	17
SCFR_NC_072003_2_2657965_2658217_frame2_fft	1	1	0.162698	70.999	6
SCFR_NC_072003_2_32059611_32059674_frame1_fft	1	1	0.333333	36.272	3
SCFR_NC_072003_2_49382196_49382446_frame1_fft	1	1	0.340000	70.514	3
SCFR_NC_072003_2_56289355_56289653_frame2_fft	1	1	0.127517	96.370	8
SCFR_NC_072003_2_56679367_56679648_frame2_fft	1	1	0.491103	78.478	2
SCFR_NC_072003_2_858946_859574_frame_1_fft	3	3	0.087580;0.065287;0.022293	163.813;139.478;129.898	11;15;45
SCFR_NC_072003_2_88168020_88168505_frame_1_fft	1	1	0.334021	99.435	3
SCFR_NC_072003_2_88271193_88271556_frame_3_fft	2	2	0.022039;0.146006	90.050;86.574	46;7
SCFR_NC_072004_2_1064530_1065002_frame2_fft	1	1	0.006356	100.399	158
SCFR_NC_072004_2_1546350_1546637_frame1_fft	1	1	0.153310	87.681	7
SCFR_NC_072004_2_15763483_15763706_frame2_fft	1	1	0.210762	69.413	5
