SCFR_Name	Num_Raw_Peaks	Top_Peak_Count	Frequencies	Magnitudes	Periods
SCFR_NC_072404_2_110463011_110484883_frame2_fft	58	3	0.333349;0.411805;0.078456	5645.863;4285.005;3329.186	3;2;13
SCFR_NC_072404_2_53359593_53359957_frame_2_fft	1	1	0.494505	97.817	2
SCFR_NC_072404_2_8194830_8195095_frame_2_fft	1	1	0.283019	77.644	4
SCFR_NC_072404_2_83181103_83181198_frame_1_fft	1	1	0.021053	41.472	48
SCFR_NC_072403_2_82481637_82483145_frame3_fft	1	1	0.333554	219.222	3
SCFR_NC_072404_2_101539141_101541139_frame_1_fft	1	1	0.116116	199.932	9
SCFR_NC_072404_2_82382606_82384001_frame_3_fft	3	3	0.250896;0.246595;0.497491	553.141;280.358;267.929	4;4;2
SCFR_NC_072404_2_137420821_137423403_frame1_fft	1	1	0.333462	404.714	3
SCFR_NC_072404_2_110475965_110484883_frame2_fft	36	3	0.333371;0.078493;0.411864	2313.030;1540.021;1513.046	3;13;2
SCFR_NC_072405_2_104358741_104358927_frame_3_fft	1	1	0.016129	60.136	62
SCFR_NC_072404_2_110575150_110591907_frame1_fft	83	3	0.333353;0.401146;0.265561	4677.688;3370.718;3133.030	3;2;4
SCFR_NC_072404_2_110569794_110591907_frame1_fft	88	3	0.333333;0.265545;0.401122	7454.903;5114.857;4724.401	3;4;2
SCFR_NC_072405_2_143741431_143741576_frame_2_fft	1	1	0.158621	51.588	6
SCFR_NC_072405_2_129521385_129521883_frame1_fft	1	1	0.004016	104.055	250
SCFR_NC_072405_2_153673978_153674798_frame_2_fft	2	2	0.468293;0.063415	266.624;144.895	2;16
SCFR_NC_072405_2_153728476_153729059_frame3_fft	1	1	0.493997	142.444	2
SCFR_NC_072405_2_153823143_153823553_frame_3_fft	1	1	0.331707	90.593	3
SCFR_NC_072405_2_154678831_154679047_frame2_fft	2	2	0.388889;0.222222	94.897;68.720	3;5
SCFR_NC_072405_2_154792383_154793243_frame_3_fft	13	3	0.102326;0.487209;0.359302	285.272;238.244;222.662	10;2;3
SCFR_NC_072405_2_154895331_154895761_frame_3_fft	1	1	0.332558	92.086	3
SCFR_NC_072405_2_8796631_8796903_frame1_fft	2	2	0.084559;0.415441	111.057;75.478	12;2
SCFR_NC_072405_2_8796643_8796903_frame1_fft	1	1	0.084615	106.295	12
SCFR_NC_072406_2_109164031_109164406_frame_2_fft	1	1	0.250667	138.322	4
SCFR_NC_072406_2_137847900_137848044_frame1_fft	1	1	0.479167	53.244	2
SCFR_NC_072404_2_110458778_110484883_frame2_fft	77	3	0.333346;0.411799;0.254855	6740.232;4979.205;4420.415	3;2;4
SCFR_NC_072406_2_144339938_144340301_frame3_fft	1	1	0.415978	109.159	2
SCFR_NC_072406_2_144756732_144756921_frame1_fft	1	1	0.142857	72.353	7
SCFR_NC_072406_2_145096810_145097180_frame_2_fft	1	1	0.483784	131.695	2
SCFR_NC_072406_2_145436877_145437713_frame3_fft	3	3	0.482057;0.476077;0.490431	271.580;152.408;134.901	2;2;2
SCFR_NC_072406_2_145465960_145466785_frame2_fft	1	1	0.496970	216.985	2
SCFR_NC_072406_2_145538879_145539352_frame_1_fft	2	2	0.183932;0.369979	131.922;110.841	5;3
SCFR_NC_072406_2_145453993_145454562_frame1_fft	2	2	0.065026;0.193322	134.196;109.655	15;5
SCFR_NC_072406_2_145631870_145632395_frame_1_fft	6	3	0.087619;0.478095;0.369524	165.283;129.015;113.082	11;2;3
SCFR_NC_072406_2_18495906_18496176_frame_3_fft	2	2	0.062963;0.125926	127.065;74.485	16;8
SCFR_NC_072406_2_30203432_30203567_frame_1_fft	1	1	0.474074	62.015	2
SCFR_NC_072406_2_55874122_55874293_frame2_fft	1	1	0.198830	56.781	5
SCFR_NC_072406_2_50863958_50865366_frame_1_fft	2	2	0.071733;0.428977	241.870;180.739	14;2
SCFR_NC_072406_2_72337248_72338649_frame_3_fft	1	1	0.333333	206.886	3
SCFR_NC_072406_2_13192996_13195496_frame_2_fft	15	3	0.062000;0.030800;0.218000	597.628;442.375;387.258	16;32;5
SCFR_NC_072406_2_81095829_81097989_frame1_fft	1	1	0.333333	242.976	3
SCFR_NC_072406_2_91981981_91982067_frame1_fft	1	1	0.162791	40.464	6
SCFR_NC_072406_2_72337248_72342543_frame_3_fft	1	1	0.333333	761.080	3
SCFR_NC_072407_2_109429141_109429472_frame_3_fft	1	1	0.495468	102.468	2
SCFR_NC_072407_2_119338849_119339287_frame2_fft	1	1	0.004566	97.704	220
SCFR_NC_072407_2_122067737_122067921_frame_2_fft	1	1	0.255435	72.205	4
SCFR_NC_072407_2_127616227_127616764_frame_3_fft	5	3	0.067039;0.333333;0.134078	169.749;144.907;121.477	15;3;7
SCFR_NC_072407_2_131797443_131798139_frame_1_fft	1	1	0.333333	157.910	3
SCFR_NC_072407_2_136319212_136319992_frame2_fft	8	3	0.416667;0.156410;0.426923	194.140;173.722;171.740	2;6;2
SCFR_NC_072407_2_21446552_21447649_frame_2_fft	1	1	0.333637	253.819	3
SCFR_NC_072407_2_21535683_21536187_frame_1_fft	1	1	0.003968	99.277	252
SCFR_NC_072407_2_37053733_37054131_frame1_fft	1	1	0.007538	87.373	133
SCFR_NC_072407_2_37550280_37552577_frame3_fft	1	1	0.333478	266.518	3
SCFR_NC_072407_2_4424328_4424601_frame_1_fft	1	1	0.036630	83.529	27
SCFR_NC_072407_2_4954666_4954915_frame2_fft	1	1	0.393574	69.953	3
SCFR_NC_072407_2_5228699_5229263_frame3_fft	1	1	0.145390	116.910	7
SCFR_NC_072407_2_5515707_5516007_frame1_fft	1	1	0.050000	79.352	20
SCFR_NC_072407_2_5701398_5701594_frame2_fft	1	1	0.198980	60.907	5
SCFR_NC_072407_2_6103063_6103711_frame2_fft	1	1	0.033951	232.248	30
SCFR_NC_072407_2_5485957_5486297_frame3_fft	1	1	0.255882	81.689	4
SCFR_NC_072407_2_66884108_66884390_frame3_fft	1	1	0.336879	79.056	3
SCFR_NC_072407_2_66913709_66914335_frame2_fft	1	1	0.003195	110.452	314
SCFR_NC_072407_2_67097434_67097869_frame_3_fft	1	1	0.333333	94.521	3
SCFR_NC_072407_2_67116586_67116754_frame_3_fft	1	1	0.297619	56.599	3
SCFR_NC_072407_2_67931612_67931985_frame_2_fft	1	1	0.335121	101.010	3
SCFR_NC_072407_2_67948948_67949445_frame1_fft	1	1	0.004024	98.377	249
SCFR_NC_072407_2_69628675_69629104_frame2_fft	1	1	0.011655	91.915	86
SCFR_NC_072407_2_68298140_68298376_frame2_fft	1	1	0.334746	72.580	3
SCFR_NC_072407_2_68670861_68671359_frame_1_fft	1	1	0.483936	181.573	2
SCFR_NC_072407_2_70303835_70304901_frame_2_fft	1	1	0.333021	195.073	3
SCFR_NC_072407_2_7143260_7143885_frame_2_fft	2	2	0.166400;0.332800	123.009;118.813	6;3
SCFR_NC_072407_2_85196395_85197627_frame1_fft	2	2	0.333604;0.103084	262.836;163.878	3;10
SCFR_NC_072407_2_67906244_67908098_frame3_fft	3	3	0.333333;0.133225;0.131607	345.852;311.489;218.554	3;8;8
SCFR_NC_072407_2_67906562_67908098_frame3_fft	3	3	0.333333;0.132812;0.131510	310.008;303.239;206.593	3;8;8
SCFR_NC_072408_2_112149146_112149625_frame2_fft	1	1	0.004175	97.183	240
SCFR_NC_072408_2_115793154_115793742_frame_3_fft	1	1	0.333333	293.243	3
SCFR_NC_072407_2_87745203_87749097_frame_1_fft	1	1	0.333333	573.727	3
SCFR_NC_072407_2_4595702_4597889_frame3_fft	3	3	0.130316;0.064472;0.199360	315.524;268.250;208.056	8;16;5
SCFR_NC_072408_2_12607314_12607869_frame1_fft	1	1	0.007207	106.078	139
SCFR_NC_072408_2_129316191_129316464_frame_3_fft	1	1	0.010989	74.870	91
SCFR_NC_072408_2_129698542_129699292_frame2_fft	1	1	0.333333	126.405	3
SCFR_NC_072408_2_130198513_130198849_frame2_fft	1	1	0.008929	86.737	112
SCFR_NC_072408_2_130674926_130675256_frame3_fft	1	1	0.118182	91.925	8
SCFR_NC_072408_2_138740798_138741380_frame3_fft	1	1	0.151203	111.783	7
SCFR_NC_072408_2_13999574_14000482_frame2_fft	2	2	0.496696;0.491189	169.696;135.160	2;2
SCFR_NC_072408_2_22058478_22058698_frame_3_fft	1	1	0.009091	65.950	110
SCFR_NC_072408_2_16072316_16072865_frame3_fft	1	1	0.333333	119.798	3
SCFR_NC_072408_2_38841451_38841997_frame_2_fft	1	1	0.448718	137.131	2
SCFR_NC_072408_2_8004210_8005190_frame3_fft	1	1	0.333673	220.642	3
SCFR_NC_072408_2_8004225_8005190_frame3_fft	1	1	0.333679	212.357	3
SCFR_NC_072408_2_9068943_9069237_frame_3_fft	1	1	0.231293	79.127	4
SCFR_NC_072409_2_1002766_1003027_frame2_fft	1	1	0.153257	76.458	7
SCFR_NC_072409_2_10274160_10274529_frame1_fft	2	2	0.333333;0.165312	137.723;86.202	3;6
SCFR_NC_072409_2_11764734_11764914_frame_1_fft	1	1	0.183333	66.703	5
SCFR_NC_072409_2_1297225_1297362_frame_3_fft	1	1	0.043796	52.488	23
SCFR_NC_072409_2_1656861_1657675_frame_1_fft	1	1	0.332924	128.916	3
SCFR_NC_072409_2_1700395_1700583_frame1_fft	1	1	0.414894	68.896	2
SCFR_NC_072409_2_1962749_1963919_frame3_fft	1	1	0.333333	185.342	3
SCFR_NC_072409_2_2389026_2389752_frame1_fft	1	1	0.333333	130.165	3
SCFR_NC_072409_2_24210380_24210648_frame_2_fft	1	1	0.358209	76.032	3
SCFR_NC_072409_2_25863860_25864820_frame_2_fft	1	1	0.333333	159.331	3
SCFR_NC_072409_2_2671567_2672278_frame_3_fft	3	3	0.175809;0.351617;0.410689	163.818;133.365;120.119	6;3;2
SCFR_NC_072409_2_3501909_3502404_frame_1_fft	1	1	0.050505	106.405	20
SCFR_NC_072409_2_4004481_4005333_frame_1_fft	3	3	0.052817;0.447183;0.055164	198.247;184.353;148.355	19;2;18
SCFR_NC_072409_2_3297079_3297398_frame_3_fft	1	1	0.006270	78.712	160
SCFR_NC_072409_2_45422372_45422558_frame_2_fft	1	1	0.483871	64.858	2
SCFR_NC_072409_2_5254479_5255126_frame3_fft	3	3	0.125193;0.157651;0.406491	138.924;137.635;129.357	8;6;2
SCFR_NC_072409_2_6219451_6219670_frame_3_fft	1	1	0.155251	64.964	6
SCFR_NC_072409_2_6942507_6942721_frame_1_fft	2	2	0.056075;0.471963	79.390;70.269	18;2
SCFR_NC_072409_2_31523047_31525748_frame_3_fft	1	1	0.333210	343.082	3
SCFR_NC_072409_2_3287853_3289615_frame_1_fft	2	2	0.334847;0.332577	270.919;218.164	3;3
SCFR_NC_072409_2_8093506_8094016_frame_3_fft	1	1	0.250980	193.282	4
SCFR_NC_072409_2_917775_918911_frame3_fft	6	3	0.096831;0.145246;0.428697	262.378;192.575;186.252	10;7;2
SCFR_NC_072410_2_10792982_10793801_frame3_fft	2	2	0.333333;0.308913	224.238;131.471	3;3
SCFR_NC_072410_2_121206439_121206570_frame1_fft	1	1	0.465649	65.904	2
SCFR_NC_072410_2_16408703_16409723_frame3_fft	1	1	0.333333	160.446	3
SCFR_NC_072409_2_50359489_50362681_frame_3_fft	1	1	0.000627	256.624	1596
SCFR_NC_072410_2_23480628_23481912_frame1_fft	3	3	0.025701;0.332555;0.304517	175.066;164.571;156.212	39;3;3
SCFR_NC_072410_2_48249710_48249962_frame3_fft	1	1	0.011905	71.596	84
SCFR_NC_072410_2_49322261_49323077_frame_3_fft	1	1	0.333333	135.650	3
SCFR_NC_072410_2_85706403_85706644_frame_2_fft	1	1	0.473029	72.309	2
SCFR_NC_072410_2_96674386_96675326_frame_1_fft	1	1	0.334043	136.688	3
SCFR_NC_072411_2_133319055_133319145_frame1_fft	1	1	0.400000	40.491	3
SCFR_NC_072411_2_142776849_142777501_frame_2_fft	2	2	0.251534;0.246933	202.941;115.230	4;4
SCFR_NC_072410_2_49666265_49668248_frame3_fft	1	1	0.333333	265.490	3
SCFR_NC_072410_2_15155030_15156350_frame3_fft	5	3	0.333333;0.303030;0.454545	255.927;198.726;179.000	3;3;2
SCFR_NC_072411_2_143207193_143207972_frame3_fft	1	1	0.166881	129.141	6
SCFR_NC_072411_2_143355396_143356670_frame3_fft	3	3	0.453689;0.091837;0.277865	211.393;207.798;179.278	2;11;4
SCFR_NC_072411_2_143523059_143523773_frame3_fft	1	1	0.477591	115.225	2
SCFR_NC_072411_2_144012322_144013035_frame1_fft	1	1	0.002805	118.905	357
SCFR_NC_072411_2_34727125_34727200_frame_1_fft	1	1	0.333333	42.731	3
SCFR_NC_072411_2_74003978_74004770_frame3_fft	1	1	0.006313	126.410	159
SCFR_NC_072411_2_72547173_72547475_frame3_fft	1	1	0.248344	77.863	4
SCFR_NC_072411_2_143238913_143240272_frame2_fft	1	1	0.250184	689.446	4
SCFR_NC_072410_2_62238092_62239967_frame3_fft	1	1	0.333333	309.978	3
SCFR_NC_072412_2_105577134_105577281_frame_3_fft	1	1	0.340136	52.686	3
SCFR_NC_072412_2_115818323_115819337_frame_1_fft	2	2	0.333333;0.238659	264.799;148.902	3;4
SCFR_NC_072412_2_118653837_118655092_frame2_fft	10	3	0.148207;0.481275;0.074104	390.745;369.342;341.154	7;2;14
SCFR_NC_072412_2_118642229_118643074_frame2_fft	3	3	0.291124;0.165680;0.375148	184.920;141.288;132.464	3;6;3
SCFR_NC_072412_2_119087243_119088059_frame_1_fft	9	3	0.416667;0.250000;0.291667	288.074;251.410;243.227	2;4;3
SCFR_NC_072412_2_24339471_24340725_frame_3_fft	1	1	0.333333	206.004	3
SCFR_NC_072412_2_78743320_78743968_frame2_fft	1	1	0.003086	120.114	324
SCFR_NC_072413_2_100994715_100995490_frame_3_fft	1	1	0.487742	130.142	2
SCFR_NC_072413_2_100994715_100995850_frame_3_fft	8	3	0.416740;0.488106;0.483700	178.966;173.026;167.497	2;2;2
SCFR_NC_072413_2_100994715_100995958_frame_3_fft	6	3	0.488335;0.416734;0.388576	202.685;197.828;180.738	2;2;3
SCFR_NC_072413_2_103378006_103378558_frame2_fft	3	3	0.063406;0.126812;0.032609	169.364;167.933;141.927	16;8;31
SCFR_NC_072413_2_103702092_103702455_frame_3_fft	1	1	0.333333	89.678	3
SCFR_NC_072413_2_100994715_100995670_frame_3_fft	2	2	0.487958;0.416754	155.429;146.557	2;2
SCFR_NC_072412_2_25380538_25382186_frame_2_fft	1	1	0.333131	201.202	3
SCFR_NC_072413_2_33922820_33924206_frame_1_fft	1	1	0.333333	214.700	3
SCFR_NC_072413_2_71237623_71237789_frame3_fft	1	1	0.030120	65.705	33
SCFR_NC_072413_2_99777017_99777506_frame3_fft	2	2	0.421268;0.210634	102.609;96.563	2;5
SCFR_NC_072414_2_12021134_12021702_frame_1_fft	2	2	0.332746;0.382042	154.936;109.161	3;3
SCFR_NC_072413_2_92591181_92591922_frame1_fft	5	3	0.398111;0.400810;0.198381	212.301;166.249;155.865	3;2;5
SCFR_NC_072414_2_24882767_24883089_frame_1_fft	1	1	0.490683	82.857	2
SCFR_NC_072414_2_33982753_33982978_frame_2_fft	1	1	0.488889	72.419	2
SCFR_NC_072414_2_40473925_40474033_frame_2_fft	1	1	0.398148	47.181	3
SCFR_NC_072414_2_49244453_49244872_frame2_fft	1	1	0.472554	91.623	2
SCFR_NC_072414_2_60291759_60292511_frame3_fft	1	1	0.333777	125.683	3
SCFR_NC_072414_2_65846458_65846965_frame2_fft	1	1	0.333333	163.337	3
SCFR_NC_072414_2_76714438_76714651_frame2_fft	1	1	0.122066	91.441	8
SCFR_NC_072414_2_80050841_80051051_frame_1_fft	1	1	0.009524	61.366	106
SCFR_NC_072414_2_80324102_80325092_frame_1_fft	1	1	0.333333	151.381	3
SCFR_NC_072414_2_81433975_81434267_frame_2_fft	1	1	0.065068	97.105	15
SCFR_NC_072414_2_91652250_91652745_frame_3_fft	1	1	0.329293	144.124	3
SCFR_NC_072414_2_91658482_91658902_frame_2_fft	2	2	0.230952;0.328571	97.757;96.018	4;3
SCFR_NC_072414_2_93638317_93639167_frame3_fft	5	3	0.329412;0.010588;0.350588	229.103;148.976;144.656	3;95;3
SCFR_NC_072415_2_16208414_16209126_frame_1_fft	3	3	0.244382;0.404494;0.025281	142.103;142.089;125.429	4;2;40
SCFR_NC_072415_2_16208414_16209390_frame_1_fft	5	3	0.404713;0.378074;0.026639	209.253;178.081;175.620	2;3;38
SCFR_NC_072414_2_76416617_76417882_frame2_fft	13	3	0.440316;0.428458;0.071146	252.378;243.664;221.091	2;2;14
SCFR_NC_072415_2_16211014_16211259_frame_2_fft	3	3	0.053061;0.351020;0.404082	75.245;72.050;71.751	19;3;2
SCFR_NC_072415_2_34003014_34003952_frame3_fft	1	1	0.333689	176.539	3
SCFR_NC_072415_2_89416755_89417301_frame1_fft	3	3	0.463370;0.443223;0.276557	135.338;132.152;122.672	2;2;4
SCFR_NC_072416_2_17561352_17561591_frame_3_fft	2	2	0.020921;0.133891	71.239;71.079	48;8
SCFR_NC_072416_2_17561352_17562366_frame_3_fft	3	3	0.333333;0.166667;0.418146	241.362;164.339;145.187	3;6;2
SCFR_NC_072416_2_17640377_17640616_frame_1_fft	2	2	0.020921;0.133891	71.239;71.079	48;8
SCFR_NC_072416_2_17600852_17601091_frame_1_fft	2	2	0.020921;0.133891	71.239;71.079	48;8
SCFR_NC_072416_2_17679936_17680950_frame_3_fft	3	3	0.333333;0.166667;0.418146	241.362;164.339;145.187	3;6;2
SCFR_NC_072416_2_17600852_17601866_frame_1_fft	3	3	0.333333;0.166667;0.418146	241.362;164.339;145.187	3;6;2
SCFR_NC_072416_2_18076809_18077065_frame_3_fft	1	1	0.253906	100.965	4
