SCFR_NC_072426_2_136771580_136773227_frame_3_fft	1	1	0.333333	257.264	3
SCFR_NC_072425_2_9663882_9665503_frame_3_fft	2	2	0.332511;0.334362	301.703;288.463	3;3
SCFR_NC_072425_2_79681470_79684623_frame_3_fft	1	1	0.333333	275.027	3
SCFR_NC_072425_2_80153036_80156030_frame_1_fft	1	1	0.333333	262.520	3
SCFR_NC_072425_2_80174603_80177753_frame_1_fft	1	1	0.333333	267.093	3
SCFR_NC_072426_2_27302188_27303400_frame_1_fft	1	1	0.333333	220.437	3
SCFR_NC_072426_2_43289750_43291910_frame3_fft	1	1	0.333333	244.724	3
SCFR_NC_072426_2_27302188_27303296_frame_1_fft	1	1	0.333032	163.513	3
SCFR_NC_072426_2_76771002_76772529_frame_2_fft	1	1	0.333333	382.765	3
SCFR_NC_072426_2_76771002_76772038_frame_2_fft	1	1	0.333012	235.691	3
SCFR_NC_072426_2_80744793_80745111_frame_2_fft	1	1	0.333333	108.050	3
SCFR_NC_072426_2_86426897_86427543_frame_3_fft	1	1	0.332817	186.316	3
SCFR_NC_072427_2_129137112_129137724_frame1_fft	1	1	0.333333	138.229	3
SCFR_NC_072426_2_157337287_157338913_frame2_fft	1	1	0.333333	268.588	3
SCFR_NC_072427_2_117354837_117356175_frame1_fft	1	1	0.333333	172.788	3
SCFR_NC_072427_2_17811829_17812085_frame_1_fft	1	1	0.328125	76.488	3
SCFR_NC_072427_2_17612604_17614318_frame_2_fft	3	3	0.333139;0.400233;0.133606	260.861;233.487;224.281	3;2;7
SCFR_NC_072427_2_21803404_21803516_frame_1_fft	1	1	0.339286	46.594	3
SCFR_NC_072427_2_25125942_25126379_frame_2_fft	1	1	0.334096	112.938	3
SCFR_NC_072427_2_32033467_32033900_frame_1_fft	1	1	0.332564	111.938	3
SCFR_NC_072427_2_54438990_54441008_frame_2_fft	1	1	0.333499	920.882	3
SCFR_NC_072427_2_56645615_56646654_frame1_fft	1	1	0.333013	155.608	3
SCFR_NC_072427_2_49189394_49189933_frame_3_fft	2	2	0.333952;0.096475	164.831;111.803	3;10
SCFR_NC_072427_2_86000487_86000719_frame_2_fft	1	1	0.331897	75.951	3
SCFR_NC_072427_2_86000487_86000905_frame_2_fft	1	1	0.332536	114.830	3
SCFR_NC_072427_2_86011146_86011651_frame_2_fft	2	2	0.332673;0.269307	122.112;117.079	3;4
SCFR_NC_072427_2_86047783_86047967_frame3_fft	1	1	0.331522	58.129	3
SCFR_NC_072427_2_86047454_86047967_frame3_fft	1	1	0.333333	157.700	3
SCFR_NC_072427_2_86047470_86047967_frame3_fft	2	2	0.334004;0.269618	116.815;112.528	3;4
SCFR_NC_072427_2_86081125_86081734_frame2_fft	3	3	0.333333;0.269294;0.467980	169.298;137.407;113.418	3;4;2
SCFR_NC_072427_2_86081283_86081734_frame2_fft	2	2	0.332594;0.270510	109.047;102.007	3;4
SCFR_NC_072427_2_86090981_86091536_frame3_fft	3	3	0.333333;0.270270;0.263063	164.113;111.174;106.911	3;4;4
SCFR_NC_072427_2_86090996_86091536_frame3_fft	2	2	0.333333;0.262963	162.054;114.183	3;4
SCFR_NC_072427_2_85991619_85992214_frame_2_fft	2	2	0.332773;0.262185	159.413;132.176	3;4
SCFR_NC_072427_2_86047580_86047967_frame3_fft	1	1	0.333333	122.995	3
SCFR_NC_072427_2_86037769_86038451_frame_1_fft	3	3	0.332845;0.269795;0.262463	171.687;142.561;126.337	3;4;4
SCFR_NC_072427_2_86047280_86047967_frame3_fft	2	2	0.333333;0.262009	211.042;141.055	3;4
SCFR_NC_072427_2_86081164_86081734_frame2_fft	3	3	0.333333;0.270175;0.396491	159.167;134.762;108.738	3;4;3
SCFR_NC_072428_2_124888400_124888967_frame3_fft	1	1	0.333333	126.702	3
SCFR_NC_072428_2_125202536_125202873_frame1_fft	1	1	0.332344	89.780	3
SCFR_NC_072428_2_139085101_139085755_frame2_fft	1	1	0.333333	150.572	3
SCFR_NC_072428_2_139882791_139883148_frame1_fft	1	1	0.333333	98.654	3
SCFR_NC_072428_2_147904148_147904537_frame2_fft	1	1	0.334190	214.074	3
SCFR_NC_072428_2_22752752_22755053_frame_2_fft	1	1	0.333333	341.407	3
SCFR_NC_072428_2_111961594_111964176_frame1_fft	1	1	0.333462	400.078	3
SCFR_NC_072428_2_63741360_63743843_frame3_fft	1	1	0.333468	249.228	3
SCFR_NC_072428_2_66540031_66543922_frame_3_fft	1	1	0.333333	578.824	3
SCFR_NC_072428_2_8577458_8578422_frame_2_fft	1	1	0.332988	183.800	3
SCFR_NC_072428_2_92859308_92859554_frame3_fft	1	1	0.333333	72.838	3
SCFR_NC_072429_2_123671813_123673108_frame_2_fft	1	1	0.333591	258.395	3
SCFR_NC_072429_2_137820649_137821151_frame_3_fft	1	1	0.332669	109.245	3
SCFR_NC_072429_2_142271300_142272246_frame_2_fft	1	1	0.332981	214.941	3
SCFR_NC_072429_2_143064765_143065278_frame1_fft	1	1	0.323587	113.717	3
SCFR_NC_072429_2_45771143_45772365_frame_2_fft	1	1	0.333061	242.956	3
SCFR_NC_072429_2_45475256_45477816_frame_2_fft	1	1	0.333203	331.631	3
SCFR_NC_072429_2_45465906_45468508_frame_1_fft	1	1	0.333205	312.770	3
SCFR_NC_072430_2_146414433_146415465_frame1_fft	1	1	0.333333	223.790	3
SCFR_NC_072430_2_146414536_146415465_frame1_fft	1	1	0.333692	145.184	3
SCFR_NC_072430_2_146414499_146415465_frame1_fft	1	1	0.333333	205.582	3
SCFR_NC_072430_2_146414756_146415465_frame1_fft	1	1	0.332863	150.709	3
SCFR_NC_072430_2_146414724_146415465_frame1_fft	1	1	0.333333	157.990	3
SCFR_NC_072430_2_16331282_16331748_frame_1_fft	1	1	0.332618	131.441	3
SCFR_NC_072430_2_22433194_22433630_frame_2_fft	2	2	0.387615;0.401376	135.677;92.976	3;2
SCFR_NC_072430_2_22549418_22549847_frame3_fft	1	1	0.333333	101.133	3
SCFR_NC_072430_2_24354437_24355834_frame_1_fft	1	1	0.333572	213.105	3
SCFR_NC_072430_2_110827012_110828973_frame1_fft	1	1	0.333503	271.904	3
SCFR_NC_072431_2_18611197_18612582_frame1_fft	1	1	0.333574	199.903	3
SCFR_NC_072431_2_133707079_133710199_frame2_fft	1	1	0.333333	521.153	3
SCFR_NC_072431_2_133707020_133710199_frame2_fft	1	1	0.333438	411.258	3
SCFR_NC_072431_2_55544217_55545029_frame_2_fft	1	1	0.332512	132.864	3
SCFR_NC_072431_2_59026107_59026398_frame1_fft	1	1	0.333333	80.614	3
SCFR_NC_072431_2_92074796_92076029_frame3_fft	1	1	0.333333	182.930	3
SCFR_NC_072432_2_51411305_51411362_frame_1_fft	1	1	0.333333	45.526	3
SCFR_NC_072432_2_55100807_55101509_frame3_fft	1	1	0.333333	136.197	3
SCFR_NC_072432_2_82083488_82084662_frame_1_fft	1	1	0.333049	283.259	3
SCFR_NC_072433_2_108644546_108646196_frame3_fft	1	1	0.333333	260.114	3
SCFR_NC_072433_2_135061805_135062066_frame3_fft	1	1	0.383142	70.626	3
SCFR_NC_072433_2_135325999_135326383_frame2_fft	1	1	0.312500	92.653	3
SCFR_NC_072433_2_135513845_135515225_frame3_fft	13	3	0.333333;0.036957;0.074638	567.094;249.065;234.480	3;27;13
SCFR_NC_072431_2_59352578_59369352_frame1_fft	62	3	0.333313;0.019614;0.352927	4035.967;1999.991;1981.632	3;51;3
SCFR_NC_072433_2_20498533_20498765_frame_1_fft	1	1	0.336207	71.789	3
SCFR_NC_072433_2_27390738_27391135_frame_2_fft	1	1	0.332494	121.111	3
SCFR_NC_072433_2_36765871_36767330_frame_1_fft	1	1	0.333105	224.831	3
SCFR_NC_072433_2_53908859_53910635_frame_3_fft	1	1	0.333333	201.441	3
SCFR_NC_072433_2_54109261_54109736_frame3_fft	1	1	0.332632	100.061	3
SCFR_NC_072433_2_54534322_54535198_frame2_fft	1	1	0.333333	196.090	3
SCFR_NC_072433_2_54725829_54727302_frame1_fft	1	1	0.333333	171.795	3
SCFR_NC_072434_2_15768903_15769617_frame_3_fft	1	1	0.333333	163.797	3
SCFR_NC_072434_2_19520302_19520612_frame_2_fft	1	1	0.312903	75.367	3
SCFR_NC_072434_2_20035681_20035783_frame_2_fft	1	1	0.333333	45.879	3
SCFR_NC_072434_2_22429781_22430743_frame2_fft	1	1	0.333680	155.653	3
SCFR_NC_072434_2_70468146_70468798_frame_3_fft	1	1	0.332822	114.177	3
SCFR_NC_072434_2_70413607_70414244_frame_2_fft	1	1	0.332810	125.183	3
SCFR_NC_072434_2_73968546_73969024_frame_3_fft	1	1	0.334728	96.804	3
SCFR_NC_072434_2_75685837_75686841_frame1_fft	1	1	0.328685	153.884	3
SCFR_NC_072434_2_88396183_88397075_frame3_fft	1	1	0.334081	163.461	3
SCFR_NC_072434_2_92218246_92218850_frame3_fft	1	1	0.332781	109.491	3
SCFR_NC_072434_2_92563343_92564941_frame2_fft	1	1	0.333542	215.182	3
SCFR_NC_072435_2_117955961_117956249_frame3_fft	1	1	0.333333	80.621	3
SCFR_NC_072435_2_118604893_118605643_frame2_fft	1	1	0.333333	123.460	3
SCFR_NC_072435_2_29385539_29386320_frame_1_fft	1	1	0.334187	126.106	3
SCFR_NC_072435_2_32531641_32532574_frame_2_fft	1	1	0.333333	284.069	3
SCFR_NC_072435_2_32531641_32532605_frame_2_fft	1	1	0.332988	250.717	3
SCFR_NC_072435_2_32531641_32532671_frame_2_fft	1	1	0.333010	253.960	3
SCFR_NC_072435_2_33773575_33773845_frame_2_fft	1	1	0.333333	87.343	3
SCFR_NC_072435_2_33773575_33774052_frame_2_fft	3	3	0.333333;0.073375;0.433962	151.068;103.550;101.248	3;14;2
SCFR_NC_072435_2_44845632_44847072_frame1_fft	1	1	0.333333	418.278	3
SCFR_NC_072435_2_59114249_59114501_frame_1_fft	1	1	0.333333	150.569	3
SCFR_NC_072435_2_59638110_59638306_frame_3_fft	1	1	0.331633	61.585	3
SCFR_NC_072435_2_91605642_91606198_frame2_fft	1	1	0.332734	107.502	3
SCFR_NC_072435_2_87717071_87718469_frame3_fft	1	1	0.333333	170.552	3
SCFR_NC_072436_2_107429030_107429468_frame3_fft	1	1	0.305936	97.872	3
SCFR_NC_072436_2_118206730_118207532_frame_3_fft	3	3	0.385287;0.306733;0.228180	147.403;136.058;126.641	3;3;4
SCFR_NC_072436_2_118559735_118560141_frame_2_fft	1	1	0.337438	94.456	3
SCFR_NC_072436_2_118863526_118864452_frame1_fft	1	1	0.333693	144.039	3
SCFR_NC_072436_2_118863489_118864452_frame1_fft	1	1	0.333333	206.907	3
SCFR_NC_072436_2_118863551_118864452_frame1_fft	1	1	0.332963	185.227	3
SCFR_NC_072436_2_118863423_118864452_frame1_fft	1	1	0.333333	223.435	3
SCFR_NC_072436_2_15209549_15209850_frame_2_fft	1	1	0.332226	86.593	3
SCFR_NC_072436_2_15999798_16000215_frame_1_fft	1	1	0.335731	90.653	3
SCFR_NC_072436_2_22814469_22814956_frame_1_fft	1	1	0.334702	114.436	3
SCFR_NC_072436_2_24661943_24666176_frame3_fft	9	3	0.333333;0.326246;0.255847	704.590;471.217;410.143	3;3;4
SCFR_NC_072436_2_66393489_66393800_frame_1_fft	1	1	0.331190	80.836	3
SCFR_NC_072436_2_80341334_80343209_frame3_fft	1	1	0.333333	306.331	3
SCFR_NC_072436_2_9094503_9095072_frame3_fft	4	3	0.369069;0.463972;0.166960	139.773;123.657;120.247	3;2;6
SCFR_NC_072436_2_93132927_93133872_frame_1_fft	1	1	0.333333	136.447	3
SCFR_NC_072437_2_25689660_25690368_frame1_fft	1	1	0.333333	162.868	3
SCFR_NC_072437_2_21044822_21046489_frame2_fft	1	1	0.333533	222.676	3
SCFR_NC_072437_2_21043015_21046489_frame2_fft	1	1	0.333333	431.038	3
SCFR_NC_072437_2_90482683_90483936_frame1_fft	1	1	0.333599	210.918	3
SCFR_NC_072437_2_90421451_90422026_frame2_fft	1	1	0.333913	131.499	3
SCFR_NC_072437_2_95680354_95681597_frame3_fft	1	1	0.333065	166.242	3
SCFR_NC_072437_2_97796170_97797409_frame_1_fft	1	1	0.333333	200.438	3
SCFR_NC_072437_2_20968029_20969696_frame3_fft	1	1	0.333533	233.357	3
SCFR_NC_072436_2_93132927_93134574_frame_1_fft	1	1	0.333333	190.258	3
SCFR_NC_072437_2_95680273_95681597_frame3_fft	1	1	0.333082	163.908	3
SCFR_NC_072437_2_95680264_95681597_frame3_fft	1	1	0.333083	164.693	3
SCFR_NC_072438_2_101499582_101500422_frame1_fft	1	1	0.333333	132.252	3
SCFR_NC_072437_2_84034122_84035789_frame3_fft	1	1	0.333533	216.854	3
SCFR_NC_072437_2_20967111_20969696_frame3_fft	1	1	0.333462	311.295	3
SCFR_NC_072437_2_91529011_91530659_frame_1_fft	1	1	0.333131	200.415	3
SCFR_NC_072437_2_89796324_89798235_frame1_fft	1	1	0.333333	291.051	3
SCFR_NC_072438_2_22785360_22787183_frame3_fft	2	2	0.333516;0.337905	194.410;187.672	3;3
SCFR_NC_072438_2_22785808_22787183_frame3_fft	1	1	0.336727	171.916	3
SCFR_NC_072438_2_48683404_48684542_frame3_fft	1	1	0.333040	151.466	3
SCFR_NC_072439_2_100079635_100080604_frame2_fft	1	1	0.333333	206.398	3
SCFR_NC_072439_2_100079892_100080604_frame2_fft	1	1	0.332865	149.474	3
SCFR_NC_072439_2_100079860_100080604_frame2_fft	1	1	0.333333	157.153	3
SCFR_NC_072439_2_100079672_100080604_frame2_fft	1	1	0.333691	141.966	3
SCFR_NC_072439_2_100079569_100080604_frame2_fft	1	1	0.333333	224.570	3
SCFR_NC_072439_2_100079697_100080604_frame2_fft	1	1	0.332966	184.648	3
SCFR_NC_072439_2_14528705_14529999_frame1_fft	1	1	0.333076	251.453	3
SCFR_NC_072439_2_16541387_16541753_frame_2_fft	1	1	0.333333	84.868	3
SCFR_NC_072439_2_22921352_22921948_frame2_fft	1	1	0.308725	112.120	3
SCFR_NC_072439_2_22701333_22701827_frame3_fft	1	1	0.334008	129.227	3
SCFR_NC_072439_2_35182142_35182349_frame3_fft	1	1	0.333333	66.403	3
SCFR_NC_072439_2_36604313_36604696_frame2_fft	1	1	0.334204	110.427	3
SCFR_NC_072439_2_36604395_36604696_frame2_fft	1	1	0.335548	91.613	3
SCFR_NC_072439_2_36604172_36604696_frame2_fft	1	1	0.333969	125.951	3
SCFR_NC_072439_2_36865236_36865472_frame3_fft	1	1	0.334746	69.935	3
SCFR_NC_072439_2_36869968_36870234_frame1_fft	1	1	0.334586	91.302	3
SCFR_NC_072439_2_52524919_52525433_frame_3_fft	1	1	0.334630	115.902	3
SCFR_NC_072439_2_72104128_72104453_frame_3_fft	1	1	0.332308	96.951	3
SCFR_NC_072439_2_82990596_82990840_frame_1_fft	1	1	0.331967	86.058	3
SCFR_NC_072439_2_86230592_86231469_frame_2_fft	1	1	0.332953	190.673	3
SCFR_NC_072439_2_88430830_88431559_frame2_fft	1	1	0.333333	159.260	3
SCFR_NC_072439_2_97949636_97949898_frame1_fft	1	1	0.362595	73.246	3
SCFR_NC_072439_2_97621836_97623859_frame_1_fft	11	3	0.362827;0.021256;0.320316	309.641;285.794;283.186	3;47;3
SCFR_NC_072440_2_17714850_17715210_frame_1_fft	3	3	0.333333;0.047222;0.427778	127.647;124.717;89.365	3;21;2
SCFR_NC_072440_2_21571784_21572409_frame1_fft	1	1	0.332800	124.691	3
SCFR_NC_072440_2_42281814_42282813_frame1_fft	1	1	0.333333	195.326	3
SCFR_NC_072440_2_42281820_42282813_frame1_fft	1	1	0.333333	192.151	3
SCFR_NC_072440_2_42281917_42282813_frame1_fft	1	1	0.333705	144.563	3
SCFR_NC_072440_2_56462168_56462534_frame3_fft	2	2	0.333333;0.166667	128.662;97.437	3;6
SCFR_NC_072440_2_54952155_54953587_frame_1_fft	1	1	0.333101	272.303	3
SCFR_NC_072440_2_64640916_64642520_frame3_fft	1	1	0.333541	226.166	3
SCFR_NC_072440_2_86040266_86041209_frame_2_fft	1	1	0.334040	137.000	3
SCFR_NC_072440_2_9168532_9169040_frame_3_fft	1	1	0.332677	110.247	3
SCFR_NC_072440_2_91837752_91838212_frame_1_fft	1	1	0.332609	122.402	3
SCFR_NC_072440_2_9168532_9169105_frame_3_fft	1	1	0.333333	117.899	3
SCFR_NC_072440_2_91837752_91838185_frame_1_fft	1	1	0.332564	114.242	3
SCFR_NC_072441_2_100624793_100625796_frame1_fft	1	1	0.333001	143.750	3
SCFR_NC_072440_2_9686419_9686712_frame1_fft	1	1	0.334471	88.349	3
SCFR_NC_072441_2_137832249_137832552_frame1_fft	1	1	0.333333	92.551	3
SCFR_NC_072441_2_43681239_43681385_frame3_fft	1	1	0.335616	51.748	3
SCFR_NC_072440_2_84628847_84636569_frame_2_fft	12	3	0.333204;0.333463;0.041699	824.141;645.740;548.355	3;3;24
SCFR_NC_072440_2_84628847_84635744_frame_2_fft	10	3	0.333188;0.333478;0.041612	734.132;597.887;540.008	3;3;24
SCFR_NC_072441_2_78064948_78065254_frame2_fft	1	1	0.333333	81.876	3
SCFR_NC_072441_2_89240519_89241791_frame_1_fft	1	1	0.333333	204.055	3
SCFR_NC_072441_2_83578270_83579660_frame_2_fft	5	3	0.333094;0.117986;0.166187	276.769;221.133;220.000	3;8;6
SCFR_NC_072441_2_80644604_80647261_frame_1_fft	4	3	0.333459;0.483628;0.284908	364.977;304.290;261.556	3;2;4
SCFR_NC_072441_2_80644604_80648596_frame_1_fft	11	3	0.333417;0.483467;0.181112	522.721;520.627;390.480	3;2;6
SCFR_NC_072442_2_16017498_16017708_frame_2_fft	1	1	0.338095	68.634	3
SCFR_NC_072442_2_16017498_16017660_frame_2_fft	1	1	0.339506	61.772	3
SCFR_NC_072442_2_24837254_24837739_frame2_fft	1	1	0.334021	106.623	3
SCFR_NC_072442_2_25929022_25929385_frame_1_fft	1	1	0.333333	97.895	3
SCFR_NC_072442_2_26822931_26823294_frame_2_fft	1	1	0.333333	98.752	3
SCFR_NC_072442_2_26852793_26853789_frame_2_fft	1	1	0.333333	275.663	3
SCFR_NC_072442_2_41710318_41710625_frame3_fft	2	2	0.332248;0.267101	113.462;86.399	3;4
SCFR_NC_072442_2_41717628_41717846_frame_2_fft	1	1	0.334862	86.632	3
SCFR_NC_072442_2_41710243_41710625_frame3_fft	2	2	0.332461;0.267016	140.964;118.820	3;4
SCFR_NC_072442_2_41717628_41717867_frame_2_fft	1	1	0.334728	97.377	3
SCFR_NC_072442_2_41710183_41710625_frame3_fft	2	2	0.332579;0.266968	169.717;136.870	3;4
SCFR_NC_072442_2_41717628_41718056_frame_2_fft	2	2	0.334112;0.266355	185.206;125.769	3;4
SCFR_NC_072442_2_41717628_41718062_frame_2_fft	3	3	0.334101;0.267281;0.066820	187.392;124.685;106.038	3;4;15
SCFR_NC_072442_2_41717628_41718079_frame_2_fft	3	3	0.332594;0.266075;0.066519	170.883;116.043;106.817	3;4;15
SCFR_NC_072442_2_41717628_41718116_frame_2_fft	3	3	0.334016;0.266393;0.399590	210.592;139.722;106.164	3;4;3
SCFR_NC_072442_2_41740741_41740945_frame_1_fft	1	1	0.333333	90.773	3
SCFR_NC_072442_2_41717628_41717951_frame_2_fft	2	2	0.334365;0.266254	138.051;92.287	3;4
SCFR_NC_072442_2_41778769_41778918_frame_1_fft	1	1	0.335570	63.702	3
SCFR_NC_072442_2_41717628_41718182_frame_2_fft	5	3	0.333935;0.267148;0.066787	240.717;162.696;133.844	3;4;15
SCFR_NC_072442_2_41850242_41850521_frame3_fft	3	3	0.333333;0.265233;0.068100	106.515;83.260;80.863	3;4;15
SCFR_NC_072442_2_41767556_41768125_frame_3_fft	4	3	0.333919;0.267135;0.066784	270.441;204.866;149.026	3;4;15
SCFR_NC_072442_2_41750575_41750890_frame_1_fft	1	1	0.333333	153.648	3
SCFR_NC_072442_2_41740741_41741214_frame_1_fft	3	3	0.334038;0.266385;0.399577	198.484;160.207;104.216	3;4;3
SCFR_NC_072442_2_41850155_41850521_frame3_fft	3	3	0.333333;0.265027;0.068306	146.529;119.852;110.654	3;4;15
SCFR_NC_072442_2_41778769_41779248_frame_1_fft	5	3	0.334029;0.267223;0.066806	201.886;172.505;126.160	3;4;15
SCFR_NC_072442_2_41778769_41779233_frame_1_fft	5	3	0.334052;0.267241;0.066810	193.600;168.988;121.321	3;4;15
SCFR_NC_072442_2_41850145_41850521_frame3_fft	4	3	0.332447;0.265957;0.069149	123.704;106.203;96.778	3;4;14
SCFR_NC_072442_2_41750575_41750922_frame_1_fft	2	2	0.334294;0.268012	148.748;101.461	3;4
SCFR_NC_072442_2_43440076_43441306_frame2_fft	1	1	0.333333	202.910	3
SCFR_NC_072442_2_46419918_46420081_frame_2_fft	1	1	0.331288	56.626	3
SCFR_NC_072442_2_52464303_52464989_frame3_fft	1	1	0.333819	117.617	3
SCFR_NC_072442_2_41740741_41741173_frame_1_fft	4	3	0.333333;0.266204;0.067130	208.269;134.371;110.078	3;4;15
SCFR_NC_072442_2_60812634_60813915_frame_2_fft	7	3	0.333333;0.095238;0.238095	330.309;317.405;282.261	3;11;4
SCFR_NC_072442_2_61764556_61766062_frame2_fft	2	2	0.333333;0.053785	211.991;182.486	3;19
SCFR_NC_072442_2_63802324_63802777_frame2_fft	2	2	0.317881;0.046358	158.738;142.913	3;22
SCFR_NC_072442_2_69017671_69018412_frame2_fft	1	1	0.333333	155.492	3
SCFR_NC_072442_2_69017446_69018412_frame2_fft	1	1	0.333333	207.152	3
SCFR_NC_072442_2_69017483_69018412_frame2_fft	1	1	0.333692	144.421	3
SCFR_NC_072442_2_69017703_69018412_frame2_fft	1	1	0.332863	150.709	3
SCFR_NC_072442_2_8058084_8059569_frame1_fft	1	1	0.333333	321.254	3
SCFR_NC_072442_2_69017380_69018412_frame2_fft	1	1	0.333333	225.322	3
