SCFR_Name	Num_Raw_Peaks	Top_Peak_Count	Frequencies	Magnitudes	Periods
SCFR_NC_072376_2_377661_378513_frame1_fft	7	3	0.106808;0.428404;0.321596	204.105;196.227;182.609	9;2;3
SCFR_NC_072376_2_653993_654785_frame3_fft	1	1	0.116162	132.835	9
SCFR_NC_072376_2_865098_868107_frame_2_fft	9	3	0.475241;0.473912;0.474576	439.853;394.265;337.368	2;2;2
SCFR_NC_072376_2_894437_894858_frame_3_fft	1	1	0.004751	95.953	211
SCFR_NC_072376_2_891200_891738_frame_3_fft	1	1	0.024164	109.090	41
SCFR_NC_072377_2_1028424_1029150_frame_2_fft	2	2	0.453168;0.362259	163.295;135.629	2;3
SCFR_NC_072377_2_132390_133562_frame3_fft	1	1	0.046928	164.184	21
SCFR_NC_072377_2_14979129_14979260_frame3_fft	1	1	0.015267	51.178	66
SCFR_NC_072377_2_155463323_155463754_frame2_fft	1	1	0.009281	94.194	108
SCFR_NC_072377_2_184406826_184407288_frame1_fft	1	1	0.333333	107.265	3
SCFR_NC_072377_2_62771803_62772797_frame_1_fft	1	1	0.332998	142.172	3
SCFR_NC_072377_2_62771803_62772700_frame_1_fft	1	1	0.333333	163.142	3
SCFR_NC_072377_2_150628_152230_frame2_fft	5	3	0.024969;0.450062;0.425094	289.596;235.603;222.670	40;2;2
SCFR_NC_072377_2_98754652_98754827_frame_1_fft	1	1	0.011429	57.526	88
SCFR_NC_072378_2_160656790_160657953_frame1_fft	20	3	0.483233;0.349957;0.067068	290.559;287.634;235.057	2;3;15
SCFR_NC_072378_2_166014471_166014730_frame_1_fft	3	3	0.424710;0.359073;0.432432	79.840;75.266;73.732	2;3;2
SCFR_NC_072378_2_168770734_168771290_frame_3_fft	2	2	0.185252;0.406475	136.567;120.408	5;2
SCFR_NC_072378_2_168778117_168779332_frame_3_fft	2	2	0.479835;0.478189	260.482;197.574	2;2
SCFR_NC_072378_2_28175186_28175630_frame3_fft	1	1	0.333333	108.207	3
SCFR_NC_072378_2_31965845_31966173_frame_2_fft	2	2	0.344512;0.243902	101.984;92.878	3;4
SCFR_NC_072378_2_32466207_32466629_frame3_fft	1	1	0.004739	110.837	212
SCFR_NC_072378_2_43495959_43497005_frame3_fft	7	3	0.025813;0.051625;0.376673	320.998;231.796;200.770	39;19;3
SCFR_NC_072378_2_51175001_51175214_frame3_fft	1	1	0.009390	63.753	107
SCFR_NC_072378_2_69869369_69870877_frame2_fft	1	1	0.333554	221.787	3
SCFR_NC_072378_2_7484301_7485645_frame1_fft	1	1	0.333333	297.346	3
SCFR_NC_072378_2_7483833_7485645_frame1_fft	1	1	0.333333	404.943	3
SCFR_NC_072379_2_115652332_115653144_frame1_fft	1	1	0.002463	128.639	406
SCFR_NC_072379_2_11675892_11676208_frame_3_fft	4	3	0.449367;0.148734;0.199367	121.209;91.155;86.330	2;7;5
SCFR_NC_072379_2_120905536_120908124_frame1_fft	1	1	0.333462	404.491	3
SCFR_NC_072379_2_126666034_126666547_frame_2_fft	1	1	0.249513	207.332	4
SCFR_NC_072379_2_10117272_10129846_frame2_fft	19	3	0.333307;0.411723;0.019723	3271.110;671.610;652.416	3;2;51
SCFR_NC_072379_2_133880179_133880872_frame2_fft	1	1	0.333333	156.995	3
SCFR_NC_072379_2_13974783_13976643_frame_3_fft	2	2	0.250538;0.249462	632.752;412.010	4;4
SCFR_NC_072379_2_14692673_14693057_frame3_fft	1	1	0.005208	93.158	192
SCFR_NC_072379_2_150052916_150053285_frame3_fft	1	1	0.493225	98.226	2
SCFR_NC_072379_2_1503177_1503637_frame_3_fft	4	3	0.028261;0.171739;0.456522	116.312;110.506;105.389	35;6;2
SCFR_NC_072379_2_1517532_1517807_frame_3_fft	1	1	0.465455	80.179	2
SCFR_NC_072379_2_156341874_156342480_frame1_fft	2	2	0.158416;0.163366	116.870;114.372	6;6
SCFR_NC_072379_2_15478324_15479213_frame_2_fft	7	3	0.024747;0.101237;0.051744	231.467;170.948;156.839	40;10;19
SCFR_NC_072379_2_10151648_10170319_frame2_fft	49	3	0.333351;0.392213;0.313695	4732.175;2539.021;2461.302	3;3;3
SCFR_NC_072379_2_2003310_2003894_frame_3_fft	2	2	0.029110;0.176370	124.659;110.090	34;6
SCFR_NC_072379_2_2375214_2375697_frame1_fft	1	1	0.333333	97.194	3
SCFR_NC_072379_2_10126990_10129846_frame2_fft	17	3	0.333333;0.412115;0.019608	902.143;453.870;451.685	3;2;51
SCFR_NC_072379_2_2993093_2993493_frame_1_fft	2	2	0.347500;0.162500	107.541;95.551	3;6
SCFR_NC_072379_2_39129478_39129841_frame2_fft	1	1	0.495868	84.686	2
SCFR_NC_072379_2_10148579_10170319_frame2_fft	57	3	0.333349;0.313707;0.019641	5522.510;2838.307;2686.398	3;3;51
SCFR_NC_072379_2_10156850_10170319_frame2_fft	52	3	0.333358;0.392234;0.078551	3457.395;2148.887;2068.558	3;3;13
SCFR_NC_072379_2_65250001_65250538_frame_2_fft	1	1	0.005587	120.985	179
SCFR_NC_072379_2_7593452_7594575_frame_1_fft	1	1	0.315227	157.716	3
SCFR_NC_072379_2_8708269_8708809_frame_2_fft	1	1	0.429630	113.352	2
SCFR_NC_072379_2_9763347_9763765_frame_3_fft	1	1	0.004785	91.492	210
SCFR_NC_072379_2_9815588_9815879_frame3_fft	1	1	0.333333	75.921	3
SCFR_NC_072380_2_155850439_155850647_frame_2_fft	1	1	0.192308	62.336	5
SCFR_NC_072380_2_155708275_155708746_frame_2_fft	1	1	0.237792	120.736	4
SCFR_NC_072380_2_156361794_156362554_frame2_fft	1	1	0.496053	126.938	2
SCFR_NC_072380_2_156309767_156310701_frame_1_fft	3	3	0.467880;0.405782;0.470021	324.099;150.123;138.051	2;2;2
SCFR_NC_072380_2_156456299_156456712_frame_1_fft	1	1	0.331719	90.893	3
SCFR_NC_072380_2_156814536_156814921_frame_3_fft	1	1	0.332468	91.488	3
SCFR_NC_072379_2_10137221_10170319_frame2_fft	108	3	0.333343;0.019608;0.411777	8434.201;4594.378;4042.152	3;51;2
SCFR_NC_072380_2_157528783_157529213_frame_2_fft	1	1	0.332558	91.691	3
SCFR_NC_072380_2_1624138_1624368_frame1_fft	2	2	0.047826;0.278261	71.551;70.718	21;4
SCFR_NC_072380_2_1623425_1623733_frame2_fft	1	1	0.084416	117.810	12
SCFR_NC_072380_2_22776180_22776300_frame_3_fft	1	1	0.250000	52.885	4
SCFR_NC_072380_2_44345432_44345809_frame_1_fft	1	1	0.026525	121.181	38
SCFR_NC_072380_2_59334617_59335019_frame3_fft	1	1	0.007463	114.014	134
SCFR_NC_072381_2_102362231_102362534_frame_2_fft	1	1	0.250825	94.865	4
SCFR_NC_072381_2_103692427_103692850_frame_3_fft	1	1	0.004728	92.510	212
SCFR_NC_072381_2_107119064_107119334_frame_2_fft	1	1	0.033333	74.896	30
SCFR_NC_072381_2_107108723_107109080_frame_2_fft	1	1	0.492997	94.364	2
SCFR_NC_072381_2_1133937_1134168_frame1_fft	1	1	0.008658	66.682	116
SCFR_NC_072381_2_122025183_122025427_frame2_fft	1	1	0.250000	90.589	4
SCFR_NC_072381_2_131303636_131304019_frame2_fft	1	1	0.005222	89.354	192
SCFR_NC_072381_2_137674932_137675187_frame1_fft	1	1	0.043137	75.490	23
SCFR_NC_072381_2_137685693_137686335_frame1_fft	1	1	0.186916	107.460	5
SCFR_NC_072381_2_109340092_109343182_frame_3_fft	3	3	0.499353;0.498058;0.000647	1012.193;602.907;252.966	2;2;1546
SCFR_NC_072381_2_138090567_138090756_frame1_fft	1	1	0.142857	69.342	7
SCFR_NC_072381_2_138739239_138739655_frame3_fft	1	1	0.480769	133.515	2
SCFR_NC_072381_2_138723273_138724332_frame1_fft	5	3	0.441926;0.117092;0.038716	216.556;193.273;173.506	2;9;26
SCFR_NC_072381_2_138928158_138928647_frame_1_fft	1	1	0.087935	133.964	11
SCFR_NC_072381_2_374052_374401_frame_1_fft	2	2	0.100287;0.200573	104.635;97.917	10;5
SCFR_NC_072381_2_403023_403420_frame_1_fft	2	2	0.030227;0.060453	99.917;91.906	33;17
SCFR_NC_072381_2_6113869_6113992_frame_3_fft	1	1	0.252033	50.770	4
SCFR_NC_072381_2_67306946_67307245_frame2_fft	1	1	0.200669	70.080	5
SCFR_NC_072381_2_698914_699493_frame_3_fft	1	1	0.027634	104.644	36
SCFR_NC_072381_2_79773797_79773905_frame3_fft	1	1	0.250000	48.109	4
SCFR_NC_072381_2_38076392_38077800_frame_2_fft	2	2	0.071733;0.428977	250.248;181.996	14;2
SCFR_NC_072382_2_10143751_10144031_frame_3_fft	1	1	0.335714	89.318	3
SCFR_NC_072382_2_10364079_10364755_frame_1_fft	1	1	0.331361	117.380	3
SCFR_NC_072382_2_109118142_109118350_frame_1_fft	1	1	0.250000	69.851	4
SCFR_NC_072382_2_119163045_119163495_frame1_fft	1	1	0.004444	98.121	226
SCFR_NC_072382_2_120240560_120242959_frame2_fft	1	1	0.333472	243.065	3
SCFR_NC_072382_2_121896927_121897111_frame_1_fft	1	1	0.255435	73.911	4
SCFR_NC_072382_2_136254980_136255395_frame_2_fft	1	1	0.062651	93.947	16
SCFR_NC_072382_2_127362297_127362753_frame1_fft	5	3	0.379386;0.182018;0.243421	125.287;117.266;101.801	3;6;4
SCFR_NC_072382_2_1847931_1848363_frame1_fft	2	2	0.034722;0.347222	110.023;97.352	29;3
SCFR_NC_072382_2_2912780_2913723_frame_2_fft	2	2	0.332980;0.165429	158.279;151.606	3;6
SCFR_NC_072382_2_3081466_3081700_frame_3_fft	1	1	0.123932	67.489	8
SCFR_NC_072382_2_3128231_3128739_frame_2_fft	1	1	0.064961	104.674	15
SCFR_NC_072382_2_33150955_33151366_frame2_fft	2	2	0.493917;0.489051	99.492;92.697	2;2
SCFR_NC_072382_2_33762449_33764747_frame_2_fft	1	1	0.333333	354.574	3
SCFR_NC_072382_2_593711_593996_frame_2_fft	1	1	0.452632	78.906	2
SCFR_NC_072382_2_622902_623262_frame1_fft	2	2	0.394444;0.052778	99.459;87.659	3;19
SCFR_NC_072382_2_6946002_6946314_frame1_fft	1	1	0.038462	82.918	26
SCFR_NC_072382_2_717760_718550_frame_3_fft	1	1	0.139241	126.673	7
SCFR_NC_072382_2_86813059_86816950_frame_3_fft	1	1	0.333333	580.098	3
SCFR_NC_072382_2_9063190_9063688_frame_3_fft	1	1	0.004016	99.302	250
SCFR_NC_072382_2_953174_954197_frame_2_fft	3	3	0.497556;0.214076;0.280547	303.234;153.707;146.307	2;5;4
SCFR_NC_072382_2_963495_963729_frame_1_fft	1	1	0.474359	69.374	2
SCFR_NC_072383_2_107570799_107571354_frame_3_fft	1	1	0.333333	267.831	3
SCFR_NC_072382_2_9080635_9081007_frame2_fft	1	1	0.336022	91.326	3
SCFR_NC_072383_2_111041832_111042250_frame_3_fft	1	1	0.007177	92.274	140
SCFR_NC_072383_2_110433778_110434021_frame2_fft	2	2	0.111111;0.333333	96.343;82.008	9;3
SCFR_NC_072383_2_115451864_115452176_frame_1_fft	1	1	0.259615	73.633	4
SCFR_NC_072383_2_114981776_114982221_frame_1_fft	1	1	0.004494	92.665	223
SCFR_NC_072383_2_115451864_115452240_frame_1_fft	1	1	0.260638	81.971	4
SCFR_NC_072382_2_9104532_9106387_frame_1_fft	3	3	0.333154;0.133154;0.131536	310.769;307.046;232.528	3;8;8
SCFR_NC_072383_2_119739260_119741143_frame2_fft	4	3	0.210834;0.211896;0.208710	433.276;283.059;256.517	5;5;5
SCFR_NC_072383_2_131511886_131512484_frame3_fft	1	1	0.152174	117.124	7
SCFR_NC_072383_2_1959124_1959856_frame_2_fft	5	3	0.230874;0.460383;0.308743	207.495;192.517;163.454	4;2;3
SCFR_NC_072383_2_3530972_3531389_frame3_fft	1	1	0.004796	114.771	209
SCFR_NC_072383_2_43115865_43116094_frame2_fft	1	1	0.026201	70.863	38
SCFR_NC_072383_2_50447576_50447878_frame_1_fft	1	1	0.334437	85.366	3
SCFR_NC_072383_2_50447576_50447956_frame_1_fft	1	1	0.334211	104.751	3
SCFR_NC_072383_2_50447576_50447987_frame_1_fft	1	1	0.335766	103.346	3
SCFR_NC_072383_2_55002693_55003523_frame3_fft	2	2	0.449398;0.463855	191.738;130.922	2;2
SCFR_NC_072383_2_55426551_55426782_frame1_fft	1	1	0.090909	66.726	11
SCFR_NC_072384_2_119298365_119298593_frame_3_fft	1	1	0.184211	87.676	5
SCFR_NC_072384_2_131682223_131682313_frame2_fft	1	1	0.400000	44.060	3
SCFR_NC_072384_2_134053335_134053710_frame1_fft	1	1	0.050667	88.307	20
SCFR_NC_072384_2_141559784_141560285_frame3_fft	2	2	0.025948;0.097804	133.070;102.995	39;10
SCFR_NC_072384_2_142166732_142167032_frame3_fft	2	2	0.063333;0.370000	111.425;91.768	16;3
SCFR_NC_072384_2_142408993_142409700_frame1_fft	1	1	0.002829	126.233	354
SCFR_NC_072384_2_24190163_24190275_frame_3_fft	1	1	0.267857	45.639	4
SCFR_NC_072384_2_31960233_31960308_frame_2_fft	1	1	0.333333	41.313	3
SCFR_NC_072384_2_51553171_51553469_frame_1_fft	1	1	0.006711	74.718	150
SCFR_NC_072384_2_51552677_51553161_frame_3_fft	1	1	0.004132	99.268	242
SCFR_NC_072384_2_70112034_70112471_frame3_fft	1	1	0.249428	164.152	4
SCFR_NC_072385_2_1083135_1083480_frame1_fft	3	3	0.440580;0.011594;0.428986	87.855;87.719;87.308	2;86;2
SCFR_NC_072385_2_107754270_107755210_frame_3_fft	1	1	0.334043	145.617	3
SCFR_NC_072385_2_132462836_132462910_frame2_fft	1	1	0.472973	36.572	2
SCFR_NC_072385_2_47597039_47597588_frame3_fft	1	1	0.468124	111.784	2
SCFR_NC_072385_2_60121627_60122452_frame_2_fft	1	1	0.333333	140.514	3
SCFR_NC_072385_2_61986427_61986905_frame_2_fft	2	2	0.456067;0.451883	124.641;124.617	2;2
SCFR_NC_072385_2_73129707_73131582_frame1_fft	1	1	0.333333	309.777	3
SCFR_NC_072385_2_87135847_87136114_frame_2_fft	1	1	0.026217	88.772	38
SCFR_NC_072386_2_103076689_103077648_frame1_fft	1	1	0.333681	142.440	3
SCFR_NC_072385_2_60470663_60472646_frame3_fft	1	1	0.333333	260.761	3
SCFR_NC_072386_2_117377743_117377955_frame1_fft	1	1	0.179245	81.282	6
SCFR_NC_072386_2_118092117_118092579_frame1_fft	1	1	0.307359	134.858	3
SCFR_NC_072386_2_118865713_118866071_frame_3_fft	1	1	0.332402	133.672	3
SCFR_NC_072386_2_120917319_120917859_frame1_fft	1	1	0.494444	137.647	2
SCFR_NC_072386_2_121055993_121056520_frame2_fft	1	1	0.250474	267.313	4
SCFR_NC_072386_2_122244093_122244245_frame3_fft	1	1	0.328947	60.256	3
SCFR_NC_072386_2_122244078_122244245_frame3_fft	1	1	0.329341	67.006	3
SCFR_NC_072386_2_122946214_122946432_frame1_fft	1	1	0.155963	66.823	6
SCFR_NC_072386_2_125137499_125139673_frame2_fft	7	3	0.050138;0.053358;0.103496	319.246;316.949;262.118	20;19;10
SCFR_NC_072386_2_125805023_125805383_frame3_fft	1	1	0.005556	88.010	180
SCFR_NC_072386_2_125812509_125814126_frame1_fft	2	2	0.332096;0.335189	249.119;171.795	3;3
SCFR_NC_072386_2_127811769_127812055_frame_1_fft	2	2	0.279720;0.167832	78.544;75.336	4;6
SCFR_NC_072386_2_127778958_127779466_frame_1_fft	1	1	0.332677	105.921	3
SCFR_NC_072386_2_127864016_127864508_frame3_fft	1	1	0.495935	118.976	2
SCFR_NC_072386_2_127921300_127921436_frame3_fft	1	1	0.044118	50.479	23
SCFR_NC_072386_2_127840853_127841330_frame3_fft	2	2	0.205451;0.180294	128.213;96.919	5;6
SCFR_NC_072386_2_128575171_128575810_frame2_fft	2	2	0.488263;0.463224	140.429;113.742	2;2
SCFR_NC_072386_2_22111538_22113098_frame3_fft	1	1	0.333333	177.083	3
SCFR_NC_072386_2_22158142_22160737_frame_3_fft	1	1	0.007707	229.492	130
SCFR_NC_072386_2_36841432_36841798_frame2_fft	1	1	0.010929	84.158	92
SCFR_NC_072386_2_51817870_51818727_frame1_fft	1	1	0.333722	158.936	3
SCFR_NC_072386_2_75324546_75325023_frame_1_fft	1	1	0.333333	96.887	3
SCFR_NC_072386_2_75610887_75611286_frame1_fft	1	1	0.333333	92.618	3
SCFR_NC_072387_2_105507835_105508550_frame_1_fft	1	1	0.332867	136.830	3
SCFR_NC_072387_2_120194439_120194985_frame_2_fft	1	1	0.333333	205.158	3
SCFR_NC_072387_2_123066685_123067030_frame2_fft	1	1	0.084058	87.145	12
SCFR_NC_072387_2_123437685_123438042_frame_2_fft	2	2	0.417367;0.084034	95.203;84.393	2;12
SCFR_NC_072387_2_123541154_123541624_frame2_fft	2	2	0.359574;0.334043	104.946;103.933	3;3
SCFR_NC_072387_2_30512554_30512736_frame1_fft	1	1	0.489011	57.890	2
SCFR_NC_072387_2_33545730_33546984_frame_2_fft	1	1	0.333333	202.364	3
SCFR_NC_072388_2_101960955_101961354_frame1_fft	6	3	0.250627;0.195489;0.443609	138.581;96.923;96.787	4;5;2
SCFR_NC_072388_2_103280928_103281641_frame3_fft	2	2	0.119215;0.405330	146.430;139.085	8;2
SCFR_NC_072388_2_104036039_104036569_frame2_fft	2	2	0.126415;0.490566	111.436;105.414	8;2
SCFR_NC_072388_2_104147737_104148103_frame2_fft	2	2	0.076503;0.445355	97.371;89.659	13;2
SCFR_NC_072388_2_104496198_104496600_frame1_fft	3	3	0.124378;0.062189;0.032338	127.486;113.578;96.835	8;16;31
SCFR_NC_072388_2_104901131_104901494_frame_2_fft	1	1	0.333333	86.766	3
SCFR_NC_072388_2_104930422_104930785_frame_3_fft	1	1	0.333333	85.518	3
SCFR_NC_072387_2_34706287_34707935_frame_1_fft	1	1	0.333131	201.133	3
SCFR_NC_072388_2_34013729_34015115_frame_2_fft	1	1	0.333333	211.191	3
SCFR_NC_072388_2_61849314_61849686_frame_1_fft	2	2	0.010753;0.005376	91.472;88.356	93;186
SCFR_NC_072388_2_66061808_66062333_frame3_fft	3	3	0.447619;0.114286;0.333333	133.987;112.023;109.452	2;9;3
SCFR_NC_072389_2_106931857_106932016_frame_2_fft	1	1	0.490566	66.488	2
SCFR_NC_072389_2_106930463_106930881_frame_1_fft	1	1	0.492823	149.279	2
SCFR_NC_072389_2_12082190_12082329_frame1_fft	1	1	0.179856	63.169	6
SCFR_NC_072389_2_106930463_106930971_frame_1_fft	2	2	0.492126;0.496063	146.466;133.412	2;2
SCFR_NC_072389_2_23304964_23305157_frame_2_fft	1	1	0.331606	61.548	3
SCFR_NC_072389_2_24091466_24091573_frame2_fft	1	1	0.336449	49.935	3
SCFR_NC_072389_2_37999379_37999551_frame_1_fft	1	1	0.488372	57.459	2
SCFR_NC_072388_2_93640637_93642656_frame3_fft	14	3	0.199108;0.395245;0.386825	328.685;288.883;271.024	5;3;3
SCFR_NC_072389_2_67359209_67359703_frame_1_fft	1	1	0.006073	100.402	165
SCFR_NC_072389_2_79465454_79465883_frame3_fft	1	1	0.333333	107.442	3
SCFR_NC_072389_2_90430854_90431068_frame_3_fft	1	1	0.121495	90.809	8
SCFR_NC_072389_2_94183675_94184665_frame_2_fft	1	1	0.333333	152.856	3
SCFR_NC_072389_2_95280074_95280381_frame_1_fft	2	2	0.065147;0.198697	101.084;82.302	15;5
SCFR_NC_072389_2_96606687_96606846_frame1_fft	1	1	0.251572	57.693	4
SCFR_NC_072389_2_96611742_96614419_frame2_fft	16	3	0.454613;0.030258;0.424356	912.800;764.207;750.561	2;33;2
SCFR_NC_072389_2_96611643_96614419_frame2_fft	16	3	0.454611;0.030259;0.424352	948.967;793.387;776.385	2;33;2
SCFR_NC_072389_2_96610917_96614419_frame2_fft	16	3	0.454597;0.030268;0.424329	1205.538;994.839;979.497	2;33;2
SCFR_NC_072389_2_96610752_96614419_frame2_fft	16	3	0.454595;0.030270;0.424325	1261.878;1050.067;1035.930	2;33;2
SCFR_NC_072389_2_96610818_96614419_frame2_fft	16	3	0.454596;0.030269;0.424327	1238.599;1027.543;1013.728	2;33;2
SCFR_NC_072389_2_96613260_96614419_frame2_fft	15	3	0.454702;0.030198;0.424504	381.969;327.551;317.935	2;33;2
SCFR_NC_072389_2_96613623_96614419_frame2_fft	12	3	0.454774;0.030151;0.424623	252.485;218.207;212.264	2;33;2
SCFR_NC_072389_2_96613788_96614419_frame2_fft	6	3	0.454834;0.030111;0.362916	193.764;166.518;164.797	2;33;3
SCFR_NC_072389_2_96613821_96614419_frame2_fft	6	3	0.454849;0.362876;0.030100	181.573;155.641;155.428	2;3;33
SCFR_NC_072389_2_96612600_96614419_frame2_fft	15	3	0.454645;0.030236;0.424409	614.218;514.187;503.723	2;33;2
SCFR_NC_072389_2_96613854_96614419_frame2_fft	6	3	0.454867;0.362832;0.424779	169.410;146.500;145.202	2;3;2
SCFR_NC_072389_2_96613920_96614419_frame2_fft	6	3	0.454910;0.362725;0.424850	146.970;126.268;124.180	2;3;2
SCFR_NC_072389_2_96612732_96614419_frame2_fft	15	3	0.454653;0.030231;0.424422	568.159;469.395;461.389	2;33;2
SCFR_NC_072389_2_96611775_96614419_frame2_fft	16	3	0.454614;0.030257;0.424357	900.474;753.044;741.374	2;33;2
SCFR_NC_072390_2_38561895_38562833_frame3_fft	1	1	0.333689	181.060	3
SCFR_NC_072391_2_13108220_13108413_frame_1_fft	1	1	0.487047	88.898	2
SCFR_NC_072391_2_1319947_1320490_frame2_fft	1	1	0.333333	111.660	3
SCFR_NC_072391_2_13458285_13458984_frame1_fft	1	1	0.258941	202.959	4
SCFR_NC_072391_2_1636166_1636498_frame2_fft	2	2	0.493976;0.006024	152.734;84.615	2;166
SCFR_NC_072391_2_17330463_17331402_frame1_fft	2	2	0.259851;0.253461	209.118;147.537	4;4
SCFR_NC_072391_2_18166212_18166506_frame1_fft	1	1	0.333333	76.615	3
SCFR_NC_072391_2_18128912_18129911_frame3_fft	2	2	0.251251;0.256256	213.517;186.181	4;4
SCFR_NC_072391_2_20040158_20040824_frame3_fft	2	2	0.333333;0.253754	227.590;126.759	3;4
SCFR_NC_072391_2_222633_223015_frame_3_fft	2	2	0.049738;0.494764	118.982;90.996	20;2
SCFR_NC_072391_2_2225265_2225809_frame_3_fft	1	1	0.060662	110.973	17
SCFR_NC_072391_2_2317991_2318144_frame_1_fft	1	1	0.163399	62.796	6
SCFR_NC_072391_2_25683555_25684388_frame_3_fft	1	1	0.166867	178.687	6
SCFR_NC_072391_2_271768_272401_frame2_fft	4	3	0.391785;0.175355;0.216430	187.122;149.148;140.066	3;6;5
SCFR_NC_072389_2_96612270_96614419_frame2_fft	16	3	0.454630;0.030247;0.424383	727.497;615.753;605.262	2;33;2
SCFR_NC_072391_2_31702298_31703772_frame_1_fft	1	1	0.333786	184.883	3
SCFR_NC_072389_2_96612633_96614419_frame2_fft	15	3	0.454647;0.030235;0.424412	602.900;504.867;493.681	2;33;2
SCFR_NC_072391_2_3216257_3216494_frame3_fft	1	1	0.012658	67.547	79
SCFR_NC_072391_2_31884811_31885088_frame_2_fft	1	1	0.332130	72.739	3
SCFR_NC_072391_2_32858510_32858590_frame2_fft	1	1	0.162500	37.383	6
SCFR_NC_072391_2_33177211_33177568_frame2_fft	1	1	0.495798	103.493	2
SCFR_NC_072391_2_398461_398686_frame2_fft	1	1	0.337778	67.220	3
SCFR_NC_072391_2_54861844_54862407_frame1_fft	1	1	0.007105	111.246	141
SCFR_NC_072391_2_55735614_55736304_frame_3_fft	1	1	0.189855	135.704	5
