Region	Window_Size	Chromosome	SCFR_Name	Num_Raw_Peaks	Top_Peak_Count	Frequencies	Magnitudes	Periods	Metric
without_coding_region	5000	NC_072379.2	SCFR_NC_072379_2_147462359_147469559_frame_1_fft	18	3	0.231528;0.231111;0.231944	1957.663;1896.027;1399.273	4;4;4	0.2314882994174907
without_coding_region	5000	NC_072379.2	SCFR_NC_072379_2_158527174_158532961_frame2_fft	2	2	0.166753;0.333333	2907.061;1929.500	6;3	0.2332085062987937
without_coding_region	5000	NC_072379.2	SCFR_NC_072379_2_39015682_39021589_frame2_fft	22	3	0.333333;0.458270;0.124937	1772.672;1496.999;1203.744	3;2;8	0.3190654056540696
without_coding_region	5000	NC_072379.2	SCFR_NC_072379_2_499924_504958_frame_2_fft	16	3	0.100318;0.049861;0.101510	626.975;569.938;483.680	10;20;10	0.08354962413148216
without_coding_region	5000	NC_072379.2	SCFR_NC_072379_2_5971120_5977480_frame_2_fft	45	3	0.271698;0.037107;0.049371	1484.719;1441.406;1363.494	4;27;20	0.12220164484957756
without_coding_region	5000	NC_072379.2	SCFR_NC_072379_2_5967632_5973788_frame_1_fft	46	3	0.037037;0.049383;0.012346	1807.187;1358.944;1301.225	27;20;81	0.03360073392874892
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_14664057_14669109_frame1_fft	28	3	0.411520;0.179929;0.412708	803.556;530.943;497.408	2;6;2	0.34472037556000384
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_10234096_10239583_frame_2_fft	26	3	0.180791;0.182978;0.182613	724.401;712.942;647.692	6;5;5	0.18210479040543687
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_10329539_10334987_frame3_fft	29	3	0.411344;0.173458;0.414097	647.542;625.339;617.255	2;6;2	0.3335400269848307
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_12842450_12848081_frame_1_fft	21	3	0.181850;0.408808;0.181140	971.069;829.560;815.097	6;2;6	0.2536069652211279
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_15597139_15602629_frame_2_fft	21	3	0.408379;0.182696;0.181967	1199.152;1021.604;784.890	2;5;5	0.27254558175580224
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_15879131_15884141_frame3_fft	21	3	0.173253;0.411776;0.174251	716.933;699.027;679.317	6;2;6	0.25315268652688877
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_16977837_16982958_frame1_fft	12	3	0.200547;0.199570;0.400117	1383.706;1269.906;997.055	5;5;2	0.2547128738493541
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_14753846_14758997_frame3_fft	23	3	0.176276;0.412153;0.412541	773.581;555.900;542.892	6;2;2	0.3148116457714355
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_16037731_16043650_frame_2_fft	30	3	0.410711;0.177395;0.181450	660.895;644.032;632.693	2;6;6	0.25829989772762457
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_19312964_19318058_frame3_fft	26	3	0.182371;0.178838;0.173341	604.758;594.809;584.601	5;6;6	0.17823438997953106
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_19388197_19393207_frame_2_fft	27	3	0.178044;0.411577;0.412575	605.874;553.954;524.542	6;2;2	0.32788512711815104
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_18292248_18298752_frame1_fft	26	3	0.177737;0.411900;0.180043	1048.496;831.477;796.491	6;2;6	0.25116890754555266
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_20761064_20766260_frame_1_fft	22	3	0.174942;0.179369;0.410701	726.745;692.013;650.909	6;6;2	0.25056827054593805
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_20972359_20978845_frame2_fft	35	3	0.181776;0.410577;0.180543	813.901;772.701;741.031	6;2;6	0.25733820000231994
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_23973368_23978381_frame_1_fft	25	3	0.173349;0.413724;0.412926	591.678;586.170;526.820	6;2;2	0.33004494835475295
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_22626737_22632599_frame_1_fft	31	3	0.409075;0.182873;0.177926	827.755;731.393;649.759	2;5;6	0.2661836503519614
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_17799520_17805121_frame_2_fft	30	3	0.181932;0.410284;0.176397	748.548;714.722;571.303	5;2;6	0.26059520650033197
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_3149330_3154373_frame3_fft	14	3	0.199881;0.200278;0.400357	1505.284;1214.493;1070.321	5;5;2	0.25662249494736017
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_4477579_4482862_frame2_fft	15	3	0.200454;0.400530;0.409237	1105.280;867.258;631.157	5;2;2	0.3177075045537207
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_4577461_4583368_frame2_fft	31	3	0.412392;0.180295;0.179110	735.305;658.332;608.294	2;6;6	0.26518366808846056
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_4558719_4564614_frame1_fft	29	3	0.412383;0.176930;0.179135	736.669;597.522;588.034	2;6;6	0.2678389940183902
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_4620163_4625422_frame_2_fft	22	3	0.181593;0.179502;0.409774	846.381;779.963;755.110	6;6;2	0.25325965922457455
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_5005734_5011473_frame1_fft	34	3	0.182784;0.181565;0.184004	870.609;816.416;706.648	5;6;5	0.18272839485092576
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_56145407_56152625_frame3_fft	21	3	0.440427;0.440981;0.442920	1102.326;903.900;896.659	2;2;2	0.4413695559355606
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_5001389_5006414_frame3_fft	25	3	0.410348;0.407761;0.410945	586.176;550.308;547.705	2;2;2	0.40969684569902787
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_56145439_56152657_frame2_fft	21	3	0.440427;0.440981;0.442920	1098.051;895.440;888.748	2;2;2	0.4413678388839371
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_56145417_56151339_frame1_fft	15	3	0.440561;0.445289;0.441067	1037.807;802.379;784.521	2;2;2	0.44215760317818326
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_6232121_6238313_frame_1_fft	26	3	0.411660;0.173450;0.172965	784.355;678.625;612.649	2;6;6	0.26332351293752404
without_coding_region	5000	NC_072395.2	SCFR_NC_072395_2_7077508_7083025_frame2_fft	24	3	0.183071;0.410005;0.175458	731.239;676.964;633.849	5;2;6	0.2559392011716646
