Region	Window_Size	Chromosome	SCFR_Name	Num_Raw_Peaks	Top_Peak_Count	Frequencies	Magnitudes	Periods	Metric
without_coding_region	5000	NC_073262.2	SCFR_NC_073262_2_379_7486_frame2_fft	5	3	-0.166737;0.166737;-0.333333	3585.377;3585.377;2372.020	11;56;14	-0.08285562905083993
without_coding_region	5000	NC_073262.2	SCFR_NC_073262_2_347_7511_frame_2_fft	5	3	-0.166667;0.166667;-0.333333	5623.378;5623.378;2373.624	11;55;14	-0.05808995114615011
without_coding_region	5000	NC_073262.2	SCFR_NC_073262_2_348_7512_frame1_fft	5	3	-0.166667;0.166667;-0.333333	5622.866;5622.866;2374.168	11;55;14	-0.05810531222285039
without_coding_region	5000	NC_073271.2	SCFR_NC_073271_2_40457194_40462960_frame2_fft	27	3	0.019771;0.305758;0.479535	757.408;635.674;598.209	51;3;2	0.2491847134723152
without_coding_region	5000	NC_073271.2	SCFR_NC_073271_2_41671007_41677793_frame3_fft	29	3	0.030946;0.092691;0.061745	1471.715;1213.796;985.453	32;11;16	0.05962969206753321
without_coding_region	5000	NC_073271.2	SCFR_NC_073271_2_41671029_41677806_frame1_fft	27	3	0.030840;0.092666;0.061827	1477.364;1244.061;954.802	32;11;16	0.059810399531911376
without_coding_region	5000	NC_073271.2	SCFR_NC_073271_2_3930_9417_frame1_fft	9	3	0.166576;0.167122;0.333151	2053.680;1081.627;738.031	6;6;3	0.19846789328868275
without_coding_region	5000	NC_073271.2	SCFR_NC_073271_2_41671294_41677756_frame2_fft	28	3	0.030950;0.092696;0.061746	1424.641;1196.664;990.265	32;11;16	0.05985305775161495
without_coding_region	5000	NC_073271.2	SCFR_NC_073271_2_48473855_48481739_frame_2_fft	2	2	0.166667;0.333333	6083.881;2523.894	6;3	0.21553529841672212
without_coding_region	5000	NC_073271.2	SCFR_NC_073271_2_48473856_48481740_frame1_fft	2	2	0.166667;0.333333	6083.344;2521.922	6;3	0.21551135321952863
without_coding_region	5000	NC_073271.2	SCFR_NC_073271_2_48474059_48482504_frame3_fft	3	3	0.166726;0.333333;0.165897	4480.323;2496.045;382.886	6;3;6	0.2231911195380673
without_coding_region	5000	NC_073271.2	SCFR_NC_073271_2_48474058_48482503_frame_3_fft	3	3	0.166726;0.333333;0.165897	4480.983;2495.025;381.870	6;3;6	0.22317869735989102
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_1301_6701_frame_3_fft	2	2	0.166667;0.333333	3807.255;1140.692	6;3	0.20508992022772274
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_21015788_21023588_frame_3_fft	6	3	0.410641;0.089359;0.415385	530.375;515.589;436.604	2;11;2	0.30030662361928756
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_1302_6702_frame1_fft	2	2	0.166667;0.333333	3808.919;1139.824	6;3	0.20505450704653685
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_21015763_21023602_frame_1_fft	5	3	0.089425;0.410639;0.411532	546.369;534.161;426.088	11;2;2	0.29440457602391584
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_21015831_21023598_frame_2_fft	4	3	0.410583;0.089352;0.084589	573.899;506.503;430.621	2;11;12	0.21000079346376588
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_90902736_90910620_frame1_fft	39	3	0.077752;0.077372;0.155124	1018.909;900.370;866.396	13;13;6	0.10169328917120625
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_90902744_90910616_frame3_fft	40	3	0.077744;0.155107;0.077363	1117.176;884.224;848.557	13;6;13	0.10163310467596529
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_91853291_91858976_frame3_fft	2	2	0.166755;0.333333	2928.471;1864.622	6;3	0.23155762400833868
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_91853290_91858981_frame_1_fft	2	2	0.166755;0.333333	2934.974;1862.663	6;3	0.23142822917803077
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_91853297_91858898_frame_3_fft	2	2	0.166756;0.333333	2838.051;1878.713	6;3	0.23310453374071713
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_91853298_91858899_frame1_fft	2	2	0.166756;0.333333	2839.050;1876.714	6;3	0.23304799170654
without_coding_region	5000	NC_073265.2	SCFR_NC_073265_2_90902755_90910660_frame2_fft	41	3	0.077672;0.077419;0.155092	1308.549;891.156;870.172	13;13;6	0.09954364299155961
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_138824535_138831636_frame1_fft	8	3	0.333333;0.444444;0.222222	2814.101;1863.152;1656.746	3;2;5	0.33695377371120516
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_138824259_138831759_frame_1_fft	8	3	0.333333;0.166667;0.055600	2815.406;2359.974;1599.286	3;6;18	0.20971038519921126
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_138824039_138831683_frame_2_fft	8	3	0.333333;0.166667;0.055599	2775.305;2403.992;1621.858	3;6;18	0.20819119093315763
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_140274096_140279310_frame1_fft	13	3	0.300345;0.349827;0.399885	1326.438;1014.068;546.135	3;3;3	0.3365602379447253
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_139659914_139669955_frame3_fft	47	3	0.470371;0.470172;0.470571	3875.270;1682.548;1609.905	2;2;2	0.47036920779179103
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_140273872_140279206_frame2_fft	11	3	0.300337;0.349831;0.399888	1362.578;1012.374;550.818	3;3;3	0.3362047959901154
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_140274068_140279282_frame3_fft	13	3	0.300345;0.349827;0.399885	1322.443;1012.532;547.162	3;3;3	0.33662593109522554
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_140308506_140316360_frame1_fft	27	3	0.443214;0.444996;0.439267	850.061;660.545;627.575	2;2;2	0.44260603120081976
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_140473374_140478633_frame1_fft	21	3	0.444001;0.037650;0.481460	1271.098;1054.945;968.853	2;27;2	0.32491205419776525
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_140308847_140314574_frame3_fft	20	3	0.443164;0.445085;0.442815	704.316;532.345;512.747	2;2;2	0.44364626945458124
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_141530259_141535488_frame_1_fft	17	3	0.139415;0.344425;0.069612	638.018;575.612;544.616	7;3;14	0.18490942198190694
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_141803005_141810886_frame2_fft	10	3	0.166603;0.166857;0.333206	5374.156;1818.223;1455.764	6;6;3	0.19470111058096518
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_3492_8616_frame1_fft	2	2	0.166667;0.333333	3894.231;1519.801	6;3	0.21345267719326372
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_141803025_141810885_frame_1_fft	9	3	0.166667;0.333206;0.333461	5341.615;1445.799;1438.337	6;3;3	0.22510396231979304
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_3497_8615_frame_2_fft	2	2	0.166667;0.333333	3894.490;1521.359	6;3	0.2134849262556988
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_8787988_8793586_frame_3_fft	22	3	0.125045;0.020900;0.229189	1408.562;1236.517;1165.058	8;48;4	0.1230914580110899
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_8788019_8793506_frame_2_fft	24	3	0.125023;0.020776;0.062511	1442.054;1219.337;1072.574	8;48;16	0.07302439526562247
without_coding_region	5000	NC_073259.2	SCFR_NC_073259_2_8787840_8793411_frame_1_fft	23	3	0.020822;0.270867;0.229223	1465.530;1249.264;1194.582	48;4;4	0.16440611681608522
without_coding_region	5000	NC_073263.2	SCFR_NC_073263_2_116117362_116126362_frame2_fft	2	2	0.166667;0.333333	6696.459;2753.028	6;3	0.21522372743377502
without_coding_region	5000	NC_073263.2	SCFR_NC_073263_2_116117523_116126361_frame_1_fft	2	2	0.166667;0.333333	6683.328;2758.777	6;3	0.2153631675899601
without_coding_region	5000	NC_073263.2	SCFR_NC_073263_2_116117876_116125739_frame3_fft	2	2	0.166603;0.333333	3988.142;2634.227	6;3	0.23292438253093417
without_coding_region	5000	NC_073263.2	SCFR_NC_073263_2_116117719_116125738_frame_3_fft	2	2	0.166604;0.333333	4091.729;2688.697	6;3	0.23271839489391966
without_coding_region	5000	NC_073263.2	SCFR_NC_073263_2_1840_9163_frame_3_fft	2	2	0.166735;0.333333	3710.918;2321.775	6;3	0.2308528113074874
without_coding_region	5000	NC_073263.2	SCFR_NC_073263_2_1917_8145_frame_1_fft	2	2	0.166667;0.333333	4907.637;2074.000	6;3	0.21617763539969206
without_coding_region	5000	NC_073263.2	SCFR_NC_073263_2_1918_9130_frame2_fft	2	2	0.166667;0.333333	5521.738;2342.921	6;3	0.2163176296567976
without_coding_region	5000	NC_073263.2	SCFR_NC_073263_2_1841_9074_frame3_fft	2	2	0.166736;0.333333	3681.387;2327.259	6;3	0.2312620791903866
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_193687996_193693474_frame2_fft	7	3	0.200073;0.466594;0.333333	1798.742;1514.515;1486.073	5;2;3	0.32544136189530626
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_192412925_192418193_frame3_fft	27	3	0.041002;0.082005;0.286257	1186.708;932.575;565.869	24;12;3	0.10692771829080809
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_195330260_195348617_frame_2_fft	10	3	0.428556;0.285722;0.095223	7705.795;6972.026;6129.597	2;4;11	0.2825004289298653
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_195330346_195348511_frame_3_fft	10	3	0.428571;0.142857;0.285714	8890.856;7620.592;7157.376	2;7;4	0.2933808829954543
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_195330128_195348608_frame3_fft	10	3	0.428571;0.142857;0.285714	8923.816;7646.934;7168.056	2;7;4	0.2933981072745613
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_195330360_195348504_frame1_fft	10	3	0.428571;0.142857;0.285714	8892.353;7617.192;7155.472	2;7;4	0.2934116777568763
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_195330324_195344922_frame_1_fft	10	3	0.428552;0.285724;0.095219	6234.799;5741.192;4884.694	2;4;11	0.28334836941927327
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_2065_8218_frame2_fft	2	2	0.166585;0.333333	3233.078;1917.939	6;3	0.22867225235657349
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_2064_8217_frame_1_fft	2	2	0.166585;0.333333	3233.415;1919.067	6;3	0.22869110422627387
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_2309_8231_frame_2_fft	2	2	0.166667;0.333333	4640.588;1955.062	6;3	0.21606961585924056
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_2310_8316_frame1_fft	2	2	0.166667;0.333333	4685.423;1983.427	6;3	0.21623624273030587
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_196420339_196428940_frame2_fft	8	3	0.166609;0.333333;0.166376	4728.673;1810.725;1170.530	6;3;6	0.20572980390504295
without_coding_region	5000	NC_085926.1	SCFR_NC_085926_1_196420338_196428939_frame_1_fft	8	3	0.166609;0.333333;0.166376	4730.271;1810.650;1172.192	6;3;6	0.20571197824808218
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_0_7983_frame_3_fft	5	3	-0.166729;0.166729;-0.333333	4144.839;4144.839;2456.887	12;59;15	-0.07620681718958569
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_104_7541_frame3_fft	5	3	-0.166734;0.166734;-0.333333	3737.993;3737.993;2475.001	13;63;16	-0.0829062994789361
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_103_7540_frame_2_fft	5	3	-0.166734;0.166734;-0.333333	3737.494;3737.494;2476.148	13;63;16	-0.08294347914489361
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_55712848_55719919_frame_2_fft	35	3	0.484373;0.470796;0.069580	757.967;527.116;504.475	2;2;14	0.36344405966557103
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_1_9505_frame2_fft	5	3	-0.166667;0.166667;-0.333333	6045.334;6045.334;2507.450	10;48;12	-0.057255040057218334
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_55712801_55722035_frame_1_fft	26	3	0.484297;0.069092;0.486463	811.646;640.975;569.725	2;14;2	0.35330952282003175
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_56447828_56454950_frame_1_fft	30	3	0.058270;0.116540;0.058551	1683.379;1042.571;941.503	17;9;17	0.07490693427373166
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_55712091_55721742_frame_3_fft	31	3	0.484302;0.069112;0.479018	804.835;658.958;582.746	2;14;2	0.34911180724823715
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_60287209_60298258_frame2_fft	63	3	0.046249;0.092497;0.185085	1507.855;1373.460;1027.332	22;11;5	0.09899114929923322
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_60287118_60298359_frame1_fft	68	3	0.046259;0.092607;0.092963	1594.604;1368.821;994.783	22;11;11	0.07402471138757741
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_65046091_65051200_frame_2_fft	2	2	0.166765;0.333333	2771.730;1545.728	6;3	0.2263993546373815
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_65046092_65051201_frame3_fft	2	2	0.166765;0.333333	2771.132;1547.177	6;3	0.22644349418279236
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_65043425_65050880_frame_1_fft	6	3	0.166734;0.333333;0.166063	4738.696;1480.393;691.249	6;3;6	0.20235717289371374
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_65043426_65050881_frame1_fft	6	3	0.166734;0.333333;0.166063	4740.280;1479.502;689.911	6;3;6	0.20233914532512517
without_coding_region	5000	NC_085927.1	SCFR_NC_085927_1_60287306_60298430_frame3_fft	59	3	0.046296;0.092593;0.185095	1500.078;1353.010;1037.873	22;11;5	0.09941810492395067
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_160452855_160461573_frame_3_fft	49	3	0.047832;0.143726;0.048061	2513.260;1377.416;1361.106	21;7;21	0.07304203788390302
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_160461576_160474362_frame_3_fft	82	3	0.047865;0.048021;0.143673	2847.893;2622.545;1420.064	21;21;7	0.06766945092853903
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_162464572_162471826_frame2_fft	29	3	0.108216;0.162255;0.162531	1407.645;828.485;750.930	9;6;6	0.13685863317944738
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_160452803_160474382_frame_1_fft	128	3	0.047824;0.048056;0.047917	5903.053;2987.596;2634.582	21;21;21	0.04790539866333265
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_162461573_162469805_frame3_fft	38	3	0.108236;0.162172;0.162536	1495.040;948.602;923.310	9;6;6	0.13832241954860064
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_162472517_162477707_frame3_fft	24	3	0.108092;0.161850;0.162235	1158.307;550.106;461.971	9;6;6	0.13324197078904007
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_162472306_162477724_frame2_fft	23	3	0.108158;0.161868;0.162237	1154.708;549.530;494.066	9;6;6	0.13373856188498043
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_160452769_160474345_frame_2_fft	124	3	0.047831;0.048016;0.048248	6362.406;2571.978;2377.250	21;21;21	0.04796070090616439
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_162784594_162793672_frame_2_fft	15	3	0.166667;0.333333;0.166997	6135.789;2287.843;1342.965	6;3;6	0.20575418869919582
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_162784595_162793673_frame3_fft	15	3	0.166667;0.333333;0.166997	6137.546;2288.808;1341.385	6;3;6	0.20576603112460315
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_16550703_16557153_frame1_fft	7	3	0.315659;0.321085;0.319225	394.600;357.238;355.693	3;3;3	0.318554426517181
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_162784613_162789716_frame_1_fft	2	2	0.166765;0.333333	2563.631;1699.001	6;3	0.23315571788697687
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_16550733_16557654_frame_3_fft	3	3	0.335501;0.321052;0.315706	415.154;407.685;398.548	3;3;3	0.32421882798981816
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_162784608_162789711_frame1_fft	2	2	0.166569;0.333333	2567.481;1697.500	6;3	0.23294254070276046
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_17130451_17137459_frame_2_fft	26	3	0.101455;0.487300;0.411244	1611.102;1475.181;1318.494	10;2;2	0.3234063384470996
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_16550926_16557625_frame_2_fft	3	3	0.324974;0.315719;0.184356	385.678;365.261;353.342	3;3;5	0.27691853593695814
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_17134707_17139963_frame_3_fft	29	3	0.487633;0.412100;0.100266	1176.007;967.664;936.328	2;2;10	0.34614167701970033
without_coding_region	5000	NC_073256.2	SCFR_NC_073256_2_22177139_22182674_frame_1_fft	40	3	0.037037;0.123397;0.024752	1595.106;1193.300;1111.098	27;8;40	0.0599639027727629
